data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find
,IPS 54 School Based Clinic - Brookside Academy,3150 E 10th St Ste 100,Indianapolis,IN,46201-2404,Marion,Non-Rural,,,,
,IPS School 107 - Lew Wallace,3307 Ashway Dr,Indianapolis,IN,46224-2120,Marion,Non-Rural,,,,
,IPS School 27 - Center for Inquiry,545 E 19th St Rm 145,Indianapolis,IN,46202-1735,Marion,Non-Rural,,,,
,IPS School 34 - Eleanor Skillen,1404 Wade St Rm 129,Indianapolis,IN,46203-4340,Marion,Non-Rural,,,,
,IPS School 43 - James Whitcomb Riley,150 W 40th St Rm 336,Indianapolis,IN,46208-3956,Marion,Non-Rural,,,,
,IPS School 79 - Carl Wilde,5002 W 34th St Rm 604,Indianapolis,IN,46224-1519,Marion,Non-Rural,,,,
,IPS School 88 - Anna Brochhausen,5801 E 16th St Rm 413,Indianapolis,IN,46218-5101,Marion,Non-Rural,,,,
,IPS School 99 - Arlington Woods,5801 E 30th St Rm 104,Indianapolis,IN,46218-3315,Marion,Non-Rural,,,,
,James Russel Lowell IPS School 51,3426 Roosevelt Ave,Indianapolis,IN,46218-3762,Marion,Non-Rural,,,,
,Kindezi Academy - Charter School,3421 N Keystone Ave Rm 007,Indianapolis,IN,46218-1133,Marion,Non-Rural,,,,
,Matchbook Learning at No 63,1163 N Belmont Ave Rm 100,Indianapolis,IN,46222-3144,Marion,Non-Rural,,,,
,Newby Elementary School,1849 N Whitcomb Ave,Indianapolis,IN,46224-5538,Marion,Non-Rural,,,,
,Ralph Waldo Emerson IPS School 58,321 N Linwood Ave,Indianapolis,IN,46201-3641,Marion,Non-Rural,,,,
,Shalom 56th Street - New Access Point,5750 W 56th St,Indianapolis,IN,46254-1695,Marion,Non-Rural,,,,
,Shalom Health Care Center PHC Mobile Clinic,3400 Lafayette Rd Ste 200,Indianapolis,IN,46222-1147,Marion,Non-Rural,,,,
,"SHALOM HEALTH CARE CENTER, INC.",3400 Lafayette Rd Ste 200,Indianapolis,IN,46222-1147,Marion,Non-Rural,,,,
,SHALOM PRIMARY CARE CENTER,3400 Lafayette Rd,Indianapolis,IN,46222-1146,Marion,Non-Rural,,,,
,Stephen Foster School #67,653 N Somerset Ave,Indianapolis,IN,46222-3327,Marion,Non-Rural,,,,
,Thomas D. Gregg School 15,2302 E Michigan St Rm 404,Indianapolis,IN,46201-3112,Marion,Non-Rural,,,,
,Washington Irving School 14,1250 E Market St,Indianapolis,IN,46202-3831,Marion,Non-Rural,,,,
,Wheeler Elementary School,5700 Meadowood Dr,Speedway,IN,46224-3245,Marion,Non-Rural,,,,
,William McKinley School 39,1733 Spann Ave Rm 404,Indianapolis,IN,46203-1375,Marion,Non-Rural,,,,
Primary Care,118999180H,Southlake Community Mental Health Center Inc,Federally Qualified Health Center,Indiana,"Lake County, IN",0,21,Designated,Non-Rural,11/01/2013,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,PNW Clinic,2250 173rd St Ste 111,Hammond,IN,46323-2074,Lake,Non-Rural,,,,
,"Regional Community Health Center, Homeless Site",527 State St,Hammond,IN,46320-1533,Lake,Non-Rural,,,,
,Regional Health Clinic,559 State St,Hammond,IN,46320-1533,Lake,Non-Rural,,,,
,Regional Health Clinic,4022 Hohman Ave,Hammond,IN,46327-1239,Lake,Non-Rural,,,,
,Regional Mental Health - Strawhun Center,8555 Taft St,Merrillville,IN,46410-6123,Lake,Non-Rural,,,,
,"Southlake Community Mental Health Center, Inc., d.b.a. Regional Health Clinic",3903 Indianapolis Blvd,East Chicago,IN,46312-2555,Lake,Non-Rural,,,,
Primary Care,11899918BK,MERIDIAN SERVICES CORP,Federally Qualified Health Center,Indiana,"Delaware County, IN",0,17,Designated,Non-Rural,02/15/2012,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Meridian Health Services,240 N Tillotson Ave,Muncie,IN,47304-3988,Delaware,Non-Rural,,,,
,Meridian Health Services,509 Conrad Harcourt Way,Rushville,IN,46173-1165,Rush,Rural,,,,
,"Meridian Health Services - Chase Bldg., Suite 200",630 E Main St,Richmond,IN,47374-4353,Wayne,Rural,,,,
,Meridian Health Services - Henry County,930 N 14th St,New Castle,IN,47362-4311,Henry,Rural,,,,
,Meridian Health Services - Richmond,2300 Chester Blvd,Richmond,IN,47374-1221,Wayne,Rural,,,,
,Meridian Health Services - Suite 102A,2506 Willowbrook Pkwy,Indianapolis,IN,46205-1564,Marion,Non-Rural,,,,
,Meridian Health Services - West Jay,1150 S Main St,Dunkirk,IN,47336-9701,Jay,Rural,,,,
,MERIDIAN HEALTH SERVICES CORP,130 N Tillotson Ave,Muncie,IN,47304-3987,Delaware,Non-Rural,,,,
,Meridian Health Services Corp,707 W 3rd St,Connersville,IN,47331-1577,Fayette,Rural,,,,
,Meridian Health Services Corp,498 NW 18th St Ste D,Richmond,IN,47374-2851,Wayne,Rural,,,,
,Meridian Health Services Corp,101 N Harrison St,Alexandria,IN,46001-2017,Madison,Non-Rural,,,,
,Meridian Health Services Corp,1547 Ohio Ave,Anderson,IN,46016-1917,Madison,Non-Rural,,,,
,Meridian Health Services Corp,1518 Main St,Elwood,IN,46036-2021,Madison,Rural,,,,
,Meridian Health Services Corp,520 S 9th St Ste A,Richmond,IN,47374-6230,Wayne,Rural,,,,
,Meridian Health Services Corp,303 S Main St Ste 300,Bluffton,IN,46714-2503,Wells,Rural,,,,
,Meridian Health Services Pediatrics,205 N Tillotson Ave,Muncie,IN,47304-3900,Delaware,Non-Rural,,,,
,Meridian Health Services-Walnut Commons,110 E Wysor St,Muncie,IN,47305-1724,Delaware,Non-Rural,,,,
,"Meridian MD, North Tillotson",110 N Tillotson Ave,Muncie,IN,47304-3987,Delaware,Non-Rural,,,,
,MeridianMD,100 N Tillotson Ave,Muncie,IN,47304-3987,Delaware,Non-Rural,,,,
,MeridianMD Convenience Care,500 W Votaw St,Portland,IN,47371-1322,Jay,Rural,,,,
,Suzanne Gresham Center Division of Meridian Services,3620 W White River Blvd,Muncie,IN,47304-4286,Delaware,Non-Rural,,,,
Primary Care,11899918BD,"Jane Pauley Community Health Center, Inc.",Federally Qualified Health Center,Indiana,"Marion County, IN",0,21,Designated,Non-Rural,03/27/2014,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Jane Pauley Community Health Center Administraive Offices,1503 N Mitthoeffer Rd,Indianapolis,IN,46229-2425,Marion,Non-Rural,,,,
,Jane Pauley Community Health Center at 16th Street,5317 E 16th St,Indianapolis,IN,46218-4897,Marion,Non-Rural,,,,
,Jane Pauley Community Health Center at Alexandria,121 W Washington St,Alexandria,IN,46001-1809,Madison,Non-Rural,,,,
,Jane Pauley Community Health Center at Alexandria-Monroe Intermediate School,308 W 11th St Rm G-1,Alexandria,IN,46001-2806,Madison,Non-Rural,,,,
,Jane Pauley Community Health Center at Alexandria-Monroe Junior-Senior High School,1 Burden Ct Rm 16,Alexandria,IN,46001-2632,Madison,Non-Rural,,,,
,Jane Pauley Community Health Center at Anderson,1210 Medical Arts Blvd Ste 300,Anderson,IN,46011-3439,Madison,Non-Rural,,,,
,Jane Pauley Community Health Center at Arlington,1315 N Arlington Ave,Indianapolis,IN,46219-3204,Marion,Non-Rural,,,,
,Jane Pauley Community Health Center at Brook Park,5259 David St,Indianapolis,IN,46226-1793,Marion,Non-Rural,,,,
,Jane Pauley Community Health Center at Castleton,7481 N Shadeland Ave Ste A,Indianapolis,IN,46250-2077,Marion,Non-Rural,,,,
,Jane Pauley Community Health Center at Ebbertt,325 W 38th St,Anderson,IN,46013-4017,Madison,Non-Rural,,,,
,Jane Pauley Community Health Center at Greenfield,1107 N State St,Greenfield,IN,46140-1207,Hancock,Non-Rural,,,,
,Jane Pauley Community Health Center at Holy Cross North Campus School,1115 Pearl St Rm 209,Anderson,IN,46016-1752,Madison,Non-Rural,,,,
,Jane Pauley Community Health Center at Holy Cross South Campus School,2825 Lincoln St,Anderson,IN,46016-5068,Madison,Non-Rural,,,,
,Jane Pauley Community Health Center at Post,8931 E 30th St,Indianapolis,IN,46219-1501,Marion,Non-Rural,,,,
,Jane Pauley Community Health Center at Shadeland,2040 N Shadeland Ave Ste 300,Indianapolis,IN,46219-1712,Marion,Non-Rural,,,,
,Jane Pauley Community Health Center at Shelbyville,1200 W Mckay Rd,Shelbyville,IN,46176-3292,Shelby,Rural,,,,
,Jane Pauley Community Health Center at Shelbyville IN 44,1640 E State Road 44 Ste B,Shelbyville,IN,46176-4030,Shelby,Rural,,,,
,Jane Pauley Community Health Center at Smith Valley Road,1664 W Smith Valley Rd,Greenwood,IN,46142-1550,Johnson,Non-Rural,,,,
,Jane Pauley Community Health Center at St. Mary School,820 W Madison St,Alexandria,IN,46001-1520,Madison,Non-Rural,,,,
,Jane Pauley Community Health Center at the Wigwam,1229 Lincoln St,Anderson,IN,46016-1693,Madison,Non-Rural,,,,
Primary Care,1189991892,"Healthlinc, Inc.",Federally Qualified Health Center,Indiana,"Porter County, IN",0,21,Designated,Non-Rural,09/30/2006,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,HealthLinc - Corporate,2401 Valley Dr,Valparaiso,IN,46383-2520,Porter,Non-Rural,,,,
,HealthLinc - East Chicago,1313 W Chicago Ave,East Chicago,IN,46312-3316,Lake,Non-Rural,,,,
,HealthLinc - Michigan City,710 Franklin St,Michigan City,IN,46360-3563,La Porte,Non-Rural,,,,
,HealthLinc - Mishawaka,420 W 4th St,Mishawaka,IN,46544-1948,St. Joseph,Non-Rural,,,,
,HealthLinc - South Bend (dental),1002 S Esther St,South Bend,IN,46615-1440,St. Joseph,Non-Rural,,,,
,HealthLinc - South Bend (medical),1960 Northside Blvd,South Bend,IN,46615-1630,St. Joseph,Non-Rural,,,,
,HealthLinc - Valparaiso,1001 Sturdy Rd,Valparaiso,IN,46383-4126,Porter,Non-Rural,,,,
,HealthLinc - Valparaiso/Porter-Starke Services,701 Wall St,Valparaiso,IN,46383-2514,Porter,Non-Rural,,,,
,HealthLinc – Knox,104 E Culver Rd Ste 106,Knox,IN,46534-2241,Starke,Rural,,,,
,HealthLinc Centennial (South Bend),621 Memorial Dr Ste 402,South Bend,IN,46601-1074,St. Joseph,Non-Rural,,,,
,HealthLinc Clinic Oregon Davis,5998 N 750 E Rm 143,Hamlet,IN,46532-9524,Starke,Rural,,,,
,HealthLinc Healthy Vikes Telehealth Clinic (VALE Alternative High School),653 Hayes Leonard Rd Rm 1,Valparaiso,IN,46385-5320,Porter,Non-Rural,,,,
,HealthLinc La Porte,400 Teegarden St,Laporte,IN,46350-3175,La Porte,Non-Rural,,,,
,HealthLinc Mobile School Based Health Clinic #1,1001 Sturdy Rd,Valparaiso,IN,46383-4126,Porter,Non-Rural,,,,
,HealthLinc Southeast (South Bend),1708 High St,South Bend,IN,46613-2633,St. Joseph,Non-Rural,,,,
Primary Care,11899918A6,"Neighborhood Health Center, INC",Federally Qualified Health Center Look-alike,Indiana,"Wayne County, IN",0,13,Designated,Rural,02/28/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Neighborhood Health Center - Union County Medical Center,950 N Market St,Liberty,IN,47353-8496,Union,Rural,,,,
,"Neighborhood Health Center, Inc.",101 S 10th St,Richmond,IN,47374-5547,Wayne,Rural,,,,
Primary Care,1181429728,"Edgewater Systems For Balanced Living, Inc.",Federally Qualified Health Center Look-alike,Indiana,"Lake County, IN",0,17,Designated,Non-Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Edgewater Health,1100 W 6th Ave,Gary,IN,46402-1711,Lake,Non-Rural,,,,
,Primary Care,3535 Broadway,Gary,IN,46409-1316,Lake,Non-Rural,,,,
,Primary Care - Griffith,1212 N Broad St,Griffith,IN,46319-1534,Lake,Non-Rural,,,,
,Turning Point,1110 W 5th Ave,Gary,IN,46402-1723,Lake,Non-Rural,,,,
Primary Care,11899918A4,FAMILY HEALTH CENTER OF CLARK COUNTY INC,Federally Qualified Health Center,Indiana,"Clark County, IN",0,17,Designated,Non-Rural,09/01/2007,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,"Family Health Center of Clark County, Inc. DBA Family Health Centers of Southern Indiana",1319 Duncan Ave,Jeffersonville,IN,47130-3759,Clark,Non-Rural,,,,
,Family Health Centers  of Southern Indiana Harrison,290 N Harrison Dr,Corydon,IN,47112-1725,Harrison,Rural,,,,
,Family Health Centers of Southern Indiana Floyd County,1000 E Spring St,New Albany,IN,47150-2943,Floyd,Non-Rural,,,,
Primary Care,1186583403,Morgan County,Geographic HPSA,Indiana,"Morgan County, IN",9.68,14,Designated,Non-Rural,12/23/2019,12/23/2019
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Indiana,Morgan County,Morgan,Single County,18109,Non-Rural,,,,,
Primary Care,11899918C2,"GREENE COUNTY HEALTH, INC.",Federally Qualified Health Center Look-alike,Indiana,"Greene County, IN",0,16,Designated,Rural,10/05/2017,12/13/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Greene County Health Linton,1600 A St NE Ste 9,Linton,IN,47441-1612,Greene,Rural,,,,
,Greene County Health-Shakamak,714 W Main St,Jasonville,IN,47438-1323,Greene,Rural,,,,
Primary Care,1189991893,"Community Healthnet, Inc",Federally Qualified Health Center,Indiana,"Lake County, IN",0,19,Designated,Non-Rural,09/30/2006,02/04/2020
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Calumet High School,3900 Calhoun St,Gary,IN,46408-1753,Lake,Non-Rural,,,,
,Community HealthNet,3503 Martin Luther King Dr,Gary,IN,46409-1233,Lake,Non-Rural,,,,
,Community HealthNet Merillville,6100 Broadway,Merrillville,IN,46410-3002,Lake,Non-Rural,,,,
,Community HealthNet Miller,1015 N Shelby St,Gary,IN,46403-1446,Lake,Non-Rural,,,,
,Community HealthNet OSC,5927 Columbia Ave,Hammond,IN,46320-2611,Lake,Non-Rural,,,,
,GARY COMMUNITY HEALTH CENTER,1021 W 5th Ave,Gary,IN,46402-1703,Lake,Non-Rural,,,,
Primary Care,1182034141,VALLEY HEALTH,Rural Health Clinic,Indiana,"Orange County, IN",0,16,Designated,Rural,08/18/2019,02/04/2020
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,VALLEY HEALTH,9529 W State Road 56,French Lick,IN,47432-9708,Orange,Rural,,,,
Primary Care,1183525209,CRAWFORD COUNTY FAMILY HEALTHCARE CENTER,Rural Health Clinic,Indiana,"Crawford County, IN",0,14,Designated,Rural,08/18/2019,02/04/2020
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,CRAWFORD COUNTY FAMILY HEALTHCARE CENTER,5604 E White Oak Ln,Marengo,IN,47140-8413,Crawford,Rural,,,,
Primary Care,1183977034,COMPREHENSIVE HEALTH CARE,Rural Health Clinic,Indiana,"Orange County, IN",0,15,Designated,Rural,08/18/2019,02/11/2020
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,COMPREHENSIVE HEALTH CARE,PO BOX 270,Paoli,IN,47454-0270,Orange,Rural,,,,
Primary Care,1183423005,Southern Indiana Community Health Care Inc,Federally Qualified Health Center,Indiana,"Orange County, IN",0,14,Designated,Rural,02/11/2020,02/11/2020
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Comprehensive Health Care,420 W Longest St,Paoli,IN,47454-8821,Orange,Rural,,,,
,Crawford Family Medicine,5604 E White Oak Ln,Marengo,IN,47140-8413,Crawford,Rural,,,,
,Patoka Family Health Care,307 S Indiana Ave,English,IN,47118-5851,Crawford,Rural,,,,
,Valley Health,8163 W State Road 56 Ste A,West Baden Springs,IN,47469-7706,Orange,Rural,,,,
Primary Care,1184648873,"TULIP TREE HEALTH SERVICES OF GIBSON COUNTY, INC.",Federally Qualified Health Center,Indiana,"Gibson County, IN",0,8,Designated,Rural,02/11/2020,02/11/2020
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,"Tulip Tree Health Services of Gibson County, Inc. d/b/a Tulip Tree Family Health Care",123 N Mccreary St,Fort Branch,IN,47648-1313,Gibson,Rural,,,,
Primary Care,1183499943,Good Samaritan Family Health Center Inc.,Federally Qualified Health Center Look-alike,Indiana,"Knox County, IN",0,15,Designated,Rural,02/11/2020,02/11/2020
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Good Samaritan Family Health Center,429 S 6th St,Vincennes,IN,47591-1022,Knox,Rural,,,,
Primary Care,1187483851,MCV PEDIATRICS,Rural Health Clinic,Indiana,"Knox County, IN",0,16,Designated,Rural,02/11/2020,02/11/2020
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,MCV PEDIATRICS,528 N 1st St,Vincennes,IN,47591-1402,Knox,Rural,,,,
Primary Care,1185538362,LI - Ripley County,Low Income Population HPSA,Indiana,"Ripley County, IN",1.3815,13,Designated,Rural,04/07/2020,04/07/2020
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Indiana,Ripley County,Ripley,Single County,18137,Rural,,,,,
Primary Care,11899918BT,"Maple City Health Care Center, Inc.",Federally Qualified Health Center,Indiana,"Elkhart County, IN",0,10,Designated,Non-Rural,06/01/2012,03/19/2020
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,215 Middlebury Street,215 Middlebury St,Goshen,IN,46528-2956,Elkhart,Non-Rural,,,,
,Maple City Health Care Center,213 Middlebury St,Goshen,IN,46528-2956,Elkhart,Non-Rural,,,,
,Vista Community Health Center,808 N 3rd St,Goshen,IN,46528-7100,Elkhart,Non-Rural,,,,
Primary Care,1189480349,PATOKA FAMILY HEALTH CARE CENTER,Rural Health Clinic,Indiana,"Crawford County, IN",0,14,Designated,Rural,08/18/2019,04/24/2020
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,PATOKA FAMILY HEALTH CARE CENTER,307 Indiana Ave,English,IN,47118-5851,Crawford,Rural,,,,
Primary Care,1184775388,FCC-Terre Haute,Correctional Facility,Indiana,"Vigo County, IN",3.29,12,Designated,Non-Rural,05/12/2020,05/12/2020
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,FCC-Terre Haute,4700 Bureau Rd N,Terre Haute,IN,47802-8246,Vigo,Non-Rural,,,,
Primary Care,1186734630,Rockville Correctional Facility,Correctional Facility,Indiana,"Parke County, IN",0.49,3,Designated,Rural,07/05/2011,08/24/2018
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Rockville Correctional Facility,811 W 50 N,Rockville,IN,47872-7048,Parke,Rural,,,,
Primary Care,1183784704,LI - Madison County,Low Income Population HPSA,Indiana,"Madison County, IN",0.83,6,Designated,Partially Rural,05/11/2012,12/27/2018
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Indiana,Madison County,Madison,Single County,18095,Partially Rural,,,,,
Primary Care,1183441450,LI-Henry County,Low Income Population HPSA,Indiana,"Henry County, IN",3.48,14,Designated,Rural,09/20/2012,05/01/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Indiana,Henry County,Henry,Single County,18065,Rural,,,,,
Primary Care,1186472418,Greene County,Geographic HPSA,Indiana,"Greene County, IN",4.8,13,Designated,Rural,12/16/2016,12/16/2016
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Indiana,Greene County,Greene,Single County,18055,Rural,,,,,
Primary Care,1189709037,City of Gary,High Needs Geographic HPSA,Indiana,"Lake County, IN",10.57,7,Designated,Non-Rural,10/11/2017,10/11/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Indiana,Lake County,101,Census Tract,18089010100,Non-Rural,,,,,
,Indiana,Lake County,102.01,Census Tract,18089010201,Non-Rural,,,,,
,Indiana,Lake County,102.03,Census Tract,18089010203,Non-Rural,,,,,
,Indiana,Lake County,102.05,Census Tract,18089010205,Non-Rural,,,,,
,Indiana,Lake County,103.02,Census Tract,18089010302,Non-Rural,,,,,
,Indiana,Lake County,103.04,Census Tract,18089010304,Non-Rural,,,,,
,Indiana,Lake County,104,Census Tract,18089010400,Non-Rural,,,,,
,Indiana,Lake County,105,Census Tract,18089010500,Non-Rural,,,,,
,Indiana,Lake County,106,Census Tract,18089010600,Non-Rural,,,,,
,Indiana,Lake County,109,Census Tract,18089010900,Non-Rural,,,,,
,Indiana,Lake County,110,Census Tract,18089011000,Non-Rural,,,,,
,Indiana,Lake County,111,Census Tract,18089011100,Non-Rural,,,,,
,Indiana,Lake County,112,Census Tract,18089011200,Non-Rural,,,,,
,Indiana,Lake County,113,Census Tract,18089011300,Non-Rural,,,,,
,Indiana,Lake County,114,Census Tract,18089011400,Non-Rural,,,,,
,Indiana,Lake County,115,Census Tract,18089011500,Non-Rural,,,,,
,Indiana,Lake County,116,Census Tract,18089011600,Non-Rural,,,,,
,Indiana,Lake County,117,Census Tract,18089011700,Non-Rural,,,,,
,Indiana,Lake County,118,Census Tract,18089011800,Non-Rural,,,,,
,Indiana,Lake County,119,Census Tract,18089011900,Non-Rural,,,,,
,Indiana,Lake County,120,Census Tract,18089012000,Non-Rural,,,,,
,Indiana,Lake County,121,Census Tract,18089012100,Non-Rural,,,,,
,Indiana,Lake County,122,Census Tract,18089012200,Non-Rural,,,,,
,Indiana,Lake County,123,Census Tract,18089012300,Non-Rural,,,,,
,Indiana,Lake County,124,Census Tract,18089012400,Non-Rural,,,,,
,Indiana,Lake County,125,Census Tract,18089012500,Non-Rural,,,,,
,Indiana,Lake County,126,Census Tract,18089012600,Non-Rural,,,,,
,Indiana,Lake County,127,Census Tract,18089012700,Non-Rural,,,,,
,Indiana,Lake County,128,Census Tract,18089012800,Non-Rural,,,,,
,Indiana,Lake County,409,Census Tract,18089040900,Non-Rural,,,,,
,Indiana,Lake County,410.01,Census Tract,18089041001,Non-Rural,,,,,
,Indiana,Lake County,410.02,Census Tract,18089041002,Non-Rural,,,,,
,Indiana,Lake County,411,Census Tract,18089041100,Non-Rural,,,,,
,Indiana,Lake County,412,Census Tract,18089041200,Non-Rural,,,,,
,Indiana,Lake County,413.02,Census Tract,18089041302,Non-Rural,,,,,
,Indiana,Lake County,414,Census Tract,18089041400,Non-Rural,,,,,
,Indiana,Lake County,415,Census Tract,18089041500,Non-Rural,,,,,
,Indiana,Lake County,416,Census Tract,18089041600,Non-Rural,,,,,
,Indiana,Lake County,417,Census Tract,18089041700,Non-Rural,,,,,
,Indiana,Lake County,418,Census Tract,18089041800,Non-Rural,,,,,
,Indiana,Lake County,419,Census Tract,18089041900,Non-Rural,,,,,
,Indiana,Lake County,420,Census Tract,18089042000,Non-Rural,,,,,
,Indiana,Lake County,421,Census Tract,18089042100,Non-Rural,,,,,
,Indiana,Lake County,422,Census Tract,18089042200,Non-Rural,,,,,
,Indiana,Lake County,424.01,Census Tract,18089042401,Non-Rural,,,,,
,Indiana,Lake County,424.02,Census Tract,18089042402,Non-Rural,,,,,
,Indiana,Lake County,424.03,Census Tract,18089042403,Non-Rural,,,,,
,Indiana,Lake County,425.01,Census Tract,18089042501,Non-Rural,,,,,
,Indiana,Lake County,425.03,Census Tract,18089042503,Non-Rural,,,,,
Primary Care,1183914335,LI-Lawrence County,Low Income Population HPSA,Indiana,"Lawrence County, IN",0.47,9,Designated,Rural,04/10/2012,05/01/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Indiana,Lawrence County,Lawrence,Single County,18093,Rural,,,,,
Primary Care,1187444099,Randolph County,Geographic HPSA,Indiana,"Randolph County, IN",1.59,10,Designated,Rural,06/26/2017,06/26/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Indiana,Randolph County,Randolph,Single County,18135,Rural,,,,,
Primary Care,1183826548,Washington County,Geographic HPSA,Indiana,"Washington County, IN",1.85,7,Designated,Partially Rural,07/23/2013,12/29/2016
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Indiana,Washington County,Washington,Single County,18175,Partially Rural,,,,,
Primary Care,1188266584,Warren County,Geographic HPSA,Indiana,"Warren County, IN",0.41,11,Designated,Rural,07/12/1978,10/27/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Indiana,Warren County,Warren,Single County,18171,Rural,,,,,
Primary Care,1189856255,Adams County,Geographic HPSA,Indiana,"Adams County, IN",3.97,13,Designated,Rural,10/04/2013,02/16/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Indiana,Adams County,Adams,Single County,18001,Rural,,,,,
Primary Care,1183947553,LaGrange County,Geographic HPSA,Indiana,"Lagrange County, IN",4.92,8,Designated,Rural,10/26/2011,01/23/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Indiana,Lagrange County,LaGrange,Single County,18087,Rural,,,,,
Primary Care,1188537658,LI - Blackford County,Low Income Population HPSA,Indiana,"Blackford County, IN",1.03,15,Designated,Rural,07/18/2017,07/18/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Indiana,Blackford County,Blackford,Single County,18009,Rural,,,,,
Primary Care,1188597065,White County,Geographic HPSA,Indiana,"White County, IN",1.08,12,Designated,Rural,06/30/2017,06/30/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Indiana,White County,White,Single County,18181,Rural,,,,,
Primary Care,1182311094,LI-Tippecanoe County,Low Income Population HPSA,Indiana,"Tippecanoe County, IN",14.97,14,Designated,Non-Rural,12/21/2016,12/21/2016
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Indiana,Tippecanoe County,Tippecanoe,Single County,18157,Non-Rural,,,,,
Primary Care,1187787488,LI-Shelby County,Low Income Population HPSA,Indiana,"Shelby County, IN",1.3,8,Designated,Partially Rural,02/09/2017,02/09/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Indiana,Shelby County,Shelby,Single County,18145,Partially Rural,,,,,
Primary Care,1186471309,Steuben County,Geographic HPSA,Indiana,"Steuben County, IN",2.45,8,Designated,Rural,11/10/2011,06/13/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Indiana,Steuben County,Steuben,Single County,18151,Rural,,,,,
Primary Care,1188986453,Newton County,Geographic HPSA,Indiana,"Newton County, IN",2.77,15,Designated,Partially Rural,05/05/1993,10/27/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Indiana,Newton County,Newton,Single County,18111,Partially Rural,,,,,
Primary Care,1183639887,LI-Wabash County,Low Income Population HPSA,Indiana,"Wabash County, IN",1.98,12,Designated,Rural,06/07/2012,06/14/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
