data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,"Family Health Care of Northwest Ohio, Inc.",1191 Westwood Dr,Van Wert,OH,45891-2464,Van Wert,Rural,,,,
Primary Care,139999390R,Community Health & Wellness Partners of Logan County,Federally Qualified Health Center,Ohio,"Logan County, OH",0,16,Designated,Rural,11/01/2013,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Bellefontaine Community Health Center,212 E Columbus Ave Ste 1,Bellefontaine,OH,43311-2033,Logan,Rural,,,,
,Indian Lake Community Health Center,8200 State Road STE 1,Russells Point,OH,43348-9670,Logan,Rural,,,,
,West Liberty Community Health Center,4879 US Highway 68 S,West Liberty,OH,43357-9525,Logan,Rural,,,,
Primary Care,139999391E,Lorain County Health & Dentistry,Federally Qualified Health Center,Ohio,"Lorain County, OH",0,19,Designated,Non-Rural,10/26/2002,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Lorain County Health & Dentistry,1205 Broadway,Lorain,OH,44052-3409,Lorain,Non-Rural,,,,
,Lorain County Health & Dentistry,412 E River St,Elyria,OH,44035-5252,Lorain,Non-Rural,,,,
,Lorain County Health &amp; Dentistry at Firelands,6150 Park Square Dr STE B,Lorain,OH,44053-4153,Lorain,Non-Rural,,,,
,Lorain County Health &amp; Dentistry at The Nord Center,6140 S Broadway,Lorain,OH,44053-3821,Lorain,Non-Rural,,,,
,Lorain County Health and Dentistry,3745 Grove Ave,Lorain,OH,44055-2734,Lorain,Non-Rural,,,,
,Oberlin,260 S Main St,Oberlin,OH,44074-1773,Lorain,Rural,,,,
,Wilkes Villa Public Housing,105 Louden Ct,Elyria,OH,44035-8027,Lorain,Non-Rural,,,,
Primary Care,13999939B3,FAIRFIELD COMMUNITY HEALTH CENTER,Federally Qualified Health Center,Ohio,"Fairfield County, OH",0,15,Designated,Rural,04/24/2007,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,207 South Broad St. - Admin,207 S Broad St,Lancaster,OH,43130-4307,Fairfield,Rural,,,,
,Fairfield Community Health Center,1155 E Main St,Lancaster,OH,43130-4056,Fairfield,Rural,,,,
,Fairfield Community Health Center - Baltimore,1055 W Market St Ste H,Baltimore,OH,43105-1284,Fairfield,Non-Rural,,,,
,Fairfield Community Health Center - Hunter Trace,216 Trace Dr,Lancaster,OH,43130-4151,Fairfield,Rural,,,,
Primary Care,1219992197,"Lewis County Primary Care Center, Inc",Federally Qualified Health Center,Kentucky,"Lewis County, KY",0,15,Designated,Rural,10/26/2002,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Ashland Family Health Center,432 16th St,Ashland,KY,41101-7693,Boyd,Non-Rural,,,,
,Bracken County Family Health Center,1551 Augusta Chatham Rd,Augusta,KY,41002-9224,Bracken,Non-Rural,,,,
,ELEANOR JOHNSON'S WOMENS CENTER,211 Ky 59 Bldg C,Vanceburg,KY,41179-7647,Lewis,Rural,,,,
,FLEMINGBURG COUNTY FAMILY H.C,520 Elizaville Ave,Flemingsburg,KY,41041-1141,Fleming,Rural,,,,
,LEWIS CO FAMILY DENTAL CLINIC,211 Ky 59 Bldg D,Vanceburg,KY,41179-7647,Lewis,Rural,,,,
,"LEWIS COUNTY PRIMARY CARE CENTER, INC.",211 Ky 59 Bldg A,Vanceburg,KY,41179-7647,Lewis,Rural,,,,
,Maysville OB/GYN Family Health Center,910 Kenton Station Dr,Maysville,KY,41056-9613,Mason,Rural,,,,
,MAYSVILLE OB/GYN FAMILY HLTH,927 Kenton Station Dr,Maysville,KY,41056-9617,Mason,Rural,,,,
,PrimaryPlus - Grayson,100 Bellefonte Dr,Grayson,KY,41143-1820,Carter,Rural,,,,
,PrimaryPlus - Kid Care,1350 Medical Park Dr,Maysville,KY,41056-9615,Mason,Rural,,,,
,Ripley School-based Health Center,502 S 2nd St,Ripley,OH,45167-1306,Brown,Rural,,,,
,South Shore Family Health Center,142 Depot Dr,South Shore,KY,41175-9306,Greenup,Rural,,,,
,Tollesboro Family Health Center & Clinic Pharmacy,17521 W Ky 9,Tollesboro,KY,41189-8243,Lewis,Rural,,,,
Primary Care,139999391D,"Ohio North East Health Systems, Inc.",Federally Qualified Health Center,Ohio,"Mahoning County, OH",0,14,Designated,Non-Rural,10/26/2002,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,East Market Street Warren,1032 E Market St,Warren,OH,44483-6602,Trumbull,Non-Rural,,,,
,Good Samaritan Community Health Center,1390 S Arch Ave,Alliance,OH,44601-4111,Stark,Rural,,,,
,Kids 1st Pediatrics,1821 E Market St,Warren,OH,44483-6627,Trumbull,Non-Rural,,,,
,Lloyd McCoy Community Health Center,1977 Niles Rd SE,Warren,OH,44484-5118,Trumbull,Non-Rural,,,,
,Mobile Health Van,716 Tod Ave SW,Warren,OH,44485-3608,Trumbull,Non-Rural,,,,
,Newton Falls Community Health Center,175 E Broad St,Newton Falls,OH,44444-1708,Trumbull,Non-Rural,,,,
,Northside Dental Center,500 Gypsy Ln Fl 3,Youngstown,OH,44504-1315,Trumbull,Non-Rural,,,,
,Premier Care Pediatrics,2642 State Route 5,Cortland,OH,44410-9393,Trumbull,Non-Rural,,,,
,RISE Recovery,3132 Belmont Ave,Youngstown,OH,44505-1838,Trumbull,Non-Rural,,,,
,WARREN WEST COMMUNITY HEALTH CTR,716 Tod Ave SW,Warren,OH,44485-3608,Trumbull,Non-Rural,,,,
,Youngstown Community Health Center,726 Wick Ave,Youngstown,OH,44505-2827,Mahoning,Non-Rural,,,,
Primary Care,139999391J,Community & Rural Health Services,Federally Qualified Health Center,Ohio,"Sandusky County, OH",0,13,Designated,Rural,10/26/2002,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Community Health Services - Bartson Road,675 Bartson Rd Ste 12,Fremont,OH,43420-9672,Sandusky,Rural,,,,
,Community Health Services - East,1220 E State St,Fremont,OH,43420-4360,Sandusky,Rural,,,,
,Community Health Services - Fostoria,502 Van Buren St,Fostoria,OH,44830-1533,Hancock,Rural,,,,
,Community Health Services - Lima,1005 Bellefontaine Ave Ste 300,Lima,OH,45804-2881,Allen,Non-Rural,,,,
,Community Health Services - Main Site,2221 Hayes Ave,Fremont,OH,43420-2632,Sandusky,Rural,,,,
,Community Health Services - Napoleon,407 Independence Dr,Napoleon,OH,43545-8662,Henry,Rural,,,,
,Community Health Services - Napoleon Elementary School,725 Westmoreland Ave Rm A113,Napoleon,OH,43545-1261,Henry,Rural,,,,
,Community Health Services - Napoleon High School,701 Briarheath Ave Rm A118,Napoleon,OH,43545-1251,Henry,Rural,,,,
,Community Health Services - Stony Ridge,5734 Fremont Pike,Stony Ridge,OH,43463-9507,Wood,Non-Rural,,,,
,Community Health Services - Third Avenue,605 3rd Ave Ste F,Fremont,OH,43420-3269,Sandusky,Rural,,,,
,Community Health Services - West,2276 W State St,Fremont,OH,43420-1439,Sandusky,Rural,,,,
,Community Health Services - Willard,3909 State Route 103 S,Willard,OH,44890-9570,Huron,Rural,,,,
Primary Care,139999391V,"Healthcare Connection, Inc.,The",Federally Qualified Health Center,Ohio,"Hamilton County, OH",0,19,Designated,Non-Rural,10/26/2002,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Forest Park Health Center,924 Waycross Rd,Cincinnati,OH,45240-3022,Hamilton,Non-Rural,,,,
,Greater Cincinnati Behavioral Health Services,1501 Madison Rd,Walnut Hills,OH,45206-1706,Hamilton,Non-Rural,,,,
,Greater Cincinnati Behavioral Health Services: Amelia,43 E Main St,Amelia,OH,45102-1993,Clermont,Non-Rural,,,,
,Lincoln Heights Health Center,1401 Steffen Ave,Cincinnati,OH,45215-2338,Hamilton,Non-Rural,,,,
,Mt. Healthy Family Practice Center,8146 Hamilton Ave,Mount Healthy,OH,45231-2324,Hamilton,Non-Rural,,,,
,Viking School Based Health Center,100 Viking Way,Cincinnati,OH,45246-1139,Hamilton,Non-Rural,,,,
Primary Care,139999391K,"Healthsource Of Ohio, Inc.",Federally Qualified Health Center,Ohio,"Clermont County, OH",0,17,Designated,Non-Rural,10/26/2002,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,HealthSource Anderson Ob/Gyn,8000 5 Mile Rd Ste 207,Cincinnati,OH,45230-2163,Hamilton,Non-Rural,,,,
,HealthSource Batavia Family Practice &amp; Pharmacy,2055 Hospital Dr Ste 130,Batavia,OH,45103-1978,Clermont,Non-Rural,,,,
,Healthsource Batavia Ob/Gyn,2055 Hospital Dr Ste 220,Batavia,OH,45103-1969,Clermont,Non-Rural,,,,
,HealthSource Eastgate Pediatrics,4627 Aicholtz Rd,Cincinnati,OH,45244-1447,Clermont,Non-Rural,,,,
,HealthSource Georgetown,631 E State St,Georgetown,OH,45121-1437,Brown,Non-Rural,,,,
,HealthSource Hillsboro,1108 Northview Dr,Hillsboro,OH,45133-1184,Highland,Rural,,,,
,HealthSource Lebanon,1231 Columbus Ave Unit A1,Lebanon,OH,45036-8196,Warren,Non-Rural,,,,
,HealthSource Loveland,6535 Charles Snider Rd,Loveland,OH,45140,Clermont,Non-Rural,,,,
,HealthSource Mt. Orab,150 Health Partners Cir,Mount Orab,OH,45154-8610,Brown,Non-Rural,,,,
,HealthSource Mt. Washington,6131 Campus Ln,Cincinnati,OH,45230-1601,Hamilton,Non-Rural,,,,
,HealthSource New Richmond,100 River Valley Blvd,New Richmond,OH,45157-8566,Clermont,Non-Rural,,,,
,"HealthSource of Ohio, Inc.",424 Wards Corner Rd Ste 200,Loveland,OH,45140-6966,Clermont,Non-Rural,,,,
,HealthSource Seaman,218 Stern Rd,Seaman,OH,45679-9607,Adams,Rural,,,,
,HealthSource Washington Court House,308 Highland Ave,Washington Court House,OH,43160-1992,Fayette,Rural,,,,
,HealthSource West Clermont,1341 Clough Pike Ste 150,Batavia,OH,45103-2503,Clermont,Non-Rural,,,,
,HealthSource Wilmington,140 W Main St,Wilmington,OH,45177-2239,Clinton,Rural,,,,
,MT ORAB ELEMENTRY/MIDDLE SBHC,474 W Main St,Mount Orab,OH,45154-9452,Brown,Non-Rural,,,,
,SBHC-HAMERSVILLE ELEM/MIDDLE SCH,1950 OH-125,Hamersville,OH,45130,Brown,Non-Rural,,,,
Primary Care,13999939A6,MUSKINGUM VALLEY HEALTH CENTERS,Federally Qualified Health Center,Ohio,"Morgan County, OH",0,13,Designated,Rural,09/01/2007,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Muskingum Valley Health Center - Cambridge,1330 Clark St,Cambridge,OH,43725-9614,Guernsey,Rural,,,,
,MUSKINGUM VALLEY HEALTH CENTERS,716 Adair Ave,Zanesville,OH,43701-2836,Muskingum,Rural,,,,
,Muskingum Valley Health Centers,859 N Main St,Malta,OH,43758-9007,Morgan,Rural,,,,
,MUSKINGUM VALLEY HEALTH CENTERS,406 S 15th St,Coshocton,OH,43812-2285,Coshocton,Rural,,,,
,Muskingum Valley Health Centers,2845 Bell St,Zanesville,OH,43701-1720,Muskingum,Rural,,,,
,Muskingum Valley Health Centers,1230 Clark St,Cambridge,OH,43725-9611,Guernsey,Rural,,,,
,Muskingum Valley Health Centers,2725 Pinkerton Ln,Zanesville,OH,43701-1513,Muskingum,Rural,,,,
,Muskingum Valley Health Centers,440 Browns Ln,Coshocton,OH,43812-2044,Coshocton,Rural,,,,
,Muskingum Valley Health Centers,945 Bethesda Dr Ste 140,Zanesville,OH,43701-1880,Muskingum,Rural,,,,
Primary Care,139999391U,"Columbus Neighborhood Health Center, Inc.",Federally Qualified Health Center,Ohio,"Franklin County, OH",0,19,Designated,Non-Rural,10/26/2002,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,CNHC dba PrimaryOne Health,2780 Airport Dr Ste 100,Columbus,OH,43219-2289,Franklin,Non-Rural,,,,
,Columbus Health Care for the Homeless,2780 Airport Dr,Columbus,OH,43219-2289,Franklin,Non-Rural,,,,
,PrimaryOne Health 1180 East Main Street,1180 E Main St,Columbus,OH,43205-1902,Franklin,Non-Rural,,,,
,PrimaryOne Health 1251 Bryden Road,1251 Bryden Rd,Columbus,OH,43205-2037,Franklin,Non-Rural,,,,
,PrimaryOne Health 1289 East Livingston Avenue,1289 E Livingston Ave,Columbus,OH,43205-2838,Franklin,Non-Rural,,,,
,PrimaryOne Health 1500 East 17th Avenue,1500 E 17th Ave,Columbus,OH,43219-1002,Franklin,Non-Rural,,,,
,PrimaryOne Health 1791 Alum Creek Drive,1791 Alum Creek Dr Ste 100,Columbus,OH,43207-1708,Franklin,Non-Rural,,,,
,PrimaryOne Health 1905 Parsons Avenue,1905 Parsons Ave,Columbus,OH,43207-1933,Franklin,Non-Rural,,,,
,PrimaryOne Health 2300 West Broad Street,2300 W Broad St,Columbus,OH,43204-3783,Franklin,Non-Rural,,,,
,PrimaryOne Health 240 Parsons Avenue,240 Parsons Ave,Columbus,OH,43215-5331,Franklin,Non-Rural,,,,
,PrimaryOne Health 299 Cramer Creek Court,299 Cramer Creek Ct,Dublin,OH,43017-2586,Franklin,Non-Rural,,,,
,PrimaryOne Health 3433 Agler Road,3433 Agler Rd Ste 2800,Columbus,OH,43219-3389,Franklin,Non-Rural,,,,
,PrimaryOne Health 3781 South High Street,3781 S High St,Columbus,OH,43207-4011,Franklin,Non-Rural,,,,
,PrimaryOne Health 600 North Pickaway Street,600 N Pickaway St Ste 300,Circleville,OH,43113-1447,Pickaway,Rural,,,,
,"PrimaryOne Health 720 East Broad Street, Suite 100, Columbus OH 43215",720 E Broad St Ste 100,Columbus,OH,43215-3989,Franklin,Non-Rural,,,,
,Temporary - PrimaryOne Health 4661 Sawmill Road,4661 Sawmill Rd Ste 101,Columbus,OH,43220-6123,Franklin,Non-Rural,,,,
Primary Care,13999939RP,"KNOX, COUNTY OF",Federally Qualified Health Center,Ohio,"Knox County, OH",0,19,Designated,Rural,03/06/2017,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Danville Community Health Center,16 E Main St,Danville,OH,43014,Knox,Rural,,,,
,KCHD/KCCHC Main,11660 Upper Gilchrist Rd,Mount Vernon,OH,43050-9084,Knox,Rural,,,,
Primary Care,139999391N,CARE ALLIANCE,Federally Qualified Health Center,Ohio,"Cuyahoga County, OH",0,19,Designated,Non-Rural,10/26/2002,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,CAHC Case Elementary School,4050 Superior Ave Fl 3,Cleveland,OH,44103-1128,Cuyahoga,Non-Rural,,,,
,CAHC City Mission,5310 Carnegie Ave Fl 1,Cleveland,OH,44103-4360,Cuyahoga,Non-Rural,,,,
,CAHC Design Lab Early College,1740 E 32nd St Fl 1,Cleveland,OH,44114-4514,Cuyahoga,Non-Rural,,,,
,CAHC East Technical High School,2439 E 55th St Fl 1,Cleveland,OH,44104-1501,Cuyahoga,Non-Rural,,,,
,CAHC Frontline Service,1744 Payne Ave Fl 1,Cleveland,OH,44114-2910,Cuyahoga,Non-Rural,,,,
,CAHC Joseph&#39;s Home,2412 Community College Ave Fl 1,Cleveland,OH,44115-3179,Cuyahoga,Non-Rural,,,,
,CAHC Lauras Home,18120 Puritas Ave Bsmt,Cleveland,OH,44135-3832,Cuyahoga,Non-Rural,,,,
,CAHC Men's Shelter at 2100 Lakeside,2100 Lakeside Ave E Fl 2,Cleveland,OH,44114-1126,Cuyahoga,Non-Rural,,,,
,CAHC Michael White Elementary School,1000 E 92nd St Fl 1,Cleveland,OH,44108-3281,Cuyahoga,Non-Rural,,,,
,CAHC Norma Herr Womens  Center,2227 Payne Ave Fl 2,Cleveland,OH,44114-4424,Cuyahoga,Non-Rural,,,,
,CAHC Salvation Army - ARC,5005 Euclid Ave Fl 2,Cleveland,OH,44103-3745,Cuyahoga,Non-Rural,,,,
,CAHC St. Pauls Community Church,4427 Franklin Blvd Fl 1,Cleveland,OH,44113-2845,Cuyahoga,Non-Rural,,,,
,CAHC West Side Catholic Center,3135 Lorain Ave Fl 1,Cleveland,OH,44113-3407,Cuyahoga,Non-Rural,,,,
,Carl B. Stokes Clinic,6001 Woodland Ave,Cleveland,OH,44104-2762,Cuyahoga,Non-Rural,,,,
,Central Neighborhood Clinic,2916 Central Ave,Cleveland,OH,44115-3229,Cuyahoga,Non-Rural,,,,
,Mobile Clinic,1530 Saint Clair Ave NE,Cleveland,OH,44114-2004,Cuyahoga,Non-Rural,,,,
,Riverview Towers Clinic,1795 W 25th St,Cleveland,OH,44113-3112,Cuyahoga,Non-Rural,,,,
,St. Clair Clinic,1530 Saint Clair Ave NE,Cleveland,OH,44114-2004,Cuyahoga,Non-Rural,,,,
Primary Care,13999939RQ,"Signature Health, Inc.",Federally Qualified Health Center,Ohio,"Lake County, OH",0,20,Designated,Non-Rural,03/16/2017,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Signature Health Ashtabula Health Center,4726 Main Ave,Ashtabula,OH,44004-6929,Ashtabula,Rural,,,,
,Signature Health Inc. Cleveland West,1400 W 25th St Fl 2,Cleveland,OH,44113-3151,Cuyahoga,Non-Rural,,,,
,Signature Health Maple Heights Health Center,21100 Southgate Park Blvd,Maple Heights,OH,44137-3004,Cuyahoga,Non-Rural,,,,
,"Signature Health, Inc. Administration and Willoughby Clinic",38879 Mentor Ave,Willoughby,OH,44094-7992,Lake,Non-Rural,,,,
,"Signature Health, Inc. Administrative Location",7232 Justin Way,Mentor,OH,44060-4881,Lake,Non-Rural,,,,
,"Signature Health, Inc. Connections Location",24200 Chagrin Blvd,Beachwood,OH,44122-5550,Cuyahoga,Non-Rural,,,,
,"Signature Health, Inc. Painesville Clinic",462 Chardon St,Painesville,OH,44077-3019,Lake,Non-Rural,,,,
,"Signature Health, Inc. Willoughby Clinic",38882 Mentor Ave,Willoughby,OH,44094-7875,Lake,Non-Rural,,,,
,Signature Lakewood Health Center,14701 Detroit Ave Ste 620,Lakewood,OH,44107-4180,Cuyahoga,Non-Rural,,,,
Primary Care,13999939B9,"CINCINNATI, CITY OF",Federally Qualified Health Center,Ohio,"Hamilton County, OH",0,16,Designated,Non-Rural,06/25/2009,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Academy of World Languages,2030 Fairfax Ave,Cincinnati,OH,45207-1943,Hamilton,Non-Rural,,,,
,Aiken High School,5641 Belmont Ave,Cincinnati,OH,45224-3101,Hamilton,Non-Rural,,,,
,Ambrose H. Clement,3101 Burnet Ave,Cincinnati,OH,45229-3014,Hamilton,Non-Rural,,,,
,Ambrose H. Clement Health Center (Avondale),3559 Reading Rd Ste 101,Cincinnati,OH,45229-2666,Hamilton,Non-Rural,,,,
,Bobbie Sterne Health Center (formerly Elm Street),1525 Elm St,Cincinnati,OH,45202-6957,Hamilton,Non-Rural,,,,
,Braxton F. Cann Memorial Medical Center,5818 Madison Rd,Cincinnati,OH,45227-1708,Hamilton,Non-Rural,,,,
,City of Cincinnati Health Department/Administration Offices/Ambrose H. Clement,3101 Burnet Ave,Cincinnati,OH,45229-3014,Hamilton,Non-Rural,,,,
,CityLink Center,800 Bank St,Cincinnati,OH,45214-2297,Hamilton,Non-Rural,,,,
,Crest Smile Shoppe,612 Rockdale Ave,Cincinnati,OH,45229-2919,Hamilton,Non-Rural,,,,
,Crossroad Health Center Harrison,10450 New Haven Rd,Harrison,OH,45030-2780,Hamilton,Non-Rural,,,,
,Deaconess Health Check at Western Hills,2146 Ferguson Rd,Cincinnati,OH,45238-3720,Hamilton,Non-Rural,,,,
,Ethel M. Taylor Academy,1930 Fricke Rd,Cincinnati,OH,45225-1200,Hamilton,Non-Rural,,,,
,John P. Parker,5051 Anderson Pl,Cincinnati,OH,45227-1601,Hamilton,Non-Rural,,,,
,Millvale at Hopple Street Health Center,2750 Beekman St,Cincinnati,OH,45225-2049,Hamilton,Non-Rural,,,,
,Mt. Airy,5730 Colerain Ave,Cincinnati,OH,45239-6714,Hamilton,Non-Rural,,,,
,Northside Health Center,3917 Spring Grove Ave,Cincinnati,OH,45223-3302,Hamilton,Non-Rural,,,,
,Oyler Community Learning Center,2121 Hatmaker St,Cincinnati,OH,45204-1947,Hamilton,Non-Rural,,,,
,Price Hill Health Center,2136 W 8th St,Cincinnati,OH,45204-2052,Hamilton,Non-Rural,,,,
,Riverview East,3555 Kellogg Ave,Cincinnati,OH,45226-2180,Hamilton,Non-Rural,,,,
,Roberts Paideia,1702 Grand Ave,Cincinnati,OH,45214-1502,Hamilton,Non-Rural,,,,
,Roll Hill Academy,2411 Baltimore Ave,Cincinnati,OH,45225-1001,Hamilton,Non-Rural,,,,
,Taft High School,420 Ezzard Charles Dr,Cincinnati,OH,45214-2806,Hamilton,Non-Rural,,,,
,Temporary Site-Over the Rhine Community Center (OTR),1715 Republic St,Cincinnati,OH,45202-6420,Hamilton,Non-Rural,,,,
,The Children's Home of Cincinnati,5051 Duck Creek Rd,Cincinnati,OH,45227-1440,Hamilton,Non-Rural,,,,
,Withrow Community Learning Center,2520 Madison Rd,Cincinnati,OH,45208-1257,Hamilton,Non-Rural,,,,
Primary Care,1397836672,"Alliance Family Health Center, Inc.",Federally Qualified Health Center Look-alike,Ohio,"Stark County, OH",0,12,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Alliance Family Health Center,1401 S Arch Ave Ste A,Alliance,OH,44601-4288,Stark,Rural,,,,
,Alliance Family Health Center - Mastroianni Center,110 W Cambridge St,Alliance,OH,44601-2943,Stark,Rural,,,,
Primary Care,139999391Q,"COMMUNITY ACTION COMMITTEE OF PIKE COUNTY, THE",Federally Qualified Health Center,Ohio,"Pike County, OH",0,19,Designated,Rural,10/26/2002,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Broadway Street Clinic,621 Broadway St,Portsmouth,OH,45662-4788,Scioto,Rural,,,,
,COMMUNITY ACTION COMMITTEE,941 Market St,Piketon,OH,45661-9757,Pike,Rural,,,,
,FAMILY HEALTH -WAVERLY,227 Valley View Dr,Waverly,OH,45690-9135,Pike,Rural,,,,
,JACKSON FAMILY HEALTH CENTER,14590 State Route 93,Jackson,OH,45640-8977,Jackson,Rural,,,,
,Manchester Family Health Center,130 Wayne Frye Dr,Manchester,OH,45144-9314,Adams,Rural,,,,
,North Street,215 W North St,Waverly,OH,45690-1031,Pike,Rural,,,,
,PIKETON FAMILY HEALTH CENTER,7777 US Highway 23,Piketon,OH,45661-9102,Pike,Rural,,,,
,Valley View Health Center-Admin Building,7033 US Highway 23,Piketon,OH,45661-9701,Pike,Rural,,,,
,Valley View Health Center-Emmitt Ave,715 W Emmitt Ave,Waverly,OH,45690-1015,Pike,Rural,,,,
,WEST PORTSMOUTH FAMILY PRACTICE,23030 State Route 73,Portsmouth,OH,45663-8861,Scioto,Rural,,,,
Primary Care,139999390Z,WINTON HILLS MED & HeaLTH CTR,Federally Qualified Health Center,Ohio,"Hamilton County, OH",0,20,Designated,Non-Rural,10/26/2002,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Bond Hill Academy Elementary,1510 California Ave,Cincinnati,OH,45237-5621,Hamilton,Non-Rural,,,,
,ELMWOOD PLACE ELEMENTARY SBHC,400 Maple St,Elmwood Place,OH,45216-2128,Hamilton,Non-Rural,,,,
,ST. BERNARD ELEMENTARY SBHC,4515 Tower Ave,Cincinnati,OH,45217-1723,Hamilton,Non-Rural,,,,
,ST. BERNARD ELMWOOD PLACE HS SBH,4615 Tower Ave,Cincinnati,OH,45217-1724,Hamilton,Non-Rural,,,,
,WinMed City West,1019 Linn St,Cincinnati,OH,45203-1314,Hamilton,Non-Rural,,,,
,WinMed-Cincinnati-Hamilton County Community Action Agency,1740 Langdon Farm Rd,Cincinnati,OH,45237-1157,Hamilton,Non-Rural,,,,
,WINTON HILLS ACADEMY ELEMENTARY,5300 Winneste Ave,Cincinnati,OH,45232-1133,Hamilton,Non-Rural,,,,
,"WINTON HILLS MEDICAL AND HEALTH CENTER, INC.",5275 Winneste Ave,Cincinnati,OH,45232-1130,Hamilton,Non-Rural,,,,
,Woodward Career Technical High School,7005 Reading Rd,Cincinnati,OH,45237-3802,Hamilton,Non-Rural,,,,
Primary Care,13999939RE,HIGHLAND FAMILY HEALTHCARE,Rural Health Clinic,Ohio,"Highland County, OH",0,15,Designated,Rural,06/27/2012,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,HIGHLAND FAMILY HEALTHCARE,1402 N High St,Hillsboro,OH,45133-8514,Highland,Rural,,,,
Primary Care,139999392C,HEART OF OHIO FAMILY HEALTH CENTERS,Federally Qualified Health Center,Ohio,"Franklin County, OH",0,21,Designated,Non-Rural,09/30/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Capital Park Family Health Center at Innis Road,2365 Innis Rd,Columbus,OH,43224-3730,Franklin,Non-Rural,,,,
,Chantry Family Health Center,5560 Chantry Dr Ste A,Columbus,OH,43232-4767,Franklin,Non-Rural,,,,
,Heart of Ohio Family Health at Mount Carmel,5969 E Broad St Ste 306,Columbus,OH,43213-1539,Franklin,Non-Rural,,,,
,Heart of Ohio Family Health at Whitehall Yearling High School,675 S Yearling Rd Ste 100,Whitehall,OH,43213-2800,Franklin,Non-Rural,,,,
,Whitehall Family HEalth Center,882 S Hamilton Rd,Columbus,OH,43213-3003,Franklin,Non-Rural,,,,
Primary Care,13999939RF,CIRCLE HEALTH SERVICES,Federally Qualified Health Center,Ohio,"Cuyahoga County, OH",0,21,Designated,Non-Rural,06/01/2012,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Health and Wellness East,4400 Euclid Ave,Cleveland,OH,44103-3734,Cuyahoga,Non-Rural,,,,
,Health and Wellness Gordon Square,5209 Detroit Ave,Cleveland,OH,44102-2224,Cuyahoga,Non-Rural,,,,
,Health and Wellness Southwest,5955 Ridge Rd,Parma,OH,44129-3936,Cuyahoga,Non-Rural,,,,
,Health and Wellness West,3929 Rocky River Dr,Cleveland,OH,44111-4153,Cuyahoga,Non-Rural,,,,
,The Free Medical Clinic of Greater Cleveland,12201 Euclid Ave,Cleveland,OH,44106-4310,Cuyahoga,Non-Rural,,,,
Primary Care,13999939RJ,FAMILY HEALTH SERVICES OF ERIE COUNTY,Federally Qualified Health Center,Ohio,"Erie County, OH",0,13,Designated,Rural,12/08/2010,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Family Health Services of Erie County,1912 Hayes Ave Ste D,Sandusky,OH,44870-4736,Erie,Rural,,,,
,FHS - OB/GYN,1912 Hayes Ave Ste E,Sandusky,OH,44870-4736,Erie,Rural,,,,
,FHS - Ontario Clinic,318 Columbus Ave Rm 129,Sandusky,OH,44870-2616,Erie,Rural,,,,
,FHS - Sandusky High School,2130A Hayes Ave Rm 152,Sandusky,OH,44870-4740,Erie,Rural,,,,
