data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find
Primary Care,1162354479,SHOSHONE FAMILY MEDICAL CENTER,Rural Health Clinic,Idaho,"Lincoln County, ID",0,12,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,SHOSHONE FAMILY MEDICAL CENTER,113 S Apple St,Shoshone,ID,83352-5287,Lincoln,Rural,,,,
Primary Care,116999160L,VICTOR CLINIC,Rural Health Clinic,Idaho,"Teton County, ID",0,16,Designated,Rural,06/10/2014,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,VICTOR CLINIC,83 S Main St,Victor,ID,83455-5547,Teton,Rural,,,,
Primary Care,11699916BI,SYRINGA HOSPITAL & CLINICS,Rural Health Clinic,Idaho,"Idaho County, ID",0,14,Designated,Rural,11/21/2014,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,SYRINGA HOSPITAL & CLINICS,22 N Main St,Kooskia,ID,83539,Idaho,Rural,,,,
Primary Care,1169991670,"Glenns Ferry Health Center, Inc.",Federally Qualified Health Center,Idaho,"Elmore County, ID",0,11,Designated,Rural,10/26/2002,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,BENNETT MOUNTAIN HIGH SCHOOL,550 E Jackson St,Mountain Home,ID,83647-2824,Elmore,Rural,,,,
,DESERT SAGE HEALTH CENTERS,486 W 1st Ave,Glenns Ferry,ID,83623-2701,Elmore,Rural,,,,
,DESERT SAGE HEALTH CENTERS,350 Main St,Grand View,ID,83624,Owyhee,Rural,,,,
,DESERT SAGE HEALTH CENTERS,2280 American Legion Blvd,Mountain Home,ID,83647-3142,Elmore,Rural,,,,
,Desert Sage Health Centers Administration,2390 American Legion Blvd Ste 2,Mountain Home,ID,83647-3121,Elmore,Rural,,,,
,Temporary Site - Drive In Clinic - Elmore County Parking Lot,2340 American Legion Blvd,Mountain Home,ID,83647-3144,Elmore,Rural,,,,
Primary Care,1166228395,Coeur d'Alene Tribal Wellness Center,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Idaho,"Benewah County, ID",0,14,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Coeur d'Alene Tribal Wellness Center,1100 A St,Plummer,ID,83851,Benewah,Rural,,,,
Primary Care,116999160T,STEELE MEMORIAL CLINIC,Rural Health Clinic,Idaho,"Lemhi County, ID",0,15,Designated,Rural,07/17/2014,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,STEELE MEMORIAL CLINIC,805 Main St,Salmon,ID,83467-4316,Lemhi,Rural,,,,
Primary Care,1169991688,"Community Council Of Idaho, Inc.",Federally Qualified Health Center,Idaho,"Canyon County, ID",0,13,Designated,Non-Rural,12/22/2005,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,CCI - Blackfoot,625 W Pacific St Ste 3,Blackfoot,ID,83221-2034,Bingham,Rural,,,,
,CCI - Idaho Falls,2100 Alan St,Idaho Falls,ID,83404-5801,Bonneville,Non-Rural,,,,
,CCI - Roberts,651 N. 2558 EAST,Roberts,ID,83444,Jefferson,Rural,,,,
Primary Care,11699916BJ,ONEIDA COUNTY CLINIC,Rural Health Clinic,Idaho,"Oneida County, ID",0,11,Designated,Rural,05/27/2015,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,ONEIDA COUNTY CLINIC,220 Bannock St,Malad City,ID,83252-5068,Oneida,Rural,,,,
Primary Care,1169991679,"Valley Family Health Care, Inc.",Federally Qualified Health Center,Idaho,"Payette County, ID",0,18,Designated,Rural,10/26/2002,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Ontario Medical and Dental Clinic Building,2327 SW 4th Ave,Ontario,OR,97914-1851,Malheur,Rural,,,,
,Park School,758 E Park St,Weiser,ID,83672-2342,Washington,Rural,,,,
,Pioneer Elementary School,924 Pioneer Rd,Weiser,ID,83672-1147,Washington,Rural,,,,
,Treasure Valley Pediatric Clinic - VFHC,1219 SW 4th Ave Unit 1,Ontario,OR,97914-4500,Malheur,Rural,,,,
,Treasure Valley Women and Family Medicine Clinic - VFHC,1219 SW 4th Ave Unit 2,Ontario,OR,97914-4500,Malheur,Rural,,,,
,Valley Family Health Care - Administration Offices,1431 S Main St,Payette,ID,83661-5352,Payette,Rural,,,,
,Valley Family Health Care - Emmett Medical Clinic,207 E 12th St,Emmett,ID,83617-3626,Gem,Non-Rural,,,,
,VALLEY FAMILY HEALTH CARE - La Familia Sana & Dental Clinic,17 N 6th St,Nyssa,OR,97913-3477,Malheur,Rural,,,,
,Valley Family Health Care - New Plymouth Medical Clinic,300 S Plymouth Ave,New Plymouth,ID,83655-5535,Payette,Rural,,,,
,Valley Family Health Care - Nyssa Medical Clinic,17 S 3rd St,Nyssa,OR,97913-3815,Malheur,Rural,,,,
,Valley Family Health Care - Payette Dental Clinic,1501 NE 10th Ave,Payette,ID,83661-5422,Payette,Rural,,,,
,VALLEY FAMILY HEALTH CARE - Payette Medical Clinic,1441 NE 10th Ave,Payette,ID,83661-5420,Payette,Rural,,,,
,Valley Family Health Care - Vale Medical Clinic,789 Washington St W,Vale,OR,97918-1147,Malheur,Rural,,,,
,Valley Family Health Care Mobile Unit (MAC),1441 NE 10th Ave,Payette,ID,83661-5420,Payette,Rural,,,,
,VALLEY FAMILY HLTH CARE-Outreach,7 SW 3rd St,Ontario,OR,97914-2742,Malheur,Rural,,,,
,Weiser High School,690 W Indianhead Rd,Weiser,ID,83672-1582,Washington,Rural,,,,
,Weiser Middle School,320 E Galloway Ave,Weiser,ID,83672-2001,Washington,Rural,,,,
Primary Care,11699916BF,LOST RIVERS RURAL HEALTH CLINIC,Rural Health Clinic,Idaho,"Butte County, ID",0,14,Designated,Rural,12/12/2014,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,LOST RIVERS RURAL HEALTH CLINIC,551 Highland Dr,Arco,ID,83213-5003,Butte,Rural,,,,
Primary Care,116999160K,DRIGGS CLINIC,Rural Health Clinic,Idaho,"Teton County, ID",0,14,Designated,Rural,06/10/2014,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,DRIGGS CLINIC,283 N 1st E,Driggs,ID,83422-5109,Teton,Rural,,,,
Primary Care,11699916BA,UPPER VALLEY FAMILY MEDICINE,Rural Health Clinic,Idaho,"Jefferson County, ID",0,14,Designated,Non-Rural,12/14/2012,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,UPPER VALLEY FAMILY MEDICINE,711 Rigby Lake Dr,Rigby,ID,83442-5229,Jefferson,Non-Rural,,,,
Primary Care,116999160M,NORTH CUSTER HOSPITAL DIS,Federally Qualified Health Center,Idaho,"Custer County, ID",0,10,Designated,Rural,06/10/2014,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Challis Area Health Center,611 Clinic Rd,Challis,ID,83226-4824,Custer,Rural,,,,
Primary Care,11699916A3,VALOR HEALTH-EMMETT MEDICAL CENTER & URGENT CARE,Rural Health Clinic,Idaho,"Gem County, ID",0,15,Designated,Non-Rural,04/03/2006,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,VALOR HEALTH-EMMETT MEDICAL CENTER & URGENT CARE,1102 E Locust St,Emmett,ID,83617-2713,Gem,Non-Rural,,,,
Primary Care,116999160I,PIONEER MEDICAL CLINIC,Rural Health Clinic,Idaho,"Clearwater County, ID",0,13,Designated,Rural,05/29/2014,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,PIONEER MEDICAL CLINIC,105 Carle St W,Pierce,ID,83546,Clearwater,Rural,,,,
Primary Care,1165575150,NOT TSOO GAH NEE INDIAN HEALTH CENTER,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Idaho,"Bannock County, ID",0,4,Designated,Non-Rural,08/18/2019,09/09/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,NOT TSOO GAH NEE INDIAN HEALTH CENTER,S Mission Rd,Fort Hall,ID,83203,Bannock,Non-Rural,,,,
Primary Care,1169991694,Nimiipuu Health Center Nez Perce,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Idaho,"Nez Perce County, ID",0,17,Designated,Rural,10/26/2002,09/09/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Nimiipuu Health Center Nez Perce,111 Beaver Rd,Lapwai,ID,83540,Nez Perce,Rural,,,,
Primary Care,11699916B9,Kamiah Health Center,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Idaho,"Lewis County, ID",0,12,Designated,Rural,10/26/2002,09/09/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Kamiah Health Center,313 3rd St,Kamiah,ID,83536-5054,Lewis,Rural,,,,
Primary Care,1169991692,Kootenai Health Station,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Idaho,"Boundary County, ID",0,8,Designated,Rural,10/26/2002,09/09/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Kootenai Health Station,100 Circle Dr,Bonners Ferry,ID,83805-5483,Boundary,Rural,,,,
Primary Care,1169302654,Benewah Medical Center,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Idaho,"Benewah County, ID",0,14,Designated,Rural,08/18/2019,09/09/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Benewah Medical Center,427 12th St,Plummer,ID,83851-4000,Benewah,Rural,,,,
Primary Care,11699916bk,BOUNDARY COMMUNITY CLINICS,Rural Health Clinic,Idaho,"Boundary County, ID",0,15,Designated,Rural,03/16/2017,10/08/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,BOUNDARY COMMUNITY CLINICS,6641 Kaniksu St,Bonners Ferry,ID,83805-7532,Boundary,Rural,,,,
Primary Care,1164125939,Idaho State Correctional Institution,Correctional Facility,Idaho,"Ada County, ID",2.18,6,Designated,Non-Rural,12/23/2019,12/23/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Idaho State Correctional Institution,13500 S Pleasant Valley Rd,Kuna,ID,83634-2709,Ada,Non-Rural,,,,
Primary Care,1161943063,LI-Boundary County,Low Income Population HPSA,Idaho,"Boundary County, ID",0.8746,14,Designated,Rural,06/09/2017,01/10/2020
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Idaho,Boundary County,Boundary,Single County,16021,Rural,,,,,
Primary Care,1169949914,WEISER MEMORIAL HOSPITAL FAMILY MEDICAL PRACTICE,Rural Health Clinic,Idaho,"Washington County, ID",0,17,Designated,Rural,02/11/2020,02/11/2020
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,WEISER MEMORIAL HOSPITAL FAMILY MEDICAL PRACTICE,360 E Liberty St,Weiser,ID,83672-2261,Washington,Rural,,,,
Primary Care,11699916B1,Not Tsoo Gah Nee Indian Health Center,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Idaho,"Bannock County, ID",0,14,Designated,Non-Rural,12/01/2007,04/20/2020
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Not Tsoo Gah Nee Indian Health Center,427 N Main St,Pocatello,ID,83204-3016,Bannock,Non-Rural,,,,
Primary Care,1163480598,LI-Twin Falls County,Low Income Population HPSA,Idaho,"Twin Falls County, ID",0.21,8,Designated,Rural,02/17/1998,06/05/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Idaho,Twin Falls County,Twin Falls,Single County,16083,Rural,,,,,
Primary Care,1167330924,LI-Benewah County,Low Income Population HPSA,Idaho,"Benewah County, ID",0.01,9,Designated,Rural,11/05/1997,06/12/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Idaho,Benewah County,Benewah,Single County,16009,Rural,,,,,
Primary Care,1162241754,East Valley Sub-County,Geographic HPSA,Idaho,"Valley County, ID",0.87,15,Designated,Rural,07/27/2017,07/27/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Idaho,Valley County,Cascade CCD,County Subdivision,1608590552,Rural,,,,,
,Idaho,Valley County,Stibnite CCD,County Subdivision,1608593358,Rural,,,,,
Primary Care,1161472930,Owyhee County,High Needs Geographic HPSA,Idaho,"Owyhee County, ID",3.41,16,Designated,Partially Rural,10/28/2017,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Idaho,Owyhee County,Owyhee,Single County,16073,Partially Rural,,,,,
Primary Care,1169739145,MFW-Bingham County,Migrant Farmworker Population HPSA,Idaho,"Bingham County, ID",0.24,16,Designated,Rural,12/26/2017,12/26/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Idaho,Bingham County,Bingham,Single County,16011,Rural,,,,,
Primary Care,1166869489,Fremont County,Geographic HPSA,Idaho,"Fremont County, ID",2.98,15,Designated,Rural,10/01/1979,12/22/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Idaho,Fremont County,Fremont,Single County,16043,Rural,,,,,
Primary Care,1163704446,Boise County,Geographic HPSA,Idaho,"Boise County, ID",0.57,15,Designated,Rural,10/01/1979,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Idaho,Boise County,Boise,Single County,16015,Rural,,,,,
Primary Care,1162422859,Clark County,Geographic HPSA,Idaho,"Clark County, ID",0.24,9,Designated,Rural,12/04/1984,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Idaho,Clark County,Clark,Single County,16033,Rural,,,,,
Primary Care,1169759100,Low Income - Adams/Northwest Valley,Low Income Population HPSA,Idaho,"Adams County, ID | Valley County, ID",1.08,15,Designated,Rural,11/06/2008,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Idaho,Adams County,9501,Census Tract,16003950100,Rural,,,,,
,Idaho,Adams County,9502,Census Tract,16003950200,Rural,,,,,
,Idaho,Valley County,9702,Census Tract,16085970200,Rural,,,,,
,Idaho,Valley County,9703,Census Tract,16085970300,Rural,,,,,
Primary Care,1162174036,Swan Valley Service Area,Geographic HPSA,Idaho,"Bonneville County, ID",0.3,9,Designated,Rural,05/15/1998,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Idaho,Bonneville County,Swan Valley CCD,County Subdivision,1601993404,Rural,,,,,
Primary Care,1165282716,Low Income - Bonner County,Low Income Population HPSA,Idaho,"Bonner County, ID",1.67,12,Designated,Rural,01/19/2005,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Idaho,Bonner County,Bonner,Single County,16017,Rural,,,,,
Primary Care,1162924092,Camas County,Geographic HPSA,Idaho,"Camas County, ID",0.33,10,Designated,Rural,10/18/1978,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Idaho,Camas County,Camas,Single County,16025,Rural,,,,,
Primary Care,1162533085,Custer County,Geographic HPSA,Idaho,"Custer County, ID",0.83,18,Designated,Rural,06/22/1988,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Idaho,Custer County,Custer,Single County,16037,Rural,,,,,
Primary Care,1163475312,Elmore County,Geographic HPSA,Idaho,"Elmore County, ID",0.63,10,Designated,Rural,05/01/1995,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Idaho,Elmore County,Elmore,Single County,16039,Rural,,,,,
Primary Care,1167783549,Low Income - Butte County,Low Income Population HPSA,Idaho,"Butte County, ID",0.43,12,Designated,Rural,11/18/2005,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Idaho,Butte County,Butte,Single County,16023,Rural,,,,,
Primary Care,1167003368,LI-Bear Lake County,Low Income Population HPSA,Idaho,"Bear Lake County, ID",0.06,9,Designated,Rural,07/13/2007,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Idaho,Bear Lake County,Bear Lake,Single County,16007,Rural,,,,,
Primary Care,1164687938,Oneida County,Geographic HPSA,Idaho,"Oneida County, ID",1.12,16,Designated,Rural,03/27/2009,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Idaho,Oneida County,Oneida,Single County,16071,Rural,,,,,
Primary Care,1163445342,LI-Gooding County,Low Income Population HPSA,Idaho,"Gooding County, ID",1.87,18,Designated,Rural,06/13/2003,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Idaho,Gooding County,Gooding,Single County,16047,Rural,,,,,
Primary Care,1165210099,LI-Idaho County,Low Income Population HPSA,Idaho,"Idaho County, ID",1.11,14,Designated,Rural,05/17/2012,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Idaho,Idaho County,Idaho,Single County,16049,Rural,,,,,
Primary Care,1163380021,Lincoln County,Geographic HPSA,Idaho,"Lincoln County, ID",0.9,14,Designated,Rural,06/23/1980,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Idaho,Lincoln County,Lincoln,Single County,16063,Rural,,,,,
Primary Care,1162291742,LI-Lemhi County,Low Income Population HPSA,Idaho,"Lemhi County, ID",0.95,18,Designated,Rural,01/07/2005,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Idaho,Lemhi County,Lemhi,Single County,16059,Rural,,,,,
Primary Care,1166692097,LI-Washington County,Low Income Population HPSA,Idaho,"Washington County, ID",0.32,10,Designated,Rural,10/20/2005,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Idaho,Washington County,Washington,Single County,16087,Rural,,,,,
Primary Care,1163915869,Carey,Geographic HPSA,Idaho,"Blaine County, ID",0.26,8,Designated,Rural,06/30/1994,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Idaho,Blaine County,Carey CCD,County Subdivision,1601390529,Rural,,,,,
Primary Care,1163218906,Franklin County,Geographic HPSA,Idaho,"Franklin County, ID",0.06,9,Designated,Rural,09/12/1986,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Idaho,Franklin County,Franklin,Single County,16041,Rural,,,,,
Primary Care,1162766783,Teton County,Geographic HPSA,Idaho,"Teton County, ID",1.58,14,Designated,Rural,06/22/1988,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Idaho,Teton County,Teton,Single County,16081,Rural,,,,,
Primary Care,1166763556,LI-Power County,Low Income Population HPSA,Idaho,"Power County, ID",1.2,16,Designated,Rural,05/18/1998,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Idaho,Power County,Power,Single County,16077,Rural,,,,,
Primary Care,1164020373,LI-Caribou County,Low Income Population HPSA,Idaho,"Caribou County, ID",0.4,13,Designated,Rural,05/17/2012,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Idaho,Caribou County,Caribou,Single County,16029,Rural,,,,,
Primary Care,1167774146,Low Income - Shoshone County,Low Income Population HPSA,Idaho,"Shoshone County, ID",1.58,16,Designated,Rural,03/21/2005,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Idaho,Shoshone County,Shoshone,Single County,16079,Rural,,,,,
Primary Care,1168583006,Low Income/Migrant Farmworker - Kootenai County,Low Income Migrant Farmworker Population HPSA,Idaho,"Kootenai County, ID",7.22,13,Designated,Partially Rural,02/17/1998,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Idaho,Kootenai County,Kootenai,Single County,16055,Partially Rural,,,,,
Primary Care,1169652334,Low Income - Lewis County,Low Income Population HPSA,Idaho,"Lewis County, ID",0.28,14,Designated,Rural,03/27/2009,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Idaho,Lewis County,Lewis,Single County,16061,Rural,,,,,
Primary Care,1169683593,Low Income - Clearwater County,Low Income Population HPSA,Idaho,"Clearwater County, ID",0.56,13,Designated,Rural,09/02/2011,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Idaho,Clearwater County,Clearwater,Single County,16035,Rural,,,,,
Primary Care,1162319929,Low Income/Migrant Farmworker - Gem County,Low Income Migrant Farmworker Population HPSA,Idaho,"Gem County, ID",0.44,8,Designated,Partially Rural,02/17/1998,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Idaho,Gem County,Gem,Single County,16045,Partially Rural,,,,,
Primary Care,1167134481,Low Income - Madison County,Low Income Population HPSA,Idaho,"Madison County, ID",5.61,16,Designated,Rural,04/18/2003,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Idaho,Madison County,Madison,Single County,16065,Rural,,,,,
Primary Care,1169712805,Low Income/Migrant Farmworker - Bannock County,Low Income Migrant Farmworker Population HPSA,Idaho,"Bannock County, ID",5.4,15,Designated,Partially Rural,02/16/2007,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Idaho,Bannock County,Bannock,Single County,16005,Partially Rural,,,,,
Primary Care,1161760648,LI-Cassia County,Low Income Population HPSA,Idaho,"Cassia County, ID",0.71,10,Designated,Rural,11/05/1997,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Idaho,Cassia County,Cassia,Single County,16031,Rural,,,,,
Primary Care,1164910645,Low Income - Latah County,Low Income Population HPSA,Idaho,"Latah County, ID",4.39,17,Designated,Rural,03/31/1998,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Idaho,Latah County,Latah,Single County,16057,Rural,,,,,
Primary Care,1166455236,LI-Minidoka County,Low Income Population HPSA,Idaho,"Minidoka County, ID",2.66,17,Designated,Rural,02/20/1998,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Idaho,Minidoka County,Minidoka,Single County,16067,Rural,,,,,
Primary Care,1164207191,Low Income - Nez Perce County,Low Income Population HPSA,Idaho,"Nez Perce County, ID",0.6,7,Designated,Partially Rural,03/30/2006,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Idaho,Nez Perce County,Nez Perce,Single County,16069,Partially Rural,,,,,
Primary Care,1161369490,Low Income - Payette County,Low Income Population HPSA,Idaho,"Payette County, ID",1.91,14,Designated,Rural,03/13/2009,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Idaho,Payette County,Payette,Single County,16075,Rural,,,,,
Primary Care,1162411760,LI-Jerome County,Low Income Population HPSA,Idaho,"Jerome County, ID",3.24,17,Designated,Rural,12/09/2015,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Idaho,Jerome County,Jerome,Single County,16053,Rural,,,,,
Primary Care,1162837346,Low Income - Jefferson County,Low Income Population HPSA,Idaho,"Jefferson County, ID",1.93,10,Designated,Partially Rural,03/22/2004,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Idaho,Jefferson County,Jefferson,Single County,16051,Partially Rural,,,,,
Primary Care,1166336012,Low Income - Canyon County,Low Income Population HPSA,Idaho,"Canyon County, ID",18.75,11,Designated,Partially Rural,05/18/1998,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Idaho,Canyon County,Canyon,Single County,16027,Partially Rural,,,,,
Primary Care,1164626984,Pocatello Women's Correctional Center,Correctional Facility,Idaho,"Bannock County, ID",0.18,3,Designated,Non-Rural,12/23/2013,12/10/2018
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Pocatello Women's Correctional Center,1451 Fore Rd,Pocatello,ID,83204-4300,Bannock,Non-Rural,,,,
