data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,HealthPoint  School-based Health Clinic Renton High School,400 S 2nd St,Renton,WA,98057-2007,King,Non-Rural,,,,
,HealthPoint Administration,955 Powell Ave SW,Renton,WA,98057-2908,King,Non-Rural,,,,
,HealthPoint Auburn,126 Auburn Ave,Auburn,WA,98002-5057,King,Non-Rural,,,,
,HealthPoint Auburn North,923 Auburn Way N,Auburn,WA,98002-4117,King,Non-Rural,,,,
,HealthPoint Bothell,10414 Beardslee Blvd,Bothell,WA,98011-3205,King,Non-Rural,,,,
,HealthPoint Central Fill Pharmacy,947 Powell Ave SW Ste 100,Renton,WA,98057-2975,King,Non-Rural,,,,
,HealthPoint Evergreen SBHC,830 SW 116th St,Burien,WA,98146-2257,King,Non-Rural,,,,
,HealthPoint Federal Way,33431 13th Pl S,Federal Way,WA,98003-6357,King,Non-Rural,,,,
,HealthPoint Kent,403 E Meeker St,Kent,WA,98030-5904,King,Non-Rural,,,,
,HealthPoint Kent Urgent Care,219 State Ave N,Kent,WA,98030-4543,King,Non-Rural,,,,
,HealthPoint Midway,26401 Pacific Hwy S,Des Moines,WA,98198-9247,King,Non-Rural,,,,
,HealthPoint Redmond Dental,16345 NE 87th St Ste C2,Redmond,WA,98052-3503,King,Non-Rural,,,,
,HealthPoint Redmond Medical,16315 NE 87th St Ste B6,Redmond,WA,98052-3537,King,Non-Rural,,,,
,HealthPoint Renton,200 S 2nd St,Renton,WA,98057-2011,King,Non-Rural,,,,
,HealthPoint SeaTac,4040 S 188th St Ste 201,Seatac,WA,98188-5070,King,Non-Rural,,,,
,HealthPoint Tukwila,13030 Military Rd S Ste 200,Tukwila,WA,98168-3001,King,Non-Rural,,,,
,HealthPoint Tyee SBHC,4424 S 188th St,Seatac,WA,98188-5028,King,Non-Rural,,,,
,HealthPoint Valley Cities Auburn,2704 I St NE,Auburn,WA,98002-2411,King,Non-Rural,,,,
,HealthPoint Valley Cities Kent,325 W Gowe St,Kent,WA,98032-5892,King,Non-Rural,,,,
,The Cynthia A. Greene Family Center,12704 76th Ave S,Seattle,WA,98178-4811,King,Non-Rural,,,,
Primary Care,15399953PS,NORTHSHORE MEDICAL GROUP,Rural Health Clinic,Washington,"Skamania County, WA",0,9,Designated,Non-Rural,06/29/2017,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,NORTHSHORE MEDICAL GROUP,875 SW Rock Creek Dr,Stevenson,WA,98648-4404,Skamania,Non-Rural,,,,
Primary Care,1534855168,ARBOR HEALTH RANDLE CLINIC,Rural Health Clinic,Washington,"Lewis County, WA",0,13,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,ARBOR HEALTH RANDLE CLINIC,108 Kindle Rd,Randle,WA,98377-9209,Lewis,Rural,,,,
Primary Care,1534092891,KITTITAS VALLEY HEALTHCARE FAMILY MEDICINE-ELLENSB,Rural Health Clinic,Washington,"Kittitas County, WA",0,16,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,KITTITAS VALLEY HEALTHCARE FAMILY MEDICINE-ELLENSB,716 E Manitoba Ave,Ellensburg,WA,98926-3842,Kittitas,Rural,,,,
Primary Care,15399953PM,JOHN HUGHES STUDENT HEALTH CENTER,Rural Health Clinic,Washington,"Yakima County, WA",0,17,Designated,Rural,12/05/2014,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,JOHN HUGHES STUDENT HEALTH CENTER,1801 E Edison Ave,Sunnyside,WA,98944-1658,Yakima,Rural,,,,
Primary Care,1534355763,CASCADE MEDICAL CENTER,Rural Health Clinic,Washington,"Chelan County, WA",0,15,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,CASCADE MEDICAL CENTER,817 Commercial St,Leavenworth,WA,98826-1316,Chelan,Rural,,,,
Primary Care,153999531V,Neighborcare Health,Federally Qualified Health Center,Washington,"King County, WA",0,20,Designated,Non-Rural,12/02/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Beacon Hill International School,2025 14th Ave S,Seattle,WA,98144-4205,King,Non-Rural,,,,
,Garfield High School,400 23rd Ave,Seattle,WA,98122-6025,King,Non-Rural,,,,
,Madrona K-8 School-Based Health Center,1121 33rd Ave,Seattle,WA,98122-5129,King,Non-Rural,,,,
,Meridian Center for Health,10521 Meridian Ave N,Seattle,WA,98133-9509,King,Non-Rural,,,,
,Neighborcare Health Administration,1200 12th Ave S Ste 901,Seattle,WA,98144-2712,King,Non-Rural,,,,
,Neighborcare Health at 45th Street - Dental,1629 N 45th St,Seattle,WA,98103-6701,King,Non-Rural,,,,
,Neighborcare Health at 45th Street - Medical,1629 N 45th St,Seattle,WA,98103-6701,King,Non-Rural,,,,
,Neighborcare Health at Bailey Gatzert Elementary,1301 E Yesler Way,Seattle,WA,98122-5430,King,Non-Rural,,,,
,Neighborcare Health at Central District,2101 E Yesler Way Ste 300,Seattle,WA,98122-5959,King,Non-Rural,,,,
,Neighborcare Health at Chief Sealth International High School,2600 SW Thistle St,Seattle,WA,98126-3748,King,Non-Rural,,,,
,Neighborcare Health at Columbia City,4400 37th Ave S,Seattle,WA,98118-1609,King,Non-Rural,,,,
,Neighborcare Health at Dearborn Park International School,2820 S Orcas St,Seattle,WA,98108-3066,King,Non-Rural,,,,
,Neighborcare Health at Denny International Middle School,2601 SW Kenyon St,Seattle,WA,98126-3562,King,Non-Rural,,,,
,Neighborcare Health at Georgetown,6200 13th Ave S,Seattle,WA,98108-2706,King,Non-Rural,,,,
,Neighborcare Health at High Point,6020 35th Ave SW,Seattle,WA,98126-3002,King,Non-Rural,,,,
,Neighborcare Health at Highland Park Elementary,1012 SW Trenton St,Seattle,WA,98106-2421,King,Non-Rural,,,,
,Neighborcare Health at Lake City,12721 30th Ave NE,Seattle,WA,98125-4498,King,Non-Rural,,,,
,Neighborcare Health at Lincoln High School,4400 Interlake Ave N Rm 132,Seattle,WA,98103-7519,King,Non-Rural,,,,
,Neighborcare Health at Madison Middle School,3429 45th Ave SW,Seattle,WA,98116-3330,King,Non-Rural,,,,
,Neighborcare Health at Magnuson,7101 62nd Ave NE Ste 4,Seattle,WA,98115-7169,King,Non-Rural,,,,
,Neighborcare Health at Mercer Middle School,1600 S Columbian Way,Seattle,WA,98108-1565,King,Non-Rural,,,,
,Neighborcare Health at Pacific Tower,1200 12th Ave S Ste 401,Seattle,WA,98144-2730,King,Non-Rural,,,,
,Neighborcare Health at Pike Place Market,1930 Post Aly,Seattle,WA,98101-1074,King,Non-Rural,,,,
,Neighborcare Health at Rainier Beach,9245 Rainier Ave S,Seattle,WA,98118-5569,King,Non-Rural,,,,
,Neighborcare Health at Rising Star Elementary,8311 Beacon Ave S,Seattle,WA,98118-4323,King,Non-Rural,,,,
,Neighborcare Health at Robert Eagle Staff Middle School,1330 N 90th St Rm M111,Seattle,WA,98103-4016,King,Non-Rural,,,,
,Neighborcare Health at Roosevelt High School,1410 NE 66th St,Seattle,WA,98115-6744,King,Non-Rural,,,,
,Neighborcare Health at Roxhill Elementary,7740 34th Ave SW,Seattle,WA,98126-3503,King,Non-Rural,,,,
,Neighborcare Health at St. Vincent de Paul - Aurora,13555 Aurora Ave N,Seattle,WA,98133-7511,King,Non-Rural,,,,
,Neighborcare Health at Vashon,10030 SW 210th St,Vashon,WA,98070-6584,King,Non-Rural,,,,
,Neighborcare Health at Vashon Island High School,9600 SW 204th St Rm 1009,Vashon,WA,98070-6135,King,Non-Rural,,,,
,Neighborcare Health at West Seattle Elementary,6760 34th Ave SW,Seattle,WA,98126-4208,King,Non-Rural,,,,
,Neighborcare Health at West Seattle High School,3000 California Ave SW,Seattle,WA,98116-3302,King,Non-Rural,,,,
,Neighborcare Health Ballard Homeless Clinic at Nyer Urness House,1753 NW 56th St Ste 200,Seattle,WA,98107-5279,King,Non-Rural,,,,
,Neighborcare Health Dental at Providence St. Peter Hospital,525 Lilly Rd NE Ste 110,Olympia,WA,98506-5101,Thurston,Non-Rural,,,,
,Neighborcare Health Development,1537 Western Ave,Seattle,WA,98101-1521,King,Non-Rural,,,,
,New Horizons,2709 3rd Ave,Seattle,WA,98121-1217,King,Non-Rural,,,,
,Savvis SE2 Data Center,12301 Tukwila International Blvd,Tukwila,WA,98168-2577,King,Non-Rural,,,,
,Simons Senior Apartments,2119 3rd Ave # 428,Seattle,WA,98121-2333,King,Non-Rural,,,,
,The Morrison,509 3rd Ave,Seattle,WA,98104-3282,King,Non-Rural,,,,
Primary Care,15399953D2,"Confederated Tribes of the Colville Reservation, The",Federally Qualified Health Center,Washington,"Okanogan County, WA",0,20,Designated,Rural,09/30/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,INCHELIUM COMMUNITY HLTH CENTER,39 Short Cut Rd,Inchelium,WA,99138,Ferry,Rural,,,,
,SAN POIL VALLEY COMMUNITY HEALTH,11665 S Highway 21,Keller,WA,99140-9537,Ferry,Rural,,,,
Primary Care,15399953PN,SAMARITAN CLINIC,Rural Health Clinic,Washington,"Grant County, WA",0,14,Designated,Rural,04/22/2015,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,SAMARITAN CLINIC,1550 S Pioneer Way,Moses Lake,WA,98837-4613,Grant,Rural,,,,
Primary Care,1536686745,SKYLINE MEDICAL CLINIC,Rural Health Clinic,Washington,"Klickitat County, WA",0,11,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,SKYLINE MEDICAL CLINIC,212 NE Skyline Dr,White Salmon,WA,98672-1948,Klickitat,Rural,,,,
Primary Care,1534227725,CONFLUENCE HEALTH WENATCHEE,Rural Health Clinic,Washington,"Chelan County, WA",0,15,Designated,Non-Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,CONFLUENCE HEALTH WENATCHEE,820 N Chelan Ave,Wenatchee,WA,98801-2028,Chelan,Non-Rural,,,,
Primary Care,1534667790,MID-VALLEY COMMUNITY CLINIC PLLC,Rural Health Clinic,Washington,"Yakima County, WA",0,17,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,MID-VALLEY COMMUNITY CLINIC PLLC,700 S 11th St,Sunnyside,WA,98944-2243,Yakima,Rural,,,,
Primary Care,15399953PR,NORTHSHORE MEDICAL GROUP,Rural Health Clinic,Washington,"Klickitat County, WA",0,11,Designated,Rural,06/29/2017,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,NORTHSHORE MEDICAL GROUP,212 NE Skyline Dr,White Salmon,WA,98672-1948,Klickitat,Rural,,,,
Primary Care,15399953H1,ASTRIA HEALTH CENTER,Rural Health Clinic,Washington,"Yakima County, WA",0,17,Designated,Rural,06/15/2007,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,ASTRIA HEALTH CENTER,803 E Lincoln Ave,Sunnyside,WA,98944-2383,Yakima,Rural,,,,
Primary Care,15399953PQ,North Olympic Healthcare Network PC,Federally Qualified Health Center,Washington,"Clallam County, WA",0,8,Designated,Rural,08/06/2015,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,North Olympic Healthcare Network,240 W Front St,Port Angeles,WA,98362-2609,Clallam,Rural,,,,
,North Olympic Healthcare Network First Street,933 E 1st St,Port Angeles,WA,98362-4012,Clallam,Rural,,,,
Primary Care,1537957370,CONFLUENCE HEALTH OMAK,Rural Health Clinic,Washington,"Okanogan County, WA",0,17,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,CONFLUENCE HEALTH OMAK,916 Koala Dr,Omak,WA,98841-9759,Okanogan,Rural,,,,
Primary Care,1532334780,MASON GEN HOSP MOUNTAIN VIEW WOMEN'S HEALTH CENTER,Rural Health Clinic,Washington,"Mason County, WA",0,13,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,MASON GEN HOSP MOUNTAIN VIEW WOMEN'S HEALTH CENTER,2300 Kati Ct Ste A,Shelton,WA,98584-1926,Mason,Rural,,,,
Primary Care,15399953D3,Lewis County Community Health Services,Federally Qualified Health Center,Washington,"Lewis County, WA",0,18,Designated,Rural,09/30/2004,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Valley View Health Center - Administration & Billing,2616 NE Kresky Ave,Chehalis,WA,98532-2495,Lewis,Rural,,,,
,Valley View Health Center - Cascade,2428 W Reynolds Ave,Centralia,WA,98531-4554,Lewis,Rural,,,,
,Valley View Health Center - Chehalis,2690 NE Kresky Ave,Chehalis,WA,98532-2412,Lewis,Rural,,,,
,Valley View Health Center - Morton,148 Division Ave,Morton,WA,98356-9300,Lewis,Rural,,,,
,Valley View Health Center - Olympia,3775 Martin Way E Ste A,Olympia,WA,98506-5007,Thurston,Non-Rural,,,,
,Valley View Health Center - Onalaska,1810 State Highway 508,Onalaska,WA,98570-9636,Lewis,Rural,,,,
,Valley View Health Center - Pe Ell,402 N Main St,Pe Ell,WA,98572,Lewis,Rural,,,,
,Valley View Health Center - Raymond,300 Ocean Ave,Raymond,WA,98577-3016,Pacific,Rural,,,,
,Valley View Health Center - Toledo,117 Ramsey Way,Toledo,WA,98591,Lewis,Rural,,,,
,Valley View Health Center - Walk-In Clinic,1800 Cooks Hill Rd Ste G,Centralia,WA,98531-9162,Lewis,Rural,,,,
,Valley View Health Center Central Fill Pharmacy,1775 Kresky Ave,Centralia,WA,98531,Lewis,Rural,,,,
,Valley View Health Center Centralia Pediatric Dental,711 Harrison Ave,Centralia,WA,98531-2109,Lewis,Rural,,,,
,Valley View Health Center Tenino,273 Sussex Ave E,Tenino,WA,98589-9359,Thurston,Non-Rural,,,,
,Valley View Health Center-Community Care Center Olympia,225 State Ave NE,Olympia,WA,98501-6951,Thurston,Non-Rural,,,,
,Valley View Health Center-Winlock,100 Cedar Crest Dr,Winlock,WA,98596-9791,Lewis,Rural,,,,
Primary Care,15399953PV,MCCLEARY HEALTHCARE CLINIC,Rural Health Clinic,Washington,"Grays Harbor County, WA",0,13,Designated,Rural,09/22/2017,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,MCCLEARY HEALTHCARE CLINIC,105 W Simpson Ave,Mccleary,WA,98557-9657,Grays Harbor,Rural,,,,
Primary Care,15399953H3,Community Health Of Central Washington,Federally Qualified Health Center,Washington,"Yakima County, WA",0,19,Designated,Non-Rural,09/01/2007,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Central Washington Family Medicine,1806 W Lincoln Ave,Yakima,WA,98902-2473,Yakima,Non-Rural,,,,
,CHCW - Ellensburg,521 E Mountain View Ave,Ellensburg,WA,98926-3865,Kittitas,Rural,,,,
,CHCW - Ellensburg Services,607 E Mountain View Ave,Ellensburg,WA,98926-3863,Kittitas,Rural,,,,
,CHCW-Ellensburg Comprehensive Mental Health,707 N Pearl St,Ellensburg,WA,98926-2938,Kittitas,Rural,,,,
,Community Health of Central Washington,501 S 5th Ave,Yakima,WA,98902-3550,Yakima,Non-Rural,,,,
,Davis Health Clinic,212 S 6th Ave,Yakima,WA,98902-3303,Yakima,Non-Rural,,,,
,Ellensburg Dental Care,1206 N Dolarway Rd,Ellensburg,WA,98926-8392,Kittitas,Rural,,,,
,Highland Clinic,915 Wisconsin Ave,Tieton,WA,98947-9802,Yakima,Non-Rural,,,,
,Naches Medical Center,102 E 2nd St,Naches,WA,98937-9743,Yakima,Non-Rural,,,,
,Yakima Pediatrics,402 S 12th Ave,Yakima,WA,98902-3115,Yakima,Non-Rural,,,,
Primary Care,153999532C,"KING, COUNTY OF",Federally Qualified Health Center,Washington,"King County, WA",0,20,Designated,Non-Rural,12/03/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Auburn Public Health Center,901 Auburn Way N Ste A,Auburn,WA,98002-4100,King,Non-Rural,,,,
,Ballard Homeless Clinic,1753 NW 56th St Ste 200,Seattle,WA,98107-5279,King,Non-Rural,,,,
,Boren & Virginia Homeless Clinic,1930 Boren Ave,Seattle,WA,98101-1406,King,Non-Rural,,,,
,Cleveland School-Based Health Center,5511 15th Ave S,Seattle,WA,98108-2823,King,Non-Rural,,,,
,COLUMBIA PUBLIC HEALTH CTR,4400 37th Ave S,Seattle,WA,98118-1609,King,Non-Rural,,,,
,COUNTRY DOCTOR HOMELESS YOUTH CLINIC,500 19th Ave E,Seattle,WA,98112-4007,King,Non-Rural,,,,
,Downtown Public Health Center,2124 4th Ave,Seattle,WA,98121-2308,King,Non-Rural,,,,
,Eastgate Public Health Center,14350 SE Eastgate Way,Bellevue,WA,98007-6458,King,Non-Rural,,,,
,EVERGREEN TREATMENT CENTER,1700 Airport Way S,Seattle,WA,98134-1618,King,Non-Rural,,,,
,FEDERAL WAY PUBLIC HLTH CTR,33431 13th Pl S,Federal Way,WA,98003-6357,King,Non-Rural,,,,
,Ingraham School-Based Health Center,1819 N 135th St,Seattle,WA,98133-7709,King,Non-Rural,,,,
,Jefferson Terrace (Respite Floor),800 Jefferson St,Seattle,WA,98104-2473,King,Non-Rural,,,,
,Kent Public Health Center,25742 104th Ave SE,Kent,WA,98030-7691,King,Non-Rural,,,,
,KENT PUBLIC HEALTH CENTER-Birch Creek,13111 SE 274th St,Kent,WA,98030-8929,King,Non-Rural,,,,
,Mobile Medical Van 2,3005 NE 4th St,Renton,WA,98056-4122,King,Non-Rural,,,,
,Mobile Van  #1,3005 NE 4th St,Renton,WA,98056-4122,King,Non-Rural,,,,
,NAVOS Public Health Center,1210 SW 136th St,Burien,WA,98166-1214,King,Non-Rural,,,,
,Neighborcare Health,1629 N 45th St,Seattle,WA,98103-6701,King,Non-Rural,,,,
,North Public Health Center at Meridian,10521 Meridian Ave N,Seattle,WA,98133-9509,King,Non-Rural,,,,
,NORTH PUBLIC HEALTH CENTER-LAKE CITY DENTAL,12359 Lake City Way NE,Seattle,WA,98125-5401,King,Non-Rural,,,,
,Northshore Public Health Center at Totem Lake,13030 121st Way NE Ste 202,Kirkland,WA,98034-3008,King,Non-Rural,,,,
,PIONEER SQUARE CLINIC,206 3rd Ave S,Seattle,WA,98104-2697,King,Non-Rural,,,,
,Rainier Beach School-Based Health Center,8815 Seward Park Ave S,Seattle,WA,98118-4743,King,Non-Rural,,,,
,Renton Public Health Center,3201 NE 7th St,Renton,WA,98056-3729,King,Non-Rural,,,,
,Robert Clewis Center,2124 4th Ave,Seattle,WA,98121-2308,King,Non-Rural,,,,
,SEATTLE KING CO DEPT OF PUB HLTH,401 5th Ave Ste 1000,Seattle,WA,98104-1818,King,Non-Rural,,,,
,STD Program Public Health,908 Jefferson St,Seattle,WA,98104-2433,King,Non-Rural,,,,
,TB CONTROL PROGRAM-PUBLIC HEALTH,325 9th Ave,Seattle,WA,98104-2420,King,Non-Rural,,,,
,Temporary - Bellevue ACRC,13620 SE Eastgate Way,Bellevue,WA,98005-4462,King,Non-Rural,,,,
,Temporary - Shoreline ACRC,18560 1st Ave NE,Shoreline,WA,98155-2148,King,Non-Rural,,,,
,Temporary - SODO ACRC (South of Downtown),1033 6th Ave S,Seattle,WA,98134-1305,King,Non-Rural,,,,
,Temporary Site - Harborview Hall,326 9th Ave N Fl 1,Seattle,WA,98109-5121,King,Non-Rural,,,,
,THIRD AVE CENTER AT OPPORTUNITY PLACE,2028 3rd Ave,Seattle,WA,98121-2413,King,Non-Rural,,,,
,White Center Public Health Center,9934 8th Ave SW,Seattle,WA,98106-3036,King,Non-Rural,,,,
Primary Care,15399953PJ,ASTRIA HEALTH CENTER,Rural Health Clinic,Washington,"Yakima County, WA",0,17,Designated,Rural,11/25/2014,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,ASTRIA HEALTH CENTER,812 Miller Ave Ste C,Sunnyside,WA,98944-2377,Yakima,Rural,,,,
Primary Care,153999532Z,CLE ELUM FAMILY MEDICINE CTR,Rural Health Clinic,Washington,"Kittitas County, WA",0,14,Designated,Rural,11/03/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,CLE ELUM FAMILY MEDICINE CTR,201 Alpha Way,Cle Elum,WA,98922-1045,Kittitas,Rural,,,,
Primary Care,153999531U,COLUMBIA VALLEY COMMUNITY HEALTH,Federally Qualified Health Center,Washington,"Chelan County, WA",0,20,Designated,Non-Rural,12/02/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,CVCH Behavioral Health,504 Orondo Ave Ste A,Wenatchee,WA,98801-2830,Chelan,Non-Rural,,,,
,CVCH Behavioral Health,230 Grant Rd Ste A25,East Wenatchee,WA,98802-7722,Douglas,Non-Rural,,,,
,CVCH Chelan Clinic,105 S Apple Blossom Dr,Chelan,WA,98816-8810,Chelan,Rural,,,,
,CVCH Chelan MS/HS School Health Center,215 Webster Ave,Chelan,WA,98816-9806,Chelan,Rural,,,,
,CVCH Children&#39;s Behavioral Health,140 Easy Way,Wenatchee,WA,98801-8108,Chelan,Non-Rural,,,,
,CVCH Clovis Middle School Health Center,1855 4th St SE,East Wenatchee,WA,98802-9202,Douglas,Non-Rural,,,,
,CVCH Columbia Elementary School Health Center,600 Alaska St,Wenatchee,WA,98801-2875,Chelan,Non-Rural,,,,
,CVCH Columbia Pediatrics,933 Red Apple Rd Ste C,Wenatchee,WA,98801-3370,Chelan,Non-Rural,,,,
,CVCH Connect Mobile Clinic,900 Eastmont Ave,East Wenatchee,WA,98802-6602,Douglas,Non-Rural,,,,
,CVCH East Wenatchee Clinic,900 Eastmont Ave,East Wenatchee,WA,98802-6602,Douglas,Non-Rural,,,,
,CVCH Eastmont High School Health Center,955 3rd St NE,East Wenatchee,WA,98802-4962,Douglas,Non-Rural,,,,
,CVCH Eastmont Junior High School Health Center,905 8th St NE,East Wenatchee,WA,98802-4615,Douglas,Non-Rural,,,,
,CVCH Hope Health,145 S Worthen St,Wenatchee,WA,98801-3081,Chelan,Non-Rural,,,,
,CVCH Lee Elementary School Health Center,1455 N Baker Ave,East Wenatchee,WA,98802-4336,Douglas,Non-Rural,,,,
,CVCH Lincoln Elementary School Health Center,1224 Methow St,Wenatchee,WA,98801-3552,Chelan,Non-Rural,,,,
,CVCH Manson Elementary School Health Center,950 Totem Pole Rd,Manson,WA,98831-9418,Chelan,Rural,,,,
,CVCH Manson Secondary School Health Center,1000 Totem Pole Rd,Manson,WA,98831-9419,Chelan,Rural,,,,
,CVCH New Path,819 N Miller St Ste 1B,Wenatchee,WA,98801-6604,Chelan,Non-Rural,,,,
,CVCH Orchard Middle School Health Center,1024 Orchard Ave,Wenatchee,WA,98801-1945,Chelan,Non-Rural,,,,
,CVCH Sterling Middle School Health Center,600 N James Ave,East Wenatchee,WA,98802-4629,Douglas,Non-Rural,,,,
,CVCH Wenatchee Clinic,600 Orondo Ave Ste 1,Wenatchee,WA,98801-2800,Chelan,Non-Rural,,,,
,CVCH Wenatchee Valley College Clinic,1300 5th St,Wenatchee,WA,98801-1741,Chelan,Non-Rural,,,,
,CVCH West Side High School Health Center,1510 9th St,Wenatchee,WA,98801-1656,Chelan,Non-Rural,,,,
Primary Care,153999531L,Peninsula Community Health Services,Federally Qualified Health Center,Washington,"Kitsap County, WA",0,19,Designated,Non-Rural,08/07/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,PCHS - Belfair,31 NE State Route 300 Ste 200,Belfair,WA,98528-8668,Mason,Rural,,,,
,PCHS- Silverdale,3100 NW Bucklin Hill Rd Ste 202,Silverdale,WA,98383-8362,Kitsap,Non-Rural,,,,
,PCHS-Administration,400 Warren Ave Ste 200,Bremerton,WA,98337-1467,Kitsap,Non-Rural,,,,
,PCHS-Bremerton Clinic,616 6th St,Bremerton,WA,98337-1420,Kitsap,Non-Rural,,,,
,PCHS-Kingston Clinic,25989 Barber Cut Off Rd NE,Kingston,WA,98346-8455,Kitsap,Non-Rural,,,,
,PCHS-KMHS-Almira Dr,5455 Almira Dr NE,Bremerton,WA,98311-8330,Kitsap,Non-Rural,,,,
,PCHS-Port Orchard Clinic,320 S Kitsap Blvd,Port Orchard,WA,98366-3778,Kitsap,Non-Rural,,,,
,PCHS-Poulsbo Clinic,19917 7th Ave NE Ste 205,Poulsbo,WA,98370-6555,Kitsap,Non-Rural,,,,
,Peninsula Community Health Services - Agape,4841 Auto Center Way Ste 203,Bremerton,WA,98312-4388,Kitsap,Non-Rural,,,,
,Peninsula Community Health Services - Bremerton Ambulatory Team,616 6th St,Bremerton,WA,98337-1420,Kitsap,Non-Rural,,,,
,Peninsula Community Health Services - Franklin Street,627 W Franklin St,Shelton,WA,98584-3504,Mason,Rural,,,,
,Peninsula Community Health Services - Mason Quick Response Team,31 NE State Route 300 Ste 200,Belfair,WA,98528-8668,Mason,Rural,,,,
,Peninsula Community Health Services - Mobile Behavioral Health,616 6th St,Bremerton,WA,98337-1420,Kitsap,Non-Rural,,,,
,Peninsula Community Health Services - Mobile Medical,616 6th St,Bremerton,WA,98337-1420,Kitsap,Non-Rural,,,,
,Peninsula Community Health Services - Mountain View Middle School Based Health Center,2442 Perry Ave,Bremerton,WA,98310-5139,Kitsap,Non-Rural,,,,
,Peninsula Community Health Services - North Mason School District Clinic,300 E Campus Dr,Belfair,WA,98528-8307,Mason,Rural,,,,
,Peninsula Community Health Services - Port Orchard Dental,1950 Pottery Ave STE 170 STE 174,Port Orchard,WA,98366-2591,Kitsap,Non-Rural,,,,
,Peninsula Community Health Services - Poulsbo Dental,19705 Viking Ave NW Ste 201,Poulsbo,WA,98370-8351,Kitsap,Non-Rural,,,,
,Peninsula Community Health Services – Esquire Hills Elementary School Based Health Center,2650 NE John Carlson Rd,Bremerton,WA,98311-3928,Kitsap,Non-Rural,,,,
,Peninsula Community Health Services – Fairview Junior High School Based Health Center,8107 Central Valley Rd NE,Bremerton,WA,98311-9155,Kitsap,Non-Rural,,,,
,Wheaton Way Clinic,2508 Wheaton Way,Bremerton,WA,98310-3303,Kitsap,Non-Rural,,,,
Primary Care,1535735656,Grant County Hospital District 5,Federally Qualified Health Center,Washington,"Grant County, WA",0,16,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Mattawa Community Medical Clinic,210 Government Rd,Mattawa,WA,99349,Grant,Rural,,,,
,MCMC - Behavioral Health,101 William Ave,Mattawa,WA,99349-0104,Grant,Rural,,,,
,MCMC WIC & PSS,215 1st St,Mattawa,WA,99349-0112,Grant,Rural,,,,
