data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find
,PONDERA MEDICAL CENTER CLINIC,809 Sunset Blvd,Conrad,MT,59425-1799,Pondera,Rural,,,,
Primary Care,130999309M,ROSEBUD HEALTH CARE CLINIC,Rural Health Clinic,Montana,"Rosebud County, MT",0,12,Designated,Rural,07/30/2012,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,ROSEBUD HEALTH CARE CLINIC,281 N 17th Ave,Forsyth,MT,59327,Rosebud,Rural,,,,
Primary Care,1306839581,BENEFIS TETON RURAL HEALTH CLINIC,Rural Health Clinic,Montana,"Teton County, MT",0,16,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,BENEFIS TETON RURAL HEALTH CLINIC,915 4th St NW,Choteau,MT,59422-9123,Teton,Rural,,,,
Primary Care,1307996394,SALISH KOOTENAI COLLEGE HC,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Montana,"Lake County, MT",0,20,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,SALISH KOOTENAI COLLEGE HC,35959 Big Knife Ln,Ronan,MT,59864,Lake,Rural,,,,
Primary Care,1307842135,NORTH VALLEY PROFESSIONAL CENTER,Rural Health Clinic,Montana,"Flathead County, MT",0,13,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,NORTH VALLEY PROFESSIONAL CENTER,2165 9th St W,Columbia Falls,MT,59912-4416,Flathead,Rural,,,,
Primary Care,1309993044,BROWNING HOSPITAL,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Montana,"Glacier County, MT",0,19,Designated,Rural,10/26/2002,09/09/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,BROWNING HOSPITAL,760 Hospital Cir,Browning,MT,59417,Glacier,Rural,,,,
Primary Care,130999309U,HEART BUTTE HEALTH STATION,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Montana,"Pondera County, MT",0,19,Designated,Rural,03/31/2015,09/09/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,HEART BUTTE HEALTH STATION,81 Disneyland Rd,Heart Butte,MT,59448-5007,Pondera,Rural,,,,
Primary Care,1308758199,CROW HOSPITAL,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Montana,"Big Horn County, MT",0,19,Designated,Rural,10/26/2002,09/09/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,CROW HOSPITAL,S 7650 E,Crow Agency,MT,59022,Big Horn,Rural,,,,
Primary Care,1309993079,LODGE GRASS HEALTH CENTER,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Montana,"Big Horn County, MT",0,19,Designated,Rural,10/26/2002,09/09/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,LODGE GRASS HEALTH CENTER,Harding Ave,Lodge Grass,MT,59050,Big Horn,Rural,,,,
Primary Care,1309993074,PRYOR HEALTH STATION,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Montana,"Big Horn County, MT",0,15,Designated,Rural,10/26/2002,09/09/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,PRYOR HEALTH STATION,Pryor Gap Rd,Pryor,MT,59066,Big Horn,Rural,,,,
Primary Care,1309993050,HARLEM HOSPITAL,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Montana,"Blaine County, MT",0,20,Designated,Rural,10/26/2002,09/09/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,HARLEM HOSPITAL,669 Agency Main St,Harlem,MT,59526-9455,Blaine,Rural,,,,
Primary Care,1309993076,HAYS HEALTH STATION,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Montana,"Blaine County, MT",0,20,Designated,Rural,10/26/2002,09/09/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,HAYS HEALTH STATION,453 Pine Grove Rd,Hays,MT,59527,Blaine,Rural,,,,
Primary Care,1309993049,POPLAR HEALTH CENTER,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Montana,"Roosevelt County, MT",0,18,Designated,Rural,10/26/2002,09/09/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,POPLAR HEALTH CENTER,107 H St E,Poplar,MT,59255,Roosevelt,Rural,,,,
Primary Care,1309993082,WOLF POINT HEALTH CENTER,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Montana,"Roosevelt County, MT",0,18,Designated,Rural,10/26/2002,09/09/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,WOLF POINT HEALTH CENTER,550 6th Ave N,Wolf Point,MT,59201-6000,Roosevelt,Rural,,,,
Primary Care,1309993046,LAME DEER HEALTH CENTER,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Montana,"Rosebud County, MT",0,19,Designated,Rural,10/26/2002,09/09/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,LAME DEER HEALTH CENTER,100 Cheyenne Ave,Lame Deer,MT,59043,Rosebud,Rural,,,,
Primary Care,1303766440,POLSON HEALTH CENTER,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Montana,"Lake County, MT",0,19,Designated,Rural,08/18/2019,09/09/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,POLSON HEALTH CENTER,5 4th Ave E,Polson,MT,59860-2117,Lake,Rural,,,,
Primary Care,1309993081,FLATHEAD TRIBAL CLINIC,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Montana,"Lake County, MT",0,19,Designated,Rural,10/26/2002,09/09/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,FLATHEAD TRIBAL CLINIC,35401 Mission Dr,Saint Ignatius,MT,59865,Lake,Rural,,,,
Primary Care,1308026367,ELMO HEALTH CENTER,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Montana,"Lake County, MT",0,19,Designated,Rural,08/18/2019,09/09/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,ELMO HEALTH CENTER,33116 US Highway 93,Elmo,MT,59915,Lake,Rural,,,,
Primary Care,1301756420,RONAN HEALTH CLINIC,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Montana,"Lake County, MT",0,20,Designated,Rural,08/18/2019,09/09/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,RONAN HEALTH CLINIC,2 8th Ave SW,Ronan,MT,59864,Lake,Rural,,,,
Primary Care,1303244632,ARLEE HEALTH STATION,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Montana,"Lake County, MT",0,19,Designated,Rural,08/18/2019,09/09/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,ARLEE HEALTH STATION,71972 Bitterroot Jim Rd,Arlee,MT,59821-7735,Lake,Rural,,,,
Primary Care,1308681638,HOT SPRINGS,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Montana,"Sanders County, MT",0,15,Designated,Rural,08/18/2019,09/09/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,HOT SPRINGS,600 1st Ave N,Hot Springs,MT,59845,Sanders,Rural,,,,
Primary Care,1309993048,ROCKY BOY HEALTH CENTER,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Montana,"Hill County, MT",0,19,Designated,Rural,10/26/2002,09/09/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,ROCKY BOY HEALTH CENTER,535 Clinic Rd E,Box Elder,MT,59521-8826,Hill,Rural,,,,
Primary Care,130999309A,INDIAN FAMILY HEALTH CLINIC,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Montana,"Cascade County, MT",0,20,Designated,Non-Rural,10/26/2003,09/09/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,INDIAN FAMILY HEALTH CLINIC,1220 Central Ave Ste 1-B,Great Falls,MT,59401-3752,Cascade,Non-Rural,,,,
Primary Care,1309993097,HELENA INDIAN ALLIANCE (HIA),"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Montana,"Lewis and Clark County, MT",0,13,Designated,Rural,07/02/2010,09/09/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,HELENA INDIAN ALLIANCE (HIA),501 Euclid Ave,Helena,MT,59601-2865,Lewis and Clark,Rural,,,,
Primary Care,130999309C,MISSOULA URBAN INDIAN HLTH CTR,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Montana,"Missoula County, MT",0,18,Designated,Non-Rural,10/26/2002,09/09/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,MISSOULA URBAN INDIAN HLTH CTR,830 W Central Ave,Missoula,MT,59801-7931,Missoula,Non-Rural,,,,
Primary Care,1309993099,NORTH AMERICAN INDIAN ALLIANCE,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Montana,"Silver Bow County, MT",0,13,Designated,Rural,10/26/2002,09/09/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,NORTH AMERICAN INDIAN ALLIANCE,55 E Galena St,Butte,MT,59701-1703,Silver Bow,Rural,,,,
Primary Care,1301617291,Fallon County,High Needs Geographic HPSA,Montana,"Fallon County, MT",0.95,16,Designated,Rural,12/23/2019,12/23/2019
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Montana,Fallon County,Fallon,Single County,30025,Rural,,,,,
Primary Care,1303405048,Carter County,Geographic HPSA,Montana,"Carter County, MT",0.36,9,Designated,Rural,03/25/2020,03/25/2020
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Montana,Carter County,Carter,Single County,30011,Rural,,,,,
Primary Care,1309179854,Teton County,Geographic HPSA,Montana,"Teton County, MT",1.71,16,Designated,Rural,12/31/2019,12/31/2019
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Montana,Teton County,Teton,Single County,30099,Rural,,,,,
Primary Care,1303238292,COMMUNITY CLINIC OF FALLON CO,Rural Health Clinic,Montana,"Fallon County, MT",0,7,Designated,Rural,08/18/2019,11/12/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,COMMUNITY CLINIC OF FALLON CO,202 S 4th St W,Baker,MT,59313-9156,Fallon,Rural,,,,
Primary Care,1306146197,Phillips County,Geographic HPSA,Montana,"Phillips County, MT",0.945,17,Designated,Rural,05/24/1978,02/19/2020
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Montana,Phillips County,Phillips,Single County,30071,Rural,,,,,
Primary Care,1301987153,LI-Lake County,Low Income Population HPSA,Montana,"Lake County, MT",2.7622,17,Designated,Rural,03/27/2007,02/19/2020
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Montana,Lake County,Lake,Single County,30047,Rural,,,,,
Primary Care,1302118243,Helena Indian Alliance,Federally Qualified Health Center Look-alike,Montana,"Lewis and Clark County, MT",0,14,Designated,Rural,02/11/2020,02/11/2020
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Helena Indian Alliance Health Center,501 Euclid Ave,Helena,MT,59601-2865,Lewis and Clark,Rural,,,,
Primary Care,1304326108,ST LUKE COMMUNITY CLINIC RONAN,Rural Health Clinic,Montana,"Lake County, MT",0,17,Designated,Rural,02/11/2020,02/11/2020
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,ST LUKE COMMUNITY CLINIC RONAN,126 6th Ave SW,Ronan,MT,59864-2600,Lake,Rural,,,,
Primary Care,1309116725,ST LUKE COMMUNITY CLINIC POLSON,Rural Health Clinic,Montana,"Lake County, MT",0,15,Designated,Rural,02/11/2020,02/11/2020
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,ST LUKE COMMUNITY CLINIC POLSON,104 Rufus Ln,Polson,MT,59860-8903,Lake,Rural,,,,
Primary Care,1308375029,ROUNDUP MEMORIAL HEALTHCARE CLINIC,Rural Health Clinic,Montana,"Musselshell County, MT",0,16,Designated,Rural,02/11/2020,02/11/2020
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,ROUNDUP MEMORIAL HEALTHCARE CLINIC,1207 2nd St W,Roundup,MT,59072-1835,Musselshell,Rural,,,,
Primary Care,1305930666,ST LUKE COMMUNITY CLINIC ST IGNATIUS,Rural Health Clinic,Montana,"Lake County, MT",0,15,Designated,Rural,02/11/2020,02/11/2020
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,ST LUKE COMMUNITY CLINIC ST IGNATIUS,330 Six Tracts Way,Saint Ignatius,MT,59865,Lake,Rural,,,,
Primary Care,1302290810,DEER LODGE MEDICAL CENTER,Rural Health Clinic,Montana,"Powell County, MT",0,16,Designated,Rural,02/11/2020,02/11/2020
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,DEER LODGE MEDICAL CENTER,1100 Hollenbeck Ln,Deer Lodge,MT,59722-2317,Powell,Rural,,,,
Primary Care,1304622529,Fort Peck Assiniboine & Sioux Tribes - Spotted Bull Recovery Resource Center,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Montana,"Roosevelt County, MT",0,19,Designated,Rural,02/11/2020,02/11/2020
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Fort Peck Assiniboine & Sioux Tribes - Spotted Bull Recovery Resource Center,603 1/2 Court Ave,Poplar,MT,59255,Roosevelt,Rural,,,,
Primary Care,1302945664,Chippewa Cree Tribe - White Sky Hope Center,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Montana,"Hill County, MT",0,19,Designated,Rural,02/11/2020,02/11/2020
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Chippewa Cree Tribe - White Sky Hope Center,96 Clinic Rd N,Box Elder,MT,59521-8849,Hill,Rural,,,,
Primary Care,1301103568,LI-Bighorn County,Low Income Population HPSA,Montana,"Big Horn County, MT",0.93,14,Designated,Rural,05/28/2014,11/10/2016
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Montana,Big Horn County,Big Horn,Single County,30003,Rural,,,,,
Primary Care,1307248111,LI-Fergus County,Low Income Population HPSA,Montana,"Fergus County, MT",0.31,11,Designated,Rural,08/25/2016,08/25/2016
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Montana,Fergus County,Fergus,Single County,30027,Rural,,,,,
Primary Care,1301597229,LI Sheridan County,Low Income Population HPSA,Montana,"Sheridan County, MT",0.29,15,Designated,Rural,09/28/2007,08/03/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Montana,Sheridan County,Sheridan,Single County,30091,Rural,,,,,
Primary Care,1306110545,Petroleum County,Geographic HPSA,Montana,"Petroleum County, MT",0.14,7,Designated,Rural,05/24/1978,07/10/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Montana,Petroleum County,Petroleum,Single County,30069,Rural,,,,,
Primary Care,1308668547,Daniels County,Geographic HPSA,Montana,"Daniels County, MT",0.01,9,Designated,Rural,08/03/2017,08/03/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Montana,Daniels County,Daniels,Single County,30019,Rural,,,,,
Primary Care,1301733524,LI-Meagher County,Low Income Population HPSA,Montana,"Meagher County, MT",0.06,13,Designated,Rural,05/04/2018,05/04/2018
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Montana,Meagher County,Meagher,Single County,30059,Rural,,,,,
Primary Care,1305306550,LI-Wheatland County,Low Income Population HPSA,Montana,"Wheatland County, MT",0.3,15,Designated,Rural,12/11/2007,08/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Montana,Wheatland County,Wheatland,Single County,30107,Rural,,,,,
Primary Care,1309084691,Garfield County,Geographic HPSA,Montana,"Garfield County, MT",0.31,9,Designated,Rural,06/08/1983,09/15/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Montana,Garfield County,Garfield,Single County,30033,Rural,,,,,
Primary Care,1304147799,Judith Basin County,Geographic HPSA,Montana,"Judith Basin County, MT",0.58,13,Designated,Rural,05/24/1978,09/15/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Montana,Judith Basin County,Judith Basin,Single County,30045,Rural,,,,,
Primary Care,1307844351,Powder River County,Geographic HPSA,Montana,"Powder River County, MT",0.48,11,Designated,Rural,08/22/1983,09/20/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Montana,Powder River County,Powder River,Single County,30075,Rural,,,,,
Primary Care,1306661796,Stillwater County,Geographic HPSA,Montana,"Stillwater County, MT",0.71,10,Designated,Rural,12/17/2008,09/20/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Montana,Stillwater County,Stillwater,Single County,30095,Rural,,,,,
Primary Care,1305849245,Sweet Grass County,Geographic HPSA,Montana,"Sweet Grass County, MT",0.13,7,Designated,Rural,07/29/1983,09/20/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Montana,Sweet Grass County,Sweet Grass,Single County,30097,Rural,,,,,
Primary Care,1305545804,Hill-Blaine County,Geographic HPSA,Montana,"Blaine County, MT | Hill County, MT",1.91,14,Designated,Rural,09/20/2017,09/20/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Montana,Blaine County,Blaine,Single County,30005,Rural,,,,,
,Montana,Hill County,Hill,Single County,30041,Rural,,,,,
Primary Care,1303052750,LI-Park County,Low Income Population HPSA,Montana,"Park County, MT",1.43,15,Designated,Rural,11/22/2011,11/24/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Montana,Park County,Park,Single County,30067,Rural,,,,,
Primary Care,1301134909,LI - Valley County,Low Income Population HPSA,Montana,"Valley County, MT",0.12,9,Designated,Rural,04/19/2012,10/27/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Montana,Valley County,Valley,Single County,30105,Rural,,,,,
Primary Care,1307886890,LI - Custer County,Low Income Population HPSA,Montana,"Custer County, MT",1.1622,16,Designated,Rural,12/27/2017,12/27/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Montana,Custer County,Custer,Single County,30017,Rural,,,,,
Primary Care,1302322139,LI-Wibaux County,Low Income Population HPSA,Montana,"Wibaux County, MT",0.12,2,Designated,Rural,12/27/2017,12/27/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Montana,Wibaux County,Wibaux,Single County,30109,Rural,,,,,
Primary Care,1302987477,Liberty County,Geographic HPSA,Montana,"Liberty County, MT",0.63,19,Designated,Rural,12/01/2017,12/01/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Montana,Liberty County,Liberty,Single County,30051,Rural,,,,,
Primary Care,1304739319,LI-Broadwater County,Low Income Population HPSA,Montana,"Broadwater County, MT",0.71,14,Designated,Rural,12/18/2017,12/18/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Montana,Broadwater County,Broadwater,Single County,30007,Rural,,,,,
Primary Care,1307012953,Choteau County,Geographic HPSA,Montana,"Chouteau County, MT",1.64,19,Designated,Rural,12/18/2017,12/18/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Montana,Chouteau County,Chouteau,Single County,30015,Rural,,,,,
Primary Care,1302182163,LI-Pondera County,Low Income Population HPSA,Montana,"Pondera County, MT",0.49,14,Designated,Rural,12/22/2017,12/22/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Montana,Pondera County,Pondera,Single County,30073,Rural,,,,,
Primary Care,1301297149,Granite County,Geographic HPSA,Montana,"Granite County, MT",0.88,18,Designated,Rural,04/25/1996,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Montana,Granite County,Granite,Single County,30039,Rural,,,,,
Primary Care,1308020102,Prairie County,Geographic HPSA,Montana,"Prairie County, MT",0.36,9,Designated,Rural,03/14/1984,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Montana,Prairie County,Prairie,Single County,30079,Rural,,,,,
Primary Care,1304020839,Low Income - Lincoln County,Low Income Population HPSA,Montana,"Lincoln County, MT",1.97,14,Designated,Rural,05/09/2001,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Montana,Lincoln County,Lincoln,Single County,30053,Rural,,,,,
Primary Care,1303455779,Wolf Creek,Geographic HPSA,Montana,"Lewis and Clark County, MT",0.68,14,Designated,Rural,11/27/2001,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Montana,Lewis and Clark County,Wolf Creek CCD,County Subdivision,3004993990,Rural,,,,,
Primary Care,1306807613,Low Income - Ravalli County,Low Income Population HPSA,Montana,"Ravalli County, MT",4.15,16,Designated,Rural,12/11/2007,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Montana,Ravalli County,Ravalli,Single County,30081,Rural,,,,,
Primary Care,1304428744,Low Income - Roosevelt County,Low Income Population HPSA,Montana,"Roosevelt County, MT",1.75,18,Designated,Rural,12/31/2012,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Montana,Roosevelt County,Roosevelt,Single County,30085,Rural,,,,,
Primary Care,1306348453,Low Income - Glacier County,Low Income Population HPSA,Montana,"Glacier County, MT",2.49,19,Designated,Rural,11/15/2013,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Montana,Glacier County,Glacier,Single County,30035,Rural,,,,,
Primary Care,1304127668,Low Income - Madison County,Low Income Population HPSA,Montana,"Madison County, MT",0.83,15,Designated,Rural,05/11/2012,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Montana,Madison County,Madison,Single County,30057,Rural,,,,,
Primary Care,1306918377,Golden Valley County,Geographic HPSA,Montana,"Golden Valley County, MT",0.21,9,Designated,Rural,10/05/1978,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Montana,Golden Valley County,Golden Valley,Single County,30037,Rural,,,,,
Primary Care,1304554873,Low Income - Deer Lodge County,Low Income Population HPSA,Montana,"Deer Lodge County, MT",1.08,20,Designated,Rural,11/25/2013,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Montana,Deer Lodge County,Deer Lodge,Single County,30023,Rural,,,,,
Primary Care,1307320618,Low Income - Flathead County,Low Income Population HPSA,Montana,"Flathead County, MT",6.89,13,Designated,Rural,08/08/2007,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Montana,Flathead County,Flathead,Single County,30029,Rural,,,,,
Primary Care,1302990358,Musselshell County,Geographic HPSA,Montana,"Musselshell County, MT",1.35,17,Designated,Rural,10/05/1978,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Montana,Musselshell County,Musselshell,Single County,30065,Rural,,,,,
Primary Care,1309836008,Rosebud County,Geographic HPSA,Montana,"Rosebud County, MT",1.62,17,Designated,Rural,08/23/2013,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Montana,Rosebud County,Rosebud,Single County,30087,Rural,,,,,
Primary Care,1305041789,Low Income - Sanders County,Low Income Population HPSA,Montana,"Sanders County, MT",1.76,17,Designated,Rural,06/29/2012,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Montana,Sanders County,Sanders,Single County,30089,Rural,,,,,
Primary Care,1308950798,McCone County,Geographic HPSA,Montana,"McCone County, MT",0.49,11,Designated,Rural,05/14/1993,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Montana,McCone County,McCone,Single County,30055,Rural,,,,,
Primary Care,1303085153,Lincoln Service Area,Geographic HPSA,Montana,"Lewis and Clark County, MT",1.79,16,Designated,Rural,12/27/2013,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Montana,Lewis and Clark County,Lincoln CCD,County Subdivision,3004992100,Rural,,,,,
Primary Care,1303759265,Treasure County,Geographic HPSA,Montana,"Treasure County, MT",0.22,8,Designated,Rural,09/29/2011,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Montana,Treasure County,Treasure,Single County,30103,Rural,,,,,
Primary Care,1307654377,Low Income - Toole County,Low Income Population HPSA,Montana,"Toole County, MT",0.47,18,Designated,Rural,06/29/2012,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Montana,Toole County,Toole,Single County,30101,Rural,,,,,
Primary Care,1306732097,Low Income - Beaverhead County,Low Income Population HPSA,Montana,"Beaverhead County, MT",0.77,17,Designated,Rural,12/06/2013,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Montana,Beaverhead County,Beaverhead,Single County,30001,Rural,,,,,
Primary Care,1306771035,Low Income - Cascade County,Low Income Population HPSA,Montana,"Cascade County, MT",5.64,14,Designated,Partially Rural,12/20/2013,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Montana,Cascade County,Cascade,Single County,30013,Partially Rural,,,,,
Primary Care,1308165034,Low Income - Powell County,Low Income Population HPSA,Montana,"Powell County, MT",0.65,16,Designated,Rural,11/16/2011,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Montana,Powell County,Powell,Single County,30077,Rural,,,,,
Primary Care,1301232327,Low Income - Silver Bow County,Low Income Population HPSA,Montana,"Silver Bow County, MT",2.86,14,Designated,Rural,12/27/2013,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Montana,Silver Bow County,Silver Bow,Single County,30093,Rural,,,,,
