data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find
Primary Care,1296452223,I-70 MEDICAL CLINIC,Rural Health Clinic,Missouri,"Saline County, MO",0,16,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,I-70 MEDICAL CLINIC,105 E Hospital Dr Bldg B,Sweet Springs,MO,65351-2229,Saline,Rural,,,,
Primary Care,1291340590,MERCY CARTHAGE PEDIATRICS,Rural Health Clinic,Missouri,"Jasper County, MO",0,16,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,MERCY CARTHAGE PEDIATRICS,2425 Fairlawn Dr,Carthage,MO,64836-3517,Jasper,Rural,,,,
Primary Care,129999290M,South Central Missouri Community Health Center,Federally Qualified Health Center,Missouri,"Phelps County, MO",0,21,Designated,Rural,11/01/2013,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,St. James Dental Center,414 W James Blvd,Saint James,MO,65559-1219,Phelps,Rural,,,,
,YCHC in Newburg Schools,701 Wolfpride Dr,Newburg,MO,65550-7824,Phelps,Rural,,,,
,YCHC Mobile Dental Unit,1081 E 18th St,Rolla,MO,65401-2448,Phelps,Rural,,,,
,Your Community Health Center 18th Street Location,1081 E 18th St,Rolla,MO,65401-2448,Phelps,Rural,,,,
Primary Care,1293994796,SSM HEALTH MEDICAL GROUP FAMILY MEDICINE,Rural Health Clinic,Missouri,"Morgan County, MO",0,17,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,SSM HEALTH MEDICAL GROUP FAMILY MEDICINE,801 Kidwell Dr,Versailles,MO,65084-1787,Morgan,Rural,,,,
Primary Care,1291185684,SSM HEALTH MEDICAL GROUP,Rural Health Clinic,Missouri,"Miller County, MO",0,16,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,SSM HEALTH MEDICAL GROUP,2265 Bagnell Dam Blvd Ste 103,Lake Ozark,MO,65049-8603,Miller,Rural,,,,
Primary Care,129999290G,Health Care Coalition of Lafayette County,Federally Qualified Health Center,Missouri,"Lafayette County, MO",0,21,Designated,Non-Rural,11/01/2013,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Health Care Coalition of Lafayette County - Admin,825 S Business Highway 13,Lexington,MO,64067-1515,Lafayette,Non-Rural,,,,
,Health Care Coalition of Lafayette County - Admin II,819 S Business Highway 13,Lexington,MO,64067-1515,Lafayette,Non-Rural,,,,
,Live Well Community Health Center - Buckner,324 S Hudson St,Buckner,MO,64016-8142,Jackson,Non-Rural,,,,
,Live Well Community Health Center - Carrollton,1413 N Jefferson St,Carrollton,MO,64633-1945,Carroll,Rural,,,,
,Live Well Community Health Center - Concordia,206 N Bismark St Ste A,Concordia,MO,64020-8101,Lafayette,Rural,,,,
,Live Well Community Health Center - Mobile Services,206 N Bismark St,Concordia,MO,64020-8180,Lafayette,Rural,,,,
,Live Well Community Health Center - Waverly,608 Missouri St,Waverly,MO,64096-8241,Lafayette,Rural,,,,
,Live Well Community Health Center- Carrollton,300 E 9th St,Carrollton,MO,64633-2341,Carroll,Rural,,,,
,Live Well Community Health Center- Odessa,607 S 3rd St,Odessa,MO,64076-1417,Lafayette,Non-Rural,,,,
,Live Well Community Health Center- Orrick,100 Kirkham St,Orrick,MO,64077-8240,Ray,Non-Rural,,,,
Primary Care,1291019693,OZARKS MEDICAL CENTER THAYER/ MAMMOTH SPRINGS,Rural Health Clinic,Missouri,"Oregon County, MO",0,16,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,OZARKS MEDICAL CENTER THAYER/ MAMMOTH SPRINGS,Nettleton Ave,Thayer,MO,65791,Oregon,Rural,,,,
Primary Care,1292840345,PHELPS HEALTH MEDICAL GROUP SALEM,Rural Health Clinic,Missouri,"Dent County, MO",0,17,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,PHELPS HEALTH MEDICAL GROUP SALEM,1010 E Scenic Rivers Blvd,Salem,MO,65560-2820,Dent,Rural,,,,
Primary Care,1298798566,SSM HEALTH MEDICAL GROUP FAMILY MEDICINE,Rural Health Clinic,Missouri,"Audrain County, MO",0,17,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,SSM HEALTH MEDICAL GROUP FAMILY MEDICINE,204 W Washington St,Vandalia,MO,63382-1473,Audrain,Rural,,,,
Primary Care,1299434567,MERCY CLINIC FAMILY MEDICINE-BIRCH TREE,Rural Health Clinic,Missouri,"Shannon County, MO",0,18,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,MERCY CLINIC FAMILY MEDICINE-BIRCH TREE,Obanion St,Birch Tree,MO,65438,Shannon,Rural,,,,
Primary Care,12999929H6,COMMUNITY TREATMENT INCORPORATED,Federally Qualified Health Center,Missouri,"Jefferson County, MO",0,21,Designated,Non-Rural,06/01/2012,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,"Community Treatment, Inc - Arnold",21 Municipal Dr,Arnold,MO,63010-1012,Jefferson,Non-Rural,,,,
,"Community Treatment, Inc - Hillsboro",4 Hickory Ridge Rd,Hillsboro,MO,63050-5100,Jefferson,Non-Rural,,,,
,"Community Treatment, Inc - Northwest",1817 Gravois Rd,High Ridge,MO,63049-2668,Jefferson,Non-Rural,,,,
,"Community Treatment, Inc - South",110 N Mill St,Festus,MO,63028-1816,Jefferson,Non-Rural,,,,
,"Community Treatment, Inc - The Valley",4300 Gravois Rd,House Springs,MO,63051-2304,Jefferson,Non-Rural,,,,
,COMTREA Tooth Titan - Mobile Dental Unit,849 Jeffco Blvd,Arnold,MO,63010-1409,Jefferson,Non-Rural,,,,
,Dunklin Health Center,200 Senn Tomas Dr,Herculaneum,MO,63048-1033,Jefferson,Non-Rural,,,,
,Fox Comprehensive Health Center,849 Jeffco Blvd,Arnold,MO,63010-1409,Jefferson,Non-Rural,,,,
,High Ridge Family Medical Center,324 Emerson Rd,High Ridge,MO,63049-2542,Jefferson,Non-Rural,,,,
,MAP Clinic,841 Jeffco Blvd,Arnold,MO,63010-1409,Jefferson,Non-Rural,,,,
Primary Care,129999293J,Ozark Tri-County Health Care Consortium,Federally Qualified Health Center,Missouri,"Newton County, MO",0,21,Designated,Rural,10/26/2002,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,ACCESS Family Care - Lamar,210 W 10th St,Lamar,MO,64759-1405,Barton,Rural,,,,
,ACCESS Family Care Administration Offices,475 Nelson Ave,Neosho,MO,64850-8825,Newton,Rural,,,,
,Access Family Care Joplin,530 S Maiden Ln,Joplin,MO,64801-3084,Jasper,Non-Rural,,,,
,ACCESS Family Care Neosho,412 E Mckinney St,Neosho,MO,64850-1913,Newton,Rural,,,,
,ACCESS Family Care Neosho Medical,1504 N Business 71,Neosho,MO,64850-1975,Newton,Rural,,,,
,ACCESS Family Care of Anderson,927 N 71 Business Hwy,Anderson,MO,64831-9753,McDonald,Non-Rural,,,,
,ACCESS Family Care- Aurora Clinic,1810 S Carnation Dr,Aurora,MO,65605-2162,Lawrence,Rural,,,,
,ACCESS Family Care- Carthage Dental,215 E 3rd St,Carthage,MO,64836-1661,Jasper,Rural,,,,
,ACCESS Family Care- Neosho Dental,516 W Mccord St,Neosho,MO,64850-1424,Newton,Rural,,,,
,ACCESS Family Care-- Cassville,4016 Main St,Cassville,MO,65625-9753,Barry,Rural,,,,
Primary Care,1294253528,CCMH MEDICAL MALL CLINIC,Rural Health Clinic,Missouri,"Cedar County, MO",0,18,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,CCMH MEDICAL MALL CLINIC,1317 S Highway W # 32,El Dorado Springs,MO,64744-8632,Cedar,Rural,,,,
Primary Care,1298785473,MERCY CLINIC-STEELVILLE,Rural Health Clinic,Missouri,"Crawford County, MO",0,17,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,MERCY CLINIC-STEELVILLE,518 Pine St,Steelville,MO,65565-6041,Crawford,Rural,,,,
Primary Care,1293504841,PMHS CONVENIENT CARE CLINIC,Rural Health Clinic,Missouri,"Pemiscot County, MO",0,18,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,PMHS CONVENIENT CARE CLINIC,946 E Reed St,Hayti,MO,63851-1243,Pemiscot,Rural,,,,
Primary Care,1295634184,MERCY CLINIC FAMILY MEDICINE ST ROBERT,Rural Health Clinic,Missouri,"Pulaski County, MO",0,17,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,MERCY CLINIC FAMILY MEDICINE ST ROBERT,PO BOX 914,Saint Robert,MO,65584-0914,Pulaski,Rural,,,,
Primary Care,129999292K,CareSTL Health,Federally Qualified Health Center,Missouri,"St. Louis City, MO",0,23,Designated,Non-Rural,07/15/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,CareSTL Health,5471 Dr Martin Luther King Dr,Saint Louis,MO,63112-4265,St. Louis City,Non-Rural,,,,
,CareSTL Health,2425 Whittier St,Saint Louis,MO,63113-2950,St. Louis City,Non-Rural,,,,
,CareSTL Health,5541 Riverview Blvd,Saint Louis,MO,63120-2443,St. Louis City,Non-Rural,,,,
,CareSTL Health,4500 Pope Ave,Saint Louis,MO,63115-2512,St. Louis City,Non-Rural,,,,
,CareSTL Health School Based HC at Hazelwood East High School,11300 Dunn Rd,Saint Louis,MO,63138-1047,St. Louis,Non-Rural,,,,
,CareSTL Health School Based HC at Riverview Gardens High School,1218 Shepley Dr,Saint Louis,MO,63137-3505,St. Louis,Non-Rural,,,,
,CareSTL Health School Based HC Ritenour School District,3312 Ashby Rd,Saint Ann,MO,63074-3529,St. Louis,Non-Rural,,,,
,Fairview School,7047 Emma Ave,Jennings,MO,63136-1049,St. Louis,Non-Rural,,,,
,Nance Elementary School,8959 Riverview Blvd,Saint Louis,MO,63147-1475,St. Louis City,Non-Rural,,,,
,Sumner High School,4248 Cottage Ave,Saint Louis,MO,63113-2545,St. Louis City,Non-Rural,,,,
,Yeatman-Liddell Middle School,4265 Athlone Ave,Saint Louis,MO,63115-3008,St. Louis City,Non-Rural,,,,
Primary Care,1291358373,BRIDGES MEDICAL SERVICES-BRANSON,Rural Health Clinic,Missouri,"Taney County, MO",0,16,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,BRIDGES MEDICAL SERVICES-BRANSON,1440 State Highway 248 Ste O,Branson,MO,65616-9257,Taney,Rural,,,,
Primary Care,1294863701,COXHEALTH FAMILY MEDICINE BRANSON HWY 248,Rural Health Clinic,Missouri,"Taney County, MO",0,16,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,COXHEALTH FAMILY MEDICINE BRANSON HWY 248,1150 State Highway 248 Ste 202,Branson,MO,65616-3729,Taney,Rural,,,,
Primary Care,1297647207,COMPLETE FAMILY MEDICINE LANCASTER RHC,Rural Health Clinic,Missouri,"Schuyler County, MO",0,16,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,COMPLETE FAMILY MEDICINE LANCASTER RHC,1000 W Washington St,Lancaster,MO,63548-9038,Schuyler,Rural,,,,
Primary Care,12999929I1,SPARTA HEALTH CLINIC,Rural Health Clinic,Missouri,"Christian County, MO",0,16,Designated,Non-Rural,12/31/2014,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,SPARTA HEALTH CLINIC,PO BOX 449,Sparta,MO,65753-0449,Christian,Non-Rural,,,,
Primary Care,12999929JG,LAKE REGIONAL CLINIC - OSAGE BEACH,Rural Health Clinic,Missouri,"Camden County, MO",0,17,Designated,Rural,01/07/2015,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,LAKE REGIONAL CLINIC - OSAGE BEACH,1057 Medical Park Dr Ste A,Osage Beach,MO,65065-3000,Camden,Rural,,,,
Primary Care,1291296412,PHELPS HEALTH MEDICAL GROUP VIENNA,Rural Health Clinic,Missouri,"Maries County, MO",0,17,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,PHELPS HEALTH MEDICAL GROUP VIENNA,606 Highway 63 S,Vienna,MO,65582-8101,Maries,Rural,,,,
Primary Care,1298792907,MISSOURI DELTA PRIMARY CARE,Rural Health Clinic,Missouri,"Scott County, MO",0,19,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,MISSOURI DELTA PRIMARY CARE,135 Plaza Dr Ste 102,Sikeston,MO,63801-5148,Scott,Rural,,,,
Primary Care,12999929I3,OCH GOODMAN FAMILY CLINIC,Rural Health Clinic,Missouri,"McDonald County, MO",0,16,Designated,Rural,01/05/2015,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,OCH GOODMAN FAMILY CLINIC,135 N Roy Hill Blvd,Goodman,MO,64843-9806,McDonald,Rural,,,,
Primary Care,1293166988,SAINT LUKE'S MERCER COUNTY CLINIC,Rural Health Clinic,Missouri,"Mercer County, MO",0,17,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,SAINT LUKE'S MERCER COUNTY CLINIC,400 N Fullerton St,Princeton,MO,64673-1418,Mercer,Rural,,,,
Primary Care,1293026727,SSM HEALTH MEDICAL GROUP FAMILY MEDICINE,Rural Health Clinic,Missouri,"Audrain County, MO",0,14,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,SSM HEALTH MEDICAL GROUP FAMILY MEDICINE,809 Medical Park Dr Ste 101,Mexico,MO,65265-3753,Audrain,Rural,,,,
Primary Care,1298440328,COX HEALTH CENTER - AURORA,Rural Health Clinic,Missouri,"Lawrence County, MO",0,17,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,COX HEALTH CENTER - AURORA,PO BOX 71,Aurora,MO,65605-0071,Lawrence,Rural,,,,
Primary Care,1293432221,AKEMAN MCBURNEY HEALTH CLINIC,Rural Health Clinic,Missouri,"Saline County, MO",0,17,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,AKEMAN MCBURNEY HEALTH CLINIC,420 W Front St,Slater,MO,65349-1328,Saline,Rural,,,,
Primary Care,1299701448,CASSVILLE MEDICAL CARE ASSOCIATES,Rural Health Clinic,Missouri,"Barry County, MO",0,17,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,CASSVILLE MEDICAL CARE ASSOCIATES,PO BOX 568,Cassville,MO,65625-0568,Barry,Rural,,,,
Primary Care,129999294M,GOLDEN VALLEY MEDICAL - CLINTON,Rural Health Clinic,Missouri,"Henry County, MO",0,17,Designated,Rural,01/19/2005,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,GOLDEN VALLEY MEDICAL - CLINTON,1602 N 2nd St,Clinton,MO,64735-1192,Henry,Rural,,,,
Primary Care,12999929I9,HERMANN MEDICAL ARTS,Rural Health Clinic,Missouri,"Gasconade County, MO",0,16,Designated,Rural,02/06/2015,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,HERMANN MEDICAL ARTS,509A W 18th St,Hermann,MO,65041-1547,Gasconade,Rural,,,,
Primary Care,129999290H,"NORTHEAST MISSOURI HEALTH COUNCIL, INC.",Federally Qualified Health Center,Missouri,"Adair County, MO",0,21,Designated,Rural,11/01/2013,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Kahoka Dental,248 N Morgan St,Kahoka,MO,63445-1433,Clark,Rural,,,,
,Kirksville Veteran&#39;s Clinic,506 Rosewood Dr,Kirksville,MO,63501-2437,Adair,Rural,,,,
,Macon Family Health,209 N Missouri St,Macon,MO,63552-1745,Macon,Rural,,,,
,Mobile Van 1,402 W Jefferson St,Kirksville,MO,63501-3407,Adair,Rural,,,,
,Northeast Dental,402 W Jefferson St Ste C,Kirksville,MO,63501-3407,Adair,Rural,,,,
,Northeast Family Health,52334 Business Highway 5,Milan,MO,63556-3040,Sullivan,Rural,,,,
,Northeast Family Health,104 E Jackson St,Edina,MO,63537-1335,Knox,Rural,,,,
,Northeast Family Health,1506 Crown Dr,Kirksville,MO,63501-2553,Adair,Rural,,,,
,Northeast Family Health,1510 Crown Dr,Kirksville,MO,63501-2553,Adair,Rural,,,,
,Northeast Family Health Annex,1410 Crown Dr,Kirksville,MO,63501-2548,Adair,Rural,,,,
,"Northeast Missouri Health Council, Inc.",1416 Crown Dr,Kirksville,MO,63501-2548,Adair,Rural,,,,
,Northeast Missouri Mobile Services,1506 Crown Dr,Kirksville,MO,63501-2553,Adair,Rural,,,,
,Northeast Pediatrics,402 W Jefferson St Ste A,Kirksville,MO,63501-3407,Adair,Rural,,,,
,OB/GYN Specialty Group,402 W Jefferson St Ste B,Kirksville,MO,63501-3407,Adair,Rural,,,,
Primary Care,12999929JE,LAKE REGIONAL CLINIC-LAURIE,Rural Health Clinic,Missouri,"Morgan County, MO",0,16,Designated,Rural,01/07/2015,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,LAKE REGIONAL CLINIC-LAURIE,"156 Missouri Blvd, #B",Gravois Mills,MO,65037,Morgan,Rural,,,,
Primary Care,1295204240,"BOLIVAR FAMILY CARE CENTER, LLC",Rural Health Clinic,Missouri,"Polk County, MO",0,17,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,"BOLIVAR FAMILY CARE CENTER, LLC",1240 N Butterfield Rd,Bolivar,MO,65613-3016,Polk,Rural,,,,
Primary Care,1293259917,FAMILY CARE CLINIC HIGH STREET,Rural Health Clinic,Missouri,"Bates County, MO",0,17,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,FAMILY CARE CLINIC HIGH STREET,706 S High St,Butler,MO,64730-1833,Bates,Rural,,,,
Primary Care,12999929GM,LEWISTOWN RURAL HEALTH CLINIC,Rural Health Clinic,Missouri,"Lewis County, MO",0,6,Designated,Rural,10/25/2010,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,LEWISTOWN RURAL HEALTH CLINIC,PO BOX 98,Lewistown,MO,63452-0098,Lewis,Rural,,,,
Primary Care,1298172742,GAINESVILLE CLINIC,Rural Health Clinic,Missouri,"Ozark County, MO",0,12,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,GAINESVILLE CLINIC,PO BOX 426,Gainesville,MO,65655-0426,Ozark,Rural,,,,
Primary Care,1291335539,MERCY CLINIC FAMILY MEDICINE-MOUNTAIN VIEW,Rural Health Clinic,Missouri,"Howell County, MO",0,18,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,MERCY CLINIC FAMILY MEDICINE-MOUNTAIN VIEW,104 E US Highway 60,Mountain View,MO,65548-7381,Howell,Rural,,,,
Primary Care,1292882150,COX HEALTH CENTER MARSHFIELD,Rural Health Clinic,Missouri,"Webster County, MO",0,17,Designated,Non-Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,COX HEALTH CENTER MARSHFIELD,1245 Banning St,Marshfield,MO,65706-1001,Webster,Non-Rural,,,,
Primary Care,129999294X,SSM HEALTH MEDICAL GROUP - FAMILY MEDICINE,Rural Health Clinic,Missouri,"Montgomery County, MO",0,16,Designated,Rural,11/02/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,SSM HEALTH MEDICAL GROUP - FAMILY MEDICINE,240 Pickering St,Montgomery City,MO,63361-1941,Montgomery,Rural,,,,
Primary Care,129999293F,Southeast Missouri Health Network,Federally Qualified Health Center,Missouri,"Scott County, MO",0,22,Designated,Rural,10/26/2002,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Benton Medical Center,6724 State Highway 77,Benton,MO,63736-8238,Scott,Rural,,,,
,Bernie Medical and Dental Center,741 S Walnut St,Bernie,MO,63822-8900,Stoddard,Rural,,,,
,Caruthersville Medical and Dental Center,109 E 5th St,Caruthersville,MO,63830-1417,Pemiscot,Rural,,,,
,East Prairie Dental Center,111 Prairie Dr,East Prairie,MO,63845-1114,Mississippi,Rural,,,,
,Hayti Behavioral Health Center,223 S 3rd St,Hayti,MO,63851-1617,Pemiscot,Rural,,,,
,Kennett High School Clinic,1400 W Washington St,Kennett,MO,63857-1524,Dunklin,Rural,,,,
,Kennett Masterson Elementary Clinc,1600 Ely St,Kennett,MO,63857-1340,Dunklin,Rural,,,,
,Kennett Middle School Clinic,510 College Ave,Kennett,MO,63857-2062,Dunklin,Rural,,,,
,Kennett South Elementary Clinic,920 Kennett St,Kennett,MO,63857-3817,Dunklin,Rural,,,,
,New Madrid Medical Center,421 Semo Dr,New Madrid,MO,63869-1733,New Madrid,Rural,,,,
,Otto Bean Dental Clinic,500 Russell St,Kennett,MO,63857-2102,Dunklin,Rural,,,,
,Otto Bean Medical Clinic,500 Russell St,Kennett,MO,63857-2102,Dunklin,Rural,,,,
,SEMO Health Network Benton Corporate Office,6738 State Highway 77,Benton,MO,63736-8238,Scott,Rural,,,,
,Sikeston Alternative Education Center Clinic,835 W Murray Ln,Sikeston,MO,63801-4056,Scott,Rural,,,,
,Sikeston Dental Center,220 Southland Dr,Sikeston,MO,63801-4403,New Madrid,Rural,,,,
,Sikeston High School Clinic,200 Pine St,Sikeston,MO,63801-3258,Scott,Rural,,,,
,Sikeston Medical Clinic,200 Southland Dr,Sikeston,MO,63801-4403,New Madrid,Rural,,,,
,Southeast Health on Wheels,700 N Douglass St,Malden,MO,63863-1510,Dunklin,Rural,,,,
,SOUTHEAST MISSOURI HEALTH NETWORK,420 Semo Dr,New Madrid,MO,63869-1734,New Madrid,Rural,,,,
Primary Care,1296542438,MERCY - ST JAMES,Rural Health Clinic,Missouri,"Phelps County, MO",0,17,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,MERCY - ST JAMES,107 W Eldon St,Saint James,MO,65559-1903,Phelps,Rural,,,,
Primary Care,1297756226,COX HEALTH CENTER SHELL KNOB,Rural Health Clinic,Missouri,"Barry County, MO",0,17,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,COX HEALTH CENTER SHELL KNOB,25376 State Highway 39 Ste 301,Shell Knob,MO,65747-7900,Barry,Rural,,,,
Primary Care,12999929JM,Kansas City CARE Clinic,Federally Qualified Health Center,Missouri,"Jackson County, MO",0,21,Designated,Non-Rural,01/07/2016,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Kansas City CARE Clinic,3515 Broadway Blvd,Kansas City,MO,64111-2501,Jackson,Non-Rural,,,,
,Kansas City CARE Clinic,2340 E Meyer Blvd STE 200,Kansas City,MO,64132-1121,Jackson,Non-Rural,,,,
,Kansas City CARE Clinic,4601 Independence Ave,Kansas City,MO,64124-2927,Jackson,Non-Rural,,,,
,Kansas City CARE Clinic,1106 E 30th St Ste B,Kansas City,MO,64109-1507,Jackson,Non-Rural,,,,
Primary Care,129999293G,RICHLAND MEDICAL CENTER INC,Federally Qualified Health Center,Missouri,"Pulaski County, MO",0,20,Designated,Rural,10/26/2002,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Central Ozarks Medical Center,304 W Washington Ave,Richland,MO,65556-7101,Pulaski,Rural,,,,
,Central Ozarks Medical Center,3870 Columbia Ave,Osage Beach,MO,65065-8689,Miller,Rural,,,,
,Central Ozarks Medical Center,948 E US Highway 54,Camdenton,MO,65020-6834,Camden,Rural,,,,
,Central Ozarks Medical Center Administration,112 E Mcclurg Ave,Richland,MO,65556-7601,Pulaski,Rural,,,,
,Central Ozarks Medical Center Camdenton,1652 S Business Route 5,Camdenton,MO,65020-6872,Camden,Rural,,,,
,Central Ozarks Medical Center Camdenton Second Location,404 W US Highway 54,Camdenton,MO,65020-6943,Camden,Rural,,,,
,Central Ozarks Medical Center Plato,10645 Plato Dr,Plato,MO,65552-8100,Texas,Rural,,,,
,COMC Camdenton School Site,PO BOX 1409,Camdenton,MO,65020-1409,Camden,Rural,,,,
,COMC Crocker School Site,601 N Commercial St,Crocker,MO,65452-2200,Pulaski,Rural,,,,
,COMC Eldon School Site,112 S Pine St,Eldon,MO,65026-1581,Miller,Rural,,,,
,COMC Iberia School Site,201 Pemberton Dr,Iberia,MO,65486-9329,Miller,Rural,,,,
,COMC School of the Osage School Site,PO BOX 1960,Lake Ozark,MO,65049-1960,Camden,Rural,,,,
,COMC Tuscumbia School Site,526 School Rd,Tuscumbia,MO,65082-2168,Miller,Rural,,,,
,COMC Waynesville School Site,200 Fleetwood Dr,Waynesville,MO,65583-2266,Pulaski,Rural,,,,
Primary Care,1297429465,FITZGIBBON PROFESSIONAL BUILDING,Rural Health Clinic,Missouri,"Saline County, MO",0,17,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,FITZGIBBON PROFESSIONAL BUILDING,2305 S Highway 65 Bldg A,Marshall,MO,65340-3702,Saline,Rural,,,,
Primary Care,1199991997,"COMMUNITY HEALTH CENTERS OF SOUTHERN IOWA, INC.",Federally Qualified Health Center,Iowa,"Decatur County, IA",0,10,Designated,Rural,10/26/2002,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Albia High School,503 B Ave E,Albia,IA,52531-1608,Monroe,Rural,,,,
,Albia Middle School,505 C Ave E,Albia,IA,52531-1640,Monroe,Rural,,,,
,Albia Office,117 S Main St,Albia,IA,52531-2013,Monroe,Rural,,,,
,CENTRAL DECATUR - North Elementary/Jr-Sr High,1201 NE Poplar St,Leon,IA,50144-1246,Decatur,Rural,,,,
