data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find
Primary Care,1209992081,"HUNTER HEALTH CLINIC INC, THE",Federally Qualified Health Center,Kansas,"Sedgwick County, KS",0,19,Designated,Non-Rural,10/26/2002,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,BROOKSIDE SATELLITE OF HUNT.HLTH,2750 S Roosevelt St,Wichita,KS,67210-1304,Sedgwick,Non-Rural,,,,
,Hunter Health at Open Door,402 E 2nd St N,Wichita,KS,67202-2504,Sedgwick,Non-Rural,,,,
,HUNTER HEALTH CLINIC,2318 E Central Ave,Wichita,KS,67214-4436,Sedgwick,Non-Rural,,,,
,Hunter Health Clinic at Inter-Faith Ministries,935 N Market St,Wichita,KS,67214-3521,Sedgwick,Non-Rural,,,,
,Hunter Health Clinic Central Clinic,527 N Grove St,Wichita,KS,67214-4520,Sedgwick,Non-Rural,,,,
Primary Care,1205275353,EUREKA CLINIC,Rural Health Clinic,Kansas,"Greenwood County, KS",0,16,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,EUREKA CLINIC,100 W 16th St,Eureka,KS,67045-1064,Greenwood,Rural,,,,
Primary Care,1206801944,FAMILY PRACTICE ASSOCIATES,Rural Health Clinic,Kansas,"Jackson County, KS",0,7,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,FAMILY PRACTICE ASSOCIATES,1100 Columbine Dr,Holton,KS,66436-8841,Jackson,Rural,,,,
Primary Care,1203192041,GOAD MEDICAL CLINIC,Rural Health Clinic,Kansas,"Osborne County, KS",0,13,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,GOAD MEDICAL CLINIC,431 W New Hampshire St,Osborne,KS,67473-2313,Osborne,Rural,,,,
Primary Care,12099920G5,"FIRST CARE CLINIC, INC.",Federally Qualified Health Center,Kansas,"Ellis County, KS",0,12,Designated,Rural,03/01/2009,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,"First Care Clinic, Inc.",105 W 13th St,Hays,KS,67601-3613,Ellis,Rural,,,,
,"First Care Clinic, Inc. - Victoria",208 Marc Wagner Dr,Victoria,KS,67671-9589,Ellis,Rural,,,,
Primary Care,1204121162,GREENSBURG FAMILY PRACTICE,Rural Health Clinic,Kansas,"Kiowa County, KS",0,5,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,GREENSBURG FAMILY PRACTICE,721 W Kansas Ave,Greensburg,KS,67054-1633,Kiowa,Rural,,,,
Primary Care,1201554985,KIOWA DISTRICT HOSP - CLINIC,Rural Health Clinic,Kansas,"Barber County, KS",0,13,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,KIOWA DISTRICT HOSP - CLINIC,1002 S 4th St,Kiowa,KS,67070-1825,Barber,Rural,,,,
Primary Care,1203506562,ALLEN COUNTY REGIONAL CLINIC,Rural Health Clinic,Kansas,"Allen County, KS",0,12,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,ALLEN COUNTY REGIONAL CLINIC,401 S Washington Ave,Iola,KS,66749-3256,Allen,Rural,,,,
Primary Care,1207738438,SYLVAN MEDICAL CLINIC,Rural Health Clinic,Kansas,"Lincoln County, KS",0,15,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,SYLVAN MEDICAL CLINIC,219 N Main St,Sylvan Grove,KS,67481-8104,Lincoln,Rural,,,,
Primary Care,1201791957,HOWARD CLINIC,Rural Health Clinic,Kansas,"Elk County, KS",0,15,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,HOWARD CLINIC,118 S Wabash,Howard,KS,67349-9434,Elk,Rural,,,,
Primary Care,1208702675,HAVILAND CLINIC,Rural Health Clinic,Kansas,"Kiowa County, KS",0,13,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,HAVILAND CLINIC,106 N Main St,Haviland,KS,67059-9500,Kiowa,Rural,,,,
Primary Care,1204463060,FAMILY CARE CENTER SOUTH,Rural Health Clinic,Kansas,"Anderson County, KS",0,12,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,FAMILY CARE CENTER SOUTH,309 N Pine St,Colony,KS,66015-7279,Anderson,Rural,,,,
Primary Care,1201256791,MEDICINE LODGE MEMORIAL HOSPITAL PHYSICIANS CLINIC,Rural Health Clinic,Kansas,"Barber County, KS",0,11,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,MEDICINE LODGE MEMORIAL HOSPITAL PHYSICIANS CLINIC,710 N Walnut St,Medicine Lodge,KS,67104-1019,Barber,Rural,,,,
Primary Care,1209511714,SOUTHWEST BOULEVARD FAMILY HEALTH CARE SERVICES OF GREATER KANSAS,Federally Qualified Health Center Look-alike,Kansas,"Wyandotte County, KS",0,16,Designated,Non-Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Sharon Lee Family Health Care Rosedale,340 Southwest Blvd,Kansas City,KS,66103-2150,Wyandotte,Non-Rural,,,,
,Sharon Lee Family Health Care Turner,2002 S 51st St,Kansas City,KS,66106-2419,Wyandotte,Non-Rural,,,,
Primary Care,12099920JD,STEVENS COUNTY RURAL HEALTH CLINIC,Rural Health Clinic,Kansas,"Stevens County, KS",0,11,Designated,Rural,09/05/2018,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,STEVENS COUNTY RURAL HEALTH CLINIC,PO BOX 10,Hugoton,KS,67951-0010,Stevens,Rural,,,,
Primary Care,12099920C9,ST JOHN'S CLINIC-OSWEGO-FAMILY MEDICINE,Rural Health Clinic,Kansas,"Labette County, KS",0,17,Designated,Rural,09/30/2006,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,ST JOHN'S CLINIC-OSWEGO-FAMILY MEDICINE,805 Barker Dr,Oswego,KS,67356-9034,Labette,Rural,,,,
Primary Care,129999292T,SWOPE HEALTH SERVICES,Federally Qualified Health Center,Missouri,"Jackson County, MO",0,21,Designated,Non-Rural,08/26/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,MOBILE MEDICAL CLINIC,3801 Blue Pkwy,Kansas City,MO,64130-2807,Jackson,Non-Rural,,,,
,Swope Health - West,4835 State Ave,Kansas City,KS,66102-1747,Wyandotte,Non-Rural,,,,
,Swope Health Belton,204 E North Ave,Belton,MO,64012-2013,Cass,Non-Rural,,,,
,Swope Health East,17844 E 23rd St S,Independence,MO,64057-1840,Jackson,Non-Rural,,,,
,Swope Health Independence,11320 E Truman Rd,Independence,MO,64050-2564,Jackson,Non-Rural,,,,
,Swope Health Services - Hickman Mills,8800 Blue Ridge Blvd Ste 208,Kansas City,MO,64138-4061,Jackson,Non-Rural,,,,
,Swope Health Services - Maple Woods,3100 NE 83rd St Ste 1001 # 140,Kansas City,MO,64119-4460,Clay,Non-Rural,,,,
,Swope Health Services - Northland,2906 NW Vivion Rd,Riverside,MO,64150-1502,Platte,Non-Rural,,,,
,SWOPE HEALTH SERVICES CENTRAL,3801 Blue Pkwy,Kansas City,MO,64130-2807,Jackson,Non-Rural,,,,
,SWOPE HEALTH SVCS - WYANDOTTE,21 N 12th St Ste 400,Kansas City,KS,66102-5172,Wyandotte,Non-Rural,,,,
Primary Care,1206864731,PLAINS RURAL HEALTH CLINIC,Rural Health Clinic,Kansas,"Meade County, KS",0,8,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,PLAINS RURAL HEALTH CLINIC,402 Grand Ave,Plains,KS,67869-9772,Meade,Rural,,,,
Primary Care,12099920H1,ONAGA CLINIC,Rural Health Clinic,Kansas,"Pottawatomie County, KS",0,13,Designated,Rural,10/26/2009,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,ONAGA CLINIC,114 W 8th St,Onaga,KS,66521-9574,Pottawatomie,Rural,,,,
Primary Care,1206462442,GOODLAND FAMILY HEALTH CENTER,Rural Health Clinic,Kansas,"Sherman County, KS",0,12,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,GOODLAND FAMILY HEALTH CENTER,106 Willow Rd,Goodland,KS,67735-1518,Sherman,Rural,,,,
Primary Care,12099920HZ,"SHERIDAN, COUNTY OF",Federally Qualified Health Center,Kansas,"Sheridan County, KS",0,7,Designated,Rural,05/01/2015,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Golden Plains School District USD 316,210 W Sixth St,Selden,KS,67757-5954,Sheridan,Rural,,,,
,Hoxie Community Schools USD 412,1100 Queen Ave,Hoxie,KS,67740-4318,Sheridan,Rural,,,,
,Hoxie Medical Clinic,826 18th St Ste A,Hoxie,KS,67740-4371,Sheridan,Rural,,,,
,Selden Community Clinic,112 N Kansas Ave,Selden,KS,67757-5971,Sheridan,Rural,,,,
Primary Care,12099920H2,ST MARYS CLINIC,Rural Health Clinic,Kansas,"Pottawatomie County, KS",0,13,Designated,Rural,10/26/2009,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,ST MARYS CLINIC,206 S Grand Ave,Saint Marys,KS,66536-1637,Pottawatomie,Rural,,,,
Primary Care,1209787656,MORTON COUNTY MEDICAL CLINIC,Rural Health Clinic,Kansas,"Morton County, KS",0,15,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,MORTON COUNTY MEDICAL CLINIC,411 Sunset St,Elkhart,KS,67950-5001,Morton,Rural,,,,
Primary Care,12099920B8,RUSSELL FAMILY MEDICAL CLINIC,Rural Health Clinic,Kansas,"Russell County, KS",0,11,Designated,Rural,03/04/2005,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,RUSSELL FAMILY MEDICAL CLINIC,410 N Main St,Russell,KS,67665-2759,Russell,Rural,,,,
Primary Care,1209605411,PRATT FAMILY PRACTICE,Rural Health Clinic,Kansas,"Pratt County, KS",0,13,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,PRATT FAMILY PRACTICE,203 Watson St Ste 200,Pratt,KS,67124-3092,Pratt,Rural,,,,
Primary Care,12099920F3,GREELEY CO FAMILY PRACTICE CLINIC,Rural Health Clinic,Kansas,"Greeley County, KS",0,7,Designated,Rural,01/14/2007,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,GREELEY CO FAMILY PRACTICE CLINIC,321 E Harper St,Tribune,KS,67879-7708,Greeley,Rural,,,,
Primary Care,1201460238,TALLGRASS RURAL HEALTH CLINIC,Rural Health Clinic,Kansas,"Chautauqua County, KS",0,15,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,TALLGRASS RURAL HEALTH CLINIC,300 W North St,Sedan,KS,67361-1051,Chautauqua,Rural,,,,
Primary Care,12099920H8,ASHLAND HEALTH CENTER CLINIC,Rural Health Clinic,Kansas,"Clark County, KS",0,6,Designated,Rural,08/05/2010,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,ASHLAND HEALTH CENTER CLINIC,625 Kentucky St,Ashland,KS,67831,Clark,Rural,,,,
Primary Care,12099920B1,MEADE RURAL HEALTH CLINIC,Rural Health Clinic,Kansas,"Meade County, KS",0,5,Designated,Rural,10/29/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,MEADE RURAL HEALTH CLINIC,119 N Hart St,Meade,KS,67864-6402,Meade,Rural,,,,
Primary Care,1209992085,"HEART OF KANSAS FAMILY HEALTH CARE, INC.",Federally Qualified Health Center,Kansas,"Barton County, KS",0,11,Designated,Rural,10/26/2002,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,GREAT BEND CLINIC,1905 19th St,Great Bend,KS,67530-2502,Barton,Rural,,,,
,Great Bend Dental Clinic,1821 Kansas Ave,Great Bend,KS,67530-2501,Barton,Rural,,,,
,Larned Clinic Site,522 Broadway St,Larned,KS,67550-3042,Pawnee,Rural,,,,
,Stafford Clinic Site,412 Grand Ave,Stafford,KS,67578-2010,Stafford,Rural,,,,
Primary Care,12099920B4,PHILLIPS COUNTY MEDICAL CLINIC,Rural Health Clinic,Kansas,"Phillips County, KS",0,13,Designated,Rural,11/04/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,PHILLIPS COUNTY MEDICAL CLINIC,1719 Highway 183,Phillipsburg,KS,67661-2549,Phillips,Rural,,,,
Primary Care,1204034182,JEWELL COUNTY RURAL HEALTH CLINIC,Rural Health Clinic,Kansas,"Jewell County, KS",0,13,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,JEWELL COUNTY RURAL HEALTH CLINIC,102 S Center St,Mankato,KS,66956-2202,Jewell,Rural,,,,
Primary Care,1206492666,HMC PEDIATRIC CENTER,Rural Health Clinic,Kansas,"Ellis County, KS",0,5,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,HMC PEDIATRIC CENTER,2214 Canterbury Dr Ste 204,Hays,KS,67601-2375,Ellis,Rural,,,,
Primary Care,1209992027,LI - Atchison County,Low Income Population HPSA,Kansas,"Atchison County, KS",0.04,9,Designated,Rural,11/22/2019,11/22/2019
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Kansas,Atchison County,Atchison,Single County,20005,Rural,,,,,
Primary Care,1209992040,LI-Grant County,Low Income Population HPSA,Kansas,"Grant County, KS",0.77,16,Designated,Rural,11/19/2019,11/19/2019
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Kansas,Grant County,Grant,Single County,20067,Rural,,,,,
Primary Care,12099920HF,WHITE CLOUD,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Kansas,"Brown County, KS",0,12,Designated,Rural,10/26/2002,09/09/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,WHITE CLOUD,3313B Thrasher Rd,White Cloud,KS,66094-4028,Brown,Rural,,,,
Primary Care,12099920D7,HASKELL HEALTH CENTER,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Kansas,"Douglas County, KS",0,16,Designated,Non-Rural,10/26/2002,09/09/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,HASKELL HEALTH CENTER,2415 Massachusetts St,Lawrence,KS,66046-4827,Douglas,Non-Rural,,,,
Primary Care,12099920C2,POTAWATOMI NAT HLTH & WELL CTR,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Kansas,"Jackson County, KS",0,17,Designated,Non-Rural,10/26/2002,09/09/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,POTAWATOMI NAT HLTH & WELL CTR,11400 158th Rd,Mayetta,KS,66509-8866,Jackson,Non-Rural,,,,
Primary Care,12099920C1,Kickapoo Health Center,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Kansas,"Brown County, KS",0,15,Designated,Rural,10/26/2002,09/09/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Kickapoo Health Center,1117 Goldfinch Rd,Horton,KS,66439-9537,Brown,Rural,,,,
Primary Care,1207753040,HUNTER HEALTH CENTER,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Kansas,"Sedgwick County, KS",0,17,Designated,Non-Rural,08/18/2019,09/09/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,HUNTER HEALTH CENTER,2318 E Central Ave,Wichita,KS,67214-4436,Sedgwick,Non-Rural,,,,
Primary Care,1208419335,GCH RURAL HEALTH CLINIC,Rural Health Clinic,Kansas,"Geary County, KS",0,14,Designated,Rural,08/18/2019,10/24/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,GCH RURAL HEALTH CLINIC,1110 Saint Marys Rd,Junction City,KS,66441-4176,Geary,Rural,,,,
Primary Care,1209194130,USP-Leavenworth,Correctional Facility,Kansas,"Leavenworth County, KS",1.4,12,Designated,Rural,12/23/2019,12/23/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,USP-Leavenworth,1300 Metropolitan Ave,Leavenworth,KS,66048-1254,Leavenworth,Rural,,,,
Primary Care,1204883801,Turner House Clinic Inc.,Federally Qualified Health Center,Kansas,"Wyandotte County, KS",0,16,Designated,Non-Rural,08/18/2019,02/11/2020
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Vibrant Health - Administration,21 N 12th St Ste 210,Kansas City,KS,66102-5161,Wyandotte,Non-Rural,,,,
,Vibrant Health - Argentine,1428 S 32nd St Ste 100,Kansas City,KS,66106-2160,Wyandotte,Non-Rural,,,,
,Vibrant Health - Argentine Middle School,2123 Ruby Ave,Kansas City,KS,66106-2990,Wyandotte,Non-Rural,,,,
,Vibrant Health - Central,21 N 12th St Ste 300,Kansas City,KS,66102-5105,Wyandotte,Non-Rural,,,,
,Vibrant Health - Children&#39;s Campus,444 Minnesota Ave Ste 100,Kansas City,KS,66101-2939,Wyandotte,Non-Rural,,,,
,Vibrant Health - J.C. Harmon High School,2400 Steele Rd,Kansas City,KS,66106-4318,Wyandotte,Non-Rural,,,,
,Vibrant Health - Wyandotte High School,2501 Minnesota Ave,Kansas City,KS,66102-4021,Wyandotte,Non-Rural,,,,
Primary Care,1208695403,ST PAUL RURAL HEALTH CLINIC,Rural Health Clinic,Kansas,"Neosho County, KS",0,17,Designated,Rural,02/11/2020,02/11/2020
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,ST PAUL RURAL HEALTH CLINIC,200 Carroll St,Saint Paul,KS,66771-4044,Neosho,Rural,,,,
Primary Care,1205599008,SATANTA HOSP CLINIC-SATANTA BRANCH,Rural Health Clinic,Kansas,"Haskell County, KS",0,13,Designated,Rural,02/11/2020,02/11/2020
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,SATANTA HOSP CLINIC-SATANTA BRANCH,PO BOX 9,Satanta,KS,67870-0009,Haskell,Rural,,,,
Primary Care,1204686266,CHEYENNE COUNTY CLINIC-ST FRANCIS,Rural Health Clinic,Kansas,"Cheyenne County, KS",0,10,Designated,Rural,02/11/2020,02/11/2020
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,CHEYENNE COUNTY CLINIC-ST FRANCIS,221 W 1st St,Saint Francis,KS,67756-3540,Cheyenne,Rural,,,,
Primary Care,1204183804,MIDWAY CLINIC,Rural Health Clinic,Kansas,"Edwards County, KS",0,5,Designated,Rural,02/11/2020,02/11/2020
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,MIDWAY CLINIC,604 W 8th St,Kinsley,KS,67547-2329,Edwards,Rural,,,,
Primary Care,1208263299,RUSSELL REGIONAL HOSPITAL PHYSICIANS CLINIC,Rural Health Clinic,Kansas,"Russell County, KS",0,11,Designated,Rural,02/11/2020,02/11/2020
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,RUSSELL REGIONAL HOSPITAL PHYSICIANS CLINIC,200 S Main St Bldg B,Russell,KS,67665-2920,Russell,Rural,,,,
Primary Care,1205916431,FOWLER COMMUNITY CLINIC,Rural Health Clinic,Kansas,"Meade County, KS",0,5,Designated,Rural,02/11/2020,02/11/2020
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,FOWLER COMMUNITY CLINIC,PO BOX 462,Fowler,KS,67844-0462,Meade,Rural,,,,
Primary Care,1204705268,PAWNEE VALLEY MEDICAL ASSOCIATES,Rural Health Clinic,Kansas,"Pawnee County, KS",0,7,Designated,Rural,02/11/2020,02/11/2020
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,PAWNEE VALLEY MEDICAL ASSOCIATES,713 W 11th St,Larned,KS,67550-2055,Pawnee,Rural,,,,
Primary Care,1201425871,NMRMC ERIE FAMILY CARE CLINIC,Rural Health Clinic,Kansas,"Neosho County, KS",0,17,Designated,Rural,02/11/2020,02/11/2020
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,NMRMC ERIE FAMILY CARE CLINIC,13920 Highway 59,Erie,KS,66733-5001,Neosho,Rural,,,,
Primary Care,1207498052,CLARA BARTON MEDICAL CLINIC-GREAT BEND,Rural Health Clinic,Kansas,"Barton County, KS",0,9,Designated,Rural,02/11/2020,02/11/2020
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,CLARA BARTON MEDICAL CLINIC-GREAT BEND,1031 Jackson St,Great Bend,KS,67530-4219,Barton,Rural,,,,
Primary Care,1202419281,ROLLA MEDICAL CLINIC,Rural Health Clinic,Kansas,"Morton County, KS",0,11,Designated,Rural,02/11/2020,02/11/2020
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,ROLLA MEDICAL CLINIC,415 Washington St,Rolla,KS,67954,Morton,Rural,,,,
Primary Care,1206763022,LABETTE HEALTH ALTAMONT CLINIC,Rural Health Clinic,Kansas,"Labette County, KS",0,17,Designated,Rural,02/11/2020,02/11/2020
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,LABETTE HEALTH ALTAMONT CLINIC,607 E 4th St,Altamont,KS,67330-6420,Labette,Rural,,,,
Primary Care,1208031422,LABETTE HEALTH ERIE CLINIC,Rural Health Clinic,Kansas,"Neosho County, KS",0,17,Designated,Rural,02/11/2020,02/11/2020
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,LABETTE HEALTH ERIE CLINIC,324 S Main St,Erie,KS,66733-1439,Neosho,Rural,,,,
Primary Care,1204261092,LABETTE HEALTH CHANUTE CLINIC AND EXPRESS CARE,Rural Health Clinic,Kansas,"Neosho County, KS",0,14,Designated,Rural,02/11/2020,02/11/2020
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,LABETTE HEALTH CHANUTE CLINIC AND EXPRESS CARE,2613 S Santa Fe Ave,Chanute,KS,66720-3206,Neosho,Rural,,,,
Primary Care,1203675793,LI-Cheyenne County,Low Income Population HPSA,Kansas,"Cheyenne County, KS",0.0885,12,Designated,Rural,12/19/2012,04/07/2020
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Kansas,Cheyenne County,Cheyenne,Single County,20023,Rural,,,,,
Primary Care,1209573068,LI - Dickinson County,Low Income Population HPSA,Kansas,"Dickinson County, KS",1.31,14,Designated,Rural,01/05/2012,05/07/2020
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Kansas,Dickinson County,Dickinson,Single County,20041,Rural,,,,,
Primary Care,1201907637,LI - Ellis County,Low Income Population HPSA,Kansas,"Ellis County, KS",0.028,7,Designated,Rural,06/10/2002,05/07/2020
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Kansas,Ellis County,Ellis,Single County,20051,Rural,,,,,
Primary Care,1203789241,LI - Ellsworth County,Low Income Population HPSA,Kansas,"Ellsworth County, KS",0.55,12,Designated,Rural,07/19/2011,05/07/2020
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Kansas,Ellsworth County,Ellsworth,Single County,20053,Rural,,,,,
Primary Care,1206894826,LI - Ford County,Low Income Population HPSA,Kansas,"Ford County, KS",2.38,15,Designated,Rural,09/16/2002,05/07/2020
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Kansas,Ford County,Ford,Single County,20057,Rural,,,,,
Primary Care,1208409518,LI - Harper County,Low Income Population HPSA,Kansas,"Harper County, KS",0.36,13,Designated,Rural,02/07/2002,05/07/2020
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Kansas,Harper County,Harper,Single County,20077,Rural,,,,,
Primary Care,1209103774,LI - Lincoln County,Low Income Population HPSA,Kansas,"Lincoln County, KS",0.2,13,Designated,Rural,09/13/2011,05/07/2020
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Kansas,Lincoln County,Lincoln,Single County,20105,Rural,,,,,
Primary Care,1206674056,Linn County,Geographic HPSA,Kansas,"Linn County, KS",1.4,11,Designated,Non-Rural,05/03/1978,05/07/2020
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Kansas,Linn County,Linn,Single County,20107,Non-Rural,,,,,
Primary Care,1201148981,Gray County,Geographic HPSA,Kansas,"Gray County, KS",0.82,11,Designated,Rural,09/19/2002,05/07/2020
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Kansas,Gray County,Gray,Single County,20069,Rural,,,,,
Primary Care,1209130686,Hamilton County,Geographic HPSA,Kansas,"Hamilton County, KS",0.73,13,Designated,Rural,12/08/2000,05/14/2020
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Kansas,Hamilton County,Hamilton,Single County,20075,Rural,,,,,
Primary Care,1204940007,Jefferson County,Geographic HPSA,Kansas,"Jefferson County, KS",1.07,8,Designated,Partially Rural,05/03/1978,05/14/2020
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Kansas,Jefferson County,Jefferson,Single County,20087,Partially Rural,,,,,
Primary Care,1205522304,LI-Mitchell County,Low Income Population HPSA,Kansas,"Mitchell County, KS",0.47,16,Designated,Rural,09/12/2011,05/14/2020
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Kansas,Mitchell County,Mitchell,Single County,20123,Rural,,,,,
Primary Care,1203636028,LI-Rawlins County,Low Income Population HPSA,Kansas,"Rawlins County, KS",0.28,10,Designated,Rural,09/06/2012,05/14/2020
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Kansas,Rawlins County,Rawlins,Single County,20153,Rural,,,,,
