data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find
,Nevada,Clark County,18.01,Census Tract,32003001801,Non-Rural,,,,,
,Nevada,Clark County,18.03,Census Tract,32003001803,Non-Rural,,,,,
,Nevada,Clark County,18.04,Census Tract,32003001804,Non-Rural,,,,,
,Nevada,Clark County,19.01,Census Tract,32003001901,Non-Rural,,,,,
,Nevada,Clark County,19.02,Census Tract,32003001902,Non-Rural,,,,,
,Nevada,Clark County,2.04,Census Tract,32003000204,Non-Rural,,,,,
,Nevada,Clark County,20,Census Tract,32003002000,Non-Rural,,,,,
,Nevada,Clark County,22.01,Census Tract,32003002201,Non-Rural,,,,,
,Nevada,Clark County,22.03,Census Tract,32003002203,Non-Rural,,,,,
,Nevada,Clark County,22.04,Census Tract,32003002204,Non-Rural,,,,,
,Nevada,Clark County,22.06,Census Tract,32003002206,Non-Rural,,,,,
,Nevada,Clark County,22.07,Census Tract,32003002207,Non-Rural,,,,,
,Nevada,Clark County,23.02,Census Tract,32003002302,Non-Rural,,,,,
,Nevada,Clark County,23.03,Census Tract,32003002303,Non-Rural,,,,,
,Nevada,Clark County,24.03,Census Tract,32003002403,Non-Rural,,,,,
,Nevada,Clark County,24.04,Census Tract,32003002404,Non-Rural,,,,,
,Nevada,Clark County,24.05,Census Tract,32003002405,Non-Rural,,,,,
,Nevada,Clark County,24.06,Census Tract,32003002406,Non-Rural,,,,,
,Nevada,Clark County,25.01,Census Tract,32003002501,Non-Rural,,,,,
,Nevada,Clark County,25.04,Census Tract,32003002504,Non-Rural,,,,,
,Nevada,Clark County,25.05,Census Tract,32003002505,Non-Rural,,,,,
,Nevada,Clark County,25.06,Census Tract,32003002506,Non-Rural,,,,,
,Nevada,Clark County,26.03,Census Tract,32003002603,Non-Rural,,,,,
,Nevada,Clark County,26.04,Census Tract,32003002604,Non-Rural,,,,,
,Nevada,Clark County,26.05,Census Tract,32003002605,Non-Rural,,,,,
,Nevada,Clark County,27.06,Census Tract,32003002706,Non-Rural,,,,,
,Nevada,Clark County,27.07,Census Tract,32003002707,Non-Rural,,,,,
,Nevada,Clark County,27.08,Census Tract,32003002708,Non-Rural,,,,,
,Nevada,Clark County,28.08,Census Tract,32003002808,Non-Rural,,,,,
,Nevada,Clark County,28.22,Census Tract,32003002822,Non-Rural,,,,,
,Nevada,Clark County,28.23,Census Tract,32003002823,Non-Rural,,,,,
,Nevada,Clark County,28.24,Census Tract,32003002824,Non-Rural,,,,,
,Nevada,Clark County,28.25,Census Tract,32003002825,Non-Rural,,,,,
,Nevada,Clark County,28.26,Census Tract,32003002826,Non-Rural,,,,,
,Nevada,Clark County,28.27,Census Tract,32003002827,Non-Rural,,,,,
,Nevada,Clark County,28.47,Census Tract,32003002847,Non-Rural,,,,,
,Nevada,Clark County,28.48,Census Tract,32003002848,Non-Rural,,,,,
,Nevada,Clark County,29.05,Census Tract,32003002905,Non-Rural,,,,,
,Nevada,Clark County,29.35,Census Tract,32003002935,Non-Rural,,,,,
,Nevada,Clark County,29.37,Census Tract,32003002937,Non-Rural,,,,,
,Nevada,Clark County,29.38,Census Tract,32003002938,Non-Rural,,,,,
,Nevada,Clark County,29.46,Census Tract,32003002946,Non-Rural,,,,,
,Nevada,Clark County,29.54,Census Tract,32003002954,Non-Rural,,,,,
,Nevada,Clark County,29.56,Census Tract,32003002956,Non-Rural,,,,,
,Nevada,Clark County,29.62,Census Tract,32003002962,Non-Rural,,,,,
,Nevada,Clark County,29.64,Census Tract,32003002964,Non-Rural,,,,,
,Nevada,Clark County,29.65,Census Tract,32003002965,Non-Rural,,,,,
,Nevada,Clark County,29.66,Census Tract,32003002966,Non-Rural,,,,,
,Nevada,Clark County,29.67,Census Tract,32003002967,Non-Rural,,,,,
,Nevada,Clark County,29.68,Census Tract,32003002968,Non-Rural,,,,,
,Nevada,Clark County,29.69,Census Tract,32003002969,Non-Rural,,,,,
,Nevada,Clark County,29.70,Census Tract,32003002970,Non-Rural,,,,,
,Nevada,Clark County,29.95,Census Tract,32003002995,Non-Rural,,,,,
,Nevada,Clark County,29.96,Census Tract,32003002996,Non-Rural,,,,,
,Nevada,Clark County,49.10,Census Tract,32003004910,Non-Rural,,,,,
,Nevada,Clark County,49.11,Census Tract,32003004911,Non-Rural,,,,,
,Nevada,Clark County,49.12,Census Tract,32003004912,Non-Rural,,,,,
,Nevada,Clark County,49.23,Census Tract,32003004923,Non-Rural,,,,,
,Nevada,Clark County,49.24,Census Tract,32003004924,Non-Rural,,,,,
,Nevada,Clark County,49.25,Census Tract,32003004925,Non-Rural,,,,,
,Nevada,Clark County,49.26,Census Tract,32003004926,Non-Rural,,,,,
,Nevada,Clark County,50.05,Census Tract,32003005005,Non-Rural,,,,,
,Nevada,Clark County,50.06,Census Tract,32003005006,Non-Rural,,,,,
,Nevada,Clark County,50.07,Census Tract,32003005007,Non-Rural,,,,,
,Nevada,Clark County,50.10,Census Tract,32003005010,Non-Rural,,,,,
,Nevada,Clark County,50.11,Census Tract,32003005011,Non-Rural,,,,,
,Nevada,Clark County,50.12,Census Tract,32003005012,Non-Rural,,,,,
,Nevada,Clark County,50.13,Census Tract,32003005013,Non-Rural,,,,,
,Nevada,Clark County,50.14,Census Tract,32003005014,Non-Rural,,,,,
,Nevada,Clark County,50.15,Census Tract,32003005015,Non-Rural,,,,,
,Nevada,Clark County,50.16,Census Tract,32003005016,Non-Rural,,,,,
,Nevada,Clark County,50.17,Census Tract,32003005017,Non-Rural,,,,,
,Nevada,Clark County,67,Census Tract,32003006700,Non-Rural,,,,,
,Nevada,Clark County,68,Census Tract,32003006800,Non-Rural,,,,,
,Nevada,Clark County,69,Census Tract,32003006900,Non-Rural,,,,,
Primary Care,1321193449,Laughlin,Geographic HPSA,Nevada,"Clark County, NV",1.58,16,Designated,Rural,08/25/2017,08/25/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Nevada,Clark County,57.02,Census Tract,32003005702,Rural,,,,,
,Nevada,Clark County,57.03,Census Tract,32003005703,Rural,,,,,
,Nevada,Clark County,57.04,Census Tract,32003005704,Rural,,,,,
,Nevada,Clark County,57.05,Census Tract,32003005705,Rural,,,,,
Primary Care,1322624845,LI-Northern Nye County,Low Income Population HPSA,Nevada,"Nye County, NV",0.65,18,Designated,Rural,10/27/2017,10/27/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Nevada,Nye County,9601,Census Tract,32023960100,Rural,,,,,
,Nevada,Nye County,9602,Census Tract,32023960200,Rural,,,,,
Primary Care,1323522175,Boulder City,Geographic HPSA,Nevada,"Clark County, NV",0.6,7,Designated,Non-Rural,09/01/2017,09/01/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Nevada,Clark County,55.01,Census Tract,32003005501,Non-Rural,,,,,
,Nevada,Clark County,55.02,Census Tract,32003005502,Non-Rural,,,,,
,Nevada,Clark County,55.03,Census Tract,32003005503,Non-Rural,,,,,
,Nevada,Clark County,55.04,Census Tract,32003005504,Non-Rural,,,,,
Primary Care,1327859798,LI-Spring Valley,Low Income Population HPSA,Nevada,"Clark County, NV",3.66,10,Designated,Non-Rural,10/27/2017,10/27/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Nevada,Clark County,29.15,Census Tract,32003002915,Non-Rural,,,,,
,Nevada,Clark County,29.16,Census Tract,32003002916,Non-Rural,,,,,
,Nevada,Clark County,29.19,Census Tract,32003002919,Non-Rural,,,,,
,Nevada,Clark County,29.36,Census Tract,32003002936,Non-Rural,,,,,
,Nevada,Clark County,29.39,Census Tract,32003002939,Non-Rural,,,,,
,Nevada,Clark County,29.40,Census Tract,32003002940,Non-Rural,,,,,
,Nevada,Clark County,29.41,Census Tract,32003002941,Non-Rural,,,,,
,Nevada,Clark County,29.42,Census Tract,32003002942,Non-Rural,,,,,
,Nevada,Clark County,29.44,Census Tract,32003002944,Non-Rural,,,,,
,Nevada,Clark County,29.47,Census Tract,32003002947,Non-Rural,,,,,
,Nevada,Clark County,29.48,Census Tract,32003002948,Non-Rural,,,,,
,Nevada,Clark County,29.49,Census Tract,32003002949,Non-Rural,,,,,
,Nevada,Clark County,29.50,Census Tract,32003002950,Non-Rural,,,,,
,Nevada,Clark County,29.51,Census Tract,32003002951,Non-Rural,,,,,
,Nevada,Clark County,29.52,Census Tract,32003002952,Non-Rural,,,,,
,Nevada,Clark County,29.53,Census Tract,32003002953,Non-Rural,,,,,
,Nevada,Clark County,29.57,Census Tract,32003002957,Non-Rural,,,,,
,Nevada,Clark County,29.58,Census Tract,32003002958,Non-Rural,,,,,
,Nevada,Clark County,29.61,Census Tract,32003002961,Non-Rural,,,,,
,Nevada,Clark County,29.74,Census Tract,32003002974,Non-Rural,,,,,
,Nevada,Clark County,29.75,Census Tract,32003002975,Non-Rural,,,,,
,Nevada,Clark County,58.03,Census Tract,32003005803,Non-Rural,,,,,
,Nevada,Clark County,58.04,Census Tract,32003005804,Non-Rural,,,,,
,Nevada,Clark County,58.05,Census Tract,32003005805,Non-Rural,,,,,
,Nevada,Clark County,58.06,Census Tract,32003005806,Non-Rural,,,,,
,Nevada,Clark County,58.07,Census Tract,32003005807,Non-Rural,,,,,
,Nevada,Clark County,58.08,Census Tract,32003005808,Non-Rural,,,,,
,Nevada,Clark County,58.09,Census Tract,32003005809,Non-Rural,,,,,
,Nevada,Clark County,58.11,Census Tract,32003005811,Non-Rural,,,,,
,Nevada,Clark County,58.13,Census Tract,32003005813,Non-Rural,,,,,
,Nevada,Clark County,58.25,Census Tract,32003005825,Non-Rural,,,,,
,Nevada,Clark County,58.26,Census Tract,32003005826,Non-Rural,,,,,
,Nevada,Clark County,58.47,Census Tract,32003005847,Non-Rural,,,,,
,Nevada,Clark County,58.48,Census Tract,32003005848,Non-Rural,,,,,
,Nevada,Clark County,58.49,Census Tract,32003005849,Non-Rural,,,,,
,Nevada,Clark County,58.50,Census Tract,32003005850,Non-Rural,,,,,
,Nevada,Clark County,58.51,Census Tract,32003005851,Non-Rural,,,,,
,Nevada,Clark County,58.52,Census Tract,32003005852,Non-Rural,,,,,
,Nevada,Clark County,58.53,Census Tract,32003005853,Non-Rural,,,,,
,Nevada,Clark County,58.54,Census Tract,32003005854,Non-Rural,,,,,
Primary Care,1323637744,LI-Henderson,Low Income Population HPSA,Nevada,"Clark County, NV",4.8,15,Designated,Non-Rural,10/27/2017,10/27/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Nevada,Clark County,28.21,Census Tract,32003002821,Non-Rural,,,,,
,Nevada,Clark County,51.01,Census Tract,32003005101,Non-Rural,,,,,
,Nevada,Clark County,51.02,Census Tract,32003005102,Non-Rural,,,,,
,Nevada,Clark County,51.03,Census Tract,32003005103,Non-Rural,,,,,
,Nevada,Clark County,51.04,Census Tract,32003005104,Non-Rural,,,,,
,Nevada,Clark County,51.05,Census Tract,32003005105,Non-Rural,,,,,
,Nevada,Clark County,51.06,Census Tract,32003005106,Non-Rural,,,,,
,Nevada,Clark County,52,Census Tract,32003005200,Non-Rural,,,,,
,Nevada,Clark County,53.35,Census Tract,32003005335,Non-Rural,,,,,
,Nevada,Clark County,53.36,Census Tract,32003005336,Non-Rural,,,,,
,Nevada,Clark County,53.41,Census Tract,32003005341,Non-Rural,,,,,
,Nevada,Clark County,53.42,Census Tract,32003005342,Non-Rural,,,,,
,Nevada,Clark County,53.54,Census Tract,32003005354,Non-Rural,,,,,
,Nevada,Clark County,54.21,Census Tract,32003005421,Non-Rural,,,,,
,Nevada,Clark County,54.22,Census Tract,32003005422,Non-Rural,,,,,
,Nevada,Clark County,54.23,Census Tract,32003005423,Non-Rural,,,,,
,Nevada,Clark County,54.32,Census Tract,32003005432,Non-Rural,,,,,
,Nevada,Clark County,54.38,Census Tract,32003005438,Non-Rural,,,,,
,Nevada,Clark County,54.39,Census Tract,32003005439,Non-Rural,,,,,
Primary Care,1323717372,LI Reno,Low Income Population HPSA,Nevada,"Washoe County, NV",26.91,16,Designated,Non-Rural,09/15/2017,09/15/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Nevada,Washoe County,1.01,Census Tract,32031000101,Non-Rural,,,,,
,Nevada,Washoe County,1.02,Census Tract,32031000102,Non-Rural,,,,,
,Nevada,Washoe County,10.05,Census Tract,32031001005,Non-Rural,,,,,
,Nevada,Washoe County,10.08,Census Tract,32031001008,Non-Rural,,,,,
,Nevada,Washoe County,10.09,Census Tract,32031001009,Non-Rural,,,,,
,Nevada,Washoe County,12.01,Census Tract,32031001201,Non-Rural,,,,,
,Nevada,Washoe County,12.02,Census Tract,32031001202,Non-Rural,,,,,
,Nevada,Washoe County,13,Census Tract,32031001300,Non-Rural,,,,,
,Nevada,Washoe County,14,Census Tract,32031001400,Non-Rural,,,,,
,Nevada,Washoe County,15.01,Census Tract,32031001501,Non-Rural,,,,,
,Nevada,Washoe County,15.02,Census Tract,32031001502,Non-Rural,,,,,
,Nevada,Washoe County,17.01,Census Tract,32031001701,Non-Rural,,,,,
,Nevada,Washoe County,17.02,Census Tract,32031001702,Non-Rural,,,,,
,Nevada,Washoe County,18.01,Census Tract,32031001801,Non-Rural,,,,,
,Nevada,Washoe County,18.02,Census Tract,32031001802,Non-Rural,,,,,
,Nevada,Washoe County,19.01,Census Tract,32031001901,Non-Rural,,,,,
,Nevada,Washoe County,19.02,Census Tract,32031001902,Non-Rural,,,,,
,Nevada,Washoe County,2.01,Census Tract,32031000201,Non-Rural,,,,,
,Nevada,Washoe County,2.02,Census Tract,32031000202,Non-Rural,,,,,
,Nevada,Washoe County,21.03,Census Tract,32031002103,Non-Rural,,,,,
,Nevada,Washoe County,21.04,Census Tract,32031002104,Non-Rural,,,,,
,Nevada,Washoe County,21.05,Census Tract,32031002105,Non-Rural,,,,,
,Nevada,Washoe County,21.06,Census Tract,32031002106,Non-Rural,,,,,
,Nevada,Washoe County,21.07,Census Tract,32031002107,Non-Rural,,,,,
,Nevada,Washoe County,22.04,Census Tract,32031002204,Non-Rural,,,,,
,Nevada,Washoe County,22.05,Census Tract,32031002205,Non-Rural,,,,,
,Nevada,Washoe County,22.06,Census Tract,32031002206,Non-Rural,,,,,
,Nevada,Washoe County,22.07,Census Tract,32031002207,Non-Rural,,,,,
,Nevada,Washoe County,22.08,Census Tract,32031002208,Non-Rural,,,,,
,Nevada,Washoe County,22.09,Census Tract,32031002209,Non-Rural,,,,,
,Nevada,Washoe County,22.10,Census Tract,32031002210,Non-Rural,,,,,
,Nevada,Washoe County,22.11,Census Tract,32031002211,Non-Rural,,,,,
,Nevada,Washoe County,22.12,Census Tract,32031002212,Non-Rural,,,,,
,Nevada,Washoe County,24.01,Census Tract,32031002401,Non-Rural,,,,,
,Nevada,Washoe County,24.06,Census Tract,32031002406,Non-Rural,,,,,
,Nevada,Washoe County,24.07,Census Tract,32031002407,Non-Rural,,,,,
,Nevada,Washoe County,24.10,Census Tract,32031002410,Non-Rural,,,,,
,Nevada,Washoe County,24.11,Census Tract,32031002411,Non-Rural,,,,,
,Nevada,Washoe County,25,Census Tract,32031002500,Non-Rural,,,,,
,Nevada,Washoe County,26.03,Census Tract,32031002603,Non-Rural,,,,,
,Nevada,Washoe County,26.10,Census Tract,32031002610,Non-Rural,,,,,
,Nevada,Washoe County,26.11,Census Tract,32031002611,Non-Rural,,,,,
,Nevada,Washoe County,26.12,Census Tract,32031002612,Non-Rural,,,,,
,Nevada,Washoe County,26.14,Census Tract,32031002614,Non-Rural,,,,,
,Nevada,Washoe County,26.15,Census Tract,32031002615,Non-Rural,,,,,
,Nevada,Washoe County,26.16,Census Tract,32031002616,Non-Rural,,,,,
,Nevada,Washoe County,26.17,Census Tract,32031002617,Non-Rural,,,,,
,Nevada,Washoe County,26.18,Census Tract,32031002618,Non-Rural,,,,,
,Nevada,Washoe County,26.19,Census Tract,32031002619,Non-Rural,,,,,
,Nevada,Washoe County,27.03,Census Tract,32031002703,Non-Rural,,,,,
,Nevada,Washoe County,27.04,Census Tract,32031002704,Non-Rural,,,,,
,Nevada,Washoe County,27.05,Census Tract,32031002705,Non-Rural,,,,,
,Nevada,Washoe County,27.06,Census Tract,32031002706,Non-Rural,,,,,
,Nevada,Washoe County,27.07,Census Tract,32031002707,Non-Rural,,,,,
,Nevada,Washoe County,28.01,Census Tract,32031002801,Non-Rural,,,,,
,Nevada,Washoe County,28.02,Census Tract,32031002802,Non-Rural,,,,,
,Nevada,Washoe County,29.01,Census Tract,32031002901,Non-Rural,,,,,
,Nevada,Washoe County,29.02,Census Tract,32031002902,Non-Rural,,,,,
,Nevada,Washoe County,3,Census Tract,32031000300,Non-Rural,,,,,
,Nevada,Washoe County,30,Census Tract,32031003000,Non-Rural,,,,,
,Nevada,Washoe County,31.01,Census Tract,32031003101,Non-Rural,,,,,
,Nevada,Washoe County,31.05,Census Tract,32031003105,Non-Rural,,,,,
,Nevada,Washoe County,31.06,Census Tract,32031003106,Non-Rural,,,,,
,Nevada,Washoe County,31.10,Census Tract,32031003110,Non-Rural,,,,,
,Nevada,Washoe County,32.02,Census Tract,32031003202,Non-Rural,,,,,
,Nevada,Washoe County,35.08,Census Tract,32031003508,Non-Rural,,,,,
,Nevada,Washoe County,35.09,Census Tract,32031003509,Non-Rural,,,,,
,Nevada,Washoe County,35.10,Census Tract,32031003510,Non-Rural,,,,,
,Nevada,Washoe County,7,Census Tract,32031000700,Non-Rural,,,,,
,Nevada,Washoe County,9,Census Tract,32031000900,Non-Rural,,,,,
,Nevada,Washoe County,9800,Census Tract,32031980000,Non-Rural,,,,,
,Nevada,Washoe County,9801,Census Tract,32031980100,Non-Rural,,,,,
Primary Care,1324907795,South Douglas County,Geographic HPSA,Nevada,"Douglas County, NV",1,17,Designated,Rural,09/20/2017,09/20/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Nevada,Douglas County,24,Census Tract,32005002400,Rural,,,,,
,Nevada,Douglas County,25,Census Tract,32005002500,Rural,,,,,
Primary Care,1321146138,LI-West Central Las Vegas,Low Income Population HPSA,Nevada,"Clark County, NV",9.43,16,Designated,Non-Rural,03/01/2012,11/29/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Nevada,Clark County,1.01,Census Tract,32003000101,Non-Rural,,,,,
,Nevada,Clark County,1.03,Census Tract,32003000103,Non-Rural,,,,,
,Nevada,Clark County,1.05,Census Tract,32003000105,Non-Rural,,,,,
,Nevada,Clark County,1.06,Census Tract,32003000106,Non-Rural,,,,,
,Nevada,Clark County,1.07,Census Tract,32003000107,Non-Rural,,,,,
,Nevada,Clark County,1.08,Census Tract,32003000108,Non-Rural,,,,,
,Nevada,Clark County,1.09,Census Tract,32003000109,Non-Rural,,,,,
,Nevada,Clark County,10.05,Census Tract,32003001005,Non-Rural,,,,,
,Nevada,Clark County,30.01,Census Tract,32003003001,Non-Rural,,,,,
,Nevada,Clark County,30.03,Census Tract,32003003003,Non-Rural,,,,,
,Nevada,Clark County,30.04,Census Tract,32003003004,Non-Rural,,,,,
,Nevada,Clark County,30.05,Census Tract,32003003005,Non-Rural,,,,,
,Nevada,Clark County,30.06,Census Tract,32003003006,Non-Rural,,,,,
,Nevada,Clark County,31.02,Census Tract,32003003102,Non-Rural,,,,,
,Nevada,Clark County,31.03,Census Tract,32003003103,Non-Rural,,,,,
,Nevada,Clark County,31.04,Census Tract,32003003104,Non-Rural,,,,,
,Nevada,Clark County,34.08,Census Tract,32003003408,Non-Rural,,,,,
,Nevada,Clark County,34.09,Census Tract,32003003409,Non-Rural,,,,,
,Nevada,Clark County,34.11,Census Tract,32003003411,Non-Rural,,,,,
,Nevada,Clark County,34.12,Census Tract,32003003412,Non-Rural,,,,,
,Nevada,Clark County,34.13,Census Tract,32003003413,Non-Rural,,,,,
,Nevada,Clark County,34.15,Census Tract,32003003415,Non-Rural,,,,,
,Nevada,Clark County,34.16,Census Tract,32003003416,Non-Rural,,,,,
,Nevada,Clark County,34.18,Census Tract,32003003418,Non-Rural,,,,,
,Nevada,Clark County,34.19,Census Tract,32003003419,Non-Rural,,,,,
,Nevada,Clark County,34.20,Census Tract,32003003420,Non-Rural,,,,,
,Nevada,Clark County,34.21,Census Tract,32003003421,Non-Rural,,,,,
,Nevada,Clark County,34.22,Census Tract,32003003422,Non-Rural,,,,,
,Nevada,Clark County,34.23,Census Tract,32003003423,Non-Rural,,,,,
,Nevada,Clark County,34.26,Census Tract,32003003426,Non-Rural,,,,,
,Nevada,Clark County,34.27,Census Tract,32003003427,Non-Rural,,,,,
,Nevada,Clark County,34.28,Census Tract,32003003428,Non-Rural,,,,,
,Nevada,Clark County,34.29,Census Tract,32003003429,Non-Rural,,,,,
Primary Care,1325116605,LI-Carson City/Indian Hills,Low Income Population HPSA,Nevada,"Carson City, NV | Douglas County, NV",4.53,15,Designated,Partially Rural,12/20/2013,10/27/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Nevada,Carson City,1,Census Tract,32510000100,Non-Rural,,,,,
,Nevada,Carson City,10.01,Census Tract,32510001001,Non-Rural,,,,,
,Nevada,Carson City,10.02,Census Tract,32510001002,Non-Rural,,,,,
,Nevada,Carson City,2,Census Tract,32510000200,Non-Rural,,,,,
,Nevada,Douglas County,20,Census Tract,32005002000,Rural,,,,,
,Nevada,Douglas County,21,Census Tract,32005002100,Rural,,,,,
,Nevada,Carson City,4,Census Tract,32510000400,Non-Rural,,,,,
,Nevada,Carson City,5.01,Census Tract,32510000501,Non-Rural,,,,,
,Nevada,Carson City,5.02,Census Tract,32510000502,Non-Rural,,,,,
,Nevada,Carson City,6,Census Tract,32510000600,Non-Rural,,,,,
,Nevada,Carson City,7.01,Census Tract,32510000701,Non-Rural,,,,,
,Nevada,Carson City,7.02,Census Tract,32510000702,Non-Rural,,,,,
,Nevada,Carson City,8,Census Tract,32510000800,Non-Rural,,,,,
,Nevada,Carson City,9,Census Tract,32510000900,Non-Rural,,,,,
Primary Care,1324476906,LI-Minden/Gardnerville,Low Income Population HPSA,Nevada,"Douglas County, NV",1.81,16,Designated,Rural,10/27/2017,10/27/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Nevada,Douglas County,10,Census Tract,32005001000,Rural,,,,,
,Nevada,Douglas County,11,Census Tract,32005001100,Rural,,,,,
,Nevada,Douglas County,12,Census Tract,32005001200,Rural,,,,,
,Nevada,Douglas County,13,Census Tract,32005001300,Rural,,,,,
,Nevada,Douglas County,14,Census Tract,32005001400,Rural,,,,,
,Nevada,Douglas County,15,Census Tract,32005001500,Rural,,,,,
Primary Care,1323844473,LI-Humboldt,Low Income Population HPSA,Nevada,"Humboldt County, NV",0.34,9,Designated,Rural,10/27/2017,10/27/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Nevada,Humboldt County,105,Census Tract,32013010500,Rural,,,,,
,Nevada,Humboldt County,106,Census Tract,32013010600,Rural,,,,,
,Nevada,Humboldt County,107.01,Census Tract,32013010701,Rural,,,,,
Primary Care,1324490048,LI North Las Vegas/Downtown Las Vegas,Low Income Population HPSA,Nevada,"Clark County, NV",43.41,16,Designated,Non-Rural,10/27/2017,10/27/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Nevada,Clark County,2.01,Census Tract,32003000201,Non-Rural,,,,,
,Nevada,Clark County,2.03,Census Tract,32003000203,Non-Rural,,,,,
,Nevada,Clark County,3.01,Census Tract,32003000301,Non-Rural,,,,,
,Nevada,Clark County,3.02,Census Tract,32003000302,Non-Rural,,,,,
,Nevada,Clark County,34.14,Census Tract,32003003414,Non-Rural,,,,,
,Nevada,Clark County,34.30,Census Tract,32003003430,Non-Rural,,,,,
,Nevada,Clark County,34.31,Census Tract,32003003431,Non-Rural,,,,,
,Nevada,Clark County,35,Census Tract,32003003500,Non-Rural,,,,,
,Nevada,Clark County,36.07,Census Tract,32003003607,Non-Rural,,,,,
,Nevada,Clark County,36.09,Census Tract,32003003609,Non-Rural,,,,,
,Nevada,Clark County,36.10,Census Tract,32003003610,Non-Rural,,,,,
,Nevada,Clark County,36.12,Census Tract,32003003612,Non-Rural,,,,,
,Nevada,Clark County,36.13,Census Tract,32003003613,Non-Rural,,,,,
,Nevada,Clark County,36.15,Census Tract,32003003615,Non-Rural,,,,,
,Nevada,Clark County,36.16,Census Tract,32003003616,Non-Rural,,,,,
,Nevada,Clark County,36.17,Census Tract,32003003617,Non-Rural,,,,,
,Nevada,Clark County,36.18,Census Tract,32003003618,Non-Rural,,,,,
,Nevada,Clark County,36.19,Census Tract,32003003619,Non-Rural,,,,,
,Nevada,Clark County,36.20,Census Tract,32003003620,Non-Rural,,,,,
,Nevada,Clark County,36.21,Census Tract,32003003621,Non-Rural,,,,,
,Nevada,Clark County,36.22,Census Tract,32003003622,Non-Rural,,,,,
,Nevada,Clark County,36.23,Census Tract,32003003623,Non-Rural,,,,,
,Nevada,Clark County,36.24,Census Tract,32003003624,Non-Rural,,,,,
,Nevada,Clark County,36.25,Census Tract,32003003625,Non-Rural,,,,,
,Nevada,Clark County,36.26,Census Tract,32003003626,Non-Rural,,,,,
,Nevada,Clark County,36.27,Census Tract,32003003627,Non-Rural,,,,,
,Nevada,Clark County,36.28,Census Tract,32003003628,Non-Rural,,,,,
,Nevada,Clark County,36.29,Census Tract,32003003629,Non-Rural,,,,,
,Nevada,Clark County,36.30,Census Tract,32003003630,Non-Rural,,,,,
,Nevada,Clark County,36.31,Census Tract,32003003631,Non-Rural,,,,,
,Nevada,Clark County,36.32,Census Tract,32003003632,Non-Rural,,,,,
,Nevada,Clark County,36.33,Census Tract,32003003633,Non-Rural,,,,,
,Nevada,Clark County,36.34,Census Tract,32003003634,Non-Rural,,,,,
,Nevada,Clark County,36.35,Census Tract,32003003635,Non-Rural,,,,,
,Nevada,Clark County,36.36,Census Tract,32003003636,Non-Rural,,,,,
,Nevada,Clark County,36.37,Census Tract,32003003637,Non-Rural,,,,,
,Nevada,Clark County,36.38,Census Tract,32003003638,Non-Rural,,,,,
,Nevada,Clark County,36.39,Census Tract,32003003639,Non-Rural,,,,,
,Nevada,Clark County,36.40,Census Tract,32003003640,Non-Rural,,,,,
,Nevada,Clark County,36.41,Census Tract,32003003641,Non-Rural,,,,,
,Nevada,Clark County,36.42,Census Tract,32003003642,Non-Rural,,,,,
,Nevada,Clark County,36.43,Census Tract,32003003643,Non-Rural,,,,,
,Nevada,Clark County,36.44,Census Tract,32003003644,Non-Rural,,,,,
,Nevada,Clark County,37,Census Tract,32003003700,Non-Rural,,,,,
,Nevada,Clark County,38,Census Tract,32003003800,Non-Rural,,,,,
,Nevada,Clark County,4.01,Census Tract,32003000401,Non-Rural,,,,,
,Nevada,Clark County,4.02,Census Tract,32003000402,Non-Rural,,,,,
,Nevada,Clark County,4.03,Census Tract,32003000403,Non-Rural,,,,,
,Nevada,Clark County,40,Census Tract,32003004000,Non-Rural,,,,,
,Nevada,Clark County,41,Census Tract,32003004100,Non-Rural,,,,,
,Nevada,Clark County,42,Census Tract,32003004200,Non-Rural,,,,,
,Nevada,Clark County,43.01,Census Tract,32003004301,Non-Rural,,,,,
