data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find
,South Central Medical Center- Lindsay Campus,707 W Comanche St,Lindsay,OK,73052-7035,Garvin,Rural,,,,
,South Central Medical Center-Chickasha,2222 W Iowa Ave,Chickasha,OK,73018-2738,Grady,Rural,,,,
,South Central Medical Center-Maysville,504 Williams,Maysville,OK,73057-3679,Garvin,Rural,,,,
Primary Care,14099940NS,CN COOWEESCOOWEE HEALTH CENTER,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Oklahoma,"Washington County, OK",0,17,Designated,Rural,05/04/2015,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,CN COOWEESCOOWEE HEALTH CENTER,395200 W 2900 Rd,Ochelata,OK,74051-2463,Washington,Rural,,,,
Primary Care,1404921977,JONES ACADEMY SCHOOL HC,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Oklahoma,"Pittsburg County, OK",0,18,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,JONES ACADEMY SCHOOL HC,909 Jones Academy Rd,Hartshorne,OK,74547-5119,Pittsburg,Rural,,,,
Primary Care,1409492582,MCN MEDICAL CENTER,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Oklahoma,"Okmulgee County, OK",0,18,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,MCN MEDICAL CENTER,1801 E 4th St,Okmulgee,OK,74447-3942,Okmulgee,Rural,,,,
Primary Care,1404892924,DURANT REGIONAL MEDICAL CLINIC,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Oklahoma,"Bryan County, OK",0,18,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,DURANT REGIONAL MEDICAL CLINIC,1801 Chukka Hina,Durant,OK,74701-7117,Bryan,Rural,,,,
Primary Care,1409793175,OCH JAY FAMILY CLINIC,Rural Health Clinic,Oklahoma,"Delaware County, OK",0,15,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,OCH JAY FAMILY CLINIC,2485 N Main St,Jay,OK,74346-2201,Delaware,Rural,,,,
Primary Care,14099940L3,Arkansas Verdgris Valley Health Centers Inc,Federally Qualified Health Center,Oklahoma,"Wagoner County, OK",0,17,Designated,Non-Rural,03/01/2009,08/21/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,"Arkansas Verdigris Valley Health Centers, Inc",505 S Main St,Porter,OK,74454-1015,Wagoner,Non-Rural,,,,
,Coweta Health Center,607 S Broadway,Coweta,OK,74429-5000,Wagoner,Non-Rural,,,,
,Muskogee Health Center,619 N Main St,Muskogee,OK,74401-4431,Muskogee,Rural,,,,
,Muskogee Health Center West,201 N 32nd St,Muskogee,OK,74401-2104,Muskogee,Rural,,,,
Primary Care,14099940L4,Caring Hands Healthcare Centers Inc,Federally Qualified Health Center,Oklahoma,"Pittsburg County, OK",0,17,Designated,Rural,03/01/2009,08/22/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Caring Hands Healthcare Centers,3101 Elk Dr,Mcalester,OK,74501-7606,Pittsburg,Rural,,,,
,Caring Hands Healthcare Centers - George Nigh,721 S George Nigh Expy,Mcalester,OK,74501-7400,Pittsburg,Rural,,,,
,Caring Hands Healthcare Centers - Hartshorne,1429 Pennsylvania Ave,Hartshorne,OK,74547-3839,Pittsburg,Rural,,,,
Primary Care,1409994087,CLAREMORE HOSPITAL,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Oklahoma,"Rogers County, OK",0,17,Designated,Rural,10/26/2002,09/09/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,CLAREMORE HOSPITAL,S Moore Ave & W Will Rogers Blvd,Claremore,OK,74017,Rogers,Rural,,,,
Primary Care,140999402L,WATONGA HEALTH CENTER,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Oklahoma,"Blaine County, OK",0,18,Designated,Rural,10/26/2002,09/09/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,WATONGA HEALTH CENTER,1305 S Clarence Nash Blvd,Watonga,OK,73772-4820,Blaine,Rural,,,,
Primary Care,140999400S,EL RENO HEALTH CENTER,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Oklahoma,"Canadian County, OK",0,18,Designated,Rural,10/28/2002,09/09/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,EL RENO HEALTH CENTER,1801 Parkview Dr,El Reno,OK,73036-2103,Canadian,Rural,,,,
Primary Care,1409994088,CLINTON INDIAN HEALTH CENTER,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Oklahoma,"Custer County, OK",0,19,Designated,Rural,10/26/2002,09/09/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,CLINTON INDIAN HEALTH CENTER,10321 N 2274 Rd,Clinton,OK,73601-7521,Custer,Rural,,,,
Primary Care,1409994084,LAWTON HOSPITAL,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Oklahoma,"Comanche County, OK",0,18,Designated,Non-Rural,10/26/2002,09/09/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,LAWTON HOSPITAL,1515 NE Lawrie Tatum Rd,Lawton,OK,73507-3002,Comanche,Non-Rural,,,,
Primary Care,140999401Y,ANADARKO HEALTH CENTER,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Oklahoma,"Caddo County, OK",0,18,Designated,Rural,10/26/2002,09/09/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,ANADARKO HEALTH CENTER,115 NE Old Town Rd,Anadarko,OK,73005-5009,Caddo,Rural,,,,
Primary Care,140999400O,CARNEGIE HEALTH CENTER,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Oklahoma,"Caddo County, OK",0,18,Designated,Rural,10/28/2002,09/09/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,CARNEGIE HEALTH CENTER,212 E 4th St,Carnegie,OK,73015-9471,Caddo,Rural,,,,
Primary Care,14099940N7,PAWNEE HEALTH CENTER,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Oklahoma,"Pawnee County, OK",0,17,Designated,Rural,10/26/2002,09/09/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,PAWNEE HEALTH CENTER,1201 Heritage Cir,Pawnee,OK,74058-3744,Pawnee,Rural,,,,
Primary Care,140999401X,WEWOKA HEALTH CENTER,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Oklahoma,"Seminole County, OK",0,18,Designated,Rural,10/26/2002,09/09/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,WEWOKA HEALTH CENTER,OK-56,Wewoka,OK,74884,Seminole,Rural,,,,
Primary Care,1402540602,CREEK NATION,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Oklahoma,"Okfuskee County, OK",0,18,Designated,Rural,08/18/2019,09/09/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,CREEK NATION,309 N 14th St,Okemah,OK,74859-2028,Okfuskee,Rural,,,,
Primary Care,140999402H,CN Sam Hider Community Clinic,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Oklahoma,"Delaware County, OK",0,18,Designated,Rural,10/26/2002,09/09/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,CN Sam Hider Community Clinic,859 E Melton Dr,Jay,OK,74346-2704,Delaware,Rural,,,,
Primary Care,140999401A,Okemah Health Center,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Oklahoma,"Okfuskee County, OK",0,18,Designated,Rural,10/28/2002,09/09/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Okemah Health Center,309 N 14th St,Okemah,OK,74859-2028,Okfuskee,Rural,,,,
Primary Care,140999403B,OKMULGEE HEALTH CENTER,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Oklahoma,"Okmulgee County, OK",0,18,Designated,Rural,10/26/2002,09/09/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,OKMULGEE HEALTH CENTER,1313 E 20th St,Okmulgee,OK,74447-6303,Okmulgee,Rural,,,,
Primary Care,140999400Y,NORTHEASTERN TRIBAL HEALTH SYS,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Oklahoma,"Ottawa County, OK",0,18,Designated,Rural,10/28/2002,09/09/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,NORTHEASTERN TRIBAL HEALTH SYS,7600 S Highway 69A,Miami,OK,74354-1016,Ottawa,Rural,,,,
Primary Care,14099940ME,INDIAN HLTH RESOURCE (TULSA),"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Oklahoma,"Tulsa County, OK",0,17,Designated,Non-Rural,04/16/2010,09/09/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,INDIAN HLTH RESOURCE (TULSA),550 S Peoria Ave,Tulsa,OK,74120-3820,Tulsa,Non-Rural,,,,
Primary Care,14099940NG,CN A-MO HEALTH CENTER,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Oklahoma,"Mayes County, OK",0,18,Designated,Rural,10/26/2002,09/09/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,CN A-MO HEALTH CENTER,900 N Owen Walters Blvd,Salina,OK,74365-5003,Mayes,Rural,,,,
Primary Care,14099940MV,CN WILL ROGERS HEALTH CENTER,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Oklahoma,"Nowata County, OK",0,17,Designated,Rural,10/15/2010,09/09/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,CN WILL ROGERS HEALTH CENTER,1020 Lenape Dr,Nowata,OK,74048-4403,Nowata,Rural,,,,
Primary Care,140999401U,BEARSKIN HC,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Oklahoma,"Ottawa County, OK",0,18,Designated,Rural,10/28/2002,09/09/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,BEARSKIN HC,1 Turtle Dr,Wyandotte,OK,74370-2114,Ottawa,Rural,,,,
Primary Care,14099940MU,CN VINITA HEALTH CLINIC,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Oklahoma,"Craig County, OK",0,18,Designated,Rural,10/14/2002,09/09/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,CN VINITA HEALTH CLINIC,27371 S 4410 Rd,Vinita,OK,74301-7953,Craig,Rural,,,,
Primary Care,14099940MT,Koweta Health Center,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Oklahoma,"Wagoner County, OK",0,17,Designated,Non-Rural,10/14/2002,09/09/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Koweta Health Center,31870 E State Highway 51,Coweta,OK,74429-7900,Wagoner,Non-Rural,,,,
Primary Care,140999402J,Sapulpa Health Center,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Oklahoma,"Creek County, OK",0,17,Designated,Non-Rural,10/26/2002,09/09/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Sapulpa Health Center,1125 E Cleveland Ave,Sapulpa,OK,74066-4641,Creek,Non-Rural,,,,
Primary Care,1405560658,WAH-ZHA-ZHI HEALTH CENTER,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Oklahoma,"Osage County, OK",0,16,Designated,Rural,10/26/2002,09/09/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,WAH-ZHA-ZHI HEALTH CENTER,715 Grandview Ave,Pawhuska,OK,74056-3201,Osage,Rural,,,,
Primary Care,140999401G,WHITE EAGLE CLINIC,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Oklahoma,"Kay County, OK",0,18,Designated,Rural,10/28/2002,09/09/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,WHITE EAGLE CLINIC,200 White Eagle Dr,Ponca City,OK,74601-8315,Kay,Rural,,,,
Primary Care,140999401F,PERKINS FAMILY CLINIC,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Oklahoma,"Payne County, OK",0,17,Designated,Rural,10/26/2002,09/09/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,PERKINS FAMILY CLINIC,509 E Highway 33,Perkins,OK,74059-4129,Payne,Rural,,,,
Primary Care,140999400Z,KANZA HEALTH CENTER,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Oklahoma,"Kay County, OK",0,18,Designated,Rural,10/28/2002,09/09/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,KANZA HEALTH CENTER,3151 E River Rd,Newkirk,OK,74647-7517,Kay,Rural,,,,
Primary Care,1404736208,Oklahoma City Indian Clinic,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Oklahoma,"Oklahoma County, OK",0,18,Designated,Non-Rural,04/16/2010,09/09/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Oklahoma City Indian Clinic,4913 W Reno Ave,Oklahoma City,OK,73127-6339,Oklahoma,Non-Rural,,,,
Primary Care,1408249712,Black Hawk Health Center,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Oklahoma,"Lincoln County, OK",0,18,Designated,Rural,10/26/2002,09/09/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Black Hawk Health Center,PO BOX 247,Stroud,OK,74079-0247,Lincoln,Rural,,,,
Primary Care,1407835385,Little Axe Health Center,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Oklahoma,"Cleveland County, OK",0,17,Designated,Non-Rural,07/01/2015,09/09/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Little Axe Health Center,15951 Little Axe Dr,Norman,OK,73026-9088,Cleveland,Non-Rural,,,,
Primary Care,1401045946,Kickapoo Health Center (McLoud),"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Oklahoma,"Lincoln County, OK",0,18,Designated,Non-Rural,10/26/2002,09/09/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Kickapoo Health Center (McLoud),407 N Highway 102,Mcloud,OK,74851,Lincoln,Non-Rural,,,,
Primary Care,1405172005,CN WW HASTINGS INDIAN HOSPITAL,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Oklahoma,"Cherokee County, OK",0,18,Designated,Rural,10/26/2002,09/09/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,CN WW HASTINGS INDIAN HOSPITAL,100 S Bliss Ave,Tahlequah,OK,74464-2512,Cherokee,Rural,,,,
Primary Care,1407856234,Eufaula HC,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Oklahoma,"McIntosh County, OK",0,18,Designated,Rural,05/11/2006,09/09/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Eufaula HC,800 W Forrest Ave,Eufaula,OK,74432-3249,McIntosh,Rural,,,,
Primary Care,140999403R,Cherokee Nation Redbird Smith Health Center,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Oklahoma,"Sequoyah County, OK",0,18,Designated,Non-Rural,10/26/2002,09/09/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Cherokee Nation Redbird Smith Health Center,301 South JT Stiles Blvd,Sallisaw,OK,74955,Sequoyah,Non-Rural,,,,
Primary Care,1402543094,CN Wilma P. Mankiller Health Center,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Oklahoma,"Adair County, OK",0,18,Designated,Rural,10/26/2002,09/09/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,CN Wilma P. Mankiller Health Center,RR 1 BOX East,Stilwell,OK,74960-9801,Adair,Rural,,,,
Primary Care,1409548260,Cherokee Nation Three Rivers Health Center,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Oklahoma,"Muskogee County, OK",0,18,Designated,Rural,08/18/2019,09/09/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Cherokee Nation Three Rivers Health Center,1001 S 41st St E,Muskogee,OK,74403-6253,Muskogee,Rural,,,,
Primary Care,1408669222,CHOCTAW NATION HOSPITAL,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Oklahoma,"Latimer County, OK",0,18,Designated,Rural,10/26/2002,09/09/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,CHOCTAW NATION HOSPITAL,1 Choctaw Way,Talihina,OK,74571-2022,Latimer,Rural,,,,
Primary Care,1408238836,J ANDRSN HC,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Oklahoma,"McCurtain County, OK",0,16,Designated,Rural,10/26/2002,09/09/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,J ANDRSN HC,205 E 3rd St,Broken Bow,OK,74728-4119,McCurtain,Rural,,,,
Primary Care,1404893590,HUGO HL CT,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Oklahoma,"Choctaw County, OK",0,19,Designated,Rural,10/28/2002,09/09/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,HUGO HL CT,410 N M St,Hugo,OK,74743-1820,Choctaw,Rural,,,,
Primary Care,1401638392,MCALESTER HC,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Oklahoma,"Pittsburg County, OK",0,18,Designated,Rural,08/18/2019,09/09/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,MCALESTER HC,1127 S George Nigh Expy,Mcalester,OK,74501-7143,Pittsburg,Rural,,,,
Primary Care,1403601895,RUBIN WHITE HC,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Oklahoma,"Le Flore County, OK",0,18,Designated,Rural,10/26/2002,09/09/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,RUBIN WHITE HC,109 Kerr Ave,Poteau,OK,74953-5270,Le Flore,Rural,,,,
Primary Care,1404256939,Stigler Choctaw Health Center,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Oklahoma,"Haskell County, OK",0,18,Designated,Rural,07/29/2015,09/09/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Stigler Choctaw Health Center,2204 E Main St,Stigler,OK,74462-2822,Haskell,Rural,,,,
Primary Care,1408282659,IDABEL HEALTH CLINIC,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Oklahoma,"McCurtain County, OK",0,16,Designated,Rural,01/26/2010,09/09/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,IDABEL HEALTH CLINIC,902 E Lincoln Rd,Idabel,OK,74745-7337,McCurtain,Rural,,,,
Primary Care,1406907563,ATOKA CHOCTAW NATION HLTH CTR,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Oklahoma,"Atoka County, OK",0,18,Designated,Rural,01/26/2010,09/09/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,ATOKA CHOCTAW NATION HLTH CTR,1201 W Liberty Rd,Atoka,OK,74525-1639,Atoka,Rural,,,,
Primary Care,1403984020,CHICKASAW NATION MEDICAL CNTR,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Oklahoma,"Pontotoc County, OK",0,18,Designated,Rural,11/27/2002,09/09/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,CHICKASAW NATION MEDICAL CNTR,1921 Stonecipher Dr,Ada,OK,74820-3439,Pontotoc,Rural,,,,
Primary Care,1409095430,Tishomingo Indian Health Clinic,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Oklahoma,"Johnston County, OK",0,18,Designated,Rural,10/28/2002,09/09/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Tishomingo Indian Health Clinic,815 E 6th St,Tishomingo,OK,73460-1800,Johnston,Rural,,,,
Primary Care,1405124627,Ardmore Health Center,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Oklahoma,"Carter County, OK",0,18,Designated,Rural,05/02/2006,09/09/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Ardmore Health Center,2510 Chickasaw Blvd,Ardmore,OK,73401-1341,Carter,Rural,,,,
Primary Care,1407840555,Purcell Indian Health Clinic,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Oklahoma,"McClain County, OK",0,17,Designated,Non-Rural,10/22/2002,09/09/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Purcell Indian Health Clinic,1438 Hardcastle Blvd,Purcell,OK,73080-8233,McClain,Non-Rural,,,,
Primary Care,1405691187,LI - Greer County,Low Income Population HPSA,Oklahoma,"Greer County, OK",0.79,15,Designated,Rural,09/14/2010,01/10/2020
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Oklahoma,Greer County,Greer,Single County,40055,Rural,,,,,
Primary Care,1408594838,LI-Blaine County,Low Income Population HPSA,Oklahoma,"Blaine County, OK",0.6904,16,Designated,Rural,09/12/2016,12/23/2019
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Oklahoma,Blaine County,Blaine,Single County,40011,Rural,,,,,
Primary Care,1404963885,Citizen Potawatomi Health Center,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Oklahoma,"Pottawatomie County, OK",0,18,Designated,Rural,08/18/2019,10/30/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Citizen Potawatomi Health Center,2307 Gordon Cooper Dr,Shawnee,OK,74801-9007,Pottawatomie,Rural,,,,
Primary Care,1403545008,CPN West Clinic,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Oklahoma,"Pottawatomie County, OK",0,17,Designated,Rural,08/18/2019,10/30/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,CPN West Clinic,781 Grand Casino Blvd,Shawnee,OK,74804-1005,Pottawatomie,Rural,,,,
Primary Care,1404648796,LI - Jefferson County,Low Income Population HPSA,Oklahoma,"Jefferson County, OK",0.36,14,Designated,Rural,11/21/2012,05/14/2020
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Oklahoma,Jefferson County,Jefferson,Single County,40067,Rural,,,,,
Primary Care,1404943695,LI - Cimarron County,Low Income Population HPSA,Oklahoma,"Cimarron County, OK",0.31,8,Designated,Rural,09/01/2009,05/14/2020
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Oklahoma,Cimarron County,Cimarron,Single County,40025,Rural,,,,,
Primary Care,1404985309,LI - Marshall County,Low Income Population HPSA,Oklahoma,"Marshall County, OK",1.691,17,Designated,Rural,09/01/2009,05/14/2020
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Oklahoma,Marshall County,Marshall,Single County,40095,Rural,,,,,
Primary Care,1402557649,"Good Shepherd Community Clinic, Inc.",Federally Qualified Health Center,Oklahoma,"Carter County, OK",0,14,Designated,Rural,02/11/2020,02/11/2020
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,"Good Shepherd Community Clinic, Inc.",20 12th Ave NW,Ardmore,OK,73401-5722,Carter,Rural,,,,
,"Good Shepherd Community Clinic, Inc. Administration",911 W Broadway St,Ardmore,OK,73401-4567,Carter,Rural,,,,
Primary Care,1405565918,MERCY HOSPITAL LOGAN COUNTY - GUTHRIE DIVISION,Rural Health Clinic,Oklahoma,"Logan County, OK",0,12,Designated,Rural,02/11/2020,02/11/2020
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,MERCY HOSPITAL LOGAN COUNTY - GUTHRIE DIVISION,2919 S Division St,Guthrie,OK,73044-6806,Logan,Rural,,,,
Primary Care,1401677347,Quapaw Counseling Center,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Oklahoma,"Ottawa County, OK",0,18,Designated,Rural,02/11/2020,02/11/2020
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Quapaw Counseling Center,58150 E 66 Rd,Miami,OK,74354-6509,Ottawa,Rural,,,,
Primary Care,1403023352,Wetumka Indian Health Center,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Oklahoma,"Hughes County, OK",0,17,Designated,Rural,02/11/2020,02/11/2020
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Wetumka Indian Health Center,325 S Washita St,Wetumka,OK,74883-5522,Hughes,Rural,,,,
Primary Care,1408082363,LI-Okfuskee County,Low Income Population HPSA,Oklahoma,"Okfuskee County, OK",1.97,17,Designated,Rural,10/29/2012,05/14/2020
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Oklahoma,Okfuskee County,Okfuskee,Single County,40107,Rural,,,,,
Primary Care,1406059950,LI-Cotton County,Low Income Population HPSA,Oklahoma,"Cotton County, OK",0.52,17,Designated,Non-Rural,09/24/2012,05/14/2020
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Oklahoma,Cotton County,Cotton,Single County,40033,Non-Rural,,,,,
Primary Care,1404208270,FCI-El Reno,Correctional Facility,Oklahoma,"Canadian County, OK",1.5,12,Designated,Rural,05/12/2020,05/12/2020
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,FCI-El Reno,4205 E Highway 66,El Reno,OK,73036-9701,Canadian,Rural,,,,
Primary Care,1406075036,FTC-Oklahoma City,Correctional Facility,Oklahoma,"Oklahoma County, OK",3,12,Designated,Non-Rural,05/19/2020,05/19/2020
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,FTC-Oklahoma City,7410 S Macarthur Blvd,Oklahoma City,OK,73169-6908,Oklahoma,Non-Rural,,,,
Primary Care,1409067032,LI - Garvin County,Low Income Population HPSA,Oklahoma,"Garvin County, OK",1.75,15,Designated,Rural,09/11/2001,10/28/2016
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Oklahoma,Garvin County,Garvin,Single County,40049,Rural,,,,,
Primary Care,1403420395,Dewey County,Geographic HPSA,Oklahoma,"Dewey County, OK",0.77,12,Designated,Rural,09/26/2016,09/26/2016
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Oklahoma,Dewey County,Dewey,Single County,40043,Rural,,,,,
