data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find
Primary Care,1242302896,ME-Tri-County,Medicaid Eligible Population HPSA,Maryland,"Somerset County, MD | Wicomico County, MD | Worcester County, MD",6.62,15,Designated,Partially Rural,08/28/2017,08/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Maryland,Somerset County,Somerset,Single County,24039,Partially Rural,,,,,
,Maryland,Wicomico County,Wicomico,Single County,24045,Non-Rural,,,,,
,Maryland,Worcester County,Worcester,Single County,24047,Partially Rural,,,,,
Primary Care,1249599297,ME-Caroline County,Medicaid Eligible Population HPSA,Maryland,"Caroline County, MD",2.89,14,Designated,Rural,09/15/2017,09/15/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Maryland,Caroline County,Caroline,Single County,24011,Rural,,,,,
Primary Care,1247030213,ME-Upper Queen Anne and Kent Counties,Medicaid Eligible Population HPSA,Maryland,"Kent County, MD | Queen Anne's County, MD",0.01,7,Designated,Rural,12/17/2017,12/17/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Maryland,Queen Anne's County,8101,Census Tract,24035810100,Rural,,,,,
,Maryland,Queen Anne's County,8102,Census Tract,24035810200,Rural,,,,,
,Maryland,Queen Anne's County,8103,Census Tract,24035810300,Rural,,,,,
,Maryland,Kent County,9501,Census Tract,24029950100,Rural,,,,,
,Maryland,Kent County,9502,Census Tract,24029950200,Rural,,,,,
,Maryland,Kent County,9503,Census Tract,24029950300,Rural,,,,,
Primary Care,1248956981,Calvert/Saint Leonard,Geographic HPSA,Maryland,"Calvert County, MD",3.39,12,Designated,Non-Rural,12/22/2017,12/22/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Maryland,Calvert County,8608.01,Census Tract,24009860801,Non-Rural,,,,,
,Maryland,Calvert County,8608.02,Census Tract,24009860802,Non-Rural,,,,,
Primary Care,1241635545,ME-Upper Anne Arundel & Lower Baltimore Counties,Medicaid Eligible Population HPSA,Maryland,"Anne Arundel County, MD | Baltimore County, MD",2.33,11,Designated,Non-Rural,10/27/2017,10/27/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Maryland,Baltimore County,4301.01,Census Tract,24005430101,Non-Rural,,,,,
,Maryland,Baltimore County,4301.04,Census Tract,24005430104,Non-Rural,,,,,
,Maryland,Baltimore County,4302,Census Tract,24005430200,Non-Rural,,,,,
,Maryland,Baltimore County,4303,Census Tract,24005430300,Non-Rural,,,,,
,Maryland,Baltimore County,4304,Census Tract,24005430400,Non-Rural,,,,,
,Maryland,Baltimore County,4306,Census Tract,24005430600,Non-Rural,,,,,
,Maryland,Baltimore County,4307,Census Tract,24005430700,Non-Rural,,,,,
,Maryland,Baltimore County,4308,Census Tract,24005430800,Non-Rural,,,,,
,Maryland,Baltimore County,4309,Census Tract,24005430900,Non-Rural,,,,,
,Maryland,Anne Arundel County,7501.01,Census Tract,24003750101,Non-Rural,,,,,
,Maryland,Anne Arundel County,7501.02,Census Tract,24003750102,Non-Rural,,,,,
,Maryland,Anne Arundel County,7502.01,Census Tract,24003750201,Non-Rural,,,,,
,Maryland,Anne Arundel County,7502.02,Census Tract,24003750202,Non-Rural,,,,,
,Maryland,Anne Arundel County,7502.03,Census Tract,24003750203,Non-Rural,,,,,
,Maryland,Anne Arundel County,7503,Census Tract,24003750300,Non-Rural,,,,,
,Maryland,Anne Arundel County,7504,Census Tract,24003750400,Non-Rural,,,,,
,Maryland,Baltimore County,9801,Census Tract,24005980100,Non-Rural,,,,,
,Maryland,Baltimore County,9802,Census Tract,24005980200,Non-Rural,,,,,
Primary Care,1246952115,ME-Harford SA,Medicaid Eligible Population HPSA,Maryland,"Baltimore City, MD",1.39,17,Designated,Non-Rural,11/30/2018,11/30/2018
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Maryland,Baltimore City,2705.01,Census Tract,24510270501,Non-Rural,,,,,
,Maryland,Baltimore City,2706,Census Tract,24510270600,Non-Rural,,,,,
,Maryland,Baltimore City,2707.01,Census Tract,24510270701,Non-Rural,,,,,
,Maryland,Baltimore City,2707.02,Census Tract,24510270702,Non-Rural,,,,,
,Maryland,Baltimore City,2707.03,Census Tract,24510270703,Non-Rural,,,,,
Primary Care,1244252656,LI-Downtown Frederick,Low Income Population HPSA,Maryland,"Frederick County, MD",0.1,5,Designated,Non-Rural,12/12/2017,12/12/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Maryland,Frederick County,7501,Census Tract,24021750100,Non-Rural,,,,,
,Maryland,Frederick County,7502,Census Tract,24021750200,Non-Rural,,,,,
,Maryland,Frederick County,7503,Census Tract,24021750300,Non-Rural,,,,,
,Maryland,Frederick County,7505.03,Census Tract,24021750503,Non-Rural,,,,,
,Maryland,Frederick County,7505.04,Census Tract,24021750504,Non-Rural,,,,,
,Maryland,Frederick County,7505.05,Census Tract,24021750505,Non-Rural,,,,,
,Maryland,Frederick County,7505.06,Census Tract,24021750506,Non-Rural,,,,,
,Maryland,Frederick County,7506,Census Tract,24021750600,Non-Rural,,,,,
,Maryland,Frederick County,7507.02,Census Tract,24021750702,Non-Rural,,,,,
,Maryland,Frederick County,7508.01,Census Tract,24021750801,Non-Rural,,,,,
,Maryland,Frederick County,7510.02,Census Tract,24021751002,Non-Rural,,,,,
,Maryland,Frederick County,7510.03,Census Tract,24021751003,Non-Rural,,,,,
,Maryland,Frederick County,7519.02,Census Tract,24021751902,Non-Rural,,,,,
,Maryland,Frederick County,7523.01,Census Tract,24021752301,Non-Rural,,,,,
,Maryland,Frederick County,7651,Census Tract,24021765100,Non-Rural,,,,,
,Maryland,Frederick County,7722,Census Tract,24021772200,Non-Rural,,,,,
Primary Care,1249973555,ME-Southeastern Baltimore City,Medicaid Eligible Population HPSA,Maryland,"Baltimore City, MD",5.53,18,Designated,Non-Rural,12/18/2017,12/18/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Maryland,Baltimore City,2601.01,Census Tract,24510260101,Non-Rural,,,,,
,Maryland,Baltimore City,2601.02,Census Tract,24510260102,Non-Rural,,,,,
,Maryland,Baltimore City,2602.01,Census Tract,24510260201,Non-Rural,,,,,
,Maryland,Baltimore City,2602.02,Census Tract,24510260202,Non-Rural,,,,,
,Maryland,Baltimore City,2602.03,Census Tract,24510260203,Non-Rural,,,,,
,Maryland,Baltimore City,2603.01,Census Tract,24510260301,Non-Rural,,,,,
,Maryland,Baltimore City,2603.02,Census Tract,24510260302,Non-Rural,,,,,
,Maryland,Baltimore City,2603.03,Census Tract,24510260303,Non-Rural,,,,,
,Maryland,Baltimore City,2604.01,Census Tract,24510260401,Non-Rural,,,,,
,Maryland,Baltimore City,2604.02,Census Tract,24510260402,Non-Rural,,,,,
,Maryland,Baltimore City,2604.03,Census Tract,24510260403,Non-Rural,,,,,
,Maryland,Baltimore City,2604.04,Census Tract,24510260404,Non-Rural,,,,,
,Maryland,Baltimore City,2605.01,Census Tract,24510260501,Non-Rural,,,,,
,Maryland,Baltimore City,2606.04,Census Tract,24510260604,Non-Rural,,,,,
,Maryland,Baltimore City,2606.05,Census Tract,24510260605,Non-Rural,,,,,
,Maryland,Baltimore City,2607,Census Tract,24510260700,Non-Rural,,,,,
,Maryland,Baltimore City,801.01,Census Tract,24510080101,Non-Rural,,,,,
,Maryland,Baltimore City,801.02,Census Tract,24510080102,Non-Rural,,,,,
Primary Care,1245694383,South Charles County,Geographic HPSA,Maryland,"Charles County, MD",3.36,13,Designated,Non-Rural,08/01/2014,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Maryland,Charles County,8511,Census Tract,24017851100,Non-Rural,,,,,
,Maryland,Charles County,8512,Census Tract,24017851200,Non-Rural,,,,,
,Maryland,Charles County,8513.01,Census Tract,24017851301,Non-Rural,,,,,
,Maryland,Charles County,8513.02,Census Tract,24017851302,Non-Rural,,,,,
Primary Care,1247909225,South St. Marys County,Geographic HPSA,Maryland,"St. Mary's County, MD",5.46,8,Designated,Non-Rural,04/13/2010,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Maryland,St. Mary's County,8758.01,Census Tract,24037875801,Non-Rural,,,,,
,Maryland,St. Mary's County,8759.01,Census Tract,24037875901,Non-Rural,,,,,
,Maryland,St. Mary's County,8759.02,Census Tract,24037875902,Non-Rural,,,,,
,Maryland,St. Mary's County,8760.01,Census Tract,24037876001,Non-Rural,,,,,
,Maryland,St. Mary's County,8760.02,Census Tract,24037876002,Non-Rural,,,,,
,Maryland,St. Mary's County,8762,Census Tract,24037876200,Non-Rural,,,,,
Primary Care,1245301561,Brandywine,Geographic HPSA,Maryland,"Prince George's County, MD",3.25,12,Designated,Non-Rural,04/02/2012,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Maryland,Prince George's County,8008,Census Tract,24033800800,Non-Rural,,,,,
,Maryland,Prince George's County,8009,Census Tract,24033800900,Non-Rural,,,,,
,Maryland,Prince George's County,8010.03,Census Tract,24033801003,Non-Rural,,,,,
,Maryland,Prince George's County,8010.04,Census Tract,24033801004,Non-Rural,,,,,
Primary Care,1247612904,Edgewood Service Area,Geographic HPSA,Maryland,"Harford County, MD",3.39,10,Designated,Non-Rural,07/21/2014,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Maryland,Harford County,3013.02,Census Tract,24025301302,Non-Rural,,,,,
,Maryland,Harford County,3016.01,Census Tract,24025301601,Non-Rural,,,,,
,Maryland,Harford County,3016.02,Census Tract,24025301602,Non-Rural,,,,,
Primary Care,1244131967,West Central Baltimore,High Needs Geographic HPSA,Maryland,"Baltimore City, MD",29.61,14,Designated,Non-Rural,11/18/2011,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Maryland,Baltimore City,1101,Census Tract,24510110100,Non-Rural,,,,,
,Maryland,Baltimore City,1102,Census Tract,24510110200,Non-Rural,,,,,
,Maryland,Baltimore City,1205,Census Tract,24510120500,Non-Rural,,,,,
,Maryland,Baltimore City,1301,Census Tract,24510130100,Non-Rural,,,,,
,Maryland,Baltimore City,1302,Census Tract,24510130200,Non-Rural,,,,,
,Maryland,Baltimore City,1303,Census Tract,24510130300,Non-Rural,,,,,
,Maryland,Baltimore City,1304,Census Tract,24510130400,Non-Rural,,,,,
,Maryland,Baltimore City,1401,Census Tract,24510140100,Non-Rural,,,,,
,Maryland,Baltimore City,1402,Census Tract,24510140200,Non-Rural,,,,,
,Maryland,Baltimore City,1403,Census Tract,24510140300,Non-Rural,,,,,
,Maryland,Baltimore City,1501,Census Tract,24510150100,Non-Rural,,,,,
,Maryland,Baltimore City,1502,Census Tract,24510150200,Non-Rural,,,,,
,Maryland,Baltimore City,1503,Census Tract,24510150300,Non-Rural,,,,,
,Maryland,Baltimore City,1504,Census Tract,24510150400,Non-Rural,,,,,
,Maryland,Baltimore City,1505,Census Tract,24510150500,Non-Rural,,,,,
,Maryland,Baltimore City,1506,Census Tract,24510150600,Non-Rural,,,,,
,Maryland,Baltimore City,1507.01,Census Tract,24510150701,Non-Rural,,,,,
,Maryland,Baltimore City,1507.02,Census Tract,24510150702,Non-Rural,,,,,
,Maryland,Baltimore City,1508,Census Tract,24510150800,Non-Rural,,,,,
,Maryland,Baltimore City,1509,Census Tract,24510150900,Non-Rural,,,,,
,Maryland,Baltimore City,1510,Census Tract,24510151000,Non-Rural,,,,,
,Maryland,Baltimore City,1511,Census Tract,24510151100,Non-Rural,,,,,
,Maryland,Baltimore City,1601,Census Tract,24510160100,Non-Rural,,,,,
,Maryland,Baltimore City,1602,Census Tract,24510160200,Non-Rural,,,,,
,Maryland,Baltimore City,1603,Census Tract,24510160300,Non-Rural,,,,,
,Maryland,Baltimore City,1604,Census Tract,24510160400,Non-Rural,,,,,
,Maryland,Baltimore City,1605,Census Tract,24510160500,Non-Rural,,,,,
,Maryland,Baltimore City,1606,Census Tract,24510160600,Non-Rural,,,,,
,Maryland,Baltimore City,1607,Census Tract,24510160700,Non-Rural,,,,,
,Maryland,Baltimore City,1608.01,Census Tract,24510160801,Non-Rural,,,,,
,Maryland,Baltimore City,1608.02,Census Tract,24510160802,Non-Rural,,,,,
,Maryland,Baltimore City,1702,Census Tract,24510170200,Non-Rural,,,,,
,Maryland,Baltimore City,1703,Census Tract,24510170300,Non-Rural,,,,,
,Maryland,Baltimore City,2006,Census Tract,24510200600,Non-Rural,,,,,
,Maryland,Baltimore City,2007.01,Census Tract,24510200701,Non-Rural,,,,,
,Maryland,Baltimore City,2007.02,Census Tract,24510200702,Non-Rural,,,,,
,Maryland,Baltimore City,2008,Census Tract,24510200800,Non-Rural,,,,,
,Maryland,Baltimore City,2501.01,Census Tract,24510250101,Non-Rural,,,,,
,Maryland,Baltimore City,2501.02,Census Tract,24510250102,Non-Rural,,,,,
,Maryland,Baltimore City,2801.02,Census Tract,24510280102,Non-Rural,,,,,
,Maryland,Baltimore City,2802,Census Tract,24510280200,Non-Rural,,,,,
,Maryland,Baltimore City,2803.01,Census Tract,24510280301,Non-Rural,,,,,
,Maryland,Baltimore City,2803.02,Census Tract,24510280302,Non-Rural,,,,,
,Maryland,Baltimore City,2804.01,Census Tract,24510280401,Non-Rural,,,,,
,Maryland,Baltimore City,2804.02,Census Tract,24510280402,Non-Rural,,,,,
,Maryland,Baltimore City,2804.03,Census Tract,24510280403,Non-Rural,,,,,
,Maryland,Baltimore City,2804.04,Census Tract,24510280404,Non-Rural,,,,,
Primary Care,1246870224,Medicaid Eligible - North Central Baltimore,Low Income Population HPSA,Maryland,"Baltimore City, MD",2.91,16,Designated,Non-Rural,05/21/2012,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Maryland,Baltimore City,903,Census Tract,24510090300,Non-Rural,,,,,
,Maryland,Baltimore City,904,Census Tract,24510090400,Non-Rural,,,,,
,Maryland,Baltimore City,905,Census Tract,24510090500,Non-Rural,,,,,
,Maryland,Baltimore City,906,Census Tract,24510090600,Non-Rural,,,,,
,Maryland,Baltimore City,907,Census Tract,24510090700,Non-Rural,,,,,
,Maryland,Baltimore City,908,Census Tract,24510090800,Non-Rural,,,,,
Primary Care,1248495012,Landover/ Suitland/Capitol Heights,Geographic HPSA,Maryland,"Prince George's County, MD",3.91,6,Designated,Non-Rural,08/17/2010,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Maryland,Prince George's County,8015,Census Tract,24033801500,Non-Rural,,,,,
,Maryland,Prince George's County,8016,Census Tract,24033801600,Non-Rural,,,,,
,Maryland,Prince George's County,8017.04,Census Tract,24033801704,Non-Rural,,,,,
,Maryland,Prince George's County,8017.06,Census Tract,24033801706,Non-Rural,,,,,
,Maryland,Prince George's County,8017.07,Census Tract,24033801707,Non-Rural,,,,,
,Maryland,Prince George's County,8017.08,Census Tract,24033801708,Non-Rural,,,,,
,Maryland,Prince George's County,8018.01,Census Tract,24033801801,Non-Rural,,,,,
,Maryland,Prince George's County,8018.02,Census Tract,24033801802,Non-Rural,,,,,
,Maryland,Prince George's County,8018.04,Census Tract,24033801804,Non-Rural,,,,,
,Maryland,Prince George's County,8018.05,Census Tract,24033801805,Non-Rural,,,,,
,Maryland,Prince George's County,8018.07,Census Tract,24033801807,Non-Rural,,,,,
,Maryland,Prince George's County,8018.08,Census Tract,24033801808,Non-Rural,,,,,
,Maryland,Prince George's County,8019.05,Census Tract,24033801905,Non-Rural,,,,,
,Maryland,Prince George's County,8019.06,Census Tract,24033801906,Non-Rural,,,,,
,Maryland,Prince George's County,8019.07,Census Tract,24033801907,Non-Rural,,,,,
,Maryland,Prince George's County,8019.08,Census Tract,24033801908,Non-Rural,,,,,
,Maryland,Prince George's County,8020.01,Census Tract,24033802001,Non-Rural,,,,,
,Maryland,Prince George's County,8020.02,Census Tract,24033802002,Non-Rural,,,,,
,Maryland,Prince George's County,8021.03,Census Tract,24033802103,Non-Rural,,,,,
,Maryland,Prince George's County,8021.04,Census Tract,24033802104,Non-Rural,,,,,
,Maryland,Prince George's County,8021.06,Census Tract,24033802106,Non-Rural,,,,,
,Maryland,Prince George's County,8021.07,Census Tract,24033802107,Non-Rural,,,,,
,Maryland,Prince George's County,8022.03,Census Tract,24033802203,Non-Rural,,,,,
,Maryland,Prince George's County,8022.04,Census Tract,24033802204,Non-Rural,,,,,
,Maryland,Prince George's County,8023.01,Census Tract,24033802301,Non-Rural,,,,,
,Maryland,Prince George's County,8024.04,Census Tract,24033802404,Non-Rural,,,,,
,Maryland,Prince George's County,8024.05,Census Tract,24033802405,Non-Rural,,,,,
,Maryland,Prince George's County,8024.06,Census Tract,24033802406,Non-Rural,,,,,
,Maryland,Prince George's County,8024.07,Census Tract,24033802407,Non-Rural,,,,,
,Maryland,Prince George's County,8024.08,Census Tract,24033802408,Non-Rural,,,,,
,Maryland,Prince George's County,8025.01,Census Tract,24033802501,Non-Rural,,,,,
,Maryland,Prince George's County,8025.02,Census Tract,24033802502,Non-Rural,,,,,
,Maryland,Prince George's County,8026,Census Tract,24033802600,Non-Rural,,,,,
,Maryland,Prince George's County,8027,Census Tract,24033802700,Non-Rural,,,,,
,Maryland,Prince George's County,8028.03,Census Tract,24033802803,Non-Rural,,,,,
,Maryland,Prince George's County,8028.04,Census Tract,24033802804,Non-Rural,,,,,
,Maryland,Prince George's County,8028.05,Census Tract,24033802805,Non-Rural,,,,,
,Maryland,Prince George's County,8029.01,Census Tract,24033802901,Non-Rural,,,,,
,Maryland,Prince George's County,8030.01,Census Tract,24033803001,Non-Rural,,,,,
,Maryland,Prince George's County,8030.02,Census Tract,24033803002,Non-Rural,,,,,
,Maryland,Prince George's County,8031,Census Tract,24033803100,Non-Rural,,,,,
,Maryland,Prince George's County,8032,Census Tract,24033803200,Non-Rural,,,,,
,Maryland,Prince George's County,8033,Census Tract,24033803300,Non-Rural,,,,,
,Maryland,Prince George's County,8034.01,Census Tract,24033803401,Non-Rural,,,,,
,Maryland,Prince George's County,8034.02,Census Tract,24033803402,Non-Rural,,,,,
,Maryland,Prince George's County,8035.08,Census Tract,24033803508,Non-Rural,,,,,
,Maryland,Prince George's County,8035.09,Census Tract,24033803509,Non-Rural,,,,,
,Maryland,Prince George's County,8035.19,Census Tract,24033803519,Non-Rural,,,,,
,Maryland,Prince George's County,8035.24,Census Tract,24033803524,Non-Rural,,,,,
,Maryland,Prince George's County,8035.25,Census Tract,24033803525,Non-Rural,,,,,
,Maryland,Prince George's County,8036.02,Census Tract,24033803602,Non-Rural,,,,,
,Maryland,Prince George's County,8036.12,Census Tract,24033803612,Non-Rural,,,,,
Primary Care,1246280429,ME - North Baltimore,Medicaid Eligible Population HPSA,Maryland,"Baltimore City, MD",3.05,16,Designated,Non-Rural,12/26/2018,12/26/2018
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Maryland,Baltimore City,2708.01,Census Tract,24510270801,Non-Rural,,,,,
,Maryland,Baltimore City,2708.02,Census Tract,24510270802,Non-Rural,,,,,
,Maryland,Baltimore City,2708.03,Census Tract,24510270803,Non-Rural,,,,,
,Maryland,Baltimore City,2708.04,Census Tract,24510270804,Non-Rural,,,,,
,Maryland,Baltimore City,2708.05,Census Tract,24510270805,Non-Rural,,,,,
,Maryland,Baltimore City,2709.01,Census Tract,24510270901,Non-Rural,,,,,
,Maryland,Baltimore City,2709.02,Census Tract,24510270902,Non-Rural,,,,,
,Maryland,Baltimore City,2709.03,Census Tract,24510270903,Non-Rural,,,,,
,Maryland,Baltimore City,2710.01,Census Tract,24510271001,Non-Rural,,,,,
,Maryland,Baltimore City,2710.02,Census Tract,24510271002,Non-Rural,,,,,
,Maryland,Baltimore City,901,Census Tract,24510090100,Non-Rural,,,,,
,Maryland,Baltimore City,902,Census Tract,24510090200,Non-Rural,,,,,
Primary Care,1246539011,ME-Glen-Falstaff,Medicaid Eligible Population HPSA,Maryland,"Baltimore City, MD",1.15,16,Designated,Non-Rural,12/10/2018,12/10/2018
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Maryland,Baltimore City,2719,Census Tract,24510271900,Non-Rural,,,,,
,Maryland,Baltimore City,2720.06,Census Tract,24510272006,Non-Rural,,,,,
,Maryland,Baltimore City,2720.07,Census Tract,24510272007,Non-Rural,,,,,
,Maryland,Baltimore City,2801.01,Census Tract,24510280101,Non-Rural,,,,,
Primary Care,1245347051,ME-Southern Park Heights,Medicaid Eligible Population HPSA,Maryland,"Baltimore City, MD",0.17,9,Designated,Non-Rural,12/26/2018,12/26/2018
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Maryland,Baltimore City,1512,Census Tract,24510151200,Non-Rural,,,,,
,Maryland,Baltimore City,1513,Census Tract,24510151300,Non-Rural,,,,,
,Maryland,Baltimore City,2716,Census Tract,24510271600,Non-Rural,,,,,
Primary Care,1249627494,ME-East Baltimore City,Medicaid Eligible Population HPSA,Maryland,"Baltimore City, MD",3.32,16,Designated,Non-Rural,12/26/2018,12/26/2018
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Maryland,Baltimore City,1001,Census Tract,24510100100,Non-Rural,,,,,
,Maryland,Baltimore City,1002,Census Tract,24510100200,Non-Rural,,,,,
,Maryland,Baltimore City,1003,Census Tract,24510100300,Non-Rural,,,,,
,Maryland,Baltimore City,2805,Census Tract,24510280500,Non-Rural,,,,,
,Maryland,Baltimore City,301,Census Tract,24510030100,Non-Rural,,,,,
,Maryland,Baltimore City,302,Census Tract,24510030200,Non-Rural,,,,,
,Maryland,Baltimore City,604,Census Tract,24510060400,Non-Rural,,,,,
,Maryland,Baltimore City,701,Census Tract,24510070100,Non-Rural,,,,,
,Maryland,Baltimore City,702,Census Tract,24510070200,Non-Rural,,,,,
,Maryland,Baltimore City,703,Census Tract,24510070300,Non-Rural,,,,,
,Maryland,Baltimore City,704,Census Tract,24510070400,Non-Rural,,,,,
,Maryland,Baltimore City,802,Census Tract,24510080200,Non-Rural,,,,,
,Maryland,Baltimore City,803.01,Census Tract,24510080301,Non-Rural,,,,,
,Maryland,Baltimore City,803.02,Census Tract,24510080302,Non-Rural,,,,,
,Maryland,Baltimore City,804,Census Tract,24510080400,Non-Rural,,,,,
,Maryland,Baltimore City,805,Census Tract,24510080500,Non-Rural,,,,,
,Maryland,Baltimore City,806,Census Tract,24510080600,Non-Rural,,,,,
,Maryland,Baltimore City,807,Census Tract,24510080700,Non-Rural,,,,,
,Maryland,Baltimore City,808,Census Tract,24510080800,Non-Rural,,,,,
,Maryland,Baltimore City,909,Census Tract,24510090900,Non-Rural,,,,,
Primary Care,1247601831,ME-Southern Baltimore City,Medicaid Eligible Population HPSA,Maryland,"Baltimore City, MD",1,13,Designated,Non-Rural,12/26/2018,12/26/2018
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Maryland,Baltimore City,2101,Census Tract,24510210100,Non-Rural,,,,,
,Maryland,Baltimore City,2102,Census Tract,24510210200,Non-Rural,,,,,
,Maryland,Baltimore City,2501.03,Census Tract,24510250103,Non-Rural,,,,,
,Maryland,Baltimore City,2502.03,Census Tract,24510250203,Non-Rural,,,,,
,Maryland,Baltimore City,2502.04,Census Tract,24510250204,Non-Rural,,,,,
,Maryland,Baltimore City,2502.05,Census Tract,24510250205,Non-Rural,,,,,
,Maryland,Baltimore City,2502.06,Census Tract,24510250206,Non-Rural,,,,,
,Maryland,Baltimore City,2502.07,Census Tract,24510250207,Non-Rural,,,,,
,Maryland,Baltimore City,2503.01,Census Tract,24510250301,Non-Rural,,,,,
,Maryland,Baltimore City,2503.03,Census Tract,24510250303,Non-Rural,,,,,
,Maryland,Baltimore City,2504.01,Census Tract,24510250401,Non-Rural,,,,,
,Maryland,Baltimore City,2504.02,Census Tract,24510250402,Non-Rural,,,,,
,Maryland,Baltimore City,2505,Census Tract,24510250500,Non-Rural,,,,,
,Maryland,Baltimore City,2506,Census Tract,24510250600,Non-Rural,,,,,
Primary Care,1242899029,ME-West Baltimore City,Medicaid Eligible Population HPSA,Maryland,"Baltimore City, MD",4.13,19,Designated,Non-Rural,12/26/2018,12/26/2018
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Maryland,Baltimore City,1801,Census Tract,24510180100,Non-Rural,,,,,
,Maryland,Baltimore City,1802,Census Tract,24510180200,Non-Rural,,,,,
,Maryland,Baltimore City,1803,Census Tract,24510180300,Non-Rural,,,,,
,Maryland,Baltimore City,1901,Census Tract,24510190100,Non-Rural,,,,,
,Maryland,Baltimore City,1902,Census Tract,24510190200,Non-Rural,,,,,
,Maryland,Baltimore City,1903,Census Tract,24510190300,Non-Rural,,,,,
,Maryland,Baltimore City,2001,Census Tract,24510200100,Non-Rural,,,,,
,Maryland,Baltimore City,2002,Census Tract,24510200200,Non-Rural,,,,,
,Maryland,Baltimore City,2003,Census Tract,24510200300,Non-Rural,,,,,
,Maryland,Baltimore City,2004,Census Tract,24510200400,Non-Rural,,,,,
,Maryland,Baltimore City,2005,Census Tract,24510200500,Non-Rural,,,,,
Primary Care,1247385157,ME- Dorchester County,Medicaid Eligible Population HPSA,Maryland,"Dorchester County, MD",2.12,13,Designated,Rural,10/25/2018,10/25/2018
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Maryland,Dorchester County,Dorchester,Single County,24019,Rural,,,,,
Primary Care,1246599094,ME-Central Kensington Wheaton,Medicaid Eligible Population HPSA,Maryland,"Montgomery County, MD",2.82,9,Designated,Non-Rural,12/26/2018,12/26/2018
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Maryland,Montgomery County,7032.07,Census Tract,24031703207,Non-Rural,,,,,
,Maryland,Montgomery County,7032.09,Census Tract,24031703209,Non-Rural,,,,,
,Maryland,Montgomery County,7033.01,Census Tract,24031703301,Non-Rural,,,,,
,Maryland,Montgomery County,7033.02,Census Tract,24031703302,Non-Rural,,,,,
,Maryland,Montgomery County,7034.01,Census Tract,24031703401,Non-Rural,,,,,
,Maryland,Montgomery County,7034.02,Census Tract,24031703402,Non-Rural,,,,,
,Maryland,Montgomery County,7034.03,Census Tract,24031703403,Non-Rural,,,,,
,Maryland,Montgomery County,7034.04,Census Tract,24031703404,Non-Rural,,,,,
,Maryland,Montgomery County,7035.01,Census Tract,24031703501,Non-Rural,,,,,
,Maryland,Montgomery County,7037.01,Census Tract,24031703701,Non-Rural,,,,,
,Maryland,Montgomery County,7037.02,Census Tract,24031703702,Non-Rural,,,,,
,Maryland,Montgomery County,7038,Census Tract,24031703800,Non-Rural,,,,,
,Maryland,Montgomery County,7039.02,Census Tract,24031703902,Non-Rural,,,,,
Primary Care,1246974974,ME-Greenbelt/Langley/College Park,Medicaid Eligible Population HPSA,Maryland,"Prince George's County, MD",9.4,13,Designated,Non-Rural,10/25/2018,10/25/2018
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
