data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find
Primary Care,1498225139,Daggett County,Geographic HPSA,Utah,"Daggett County, UT",0.17,6,Designated,Rural,05/24/1978,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Utah,Daggett County,Daggett,Single County,49009,Rural,,,,,
Primary Care,1498048569,South Morgan,Geographic HPSA,Utah,"Morgan County, UT",0.41,5,Designated,Non-Rural,04/10/2012,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Utah,Morgan County,Morgan South CCD,County Subdivision,4902992107,Non-Rural,,,,,
Primary Care,1494824185,Low Income - Utah County,Low Income Population HPSA,Utah,"Utah County, UT",24.95,10,Designated,Partially Rural,06/06/1991,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Utah,Utah County,Utah,Single County,49049,Partially Rural,,,,,
Primary Care,1495801254,Low Income - Central Weber County,Low Income Population HPSA,Utah,"Weber County, UT",10.31,13,Designated,Non-Rural,05/28/1998,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Utah,Weber County,2001,Census Tract,49057200100,Non-Rural,,,,,
,Utah,Weber County,2002.02,Census Tract,49057200202,Non-Rural,,,,,
,Utah,Weber County,2002.03,Census Tract,49057200203,Non-Rural,,,,,
,Utah,Weber County,2002.04,Census Tract,49057200204,Non-Rural,,,,,
,Utah,Weber County,2003,Census Tract,49057200300,Non-Rural,,,,,
,Utah,Weber County,2004,Census Tract,49057200400,Non-Rural,,,,,
,Utah,Weber County,2005,Census Tract,49057200500,Non-Rural,,,,,
,Utah,Weber County,2006,Census Tract,49057200600,Non-Rural,,,,,
,Utah,Weber County,2007,Census Tract,49057200700,Non-Rural,,,,,
,Utah,Weber County,2008,Census Tract,49057200800,Non-Rural,,,,,
,Utah,Weber County,2009,Census Tract,49057200900,Non-Rural,,,,,
,Utah,Weber County,2011,Census Tract,49057201100,Non-Rural,,,,,
,Utah,Weber County,2012,Census Tract,49057201200,Non-Rural,,,,,
,Utah,Weber County,2013.01,Census Tract,49057201301,Non-Rural,,,,,
,Utah,Weber County,2013.02,Census Tract,49057201302,Non-Rural,,,,,
,Utah,Weber County,2016,Census Tract,49057201600,Non-Rural,,,,,
,Utah,Weber County,2017,Census Tract,49057201700,Non-Rural,,,,,
,Utah,Weber County,2018,Census Tract,49057201800,Non-Rural,,,,,
,Utah,Weber County,2019,Census Tract,49057201900,Non-Rural,,,,,
,Utah,Weber County,2103.02,Census Tract,49057210302,Non-Rural,,,,,
,Utah,Weber County,2108,Census Tract,49057210800,Non-Rural,,,,,
Primary Care,1498836166,Low Income - Salt Lake/Kearns,Low Income Population HPSA,Utah,"Salt Lake County, UT",5.03,10,Designated,Non-Rural,03/16/2010,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Utah,Salt Lake County,1129.04,Census Tract,49035112904,Non-Rural,,,,,
,Utah,Salt Lake County,1135.05,Census Tract,49035113505,Non-Rural,,,,,
,Utah,Salt Lake County,1135.21,Census Tract,49035113521,Non-Rural,,,,,
,Utah,Salt Lake County,1135.23,Census Tract,49035113523,Non-Rural,,,,,
,Utah,Salt Lake County,1135.27,Census Tract,49035113527,Non-Rural,,,,,
,Utah,Salt Lake County,1135.36,Census Tract,49035113536,Non-Rural,,,,,
,Utah,Salt Lake County,1135.37,Census Tract,49035113537,Non-Rural,,,,,
,Utah,Salt Lake County,1135.38,Census Tract,49035113538,Non-Rural,,,,,
,Utah,Salt Lake County,1135.39,Census Tract,49035113539,Non-Rural,,,,,
,Utah,Salt Lake County,1136,Census Tract,49035113600,Non-Rural,,,,,
,Utah,Salt Lake County,1137.01,Census Tract,49035113701,Non-Rural,,,,,
,Utah,Salt Lake County,1137.02,Census Tract,49035113702,Non-Rural,,,,,
,Utah,Salt Lake County,1138.01,Census Tract,49035113801,Non-Rural,,,,,
,Utah,Salt Lake County,1138.02,Census Tract,49035113802,Non-Rural,,,,,
,Utah,Salt Lake County,1138.03,Census Tract,49035113803,Non-Rural,,,,,
Primary Care,1496797264,Salt Lake Service Area,High Needs Geographic HPSA,Utah,"Salt Lake County, UT",20.77,11,Designated,Non-Rural,10/26/2018,10/26/2018
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Utah,Salt Lake County,1003.06,Census Tract,49035100306,Non-Rural,,,,,
,Utah,Salt Lake County,1003.07,Census Tract,49035100307,Non-Rural,,,,,
,Utah,Salt Lake County,1003.08,Census Tract,49035100308,Non-Rural,,,,,
,Utah,Salt Lake County,1005,Census Tract,49035100500,Non-Rural,,,,,
,Utah,Salt Lake County,1006,Census Tract,49035100600,Non-Rural,,,,,
,Utah,Salt Lake County,1026,Census Tract,49035102600,Non-Rural,,,,,
,Utah,Salt Lake County,1027.01,Census Tract,49035102701,Non-Rural,,,,,
,Utah,Salt Lake County,1027.02,Census Tract,49035102702,Non-Rural,,,,,
,Utah,Salt Lake County,1028.01,Census Tract,49035102801,Non-Rural,,,,,
,Utah,Salt Lake County,1028.02,Census Tract,49035102802,Non-Rural,,,,,
,Utah,Salt Lake County,1029,Census Tract,49035102900,Non-Rural,,,,,
,Utah,Salt Lake County,1031,Census Tract,49035103100,Non-Rural,,,,,
,Utah,Salt Lake County,1114,Census Tract,49035111400,Non-Rural,,,,,
,Utah,Salt Lake County,1115,Census Tract,49035111500,Non-Rural,,,,,
,Utah,Salt Lake County,1116,Census Tract,49035111600,Non-Rural,,,,,
,Utah,Salt Lake County,1133.05,Census Tract,49035113305,Non-Rural,,,,,
,Utah,Salt Lake County,1133.06,Census Tract,49035113306,Non-Rural,,,,,
,Utah,Salt Lake County,1133.07,Census Tract,49035113307,Non-Rural,,,,,
,Utah,Salt Lake County,1133.08,Census Tract,49035113308,Non-Rural,,,,,
,Utah,Salt Lake County,1133.09,Census Tract,49035113309,Non-Rural,,,,,
,Utah,Salt Lake County,1133.10,Census Tract,49035113310,Non-Rural,,,,,
,Utah,Salt Lake County,1134.06,Census Tract,49035113406,Non-Rural,,,,,
,Utah,Salt Lake County,1134.10,Census Tract,49035113410,Non-Rural,,,,,
,Utah,Salt Lake County,1134.11,Census Tract,49035113411,Non-Rural,,,,,
,Utah,Salt Lake County,1134.12,Census Tract,49035113412,Non-Rural,,,,,
,Utah,Salt Lake County,1135.09,Census Tract,49035113509,Non-Rural,,,,,
,Utah,Salt Lake County,1135.20,Census Tract,49035113520,Non-Rural,,,,,
,Utah,Salt Lake County,1145,Census Tract,49035114500,Non-Rural,,,,,
,Utah,Salt Lake County,1147,Census Tract,49035114700,Non-Rural,,,,,
Primary Care,1497584062,Utah State Prison,Correctional Facility,Utah,"Salt Lake County, UT",3.96,6,Designated,Non-Rural,01/31/1992,10/19/2018
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Utah State Prison,14425 S Bitterbrush Ln,Draper,UT,84020-9501,Salt Lake,Non-Rural,,,,
Primary Care,1498000014,Beaver County,Geographic HPSA,Utah,"Beaver County, UT",0.42,12,Designated,Rural,08/24/2018,08/24/2018
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Utah,Beaver County,Beaver,Single County,49001,Rural,,,,,
Primary Care,1498199081,Central Utah Correctional Facility,Correctional Facility,Utah,"Sanpete County, UT",0.97,6,Designated,Rural,09/01/1994,09/07/2018
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Central Utah Correctional Facility,255 E 300 S,Gunnison,UT,84634-7730,Sanpete,Rural,,,,
