data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find
,WESTFIELD LAUREL HEALTH CENTER,236 E Main St,Westfield,PA,16950-1607,Tioga,Rural,,,,
Primary Care,142999423Z,Project H.O.M.E.,Federally Qualified Health Center,Pennsylvania,"Philadelphia County, PA",0,22,Designated,Non-Rural,11/01/2013,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Hub of Hope,1401 Arch St,Philadelphia,PA,19102-1525,Philadelphia,Non-Rural,,,,
,Pathways to Housing - PA,5201 Old York Rd,Philadelphia,PA,19141-2985,Philadelphia,Non-Rural,,,,
,Project HOME Primary Care @ Prevention Point,2913 Kensington Ave Rm 4-5,Philadelphia,PA,19134-3016,Philadelphia,Non-Rural,,,,
,Stephen Klein Wellness Center,2144 Cecil B Moore Ave,Philadelphia,PA,19121-4014,Philadelphia,Non-Rural,,,,
Primary Care,142999423N,"RESOURCES FOR HUMAN DEVELOPMENT, INC.",Federally Qualified Health Center,Pennsylvania,"Philadelphia County, PA",0,20,Designated,Non-Rural,10/26/2002,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,11TH STREET FAM HLTH SVCS DREXEL,850 N 11th St,Philadelphia,PA,19123-1957,Philadelphia,Non-Rural,,,,
,ABBOTTSFORD FALLS FP & COUNSELING,4700 Wissahickon Ave Bldg D # 118,Philadelphia,PA,19144-4248,Philadelphia,Non-Rural,,,,
,Family Practice & Counseling Network at ActionAIDS West,3901 Market St,Philadelphia,PA,19104-3133,Philadelphia,Non-Rural,,,,
,Fast Family Care,2800 Fox St Unit A,Philadelphia,PA,19129-1840,Philadelphia,Non-Rural,,,,
,THE HEALTH ANNEX ,6120 Woodland Ave,Philadelphia,PA,19142-3200,Philadelphia,Non-Rural,,,,
Primary Care,142999422E,SAINT BENEDICT RURAL HEALTH CENTER,Rural Health Clinic,Pennsylvania,"Cambria County, PA",0,14,Designated,Rural,10/18/2013,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,SAINT BENEDICT RURAL HEALTH CENTER,564 Theatre Rd,Carrolltown,PA,15722-7702,Cambria,Rural,,,,
Primary Care,142999424M,Rural Health Corporation of Northeastern Pennsylvania,Federally Qualified Health Center,Pennsylvania,"Luzerne County, PA",0,21,Designated,Non-Rural,10/26/2002,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,BLACK CREEK HEALTH CENTER,75 Pineapple St,Nuremberg,PA,18241,Luzerne,Non-Rural,,,,
,EXETER TOWNSHIP MEDICAL CENTER,2795 Sullivans Trl,Falls,PA,18615-7949,Wyoming,Non-Rural,,,,
,FREELAND HEALTH CENTER,404 Ridge St,Freeland,PA,18224-1805,Luzerne,Non-Rural,,,,
,HAZLETON PEDIATRICS,1730 E Broad St,Hazleton,PA,18201-5657,Luzerne,Non-Rural,,,,
,MCKINNEY CLINIC,39 E Jackson St,Wilkes Barre,PA,18701-2709,Luzerne,Non-Rural,,,,
,MONROE-NOXEN HEALTH CENTER,2888 Sr 29 S Ste 2,Monroe Township,PA,18636-7854,Wyoming,Non-Rural,,,,
,RURAL HEALTH CORPORATION OF NE PENNSYLVANIA,1084 Highway 315 Blvd,Wilkes Barre,PA,18702-7012,Luzerne,Non-Rural,,,,
,SHICKSHINNY HEALTH CENTER,26 N Main St,Shickshinny,PA,18655-1302,Luzerne,Non-Rural,,,,
,VALLEY PEDIATRICS,75 S Wyoming Ave,Edwardsville,PA,18704-3103,Luzerne,Non-Rural,,,,
Primary Care,142999424Y,"Spectrum Health Services, Inc.",Federally Qualified Health Center,Pennsylvania,"Philadelphia County, PA",0,21,Designated,Non-Rural,10/26/2002,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,BROAD STREET HEALTH CENTER,1415 N Broad St Ste 224,Philadelphia,PA,19122-3325,Philadelphia,Non-Rural,,,,
,Reed Street Health Center,1325 S 33rd St Ste 300,Philadelphia,PA,19146-3303,Philadelphia,Non-Rural,,,,
,Spectrum Community Health Center,5201 Haverford Ave,Philadelphia,PA,19139-1401,Philadelphia,Non-Rural,,,,
Primary Care,142999424S,STO-ROX NEIGHBORHOOD HEALTH COUNCIL INC,Federally Qualified Health Center,Pennsylvania,"Allegheny County, PA",0,19,Designated,Non-Rural,10/26/2002,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Hilltop Community HealthCare Center,151 Ruth St,Pittsburgh,PA,15211-2384,Allegheny,Non-Rural,,,,
,STO-ROX Family Health Center,710 Thompson Ave,Mc Kees Rocks,PA,15136-3808,Allegheny,Non-Rural,,,,
Primary Care,14299942J9,ST LUKE'S MINERS HEALTH CENTER,Rural Health Clinic,Pennsylvania,"Carbon County, PA",0,12,Designated,Rural,04/24/2009,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,ST LUKE'S MINERS HEALTH CENTER,108 W Catawissa St,Nesquehoning,PA,18240-1501,Carbon,Rural,,,,
Primary Care,14299942LB,FAMILY HEALTH CARE MEYERSDALE RHC,Rural Health Clinic,Pennsylvania,"Somerset County, PA",0,12,Designated,Rural,12/29/2017,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,FAMILY HEALTH CARE MEYERSDALE RHC,7160 Mason Dixon Hwy,Meyersdale,PA,15552-7288,Somerset,Rural,,,,
Primary Care,14299942I5,WAYNE MEMORIAL COMMUNITY HEALTH CENTERS,Federally Qualified Health Center,Pennsylvania,"Wayne County, PA",0,12,Designated,Rural,09/30/2007,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Carbondale Family Health Center,141 Salem Ave Ste 302,Carbondale,PA,18407-2500,Lackawanna,Non-Rural,,,,
,FOREST CITY FAMILY HEALTH CENTER,100 Dundaff St,Forest City,PA,18421-1317,Susquehanna,Rural,,,,
,Hamlin Family Health Center,543 Easton Tpke,Lake Ariel,PA,18436-4718,Wayne,Rural,,,,
,Highland Physicians Family Health Center,1839 Fair Ave,Honesdale,PA,18431-2121,Wayne,Rural,,,,
,Honesdale Behavioral Health,"600 Maple Ave, Ste 15",Honesdale,PA,18431-1460,Wayne,Rural,,,,
,HONESDALE BEHAVIORAL HEALTH CENTER,600 Maple Ave Ste 10,Honesdale,PA,18431-1460,Wayne,Rural,,,,
,HONESDALE FAMILY HEALTH CENTER,600 Maple Ave Ste 2,Honesdale,PA,18431-1436,Wayne,Rural,,,,
,Honesdale Pediatric Center,1837 Fair Ave,Honesdale,PA,18431-2121,Wayne,Rural,,,,
,Honesdale Pediatrics,600 Maple Ave Ste 13,Honesdale,PA,18431-1460,Wayne,Rural,,,,
,Northern Wayne Family Health Center,412 Como Rd,Lake Como,PA,18437-1020,Wayne,Rural,,,,
,Pike County Dental Center,750 Route 739,Hawley,PA,18428-6058,Pike,Non-Rural,,,,
,PIKE FAMILY HEALTH CENTER,750 Route 739,Hawley,PA,18428-6058,Pike,Non-Rural,,,,
,Pinnacle Family Health Center,132 Manly Rd,Tafton,PA,18464-7829,Pike,Non-Rural,,,,
,Sterling Pediatric Center,62 Industrial Park Rd,Lake Ariel,PA,18436-5606,Wayne,Rural,,,,
,TOGETHER FOR HEALTH DENTAL CENTER,600 Maple Ave Ste 7,Honesdale,PA,18431-1460,Wayne,Rural,,,,
,Waymart Pediatric Center,27B Woodlands Dr,Waymart,PA,18472-9366,Wayne,Rural,,,,
,Women's Health Center,110 Park St,Honesdale,PA,18431-2023,Wayne,Rural,,,,
Primary Care,14299942KZ,ST LUKE'S MINERS HEALTH CENTER - HOMETOWN,Rural Health Clinic,Pennsylvania,"Schuylkill County, PA",0,12,Designated,Rural,01/05/2015,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,ST LUKE'S MINERS HEALTH CENTER - HOMETOWN,34 S Railroad St,Tamaqua,PA,18252-1927,Schuylkill,Rural,,,,
Primary Care,14299942B7,"PHILADELPHIA, CITY OF",Federally Qualified Health Center,Pennsylvania,"Philadelphia County, PA",0,21,Designated,Non-Rural,10/26/2002,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Philadelphia District Health Center #10,2230 Cottman Ave,Philadelphia,PA,19149-1230,Philadelphia,Non-Rural,,,,
,Philadelphia District Health Center #6,321 W Girard Ave,Philadelphia,PA,19123-1531,Philadelphia,Non-Rural,,,,
,Temporary Site - Health Center 10 Annex,2248 Cottman Ave,Philadelphia,PA,19149-1230,Philadelphia,Non-Rural,,,,
,Temporary Site- Berks Street Annex,2001 W Berks St,Philadelphia,PA,19121,Philadelphia,Non-Rural,,,,
Primary Care,14299942K9,FAMILY HEALTH CARE CENTER OF PUNXSUTAWNEY INC,Rural Health Clinic,Pennsylvania,"Jefferson County, PA",0,9,Designated,Rural,03/04/2010,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,FAMILY HEALTH CARE CENTER OF PUNXSUTAWNEY INC,83 Hillcrest Dr Ste 200,Punxsutawney,PA,15767-2605,Jefferson,Rural,,,,
Primary Care,14299942KD,MEADVILLE COMMUNITY HEALTH CENTER,Rural Health Clinic,Pennsylvania,"Crawford County, PA",0,10,Designated,Rural,11/04/2010,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,MEADVILLE COMMUNITY HEALTH CENTER,640 Alden St,Meadville,PA,16335-2348,Crawford,Rural,,,,
Primary Care,142999424Q,CENTERVILLE CLINIC INC,Federally Qualified Health Center,Pennsylvania,"Washington County, PA",0,12,Designated,Non-Rural,10/26/2002,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,BENTLEYVILLE FAMILY PRACTICE CENTER,100 Wilson Rd,Bentleyville,PA,15314-1028,Washington,Non-Rural,,,,
,Bentworth Elementary,150 Bearcat Dr,Bentleyville,PA,15314-1463,Washington,Non-Rural,,,,
,Bentworth High School,75 Bearcat Dr,Bentleyville,PA,15314-1421,Washington,Non-Rural,,,,
,Bentworth Middle School,563 Lincoln Ave,Bentleyville,PA,15314-2060,Washington,Non-Rural,,,,
,Beth Center Elementary,194 Crawford Rd,Fredericktown,PA,15333-2012,Washington,Non-Rural,,,,
,Beth Center High School,179 Crawford Rd,Fredericktown,PA,15333-2011,Washington,Non-Rural,,,,
,Beth Center Middle School,136 Crawford Rd,Fredericktown,PA,15333-2012,Washington,Non-Rural,,,,
,Bobtown Elementary,304 Grant St,Bobtown,PA,15315-1014,Greene,Rural,,,,
,Bower Hill Elementary School,424 Bower Hill Rd,Venetia,PA,15367-1483,Washington,Non-Rural,,,,
,CALIFORNIA FAMILY PRACTICE,1152 Wood St,California,PA,15419-1260,Washington,Non-Rural,,,,
,California High School,11 Trojan Way,Coal Center,PA,15423-1059,Washington,Non-Rural,,,,
,California Middle/Elementary School,40 Trojan Way,Coal Center,PA,15423-1059,Washington,Non-Rural,,,,
,CARMICHAELS CLINIC,601 W George St,Carmichaels,PA,15320-1325,Greene,Rural,,,,
,Centerville Clinics - City Mission Site,84 W Wheeling St,Washington,PA,15301-6918,Washington,Non-Rural,,,,
,"CENTERVILLE CLINICS, INC.; Joseph Yablonski Memorial Clinic",1070 Old National Pike,Fredericktown,PA,15333-2114,Washington,Non-Rural,,,,
,Charleroi Medical & Dental Center,200 Chamber Plz,Charleroi,PA,15022-1605,Washington,Non-Rural,,,,
,CONNELLSVILLE MEDICAL & DENTAL CENTER,208 S Arch St,Connellsville,PA,15425-3536,Fayette,Non-Rural,,,,
,Donora Family Medicine,718 Mckean Ave,Donora,PA,15033-1061,Washington,Non-Rural,,,,
,FAIRCHANCE CLINIC,93 N Morgantown St,Fairchance,PA,15436-1039,Fayette,Non-Rural,,,,
,Mapletown Middle/Senior High School,1000 Mapletown Rd,Greensboro,PA,15338-1000,Greene,Rural,,,,
,McMurray Elementary School,626 E Mcmurray Rd,Mcmurray,PA,15317-3420,Washington,Non-Rural,,,,
,Peter Township High School,264 E Mcmurray Rd,Mcmurray,PA,15317-2948,Washington,Non-Rural,,,,
,Peters Township Middle School,625 E Mcmurray Rd,Mcmurray,PA,15317-3497,Washington,Non-Rural,,,,
,Pleasant Valley Elementary School,250 E Mcmurray Rd,Mcmurray,PA,15317-2948,Washington,Non-Rural,,,,
,REPUBLIC MEDICAL AND DENTAL CENTER,1006 Main St,Republic,PA,15475,Fayette,Non-Rural,,,,
,Trinity East Elementary,252 Cameron Rd,Washington,PA,15301-9548,Washington,Non-Rural,,,,
,Trinity Middle School,50 Scenic Dr,Washington,PA,15301-9207,Washington,Non-Rural,,,,
,Trinity North Elementary,225 Midland Dr,Washington,PA,15301-1461,Washington,Non-Rural,,,,
,Trinity School,231 Park Ave,Washington,PA,15301-5713,Washington,Non-Rural,,,,
,Trinity South Elementary,2500 S Main Street Ext,Washington,PA,15301-3269,Washington,Non-Rural,,,,
,Trinity West Elementary,1041 Gabby Ave,Washington,PA,15301-5913,Washington,Non-Rural,,,,
,UNIONTOWN FAMILY DOCTORS ,86 Mcclellandtown Rd,Uniontown,PA,15401-5527,Fayette,Non-Rural,,,,
,Washington Family Doctors,37 Highland Ave,Washington,PA,15301-4062,Washington,Non-Rural,,,,
,Washington Junior/High School,201 Allison Ave,Washington,PA,15301-4210,Washington,Non-Rural,,,,
,Washington Park Elementary,801 E Wheeling St,Washington,PA,15301-3746,Washington,Non-Rural,,,,
,WAYNESBURG CLINIC,1150 7th St,Waynesburg,PA,15370-1660,Greene,Rural,,,,
,WAYNESBURG COMM MENTAL HLTH CTR,190 Bonar Ave,Waynesburg,PA,15370-1604,Greene,Rural,,,,
,West Greene Senior/Junior/Elementary School,1367 Hargus Creek Rd,Waynesburg,PA,15370-3815,Greene,Rural,,,,
Primary Care,142999424K,Welsh Mountain Health Centers,Federally Qualified Health Center,Pennsylvania,"Lancaster County, PA",0,21,Designated,Non-Rural,10/26/2002,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Denver Community Health Center,240 Main St,Denver,PA,17517-1623,Lancaster,Non-Rural,,,,
,Horse & Buggy Outreach Program,584 Springville Rd,New Holland,PA,17557-9564,Lancaster,Non-Rural,,,,
,Lebanon Community Health Center,920 Church St,Lebanon,PA,17046-4656,Lebanon,Non-Rural,,,,
,Lebanon Ridge Oral Health,101 S 9th St,Lebanon,PA,17042-5108,Lebanon,Non-Rural,,,,
,MEADOW CREEK FAMILY PRACTICE,435 S Kinzer Ave Ste 6,New Holland,PA,17557-8706,Lancaster,Non-Rural,,,,
,WELSH MTN MEDICAL & DENTAL CTR,584 Springville Rd,New Holland,PA,17557-9564,Lancaster,Non-Rural,,,,
Primary Care,1424109293,ST LUKE'S MINERS HEALTH CENTER RINGTOWN,Rural Health Clinic,Pennsylvania,"Schuylkill County, PA",0,13,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,ST LUKE'S MINERS HEALTH CENTER RINGTOWN,411 S Shenandoah Rd,Ringtown,PA,17967-9432,Schuylkill,Rural,,,,
Primary Care,14299942K3,North Side Christian Health Center,Federally Qualified Health Center,Pennsylvania,"Allegheny County, PA",0,21,Designated,Non-Rural,03/01/2009,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,North Side Christian Health Center,816 Middle Rd,Pittsburgh,PA,15234-2507,Allegheny,Non-Rural,,,,
,North Side Christian Health Center at Northview,525 Mount Pleasant Rd,Pittsburgh,PA,15214-2427,Allegheny,Non-Rural,,,,
Primary Care,142999423O,Philadelphia Fight,Federally Qualified Health Center,Pennsylvania,"Philadelphia County, PA",0,21,Designated,Non-Rural,11/01/2013,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Broad Street Ministry,315 S Broad St,Philadelphia,PA,19107-5213,Philadelphia,Non-Rural,,,,
,Clinica Bienestar,2913 Kensington Ave,Philadelphia,PA,19134-3016,Philadelphia,Non-Rural,,,,
,Dental Clinic,1207 Chestnut St,Philadelphia,PA,19107-4131,Philadelphia,Non-Rural,,,,
,Diana Baldwin Clinic,1211 Chestnut St Ste 605,Philadelphia,PA,19107-4117,Philadelphia,Non-Rural,,,,
,FIGHT Pediatric and Adolescent Medicine YHEP Clinic,1207 Chestnut St Fl 5,Philadelphia,PA,19107-4131,Philadelphia,Non-Rural,,,,
,John Bell Clinic,1207 Chestnut St,Philadelphia,PA,19107-4131,Philadelphia,Non-Rural,,,,
,Philadelphia FIGHT Jonathan Lax Treatment Center,1233 Locust St,Philadelphia,PA,19107-5453,Philadelphia,Non-Rural,,,,
,Temporary Site- Kensington Testing Site,2646 Kensington Ave,Philadelphia,PA,19125-1122,Philadelphia,Non-Rural,,,,
Primary Care,142999423R,"Greater Philadelphia Health Action, Incorporated",Federally Qualified Health Center,Pennsylvania,"Philadelphia County, PA",0,21,Designated,Non-Rural,10/26/2002,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,AL-ASSIST BEHAVIORAL HEALTH CARE,1401 S 4th St,Philadelphia,PA,19147-5948,Philadelphia,Non-Rural,,,,
,Carl Moore Health Center,1401 S 31st St,Philadelphia,PA,19146-3506,Philadelphia,Non-Rural,,,,
,Chinatown Medical Services - 2,432 N 6th St,Philadelphia,PA,19123-4004,Philadelphia,Non-Rural,,,,
,FRANKFORD AVENUE HEALTH CENTER,4510 Frankford Ave,Philadelphia,PA,19124-3602,Philadelphia,Non-Rural,,,,
,GPHA - Audenried School-Based Health Suite,3301 Tasker St,Philadelphia,PA,19145-1021,Philadelphia,Non-Rural,,,,
,GPHA - Delaware Avenue Health Center,1080 N Delaware Ave,Philadelphia,PA,19125-4330,Philadelphia,Non-Rural,,,,
,GPHA - Martin Luther King Health Suite,6100 Stenton Ave,Philadelphia,PA,19138-1625,Philadelphia,Non-Rural,,,,
,GPHA - Spectrum Behavioral Healthcare Center,1489 Baltimore Pike STE 300,Springfield,PA,19064-3971,Delaware,Non-Rural,,,,
,GPHA - Vare School-Based Health Suite,2100 S 24th St,Philadelphia,PA,19145-3222,Philadelphia,Non-Rural,,,,
,"GPHA, INC. Medical Suite at Temple’s Dental School",3223 N Broad St,Philadelphia,PA,19140-5007,Philadelphia,Non-Rural,,,,
,GPHA- Alcorn School Based Health Suite,3200 Dickinson St,Philadelphia,PA,19146-3316,Philadelphia,Non-Rural,,,,
,GPHA-Daroff School-Based Health Suite,5630 Vine St,Philadelphia,PA,19139-1301,Philadelphia,Non-Rural,,,,
,"Greater Philadelphia Health Action, Inc. Dental and Behavioral Healthcare",5501 Woodland Ave,Philadelphia,PA,19143-5607,Philadelphia,Non-Rural,,,,
,HUNTING PARK HEALTH CENTER,1999 W Hunting Park Ave,Philadelphia,PA,19140-2828,Philadelphia,Non-Rural,,,,
,Snyder Avenue Dental Center,640 Snyder Ave,Philadelphia,PA,19148-2419,Philadelphia,Non-Rural,,,,
,SOUTHEAST HEALTH CENTER,800 Washington Ave,Philadelphia,PA,19147-4717,Philadelphia,Non-Rural,,,,
,WOODLAND AVENUE HEALTH CENTER,5000 Woodland Ave,Philadelphia,PA,19143-5137,Philadelphia,Non-Rural,,,,
Primary Care,142999423K,East Liberty Family Health Care Center,Federally Qualified Health Center,Pennsylvania,"Allegheny County, PA",0,21,Designated,Non-Rural,07/15/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,East Liberty Family Health Care Center- HD,373 Burrows St,Pittsburgh,PA,15213-2201,Allegheny,Non-Rural,,,,
,East Liberty Family Health Care Center- W,807 Wallace Ave,Wilkinsburg,PA,15221-2312,Allegheny,Non-Rural,,,,
,East Liberty Family Health Care Center-EL,6023 Harvard St,Pittsburgh,PA,15206-3053,Allegheny,Non-Rural,,,,
,East Liberty Family Health Care Center-LL,7171 Churchland St,Pittsburgh,PA,15206-1217,Allegheny,Non-Rural,,,,
Primary Care,14299942B4,"QUALITY COMMUNITY HEALTH CARE, INC.",Federally Qualified Health Center,Pennsylvania,"Philadelphia County, PA",0,23,Designated,Non-Rural,10/26/2002,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,COOKE FAMILY HEALTH CENTER,1300 W Loudon St,Philadelphia,PA,19141-2603,Philadelphia,Non-Rural,,,,
,MEADE FAMILY HEALTH CENTER,N 18th St & W Oxford St,Philadelphia,PA,19121,Philadelphia,Non-Rural,,,,
,"QUALITY COMMUNITY HEALTH CARE, INC.",2501 W Lehigh Ave,Philadelphia,PA,19132-3207,Philadelphia,Non-Rural,,,,
Primary Care,1423070195,NORTHERN POTTER HEALTH CENTER,Rural Health Clinic,Pennsylvania,"Potter County, PA",0,14,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,NORTHERN POTTER HEALTH CENTER,511 Academy St,Ulysses,PA,16948-9580,Potter,Rural,,,,
Primary Care,1424807700,BOWMAN HEALTH CENTER,Rural Health Clinic,Pennsylvania,"McKean County, PA",0,14,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,BOWMAN HEALTH CENTER,83 S Marvin St,Smethport,PA,16749-2031,McKean,Rural,,,,
Primary Care,14299942E3,KEYSTONE RURAL HEALTH CONSORTIA INC,Federally Qualified Health Center,Pennsylvania,"Cameron County, PA",0,17,Designated,Rural,10/26/2002,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,CAMERON COUNTY DENTAL CTR,90 E 2nd St,Emporium,PA,15834-1302,Cameron,Rural,,,,
,CAMERON COUNTY HEALTH CENTER,90 E 2nd St,Emporium,PA,15834-1302,Cameron,Rural,,,,
,Fox Township Dental Clinic,176 Skyline Dr,Kersey,PA,15846-9146,Elk,Rural,,,,
,Johnsonburg Dental Center,81 Clarion Rd,Johnsonburg,PA,15845-1656,Elk,Rural,,,,
,Kane Dental Center,118 Fraley St,Kane,PA,16735-1327,McKean,Rural,,,,
,Mountaintop Area Medical Center,402 E Sycamore Rd,Snow Shoe,PA,16874-8832,Centre,Non-Rural,,,,
,Ridgway Area Medical Center,49 Ridgmont Dr Ste 1,Ridgway,PA,15853-9700,Elk,Rural,,,,
Primary Care,14299942B2,"Delaware Valley Community Health, Inc.",Federally Qualified Health Center,Pennsylvania,"Philadelphia County, PA",0,21,Designated,Non-Rural,10/26/2002,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,FAIRMOUNT PRIMARY CARE CENTER,1412 Fairmount Ave,Philadelphia,PA,19130-2908,Philadelphia,Non-Rural,,,,
,Fairmount Primary Care Center at Girard Medical Center,801 W Girard Ave,Philadelphia,PA,19122-4212,Philadelphia,Non-Rural,,,,
,Fairmount Primary Care Center at Horizon House,120 S 30th St,Philadelphia,PA,19104-3403,Philadelphia,Non-Rural,,,,
,Fairmount Primary Care Center at Sharon Hill-Delaware County,800 Chester Pike,Sharon Hill,PA,19079-1400,Delaware,Non-Rural,,,,
,MARIA DE LOS SANTOS HEALTH CTR,401 W Allegheny Ave,Philadelphia,PA,19133-3644,Philadelphia,Non-Rural,,,,
,Maria de los Santos Women's Health Center,400 W Allegheny Ave,Philadelphia,PA,19133-3614,Philadelphia,Non-Rural,,,,
,Norristown Regional Health Center,1401 Dekalb St,Norristown,PA,19401-3405,Montgomery,Non-Rural,,,,
,Parkview Ob/Gyn Health Center,841 E Hunting Park Ave,Philadelphia,PA,19124-4800,Philadelphia,Non-Rural,,,,
Primary Care,142999421V,"HAMILTON HEALTH CENTER, INC.",Federally Qualified Health Center,Pennsylvania,"Dauphin County, PA",0,21,Designated,Non-Rural,05/08/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Hamilton Family Care at Millersburg,1000 Evelyn Dr,Millersburg,PA,17061-1258,Dauphin,Non-Rural,,,,
,HHC- South Allison Hill,110 S 17th St,Harrisburg,PA,17104-1123,Dauphin,Non-Rural,,,,
,HHC-Downey School,1313 Monroe St,Harrisburg,PA,17103-1139,Dauphin,Non-Rural,,,,
,HHC-Foose School,1301 Sycamore St,Harrisburg,PA,17104-3410,Dauphin,Non-Rural,,,,
,Perry County,46 Red Hill Ct,Newport,PA,17074-8706,Perry,Non-Rural,,,,
,Union Deposit Family Practice,891 S Arlington Ave,Harrisburg,PA,17109-5004,Dauphin,Non-Rural,,,,
Primary Care,142999423L,"Cornerstone Care, Inc.",Federally Qualified Health Center,Pennsylvania,"Greene County, PA",0,11,Designated,Rural,07/15/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Cornerstone Care  Primary Care Center of Mount Morris,120 Locust Ave Ext,Mount Morris,PA,15349-1355,Greene,Rural,,,,
,Cornerstone Care Central Greene Pediatrics,236 Elm Dr,Waynesburg,PA,15370-8265,Greene,Rural,,,,
,Cornerstone Care Clairton Dental Office,500 N Lewis Run Rd Ste 128,West Mifflin,PA,15122-3075,Allegheny,Non-Rural,,,,
,Cornerstone Care Community Medical and Dental Plaza,1227 Smith Township State Rd,Burgettstown,PA,15021-2828,Washington,Non-Rural,,,,
,Cornerstone Care Greensboro Office,7 Glassworks Rd,Greensboro,PA,15338-9507,Greene,Rural,,,,
,Cornerstone Care Moblle Unit,7 Glassworks Rd,Greensboro,PA,15338-9507,Greene,Rural,,,,
,Cornerstone Care of Clairton,559 Miller Ave,Clairton,PA,15025-1746,Allegheny,Non-Rural,,,,
,Cornerstone Care Pediatric Associates of Washington,400 Jefferson Ave,Washington,PA,15301-4261,Washington,Non-Rural,,,,
,Cornerstone Care Rogersville Office,140 Church St,Rogersville,PA,15359-1001,Greene,Rural,,,,
,Cornerstone Care Uniontown Office,140 N Beeson Ave,Uniontown,PA,15401-2937,Fayette,Non-Rural,,,,
,Cornerstone Care Waynesburg Office,501 W High St,Waynesburg,PA,15370-7209,Greene,Rural,,,,
Primary Care,14299942KA,"Community Health and Dental Care, Inc.",Federally Qualified Health Center,Pennsylvania,"Montgomery County, PA",0,21,Designated,Non-Rural,04/13/2010,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Community Health & Dental Care,700 Heritage Dr Ste 701,Pottstown,PA,19464-3297,Montgomery,Non-Rural,,,,
,Community Health & Dental Care Heritage Dr. Ste 802,800 Heritage Dr Ste 802,Pottstown,PA,19464-9220,Montgomery,Non-Rural,,,,
,Community Health &amp; Dental Care Mobile Dental Unit,351 W Schuylkill Rd Ste g15-a,Pottstown,PA,19465-7438,Chester,Non-Rural,,,,
,"Community Health &amp; Dental Care, Inc.",351 W Schuylkill Rd Ste g-15a,Pottstown,PA,19465-7438,Chester,Non-Rural,,,,
Primary Care,14299942KJ,NEIGHBORHOOD HEALTH CENTERS OF LEHIGH VALLEY,Federally Qualified Health Center,Pennsylvania,"Lehigh County, PA",0,21,Designated,Non-Rural,09/28/2010,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
