data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find
,Family Health Center/Marshfield Clinic - Oakwood Center,3501 Golf Rd,Eau Claire,WI,54701-8028,Eau Claire,Non-Rural,,,,
,Family Health Center/Marshfield Clinic - Riverview Center,1000 Starr Ave,Eau Claire,WI,54703-1821,Eau Claire,Non-Rural,,,,
,FAMILY HEALTH CENTER/MARSHFIELD CLINIC-BLOOMER CENTER,1711 York St,Bloomer,WI,54724-1902,Chippewa,Rural,,,,
,FAMILY HEALTH CENTER/MARSHFIELD CLINIC-CADOTT CENTER,305 S Highway 27,Cadott,WI,54727-9561,Chippewa,Non-Rural,,,,
,FAMILY HEALTH CENTER/MARSHFIELD CLINIC-CHIPPEWA FALLS CENTER,2655 County Highway I,Chippewa Falls,WI,54729-1423,Chippewa,Non-Rural,,,,
,FAMILY HEALTH CENTER/MARSHFIELD CLINIC-COLBY/ABBOTSFORD CENTER,111 Dehne Dr,Colby,WI,54421-9581,Marathon,Rural,,,,
,FAMILY HEALTH CENTER/MARSHFIELD CLINIC-EAGLE RIVER CENTER,500 Commerce Loop,Eagle River,WI,54521-8038,Vilas,Rural,,,,
,FAMILY HEALTH CENTER/MARSHFIELD CLINIC-GREENWOOD CENTER,102 Cannery St,Greenwood,WI,54437-9705,Clark,Rural,,,,
,FAMILY HEALTH CENTER/MARSHFIELD CLINIC-LAKE HALLIE CENTER,12961 27th Ave,Chippewa Falls,WI,54729-5699,Chippewa,Non-Rural,,,,
,FAMILY HEALTH CENTER/MARSHFIELD CLINIC-LAKEWOODS CENTER,1215 W Knapp St,Rice Lake,WI,54868-1307,Barron,Rural,,,,
,FAMILY HEALTH CENTER/MARSHFIELD CLINIC-MINOCQUA CENTER,9601 Townline Rd,Minocqua,WI,54548-9099,Oneida,Rural,,,,
,FAMILY HEALTH CENTER/MARSHFIELD CLINIC-MOBILE MAMMOGRAPHY UNIT,1000 N Oak Ave,Marshfield,WI,54449-5703,Wood,Rural,,,,
,FAMILY HEALTH CENTER/MARSHFIELD CLINIC-MOSINEE CENTER,390 Orbiting Dr,Mosinee,WI,54455-1763,Marathon,Non-Rural,,,,
,FAMILY HEALTH CENTER/MARSHFIELD CLINIC-PARK FALLS CENTER,50 Sherry Ave,Park Falls,WI,54552-1467,Price,Rural,,,,
,FAMILY HEALTH CENTER/MARSHFIELD CLINIC-PHILLIPS CENTER,104 Trinity Dr,Phillips,WI,54555-1524,Price,Rural,,,,
,FAMILY HEALTH CENTER/MARSHFIELD CLINIC-STRATFORD CENTER,212800 Stainless Ave,Stratford,WI,54484-4325,Marathon,Rural,,,,
Primary Care,1552235138,LI-Richland County,Low Income Population HPSA,Wisconsin,"Richland County, WI",2.03,15,Designated,Rural,10/02/2019,10/02/2019
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Wisconsin,Richland County,Richland,Single County,55103,Rural,,,,,
Primary Care,15599955C4,"SCENIC BLUFFS HEALTH CENTER, INC",Federally Qualified Health Center,Wisconsin,"Monroe County, WI",0,18,Designated,Rural,01/20/2004,09/27/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Arcadia Middle School,725 Fairfield Ave Rm 4105,Arcadia,WI,54612-1908,Trempealeau,Rural,,,,
,Cashton Elementary School,436 Front St Rm 12,Cashton,WI,54619-8003,Monroe,Rural,,,,
,Cashton Public Schools,540 Coe St,Cashton,WI,54619-2022,Monroe,Rural,,,,
,Kickapoo School,S6520 State Highway 131 Rm 100,Viola,WI,54664-8528,Vernon,Rural,,,,
,La Farge School,301 W Adams St Rm 102,La Farge,WI,54639-7936,Vernon,Rural,,,,
,Scenic Bluffs CHC - Admin,611 Broadway St,Cashton,WI,54619-2011,Monroe,Rural,,,,
,SCENIC BLUFFS CHC - CASHTON,238 Front St,Cashton,WI,54619-2002,Monroe,Rural,,,,
,SCENIC BLUFFS CHC-NORWALK,200 W North St,Norwalk,WI,54648-8287,Monroe,Rural,,,,
,Scenic Bluffs Health Center Inc - Viroqua,407 S Main St,Viroqua,WI,54665-2100,Vernon,Rural,,,,
,Scenic Bluffs Health Center LAXBH,916 Ferry St,La Crosse,WI,54601-4717,La Crosse,Non-Rural,,,,
,"Scenic Bluffs Health Center, Inc - Sparta",217 N Black River St Rm 4,Sparta,WI,54656-1574,Monroe,Rural,,,,
,Viroqua Area School District,115 N Education Ave,Viroqua,WI,54665-1318,Vernon,Rural,,,,
,Viroqua High School,100 Blackhawk Dr Rm 228,Viroqua,WI,54665-1315,Vernon,Rural,,,,
,Westby Area School District,206 West Ave S,Westby,WI,54667-1227,Vernon,Rural,,,,
Primary Care,1558715867,AMERICAN INDIAN COUNCIL ON ALCOHOLISM,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Wisconsin,"Milwaukee County, WI",0,18,Designated,Non-Rural,08/18/2019,10/07/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,AMERICAN INDIAN COUNCIL ON ALCOHOLISM,6510 W Layton Ave Ste 101,Greenfield,WI,53220-4563,Milwaukee,Non-Rural,,,,
Primary Care,15599955F3,BAD RIVER HEALTH SERVICES,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Wisconsin,"Ashland County, WI",0,17,Designated,Rural,10/26/2002,10/07/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,BAD RIVER HEALTH SERVICES,53585 Nokomis Rd,Ashland,WI,54806-4272,Ashland,Rural,,,,
Primary Care,1556209619,BLACK RIVER FALLS HC,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Wisconsin,"Jackson County, WI",0,13,Designated,Rural,10/26/2002,10/07/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,BLACK RIVER FALLS HC,N6520 Lumberjack Guy Rd,Black River Falls,WI,54615-5405,Jackson,Rural,,,,
Primary Care,1555565198,HO-CHUNK WELLNESS CENTER,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Wisconsin,"Sauk County, WI",0,9,Designated,Rural,10/20/2005,10/07/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,HO-CHUNK WELLNESS CENTER,S2845 White Eagle Rd,Baraboo,WI,53913-9064,Sauk,Rural,,,,
Primary Care,15599955ZB,IGNACE HEALTH CENTER,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Wisconsin,"Milwaukee County, WI",0,18,Designated,Non-Rural,10/26/2002,10/07/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,IGNACE HEALTH CENTER,930 W Historic Mitchell St,Milwaukee,WI,53204-3533,Milwaukee,Non-Rural,,,,
Primary Care,15599955L8,LAC COURTE OREILLES HEALTH CTR,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Wisconsin,"Sawyer County, WI",0,18,Designated,Rural,10/26/2002,10/07/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,LAC COURTE OREILLES HEALTH CTR,13380 W Trepania Rd,Hayward,WI,54843-2186,Sawyer,Rural,,,,
Primary Care,15599955E8,MENOMINEE HEALTH CENTER,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Wisconsin,"Menominee County, WI",0,18,Designated,Rural,10/26/2002,10/07/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,MENOMINEE HEALTH CENTER,W3275 Wolf River Dr,Keshena,WI,54135-9202,Menominee,Rural,,,,
Primary Care,15599955E7,MOLE LAKE HEALTH CENTER,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Wisconsin,"Forest County, WI",0,14,Designated,Rural,10/26/2002,10/07/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,MOLE LAKE HEALTH CENTER,3144 Vanzile Rd,Crandon,WI,54520-8149,Forest,Rural,,,,
Primary Care,1554785741,NEKOOSA FIELD HEALTH OFFICE,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Wisconsin,"Wood County, WI",0,7,Designated,Rural,08/18/2019,10/07/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,NEKOOSA FIELD HEALTH OFFICE,916 Chak Ha Chee Ln,Nekoosa,WI,54457-9602,Wood,Rural,,,,
Primary Care,15599955F4,ONEIDA HEALTH CENTER,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Wisconsin,"Brown County, WI",0,18,Designated,Non-Rural,10/26/2002,10/07/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,ONEIDA HEALTH CENTER,525 Airport Dr,Oneida,WI,54155-9035,Brown,Non-Rural,,,,
Primary Care,15599955F2,P CHRISTENSEN HEALTH CENTER,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Wisconsin,"Vilas County, WI",0,14,Designated,Rural,10/26/2002,10/07/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,P CHRISTENSEN HEALTH CENTER,129 Old Abe Rd,Lac Du Flambeau,WI,54538-9386,Vilas,Rural,,,,
Primary Care,15599955E6,POTAWATOMI HEALTH CENTER,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Wisconsin,"Forest County, WI",0,13,Designated,Rural,10/26/2002,10/07/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,POTAWATOMI HEALTH CENTER,8201 Mish Ko Swen Dr,Crandon,WI,54520-8631,Forest,Rural,,,,
Primary Care,15599955E3,RED CLIFF HEALTH CENTER,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Wisconsin,"Bayfield County, WI",0,15,Designated,Rural,10/26/2002,10/07/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,RED CLIFF HEALTH CENTER,36745 Aiken Rd,Bayfield,WI,54814-4579,Bayfield,Rural,,,,
Primary Care,15599955F5,ST CROIX HEALTH CENTER,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Wisconsin,"Burnett County, WI",0,16,Designated,Rural,10/26/2002,10/07/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,ST CROIX HEALTH CENTER,4404 State Road 70,Webster,WI,54893-9251,Burnett,Rural,,,,
Primary Care,1555797426,TOMAH HLTH LOCATION,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Wisconsin,"Monroe County, WI",0,11,Designated,Rural,08/18/2019,10/07/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,TOMAH HLTH LOCATION,1505 Butts Ave,Tomah,WI,54660-2405,Monroe,Rural,,,,
Primary Care,1559036538,"Gerald L. Ignace Indian Health Center, Inc.",Federally Qualified Health Center,Wisconsin,"Milwaukee County, WI",0,18,Designated,Non-Rural,08/18/2019,10/07/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,"Gerald L. Ignace Indian Health Center, Inc.",930 W Historic Mitchell St,Milwaukee,WI,53204-3533,Milwaukee,Non-Rural,,,,
Primary Care,15599955E5,STOCKBRIDGE MUNSEE HC,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Wisconsin,"Shawano County, WI",0,18,Designated,Rural,10/26/2002,10/07/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,STOCKBRIDGE MUNSEE HC,County Road A,Bowler,WI,54416,Shawano,Rural,,,,
Primary Care,12799927A7,Lake Superior Community Health Center,Federally Qualified Health Center,Minnesota,"St. Louis County, MN",0,18,Designated,Non-Rural,10/26/2002,11/05/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Bryant Elementary School,1423 Central Ave Rm A147,Superior,WI,54880-5963,Douglas,Non-Rural,,,,
,Cooper Elementary School,1807 Missouri Ave Rm B05,Superior,WI,54880-2225,Douglas,Non-Rural,,,,
,Four Corners Elementary School,4465 E County Road B Rm 123,Superior,WI,54880-8416,Douglas,Non-Rural,,,,
,Great Lakes Elementary,1296 N 28th St Rm 121,Superior,WI,54880-5131,Douglas,Non-Rural,,,,
,LAKE SUPERIOR COMM HEALTH CENTER,3600 Tower Ave,Superior,WI,54880-5589,Douglas,Non-Rural,,,,
,LAKE SUPERIOR COMMUNITY HEALTH CENTER,4325 Grand Ave,Duluth,MN,55807-2730,St. Louis,Non-Rural,,,,
,Lake Superior Elementary School,6200 E 3rd St Rm 118,Superior,WI,54880-4390,Douglas,Non-Rural,,,,
,LSCHC Superior Behavioral Health/AODA,1500 N 34th St Ste 200,Superior,WI,54880-4477,Douglas,Non-Rural,,,,
,Northern Lights Elementary School Room D119,1201 N 28th St,Superior,WI,54880-5131,Douglas,Non-Rural,,,,
,Northwestern High School,4751 S County Road F,Maple,WI,54854,Douglas,Non-Rural,,,,
,Solon Springs School,8993 E Baldwin Ave Rm A102,Solon Springs,WI,54873-8144,Douglas,Rural,,,,
,Superior High School,2600 Catlin Ave Rm 104,Superior,WI,54880-5133,Douglas,Non-Rural,,,,
,Superior Middle School,3626 Hammond Ave Rm B130,Superior,WI,54880-4483,Douglas,Non-Rural,,,,
Primary Care,1551370449,FCI-Oxford,Correctional Facility,Wisconsin,"Adams County, WI",0.91,18,Designated,Rural,05/06/2020,05/06/2020
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,FCI-Oxford,350 Elk Ave,Oxford,WI,53952-9611,Adams,Rural,,,,
Primary Care,1558099069,LI-Sawyer County,Low Income Population HPSA,Wisconsin,"Sawyer County, WI",0.36,10,Designated,Rural,12/28/2017,12/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Wisconsin,Sawyer County,Sawyer,Single County,55113,Rural,,,,,
Primary Care,1554601912,Columbia Correctional Institution,Correctional Facility,Wisconsin,"Columbia County, WI",0.05,3,Designated,Rural,06/11/1996,08/24/2018
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Columbia Correctional Institution,2925 Columbia Dr,Portage,WI,53901-9485,Columbia,Rural,,,,
Primary Care,1551710060,Kettle Moraine Correctional Institution,Correctional Facility,Wisconsin,"Sheboygan County, WI",0.51,3,Designated,Non-Rural,06/11/1996,08/24/2018
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Kettle Moraine Correctional Institution,W9071 Forest Dr,Glenbeulah,WI,53023,Sheboygan,Non-Rural,,,,
Primary Care,1556384466,Shawano County,Geographic HPSA,Wisconsin,"Shawano County, WI",4.65,8,Designated,Rural,10/14/2016,10/14/2016
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Wisconsin,Shawano County,Shawano,Single County,55115,Rural,,,,,
Primary Care,1556313346,Oconto County,Geographic HPSA,Wisconsin,"Oconto County, WI",3.08,7,Designated,Partially Rural,10/17/2016,10/17/2016
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Wisconsin,Oconto County,Oconto,Single County,55083,Partially Rural,,,,,
Primary Care,1558843556,LI-Langlade County,Low Income Population HPSA,Wisconsin,"Langlade County, WI",0.48,10,Designated,Rural,10/17/2016,10/17/2016
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Wisconsin,Langlade County,Langlade,Single County,55067,Rural,,,,,
Primary Care,1552727715,Lafayette County,Geographic HPSA,Wisconsin,"Lafayette County, WI",1.69,10,Designated,Rural,07/21/2017,07/21/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Wisconsin,Lafayette County,Lafayette,Single County,55065,Rural,,,,,
Primary Care,1552248157,LI-Taylor County,Low Income Population HPSA,Wisconsin,"Taylor County, WI",0.95,11,Designated,Rural,04/13/2018,04/13/2018
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Wisconsin,Taylor County,Taylor,Single County,55119,Rural,,,,,
Primary Care,1556538305,LI-Grant County,Low Income Population HPSA,Wisconsin,"Grant County, WI",0.99,9,Designated,Rural,07/21/2017,07/21/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Wisconsin,Grant County,Grant,Single County,55043,Rural,,,,,
Primary Care,1559270106,LI-Polk County,Low Income Population HPSA,Wisconsin,"Polk County, WI",0.42,4,Designated,Rural,03/08/2017,03/08/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Wisconsin,Polk County,Polk,Single County,55095,Rural,,,,,
Primary Care,1551828837,LI-Portage County,Low Income Population HPSA,Wisconsin,"Portage County, WI",1.2,9,Designated,Rural,10/27/2017,10/27/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Wisconsin,Portage County,Portage,Single County,55097,Rural,,,,,
Primary Care,1559543582,LI-Oneida Vilas,Low Income Population HPSA,Wisconsin,"Oneida County, WI | Vilas County, WI",1.3,6,Designated,Rural,11/21/2016,11/21/2016
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Wisconsin,Vilas County,Arbor Vitae town,County Subdivision,5512502450,Rural,,,,,
,Wisconsin,Vilas County,Boulder Junction town,County Subdivision,5512508950,Rural,,,,,
,Wisconsin,Oneida County,Cassian town,County Subdivision,5508513025,Rural,,,,,
,Wisconsin,Vilas County,Cloverland town,County Subdivision,5512515850,Rural,,,,,
,Wisconsin,Vilas County,Conover town,County Subdivision,5512516750,Rural,,,,,
,Wisconsin,Oneida County,Crescent town,County Subdivision,5508517625,Rural,,,,,
,Wisconsin,Vilas County,Eagle River city,County Subdivision,5512521625,Rural,,,,,
,Wisconsin,Oneida County,Hazelhurst town,County Subdivision,5508533575,Rural,,,,,
,Wisconsin,Vilas County,Lac du Flambeau town,County Subdivision,5512540687,Rural,,,,,
,Wisconsin,Oneida County,Lake Tomahawk town,County Subdivision,5508541887,Rural,,,,,
,Wisconsin,Vilas County,Lincoln town,County Subdivision,5512544525,Rural,,,,,
,Wisconsin,Oneida County,Little Rice town,County Subdivision,5508545150,Rural,,,,,
,Wisconsin,Oneida County,Lynne town,County Subdivision,5508546650,Rural,,,,,
,Wisconsin,Vilas County,Manitowish Waters town,County Subdivision,5512548462,Rural,,,,,
,Wisconsin,Oneida County,Minocqua town,County Subdivision,5508553225,Rural,,,,,
,Wisconsin,Oneida County,Monico town,County Subdivision,5508553662,Rural,,,,,
,Wisconsin,Oneida County,Newbold town,County Subdivision,5508556425,Rural,,,,,
,Wisconsin,Oneida County,Nokomis town,County Subdivision,5508557450,Rural,,,,,
,Wisconsin,Oneida County,Pelican town,County Subdivision,5508561625,Rural,,,,,
,Wisconsin,Vilas County,Phelps town,County Subdivision,5512562425,Rural,,,,,
,Wisconsin,Oneida County,Piehl town,County Subdivision,5508562600,Rural,,,,,
,Wisconsin,Oneida County,Pine Lake town,County Subdivision,5508562925,Rural,,,,,
,Wisconsin,Vilas County,Plum Lake town,County Subdivision,5512563625,Rural,,,,,
,Wisconsin,Oneida County,Rhinelander city,County Subdivision,5508567200,Rural,,,,,
,Wisconsin,Vilas County,St. Germain town,County Subdivision,5512570725,Rural,,,,,
,Wisconsin,Oneida County,Stella town,County Subdivision,5508576975,Rural,,,,,
,Wisconsin,Oneida County,Sugar Camp town,County Subdivision,5508578075,Rural,,,,,
,Wisconsin,Oneida County,Three Lakes town,County Subdivision,5508579700,Rural,,,,,
,Wisconsin,Vilas County,Washington town,County Subdivision,5512583750,Rural,,,,,
,Wisconsin,Oneida County,Woodboro town,County Subdivision,5508588625,Rural,,,,,
,Wisconsin,Oneida County,Woodruff town,County Subdivision,5508588950,Rural,,,,,
Primary Care,1558046815,La Pointe Town,Geographic HPSA,Wisconsin,"Ashland County, WI",0.03,9,Designated,Rural,09/01/2017,09/01/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Wisconsin,Ashland County,La Pointe town,County Subdivision,5500342562,Rural,,,,,
Primary Care,1556083265,LI-Sauk SubCounty,Low Income Population HPSA,Wisconsin,"Sauk County, WI",1.01,6,Designated,Rural,12/16/2016,12/16/2016
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Wisconsin,Sauk County,Baraboo city,County Subdivision,5511104625,Rural,,,,,
,Wisconsin,Sauk County,Baraboo town,County Subdivision,5511104650,Rural,,,,,
,Wisconsin,Sauk County,Bear Creek town,County Subdivision,5511105600,Rural,,,,,
,Wisconsin,Sauk County,Dellona town,County Subdivision,5511119550,Rural,,,,,
,Wisconsin,Sauk County,Delton town,County Subdivision,5511119675,Rural,,,,,
,Wisconsin,Sauk County,Excelsior town,County Subdivision,5511124675,Rural,,,,,
,Wisconsin,Sauk County,Fairfield town,County Subdivision,5511124900,Rural,,,,,
,Wisconsin,Sauk County,Franklin town,County Subdivision,5511127350,Rural,,,,,
,Wisconsin,Sauk County,Freedom town,County Subdivision,5511127675,Rural,,,,,
,Wisconsin,Sauk County,Greenfield town,County Subdivision,5511131250,Rural,,,,,
,Wisconsin,Sauk County,Honey Creek town,County Subdivision,5511135625,Rural,,,,,
,Wisconsin,Sauk County,Ironton town,County Subdivision,5511137250,Rural,,,,,
,Wisconsin,Sauk County,Ironton village,County Subdivision,5511137225,Rural,,,,,
,Wisconsin,Sauk County,La Valle town,County Subdivision,5511142850,Rural,,,,,
,Wisconsin,Sauk County,La Valle village,County Subdivision,5511142825,Rural,,,,,
,Wisconsin,Sauk County,Lake Delton village,County Subdivision,5511141300,Rural,,,,,
,Wisconsin,Sauk County,Lime Ridge village,County Subdivision,5511144225,Rural,,,,,
,Wisconsin,Sauk County,Loganville village,County Subdivision,5511145400,Rural,,,,,
,Wisconsin,Sauk County,Merrimac town,County Subdivision,5511151350,Rural,,,,,
,Wisconsin,Sauk County,Merrimac village,County Subdivision,5511151325,Rural,,,,,
,Wisconsin,Sauk County,North Freedom village,County Subdivision,5511158025,Rural,,,,,
,Wisconsin,Sauk County,Plain village,County Subdivision,5511163125,Rural,,,,,
,Wisconsin,Sauk County,Prairie du Sac town,County Subdivision,5511165125,Rural,,,,,
,Wisconsin,Sauk County,Prairie du Sac village,County Subdivision,5511165100,Rural,,,,,
,Wisconsin,Sauk County,Reedsburg city,County Subdivision,5511166800,Rural,,,,,
,Wisconsin,Sauk County,Reedsburg town,County Subdivision,5511166825,Rural,,,,,
,Wisconsin,Sauk County,Rock Springs village,County Subdivision,5511168975,Rural,,,,,
,Wisconsin,Sauk County,Sauk City village,County Subdivision,5511171650,Rural,,,,,
,Wisconsin,Sauk County,Spring Green town,County Subdivision,5511176050,Rural,,,,,
,Wisconsin,Sauk County,Spring Green village,County Subdivision,5511176025,Rural,,,,,
,Wisconsin,Sauk County,Sumpter town,County Subdivision,5511178525,Rural,,,,,
,Wisconsin,Sauk County,Troy town,County Subdivision,5511180825,Rural,,,,,
,Wisconsin,Sauk County,Washington town,County Subdivision,5511183700,Rural,,,,,
,Wisconsin,Sauk County,West Baraboo village,County Subdivision,5511185325,Rural,,,,,
,Wisconsin,Sauk County,Westfield town,County Subdivision,5511185625,Rural,,,,,
,Wisconsin,Sauk County,Winfield town,County Subdivision,5511187775,Rural,,,,,
,Wisconsin,Sauk County,Wisconsin Dells city,County Subdivision,5511188150,Rural,,,,,
Primary Care,1558634466,Chilton/New Holstein/Brillion,Geographic HPSA,Wisconsin,"Calumet County, WI | Fond du Lac County, WI | Manitowoc County, WI",8.16,10,Designated,Partially Rural,01/30/2001,02/13/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Wisconsin,Calumet County,Brillion city,County Subdivision,5501509725,Rural,,,,,
,Wisconsin,Calumet County,Brillion town,County Subdivision,5501509750,Rural,,,,,
,Wisconsin,Calumet County,Brothertown town,County Subdivision,5501510350,Non-Rural,,,,,
,Wisconsin,Fond du Lac County,Calumet town,County Subdivision,5503912075,Non-Rural,,,,,
,Wisconsin,Manitowoc County,Cato town,County Subdivision,5507113237,Rural,,,,,
,Wisconsin,Calumet County,Charlestown town,County Subdivision,5501514000,Partially Rural,,,,,
,Wisconsin,Calumet County,Chilton city,County Subdivision,5501514475,Partially Rural,,,,,
,Wisconsin,Calumet County,Chilton town,County Subdivision,5501514500,Rural,,,,,
,Wisconsin,Manitowoc County,Eaton town,County Subdivision,5507122275,Rural,,,,,
,Wisconsin,Manitowoc County,Franklin town,County Subdivision,5507127275,Rural,,,,,
,Wisconsin,Calumet County,Hilbert village,County Subdivision,5501534575,Non-Rural,,,,,
,Wisconsin,Manitowoc County,Kellnersville village,County Subdivision,5507139000,Rural,,,,,
,Wisconsin,Calumet County,Kiel city,County Subdivision,5501539525,Rural,,,,,
,Wisconsin,Manitowoc County,Kiel city,County Subdivision,5507139525,Rural,,,,,
,Wisconsin,Manitowoc County,Liberty town,County Subdivision,5507143850,Rural,,,,,
,Wisconsin,Manitowoc County,Maple Grove town,County Subdivision,5507148875,Rural,,,,,
,Wisconsin,Manitowoc County,Meeme town,County Subdivision,5507150625,Rural,,,,,
,Wisconsin,Calumet County,New Holstein city,County Subdivision,5501556800,Rural,,,,,
,Wisconsin,Calumet County,New Holstein town,County Subdivision,5501556825,Rural,,,,,
,Wisconsin,Calumet County,Potter village,County Subdivision,5501564675,Non-Rural,,,,,
,Wisconsin,Calumet County,Rantoul town,County Subdivision,5501566275,Non-Rural,,,,,
,Wisconsin,Manitowoc County,Reedsville village,County Subdivision,5507166875,Rural,,,,,
,Wisconsin,Manitowoc County,Rockland town,County Subdivision,5507168925,Rural,,,,,
,Wisconsin,Manitowoc County,Schleswig town,County Subdivision,5507172075,Rural,,,,,
,Wisconsin,Manitowoc County,St. Nazianz village,County Subdivision,5507171025,Rural,,,,,
,Wisconsin,Calumet County,Stockbridge town,County Subdivision,5501577425,Non-Rural,,,,,
,Wisconsin,Calumet County,Stockbridge village,County Subdivision,5501577400,Non-Rural,,,,,
,Wisconsin,Manitowoc County,Valders village,County Subdivision,5507182200,Rural,,,,,
,Wisconsin,Manitowoc County,Whitelaw village,County Subdivision,5507186775,Rural,,,,,
,Wisconsin,Calumet County,Woodville town,County Subdivision,5501589000,Non-Rural,,,,,
Primary Care,1555088301,LI-Marinette County,Low Income Population HPSA,Wisconsin,"Marinette County, WI",2.58,13,Designated,Rural,09/11/2012,07/21/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Wisconsin,Marinette County,Marinette,Single County,55075,Rural,,,,,
Primary Care,1551501412,Green Bay Correctional Institution,Correctional Facility,Wisconsin,"Brown County, WI",0.45,3,Designated,Non-Rural,06/11/1996,08/09/2018
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Green Bay Correctional Institution,2833 Riverside Dr,Green Bay,WI,54301-1635,Brown,Non-Rural,,,,
Primary Care,1558137762,Racine Correctional Institution,Correctional Facility,Wisconsin,"Racine County, WI",1.11,6,Designated,Non-Rural,06/11/1996,08/09/2018
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Racine Correctional Institution,2019 Wisconsin St,Sturtevant,WI,53177-1829,Racine,Non-Rural,,,,
