data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find
,North Dakota,Williams County,Truax township,County Subdivision,3810579740,Rural,,,,,
,North Dakota,Williams County,Twelve Mile township,County Subdivision,3810580220,Rural,,,,,
,North Dakota,Williams County,View township,County Subdivision,3810582100,Rural,,,,,
,North Dakota,Williams County,West Bank township,County Subdivision,3810584580,Rural,,,,,
,North Dakota,Williams County,Wheelock township,County Subdivision,3810585340,Rural,,,,,
,North Dakota,Williams County,Wildrose city,County Subdivision,3810586020,Rural,,,,,
,North Dakota,Williams County,Winner township,County Subdivision,3810586860,Rural,,,,,
Primary Care,1388725310,Oliver County,Geographic HPSA,North Dakota,"Oliver County, ND",0.5,9,Designated,Rural,05/31/1978,03/30/2020
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,North Dakota,Oliver County,Oliver,Single County,38065,Rural,,,,,
Primary Care,1388245565,Kidder County,Geographic HPSA,North Dakota,"Kidder County, ND",0.69,14,Designated,Rural,12/31/2019,12/31/2019
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,North Dakota,Kidder County,Kidder,Single County,38043,Rural,,,,,
Primary Care,1383260475,Divide County,Geographic HPSA,North Dakota,"Divide County, ND",0.25,13,Designated,Rural,12/31/2019,12/31/2019
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,North Dakota,Divide County,Divide,Single County,38023,Rural,,,,,
Primary Care,1389962709,Dunn County,Geographic HPSA,North Dakota,"Dunn County, ND",1.19,14,Designated,Rural,05/20/1978,03/30/2020
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,North Dakota,Dunn County,Dunn,Single County,38025,Rural,,,,,
Primary Care,1389786733,Slope County,Geographic HPSA,North Dakota,"Slope County, ND",0.19,7,Designated,Rural,01/23/1979,03/18/2020
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,North Dakota,Slope County,Slope,Single County,38087,Rural,,,,,
Primary Care,1389494703,Grant County,Geographic HPSA,North Dakota,"Grant County, ND",0.06,9,Designated,Rural,08/29/1978,01/29/2020
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,North Dakota,Grant County,Grant,Single County,38037,Rural,,,,,
Primary Care,1381971647,Mountrail County,Geographic HPSA,North Dakota,"Mountrail County, ND",2.18,15,Designated,Rural,02/19/2020,02/19/2020
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,North Dakota,Mountrail County,Mountrail,Single County,38061,Rural,,,,,
Primary Care,1388682679,Northwood,Geographic HPSA,North Dakota,"Grand Forks County, ND | Steele County, ND | Traill County, ND",1.23,15,Designated,Partially Rural,04/29/2002,03/17/2020
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,North Dakota,Grand Forks County,Arvilla township,County Subdivision,3803503420,Non-Rural,,,,,
,North Dakota,Grand Forks County,Avon township,County Subdivision,3803503940,Rural,,,,,
,North Dakota,Steele County,Beaver Creek township,County Subdivision,3809105660,Rural,,,,,
,North Dakota,Traill County,Garfield township,County Subdivision,3809729300,Rural,,,,,
,North Dakota,Grand Forks County,Grace township,County Subdivision,3803531700,Rural,,,,,
,North Dakota,Traill County,Hatton city,County Subdivision,3809736100,Rural,,,,,
,North Dakota,Grand Forks County,Larimore city,County Subdivision,3803545020,Non-Rural,,,,,
,North Dakota,Grand Forks County,Larimore township,County Subdivision,3803545060,Non-Rural,,,,,
,North Dakota,Grand Forks County,Lind township,County Subdivision,3803546820,Rural,,,,,
,North Dakota,Grand Forks County,Logan Center township,County Subdivision,3803547580,Partially Rural,,,,,
,North Dakota,Grand Forks County,Loretta township,County Subdivision,3803548100,Rural,,,,,
,North Dakota,Grand Forks County,Moraine township,County Subdivision,3803554300,Non-Rural,,,,,
,North Dakota,Steele County,Newburgh township,County Subdivision,3809156060,Rural,,,,,
,North Dakota,Grand Forks County,Northwood city,County Subdivision,3803558300,Rural,,,,,
,North Dakota,Grand Forks County,Northwood township,County Subdivision,3803558340,Rural,,,,,
,North Dakota,Grand Forks County,Pleasant View township,County Subdivision,3803563300,Rural,,,,,
,North Dakota,Steele County,Sharon city,County Subdivision,3809171940,Rural,,,,,
,North Dakota,Steele County,Sharon township,County Subdivision,3809171980,Rural,,,,,
,North Dakota,Grand Forks County,Washington township,County Subdivision,3803583740,Rural,,,,,
,North Dakota,Steele County,Westfield township,County Subdivision,3809184940,Rural,,,,,
Primary Care,1383390840,Hankinson_Lidgerwood,Geographic HPSA,North Dakota,"Richland County, ND",0.79,15,Designated,Rural,03/18/2020,03/18/2020
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,North Dakota,Richland County,9714,Census Tract,38077971400,Rural,,,,,
Primary Care,1389195727,TOWNER COUNTY MEDICAL CENTER,Rural Health Clinic,North Dakota,"Towner County, ND",0,15,Designated,Rural,02/11/2020,02/11/2020
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,TOWNER COUNTY MEDICAL CENTER,Highway 281,Cando,ND,58324,Towner,Rural,,,,
Primary Care,1382305827,Bowman County,Geographic HPSA,North Dakota,"Bowman County, ND",0.18,9,Designated,Rural,12/27/2016,12/27/2016
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,North Dakota,Bowman County,Bowman,Single County,38011,Rural,,,,,
Primary Care,1383263424,Renville County,Geographic HPSA,North Dakota,"Renville County, ND",0.71,13,Designated,Rural,06/05/2017,06/05/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,North Dakota,Renville County,Renville,Single County,38075,Rural,,,,,
Primary Care,1381769637,Kenmare SA,Geographic HPSA,North Dakota,"Ward County, ND",0.55,11,Designated,Rural,06/05/2017,06/05/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,North Dakota,Ward County,110,Census Tract,38101011000,Rural,,,,,
Primary Care,1389697102,Benson County,High Needs Geographic HPSA,North Dakota,"Benson County, ND",2.04,17,Designated,Rural,08/29/1978,10/26/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,North Dakota,Benson County,Benson,Single County,38005,Rural,,,,,
Primary Care,1389446805,McHenry County,Geographic HPSA,North Dakota,"McHenry County, ND",1.56,14,Designated,Rural,08/29/1978,10/26/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,North Dakota,McHenry County,McHenry,Single County,38049,Rural,,,,,
Primary Care,1387972500,Wells County,Geographic HPSA,North Dakota,"Wells County, ND",0.43,13,Designated,Rural,09/20/2017,09/20/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,North Dakota,Wells County,Wells,Single County,38103,Rural,,,,,
Primary Care,1383694208,Ransom County,Geographic HPSA,North Dakota,"Ransom County, ND",0.86,14,Designated,Rural,04/12/2011,10/26/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,North Dakota,Ransom County,Ransom,Single County,38073,Rural,,,,,
Primary Care,1389341631,Sioux County,High Needs Geographic HPSA,North Dakota,"Sioux County, ND",1.4,23,Designated,Rural,04/10/1978,10/27/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,North Dakota,Sioux County,Sioux,Single County,38085,Rural,,,,,
Primary Care,1385686631,Pembina County,Geographic HPSA,North Dakota,"Pembina County, ND",0.64,13,Designated,Rural,03/25/2014,12/01/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,North Dakota,Pembina County,Pembina,Single County,38067,Rural,,,,,
Primary Care,1381259493,North Dakota State Penitentiary,Correctional Facility,North Dakota,"Burleigh County, ND",0.35,3,Designated,Non-Rural,12/12/2006,12/27/2017
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,North Dakota State Penitentiary,3100 Railroad Ave,Bismarck,ND,58501-5011,Burleigh,Non-Rural,,,,
Primary Care,1383809582,James River Correctional Center,Correctional Facility,North Dakota,"Stutsman County, ND",0.24,6,Designated,Rural,06/16/2006,12/28/2017
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,James River Correctional Center,2521 Circle Dr,Jamestown,ND,58401-6904,Stutsman,Rural,,,,
Primary Care,1387611752,East Morton,Geographic HPSA,North Dakota,"Morton County, ND",0.9,13,Designated,Rural,10/17/2002,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,North Dakota,Morton County,204,Census Tract,38059020400,Rural,,,,,
Primary Care,1389115963,Wimbledon,Geographic HPSA,North Dakota,"Barnes County, ND | Stutsman County, ND",0.48,11,Designated,Rural,01/28/1993,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,North Dakota,Stutsman County,Ashland township,County Subdivision,3809303500,Rural,,,,,
,North Dakota,Barnes County,Ashtabula township,County Subdivision,3800303580,Rural,,,,,
,North Dakota,Barnes County,Baldwin township,County Subdivision,3800304340,Rural,,,,,
,North Dakota,Stutsman County,Courtenay city,County Subdivision,3809316380,Rural,,,,,
,North Dakota,Stutsman County,Courtenay township,County Subdivision,3809316420,Rural,,,,,
,North Dakota,Barnes County,Dazey city,County Subdivision,3800318340,Rural,,,,,
,North Dakota,Barnes County,Dazey township,County Subdivision,3800318380,Rural,,,,,
,North Dakota,Stutsman County,Durham township,County Subdivision,3809321140,Rural,,,,,
,North Dakota,Barnes County,Edna township,County Subdivision,3800322460,Rural,,,,,
,North Dakota,Barnes County,Ellsbury township,County Subdivision,3800323500,Rural,,,,,
,North Dakota,Barnes County,Grand Prairie township,County Subdivision,3800332340,Rural,,,,,
,North Dakota,Stutsman County,Gray township,County Subdivision,3809332860,Rural,,,,,
,North Dakota,Barnes County,Lake Town township,County Subdivision,3800343980,Rural,,,,,
,North Dakota,Barnes County,Leal city,County Subdivision,3800345460,Rural,,,,,
,North Dakota,Barnes County,Minnie Lake township,County Subdivision,3800353340,Rural,,,,,
,North Dakota,Barnes County,Pierce township,County Subdivision,3800362460,Rural,,,,,
,North Dakota,Barnes County,Pillsbury city,County Subdivision,3800362540,Rural,,,,,
,North Dakota,Barnes County,Rogers city,County Subdivision,3800367620,Rural,,,,,
,North Dakota,Barnes County,Rogers township,County Subdivision,3800367660,Rural,,,,,
,North Dakota,Barnes County,Sibley city,County Subdivision,3800372820,Rural,,,,,
,North Dakota,Barnes County,Sibley Trail township,County Subdivision,3800372940,Rural,,,,,
,North Dakota,Stutsman County,Spiritwood Lake city,County Subdivision,3809374740,Rural,,,,,
,North Dakota,Barnes County,Uxbridge township,County Subdivision,3800380980,Rural,,,,,
,North Dakota,Barnes County,Wimbledon city,County Subdivision,3800386620,Rural,,,,,
Primary Care,1388598243,Dickey County,Geographic HPSA,North Dakota,"Dickey County, ND",0.16,9,Designated,Rural,10/27/2000,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,North Dakota,Dickey County,Dickey,Single County,38021,Rural,,,,,
Primary Care,1387090804,Medina Service Area,Geographic HPSA,North Dakota,"Stutsman County, ND",0.36,8,Designated,Rural,12/12/1988,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,North Dakota,Stutsman County,Bloomenfield township,County Subdivision,3809307780,Rural,,,,,
,North Dakota,Stutsman County,Chase Lake UT,County Subdivision,3809313660,Rural,,,,,
,North Dakota,Stutsman County,Chicago township,County Subdivision,3809313940,Rural,,,,,
,North Dakota,Stutsman County,Cleveland city,County Subdivision,3809314660,Rural,,,,,
,North Dakota,Stutsman County,Conklin township,County Subdivision,3809315700,Rural,,,,,
,North Dakota,Stutsman County,Flint township,County Subdivision,3809326740,Rural,,,,,
,North Dakota,Stutsman County,Gerber township,County Subdivision,3809329860,Rural,,,,,
,North Dakota,Stutsman County,Germania township,County Subdivision,3809329940,Rural,,,,,
,North Dakota,Stutsman County,Glacier township,County Subdivision,3809330380,Rural,,,,,
,North Dakota,Stutsman County,Griffin township,County Subdivision,3809333660,Rural,,,,,
,North Dakota,Stutsman County,Iosco township,County Subdivision,3809340100,Rural,,,,,
,North Dakota,Stutsman County,Lowery township,County Subdivision,3809348300,Rural,,,,,
,North Dakota,Stutsman County,Marstonmoor township,County Subdivision,3809351020,Rural,,,,,
,North Dakota,Stutsman County,Medina city,County Subdivision,3809351860,Rural,,,,,
,North Dakota,Stutsman County,Newbury township,County Subdivision,3809356100,Rural,,,,,
,North Dakota,Stutsman County,Northwest Stutsman UT,County Subdivision,3809358280,Rural,,,,,
,North Dakota,Stutsman County,Paris township,County Subdivision,3809360780,Rural,,,,,
,North Dakota,Stutsman County,Peterson township,County Subdivision,3809361940,Rural,,,,,
,North Dakota,Stutsman County,Sinclair township,County Subdivision,3809373340,Rural,,,,,
,North Dakota,Stutsman County,St. Paul township,County Subdivision,3809370180,Rural,,,,,
,North Dakota,Stutsman County,Stirton township,County Subdivision,3809376180,Rural,,,,,
,North Dakota,Stutsman County,Streeter city,County Subdivision,3809376620,Rural,,,,,
,North Dakota,Stutsman County,Streeter township,County Subdivision,3809376660,Rural,,,,,
,North Dakota,Stutsman County,Strong township,County Subdivision,3809376780,Rural,,,,,
,North Dakota,Stutsman County,Valley Spring township,County Subdivision,3809381260,Rural,,,,,
,North Dakota,Stutsman County,Wadsworth township,County Subdivision,3809382540,Rural,,,,,
,North Dakota,Stutsman County,Weld township,County Subdivision,3809384300,Rural,,,,,
,North Dakota,Stutsman County,Woodworth city,County Subdivision,3809387580,Rural,,,,,
Primary Care,1383916424,McKenzie County,Geographic HPSA,North Dakota,"McKenzie County, ND",1.925,15,Designated,Rural,04/18/2018,04/18/2018
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,North Dakota,McKenzie County,McKenzie,Single County,38053,Rural,,,,,
Primary Care,1389993871,LI-Pierce County,Low Income Population HPSA,North Dakota,"Pierce County, ND",0.42,20,Designated,Rural,09/20/2018,09/20/2018
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,North Dakota,Pierce County,Pierce,Single County,38069,Rural,,,,,
Primary Care,1389993875,LI-Walsh County,Low Income Population HPSA,North Dakota,"Walsh County, ND",0.28,11,Designated,Rural,10/25/2018,10/25/2018
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,North Dakota,Walsh County,Walsh,Single County,38099,Rural,,,,,
Primary Care,1385172213,Bottineau County,Geographic HPSA,North Dakota,"Bottineau County, ND",0.81,13,Designated,Rural,05/24/2017,12/10/2018
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,North Dakota,Bottineau County,Bottineau,Single County,38009,Rural,,,,,
