data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find
,Mary Eliza Mahoney Health Center Mobile Medical Unit,394 University Ave,Newark,NJ,07102-1221,Essex,Non-Rural,,,,
,Temporary Site - Shani Baraka Women Resource Center,300 Clinton Pl,Newark,NJ,07112-1564,Essex,Non-Rural,,,,
Primary Care,1349993469,"RUTGERS, THE STATE UNIVERSITY OF NEW JERSEY",Federally Qualified Health Center,New Jersey,"Essex County, NJ",0,20,Designated,Non-Rural,10/12/2016,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,RCHC,274 S Orange Ave,Newark,NJ,07103-2419,Essex,Non-Rural,,,,
Primary Care,1349993471,Zufall Health Center Inc.,Federally Qualified Health Center,New Jersey,"Morris County, NJ",0,11,Designated,Non-Rural,09/30/2004,10/07/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Highlands Health Van,18 W Blackwell St,Dover,NJ,07801-3841,Morris,Non-Rural,,,,
,Mobile Dental Van,17 S Warren St,Dover,NJ,07801-4506,Morris,Non-Rural,,,,
,Zufall Health Center,18 W Blackwell St,Dover,NJ,07801-3841,Morris,Non-Rural,,,,
,Zufall Health Center - Dover Dental Center,17 S Warren St,Dover,NJ,07801-4506,Morris,Non-Rural,,,,
,Zufall Health Center - Morristown,4 Atno Ave,Morristown,NJ,07960,Morris,Non-Rural,,,,
,Zufall Health Center - Sussex,238 Spring St,Newton,NJ,07860-2115,Sussex,Non-Rural,,,,
,Zufall Health Center Hackettstown,117 Seber Rd Bldg 5,Hackettstown,NJ,07840-1722,Warren,Non-Rural,,,,
,Zufall Health Center Somerville,71 4th St,Somerville,NJ,08876-3235,Somerset,Non-Rural,,,,
,Zufall Health Center West Orange,95 Northfield Ave,West Orange,NJ,07052-4731,Essex,Non-Rural,,,,
,Zufall Healthy Smile Center - Flemington,361 State Route 31 Bldg C,Flemington,NJ,08822-5796,Hunterdon,Non-Rural,,,,
Primary Care,1344896010,"OSBORN FAMILY HEALTH CENTER, INC., THE",Federally Qualified Health Center,New Jersey,"Camden County, NJ",0,3,Designated,Non-Rural,02/11/2020,02/11/2020
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Osborn Family Health Center,1601 Haddon Ave,Camden,NJ,08103-3109,Camden,Non-Rural,,,,
Primary Care,1342461575,Garden State Youth Correctional Facility,Correctional Facility,New Jersey,"Burlington County, NJ",1.78,6,Designated,Non-Rural,05/30/2013,01/30/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Garden State Youth Correctional Facility,Highbridge Rd & Hogback Rd,Trenton,NJ,08620,Burlington,Non-Rural,,,,
Primary Care,1343499315,East Jersey State Prison,Correctional Facility,New Jersey,"Union County, NJ",0.53,3,Designated,Non-Rural,05/30/2013,01/30/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,East Jersey State Prison,1185 Woodbridge Rd,Rahway,NJ,07065-5522,Union,Non-Rural,,,,
