data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,South Dakota,Hand County,Hand,Single County,46059,Rural,,,,,
Primary Care,1461001982,Gettysburg/Agar,Geographic HPSA,South Dakota,"Potter County, SD | Sully County, SD",1,15,Designated,Rural,11/22/1996,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,South Dakota,Potter County,Potter,Single County,46107,Rural,,,,,
,South Dakota,Sully County,Sully,Single County,46119,Rural,,,,,
Primary Care,1468502335,Hamlin County,Geographic HPSA,South Dakota,"Hamlin County, SD",1.51,15,Designated,Rural,06/29/2012,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,South Dakota,Hamlin County,Hamlin,Single County,46057,Rural,,,,,
Primary Care,1468484766,Ziebach County,High Needs Geographic HPSA,South Dakota,"Ziebach County, SD",0.93,21,Designated,Rural,06/29/2012,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,South Dakota,Ziebach County,Ziebach,Single County,46137,Rural,,,,,
Primary Care,1465252747,Moody County,Geographic HPSA,South Dakota,"Moody County, SD",0.79,13,Designated,Rural,10/20/2015,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,South Dakota,Moody County,Moody,Single County,46101,Rural,,,,,
Primary Care,1462437208,Bennett County,High Needs Geographic HPSA,South Dakota,"Bennett County, SD",0.92,18,Designated,Rural,01/23/2006,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,South Dakota,Bennett County,Bennett,Single County,46007,Rural,,,,,
Primary Care,1461376453,LI - Bon Homme County,Low Income Population HPSA,South Dakota,"Bon Homme County, SD",0.57,15,Designated,Rural,12/04/2012,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,South Dakota,Bon Homme County,Bon Homme,Single County,46009,Rural,,,,,
Primary Care,1465976351,Deuel County,Geographic HPSA,South Dakota,"Deuel County, SD",0.34,11,Designated,Rural,05/01/1996,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,South Dakota,Deuel County,Deuel,Single County,46039,Rural,,,,,
Primary Care,1463557393,Campbell County,Geographic HPSA,South Dakota,"Campbell County, SD",0.41,8,Designated,Rural,05/01/1996,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,South Dakota,Campbell County,Campbell,Single County,46021,Rural,,,,,
Primary Care,1462378245,Low Income - Day County,Low Income Population HPSA,South Dakota,"Day County, SD",0.7,17,Designated,Rural,05/01/2012,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,South Dakota,Day County,Day,Single County,46037,Rural,,,,,
Primary Care,1469001708,Hyde County,Geographic HPSA,South Dakota,"Hyde County, SD",0.31,15,Designated,Rural,08/30/1978,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,South Dakota,Hyde County,Hyde,Single County,46069,Rural,,,,,
Primary Care,1461827622,LI-Walworth County,Low Income Population HPSA,South Dakota,"Walworth County, SD",0.06,7,Designated,Rural,01/23/2006,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,South Dakota,Walworth County,Walworth,Single County,46129,Rural,,,,,
Primary Care,1464877134,Wall Service Area,Geographic HPSA,South Dakota,"Pennington County, SD",0.63,11,Designated,Rural,07/13/2007,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,South Dakota,Pennington County,Ash township,County Subdivision,4610302520,Rural,,,,,
,South Dakota,Pennington County,Castle Butte township,County Subdivision,4610310380,Rural,,,,,
,South Dakota,Pennington County,Cedar Butte township,County Subdivision,4610310820,Rural,,,,,
,South Dakota,Pennington County,Conata township,County Subdivision,4610313620,Rural,,,,,
,South Dakota,Pennington County,Crooked Creek township,County Subdivision,4610314700,Rural,,,,,
,South Dakota,Pennington County,Dalzell Canyon UT,County Subdivision,4610315350,Rural,,,,,
,South Dakota,Pennington County,East Central Pennington UT,County Subdivision,4610317730,Rural,,,,,
,South Dakota,Pennington County,Fairview township,County Subdivision,4610320900,Rural,,,,,
,South Dakota,Pennington County,Flat Butte township,County Subdivision,4610321660,Rural,,,,,
,South Dakota,Pennington County,Huron township,County Subdivision,4610331100,Rural,,,,,
,South Dakota,Pennington County,Imlay township,County Subdivision,4610331420,Rural,,,,,
,South Dakota,Pennington County,Lake Creek township,County Subdivision,4610335280,Rural,,,,,
,South Dakota,Pennington County,Lake Flat township,County Subdivision,4610335300,Rural,,,,,
,South Dakota,Pennington County,Lake Hill township,County Subdivision,4610335420,Rural,,,,,
,South Dakota,Pennington County,Northeast Pennington UT,County Subdivision,4610345574,Rural,,,,,
,South Dakota,Pennington County,Owanka township,County Subdivision,4610347980,Rural,,,,,
,South Dakota,Pennington County,Peno township,County Subdivision,4610349140,Rural,,,,,
,South Dakota,Pennington County,Quinn town,County Subdivision,4610352500,Rural,,,,,
,South Dakota,Pennington County,Quinn township,County Subdivision,4610352540,Rural,,,,,
,South Dakota,Pennington County,Rainy Creek/Cheyenne township,County Subdivision,4610352720,Rural,,,,,
,South Dakota,Pennington County,Scenic township,County Subdivision,4610357820,Rural,,,,,
,South Dakota,Pennington County,Shyne township,County Subdivision,4610358660,Rural,,,,,
,South Dakota,Pennington County,Sunnyside township,County Subdivision,4610362340,Rural,,,,,
,South Dakota,Pennington County,Wall town,County Subdivision,4610368380,Rural,,,,,
,South Dakota,Pennington County,Wasta town,County Subdivision,4610369140,Rural,,,,,
,South Dakota,Pennington County,Wasta township,County Subdivision,4610369180,Rural,,,,,
Primary Care,1469213347,Corsica/Armour,Geographic HPSA,South Dakota,"Aurora County, SD | Davison County, SD | Douglas County, SD",0.25,7,Designated,Rural,08/15/2012,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,South Dakota,Douglas County,Armour city,County Subdivision,4604302260,Rural,,,,,
,South Dakota,Aurora County,Aurora township,County Subdivision,4600302740,Rural,,,,,
,South Dakota,Davison County,Baker township,County Subdivision,4603503300,Rural,,,,,
,South Dakota,Douglas County,Belmont township,County Subdivision,4604304540,Rural,,,,,
,South Dakota,Aurora County,Center township,County Subdivision,4600310900,Rural,,,,,
,South Dakota,Douglas County,Chester township,County Subdivision,4604311620,Rural,,,,,
,South Dakota,Douglas County,Clark township,County Subdivision,4604312220,Rural,,,,,
,South Dakota,Douglas County,Corsica city,County Subdivision,4604313980,Rural,,,,,
,South Dakota,Douglas County,Delmont city,County Subdivision,4604316060,Rural,,,,,
,South Dakota,Douglas County,East Choteau township,County Subdivision,4604317740,Rural,,,,,
,South Dakota,Douglas County,Garfield township,County Subdivision,4604323620,Rural,,,,,
,South Dakota,Douglas County,Grandview township,County Subdivision,4604325340,Rural,,,,,
,South Dakota,Douglas County,Holland township,County Subdivision,4604329700,Rural,,,,,
,South Dakota,Douglas County,Independence township,County Subdivision,4604331500,Rural,,,,,
,South Dakota,Douglas County,Iowa township,County Subdivision,4604331820,Rural,,,,,
,South Dakota,Douglas County,Joubert township,County Subdivision,4604333060,Rural,,,,,
,South Dakota,Douglas County,Lincoln township,County Subdivision,4604337380,Rural,,,,,
,South Dakota,Aurora County,Stickney town,County Subdivision,4600361700,Rural,,,,,
,South Dakota,Davison County,Tobin township,County Subdivision,4603563660,Rural,,,,,
,South Dakota,Aurora County,Truro township,County Subdivision,4600364220,Rural,,,,,
,South Dakota,Douglas County,Valley township,County Subdivision,4604366060,Rural,,,,,
,South Dakota,Douglas County,Walnut Grove township,County Subdivision,4604368500,Rural,,,,,
,South Dakota,Aurora County,Washington township,County Subdivision,4600368900,Rural,,,,,
,South Dakota,Douglas County,Washington township,County Subdivision,4604369020,Rural,,,,,
Primary Care,1469440894,Salem,Geographic HPSA,South Dakota,"Hanson County, SD | McCook County, SD",0.82,10,Designated,Partially Rural,03/12/1984,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,South Dakota,McCook County,Benton township,County Subdivision,4608704820,Rural,,,,,
,South Dakota,McCook County,Bridgewater city,County Subdivision,4608707180,Non-Rural,,,,,
,South Dakota,McCook County,Bridgewater township,County Subdivision,4608707220,Non-Rural,,,,,
,South Dakota,McCook County,Brookfield township,County Subdivision,4608707540,Rural,,,,,
,South Dakota,McCook County,Canistota city,County Subdivision,4608709300,Non-Rural,,,,,
,South Dakota,McCook County,Canistota township,County Subdivision,4608709340,Partially Rural,,,,,
,South Dakota,Hanson County,Edgerton township,County Subdivision,4606118340,Rural,,,,,
,South Dakota,Hanson County,Emery city,County Subdivision,4606119420,Rural,,,,,
,South Dakota,McCook County,Emery township,County Subdivision,4608719460,Partially Rural,,,,,
,South Dakota,Hanson County,Farmer town,County Subdivision,4606121060,Rural,,,,,
,South Dakota,McCook County,Grant township,County Subdivision,4608725660,Non-Rural,,,,,
,South Dakota,McCook County,Greenland township,County Subdivision,4608725940,Partially Rural,,,,,
,South Dakota,McCook County,Jefferson township,County Subdivision,4608732580,Partially Rural,,,,,
,South Dakota,McCook County,Montrose city,County Subdivision,4608743500,Rural,,,,,
,South Dakota,McCook County,Montrose township,County Subdivision,4608743540,Rural,,,,,
,South Dakota,McCook County,Pearl township,County Subdivision,4608748740,Rural,,,,,
,South Dakota,Hanson County,Pleasant township,County Subdivision,4606150380,Rural,,,,,
,South Dakota,McCook County,Ramsey township,County Subdivision,4608752900,Rural,,,,,
,South Dakota,McCook County,Richland township,County Subdivision,4608754740,Rural,,,,,
,South Dakota,McCook County,Salem city,County Subdivision,4608757340,Rural,,,,,
,South Dakota,McCook County,Salem township,County Subdivision,4608757380,Rural,,,,,
,South Dakota,McCook County,Spencer city,County Subdivision,4608760060,Rural,,,,,
,South Dakota,Hanson County,Spring Lake township,County Subdivision,4606160860,Rural,,,,,
,South Dakota,McCook County,Spring Valley township,County Subdivision,4608761060,Non-Rural,,,,,
,South Dakota,McCook County,Sun Prairie township,County Subdivision,4608762420,Rural,,,,,
,South Dakota,Hanson County,Taylor township,County Subdivision,4606163020,Rural,,,,,
,South Dakota,McCook County,Union township,County Subdivision,4608765340,Non-Rural,,,,,
Primary Care,1464677780,Beresford/Alcester Service Area,Geographic HPSA,South Dakota,"Clay County, SD | Lincoln County, SD | Union County, SD",1.71,10,Designated,Partially Rural,05/22/1985,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,South Dakota,Union County,Alcester city,County Subdivision,4612700700,Rural,,,,,
,South Dakota,Union County,Alcester township,County Subdivision,4612700740,Rural,,,,,
,South Dakota,Union County,Beresford city,County Subdivision,4612704980,Rural,,,,,
,South Dakota,Union County,Big Springs township,County Subdivision,4612705460,Rural,,,,,
,South Dakota,Lincoln County,Brooklyn township,County Subdivision,4608307660,Non-Rural,,,,,
,South Dakota,Lincoln County,Delaware township,County Subdivision,4608315940,Non-Rural,,,,,
,South Dakota,Lincoln County,Eden township,County Subdivision,4608318140,Non-Rural,,,,,
,South Dakota,Union County,Emmet township,County Subdivision,4612719500,Rural,,,,,
,South Dakota,Clay County,Garfield township,County Subdivision,4602723580,Rural,,,,,
,South Dakota,Clay County,Glenwood township,County Subdivision,4602724660,Rural,,,,,
,South Dakota,Lincoln County,Lincoln township,County Subdivision,4608337500,Non-Rural,,,,,
,South Dakota,Lincoln County,Norway township,County Subdivision,4608345900,Non-Rural,,,,,
,South Dakota,Lincoln County,Pleasant township,County Subdivision,4608350500,Non-Rural,,,,,
,South Dakota,Union County,Prairie township,County Subdivision,4612751540,Rural,,,,,
,South Dakota,Union County,Sioux Valley township,County Subdivision,4612759140,Rural,,,,,
,South Dakota,Union County,Spink township,County Subdivision,4612760140,Rural,,,,,
,South Dakota,Union County,Virginia township,County Subdivision,4612767580,Rural,,,,,
Primary Care,1465610517,Canton Service Area,Geographic HPSA,South Dakota,"Lincoln County, SD",0.42,8,Designated,Partially Rural,09/03/2015,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,South Dakota,Lincoln County,Canton city,County Subdivision,4608309500,Rural,,,,,
,South Dakota,Lincoln County,Canton township,County Subdivision,4608309540,Rural,,,,,
,South Dakota,Lincoln County,Dayton township,County Subdivision,4608315620,Non-Rural,,,,,
,South Dakota,Lincoln County,Fairview town,County Subdivision,4608320780,Non-Rural,,,,,
,South Dakota,Lincoln County,Fairview township,County Subdivision,4608320820,Non-Rural,,,,,
,South Dakota,Lincoln County,Grant township,County Subdivision,4608325620,Non-Rural,,,,,
,South Dakota,Lincoln County,Highland township,County Subdivision,4608328860,Non-Rural,,,,,
,South Dakota,Lincoln County,La Valley township,County Subdivision,4608336060,Non-Rural,,,,,
,South Dakota,Lincoln County,Lennox city,County Subdivision,4608336380,Non-Rural,,,,,
,South Dakota,Lincoln County,Lynn township,County Subdivision,4608339620,Non-Rural,,,,,
,South Dakota,Lincoln County,Perry township,County Subdivision,4608349260,Non-Rural,,,,,
,South Dakota,Lincoln County,Worthing city,County Subdivision,4608372820,Non-Rural,,,,,
Primary Care,1469883780,Meade County,Geographic HPSA,South Dakota,"Meade County, SD",0.73,9,Designated,Partially Rural,12/29/2017,12/29/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,South Dakota,Meade County,Meade,Single County,46093,Partially Rural,,,,,
Primary Care,1466198899,Lawrence County,Low Income Population HPSA,South Dakota,"Lawrence County, SD",2.65,16,Designated,Rural,12/29/2017,12/29/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,South Dakota,Lawrence County,Lawrence,Single County,46081,Rural,,,,,
Primary Care,1468162469,SD Women's Prison,Correctional Facility,South Dakota,"Hughes County, SD",0.02,3,Designated,Rural,08/09/2018,08/09/2018
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,SD Women's Prison,3200 E Sd Highway 34,Pierre,SD,57501-5400,Hughes,Rural,,,,
Primary Care,1465425395,Mike Durfee State Prison,Correctional Facility,South Dakota,"Bon Homme County, SD",1.04,6,Designated,Rural,08/24/2018,08/24/2018
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Mike Durfee State Prison,1412 Wood St,Springfield,SD,57062-2238,Bon Homme,Rural,,,,
Primary Care,1468595668,SD State Penitentiary,Correctional Facility,South Dakota,"Minnehaha County, SD",1.78,6,Designated,Non-Rural,08/09/2018,08/09/2018
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,SD State Penitentiary,1600 N North Dr,Sioux Falls,SD,57104-0915,Minnehaha,Non-Rural,,,,
Primary Care,1468822701,LI-Brule County,Low Income Population HPSA,South Dakota,"Brule County, SD",0.41,14,Designated,Rural,11/15/2018,11/15/2018
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,South Dakota,Brule County,Brule,Single County,46015,Rural,,,,,
