data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find
,Lifespan Health - SMC,255 Wayne Rd,Savannah,TN,38372-1947,Hardin,Rural,,,,
,LIFESPAN KIDS,150 E End Dr,Savannah,TN,38372-1712,Hardin,Rural,,,,
,Lifespan Selmer,181 S Y Sq,Selmer,TN,38375-1739,McNairy,Rural,,,,
,Lifespan Women & Children Center,105 Davis St,Savannah,TN,38372-1855,Hardin,Rural,,,,
Primary Care,14799947EZ,CHARLES H  WILKENS MD PC,Rural Health Clinic,Tennessee,"Campbell County, TN",0,18,Designated,Rural,10/11/2012,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,CHARLES H  WILKENS MD PC,PO BOX 447,Jellico,TN,37762-0447,Campbell,Rural,,,,
Primary Care,14799947A7,LAKE COUNTY PRIMARY CARE,Federally Qualified Health Center,Tennessee,"Lake County, TN",0,22,Designated,Rural,11/26/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Lake County Primary Care Clinic,710 Carl Perkins Pkwy,Tiptonville,TN,38079-1678,Lake,Rural,,,,
,Lauderdale County Medical Clinic,317 Cleveland St,Ripley,TN,38063-1205,Lauderdale,Rural,,,,
,WILLLIAM B. ACREE CLINIC,130 N Main St,Ridgely,TN,38080-1317,Lake,Rural,,,,
Primary Care,1479994795,"Memphis Health Center, Inc.",Federally Qualified Health Center,Tennessee,"Shelby County, TN",0,22,Designated,Non-Rural,07/15/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,"MEMPHIS HEALTH CENTER, INC.",360 E Eh Crump Blvd,Memphis,TN,38126-5310,Shelby,Non-Rural,,,,
,Rossville Health Center,4940 Highway 57,Rossville,TN,38066-5068,Fayette,Non-Rural,,,,
,Salvation Army ARC,2649 Kirby Whitten Rd,Memphis,TN,38133-4734,Shelby,Non-Rural,,,,
,Synergy Treatment Centers,2305 Airport Interchange Ave,Memphis,TN,38132-1002,Shelby,Non-Rural,,,,
,Whitehaven Health Center,4593 Elvis Presley Blvd Ste 101,Memphis,TN,38116-1511,Shelby,Non-Rural,,,,
Primary Care,14799947A2,PERRY COUNTY MEDICAL CENTER INC,Federally Qualified Health Center,Tennessee,"Perry County, TN",0,19,Designated,Rural,11/26/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,"PERRY COUNTY MEDICAL CENTER, INC.",115 E Brooklyn St,Linden,TN,37096-3515,Perry,Rural,,,,
,Three Rivers Community Health-Dental,7723 Clearview Church Ln Ste 200,Lyles,TN,37098-1674,Hickman,Non-Rural,,,,
,THREE RIVERS COMMUNITY HLTH GRP-HICKMAN,7723 Clearview Church Ln,Lyles,TN,37098-1674,Hickman,Non-Rural,,,,
Primary Care,1479994794,"Rural Health Services Consortium, Inc.",Federally Qualified Health Center,Tennessee,"Hawkins County, TN",0,13,Designated,Rural,07/15/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,BAILEYTON MEDICAL CENTER,580 Van Hill Rd,Greeneville,TN,37745-7608,Greene,Rural,,,,
,BLUFF CITY MEDICAL CENTER,229 Highway 19 E,Bluff City,TN,37618-1865,Sullivan,Non-Rural,,,,
,BULLS GAP MEDICAL CENTER,260 Highway 11 E,Bulls Gap,TN,37711-3416,Hawkins,Non-Rural,,,,
,Camp Creek Medical Center,2994 Camp Creek Rd,Greeneville,TN,37743-6064,Greene,Rural,,,,
,DRY CREEK MEDICAL CENTER,1826 N Main Ave,Erwin,TN,37650-8932,Unicoi,Rural,,,,
,H.C. Mobile Unit #1,4966 Highway 11W,Rogersville,TN,37857-6028,Hawkins,Rural,,,,
,HAWKINS MEDICAL CENTER,4966 Highway 11W,Rogersville,TN,37857-6028,Hawkins,Rural,,,,
,KINGSPORT MEDICAL CENTER,737 E Sevier Ave,Kingsport,TN,37660-4912,Sullivan,Non-Rural,,,,
,LIMESTONE MEDICAL CENTER,105 Limestone Ruritan Rd,Limestone,TN,37681-2515,Washington,Non-Rural,,,,
,Mobile Unit 2,2880 Camp Creek Rd,Greeneville,TN,37743-6064,Greene,Rural,,,,
,MOUNTAIN CITY MEDICAL CENTER,222 Oak St,Mountain City,TN,37683-1526,Johnson,Rural,,,,
,ROAN MOUNTAIN MEDICAL CENTER,152 Highway 143,Roan Mountain,TN,37687-3002,Carter,Non-Rural,,,,
,ROGERSVILLE MEDICAL COMPLEX,4307 Highway 66 S,Rogersville,TN,37857-3155,Hawkins,Rural,,,,
,SBHC/Cherokee Comprehensive High School,2927 Highway 66 S,Rogersville,TN,37857-5169,Hawkins,Rural,,,,
,SBHC/Volunteer Comprehensive High School,1050 Volunteer St,Church Hill,TN,37642-4435,Hawkins,Non-Rural,,,,
,SNEEDVILLE MEDICAL CENTER,1861 Main St,Sneedville,TN,37869-3645,Hancock,Rural,,,,
Primary Care,14799947A4,"HAMILTON, COUNTY OF",Federally Qualified Health Center,Tennessee,"Hamilton County, TN",0,13,Designated,Non-Rural,11/26/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Chattanooga Hamilton County Health Department,921 E 3rd St,Chattanooga,TN,37403-2102,Hamilton,Non-Rural,,,,
,Homeless Health Care Center,730 E 11th St,Chattanooga,TN,37403-3103,Hamilton,Non-Rural,,,,
Primary Care,1473537620,J HOWARD RUPARD MD,Rural Health Clinic,Tennessee,"Bedford County, TN",0,16,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,J HOWARD RUPARD MD,883 Union St,Shelbyville,TN,37160-2607,Bedford,Rural,,,,
Primary Care,14799947A1,East Tennessee State University,Federally Qualified Health Center,Tennessee,"Washington County, TN",0,19,Designated,Non-Rural,11/26/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,EAST TENNESSEE STATE UNIVERSITY COLLEGE OF NURSING,400 J L Seehorn Rd,Johnson City,TN,37614,Washington,Non-Rural,,,,
,HANCOCK CTY SBHC/HIGH SCHOOL,2700 Main St,Sneedville,TN,37869-3041,Hancock,Rural,,,,
,HANCOCK ELEM SCHOOL BASED CLINIC,391 Court Sq,Sneedville,TN,37869-3860,Hancock,Rural,,,,
,Johnson City Community Health Center,2151 Century Ln,Johnson City,TN,37604-4469,Washington,Non-Rural,,,,
,JOHNSON CITY DOWNTOWN DAY CENTER,202 W Fairview Ave,Johnson City,TN,37604-5611,Washington,Non-Rural,,,,
Primary Care,14799947C6,FAMILY HEALTH CENTER OF ASHLAND CITY,Rural Health Clinic,Tennessee,"Cheatham County, TN",0,11,Designated,Non-Rural,12/16/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,FAMILY HEALTH CENTER OF ASHLAND CITY,342 Frey St,Ashland City,TN,37015-1734,Cheatham,Non-Rural,,,,
Primary Care,14799947F4,"Health, Tennessee Dept Of",Federally Qualified Health Center,Tennessee,"Davidson County, TN",0,19,Designated,Non-Rural,08/01/2015,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,"Gibson County Community Health Center, TDH",1250 S Manufacturers Row,Trenton,TN,38382-3632,Gibson,Rural,,,,
Primary Care,1479994700,Tri-State Community Health Center,Federally Qualified Health Center,Tennessee,"Shelby County, TN",0,24,Designated,Non-Rural,07/31/2017,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Temporary Site - Tri-State Community Health Center,3839 Lamar Ave,Memphis,TN,38118-3706,Shelby,Non-Rural,,,,
,Tri State Community Health Center,4041 Knight Arnold Rd,Memphis,TN,38118-2128,Shelby,Non-Rural,,,,
Primary Care,14799947B8,CHOTA COMMUNITY HEALTH SERVICES,Federally Qualified Health Center,Tennessee,"Monroe County, TN",0,19,Designated,Rural,09/30/2005,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Chota Community Health Services,412 Hunt St,Tellico Plains,TN,37385-5046,Monroe,Rural,,,,
,Chota Community Health Services,1206 Highway 411,Vonore,TN,37885-2455,Monroe,Rural,,,,
,Chota Community Health Services,4798 New Highway 68,Madisonville,TN,37354-1287,Monroe,Rural,,,,
,Chota Community Health Services,1255 Highway 411 Ste 6,Vonore,TN,37885-2457,Monroe,Rural,,,,
,Coker Creek Elementary School,130 Ruritan Rd,Tellico Plains,TN,37385-6075,Monroe,Rural,,,,
,Madisonville Intermediate School,1000 Green Rd,Madisonville,TN,37354-7062,Monroe,Rural,,,,
,Madisonville Middle School,175 Oak Grove Rd,Madisonville,TN,37354-5999,Monroe,Rural,,,,
,Madisonville Primary School,268 Warren St,Madisonville,TN,37354-1050,Monroe,Rural,,,,
,Rural Vale Elementary School,395 Daugherty Spring Rd,Tellico Plains,TN,37385-5604,Monroe,Rural,,,,
,Sequoyah High School,3128 Highway 411,Madisonville,TN,37354-6352,Monroe,Rural,,,,
,Sweetwater High School,414 S High St,Sweetwater,TN,37874-2437,Monroe,Rural,,,,
,Tellico Plains Elementary School,121 Old High School Rd,Tellico Plains,TN,37385-4965,Monroe,Rural,,,,
,Tellico Plains High School,9180 New Highway 68,Tellico Plains,TN,37385-5341,Monroe,Rural,,,,
,Tellico Plains Junior High School,120 Old High School Rd,Tellico Plains,TN,37385-4922,Monroe,Rural,,,,
,Vonore Elementary School,1135 Highway 411,Vonore,TN,37885-2437,Monroe,Rural,,,,
,Vonore Middle School,414 Hall St,Vonore,TN,37885-2338,Monroe,Rural,,,,
Primary Care,1479994799,"Community Health Of East Tennessee, Inc.",Federally Qualified Health Center,Tennessee,"Campbell County, TN",0,20,Designated,Non-Rural,11/26/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,"Community Health of East Tennessee, Inc.",130 Independence Ln,La Follette,TN,37766-3073,Campbell,Non-Rural,,,,
Primary Care,147999470F,Maury Regional Hospital,Federally Qualified Health Center,Tennessee,"Maury County, TN",0,19,Designated,Rural,11/01/2013,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Family Health Group Lewisburg,1090 N Ellington Pkwy Ste 102,Lewisburg,TN,37091-2227,Marshall,Rural,,,,
,Family Health Group Pediatrics,1090 N Ellington Pkwy Ste 201,Lewisburg,TN,37091-2227,Marshall,Rural,,,,
,Lewis Health Center,617 W Main St,Hohenwald,TN,38462-1355,Lewis,Rural,,,,
,Lewisburg Family Practice,1090 N Ellington Pkwy,Lewisburg,TN,37091-2227,Marshall,Rural,,,,
,PrimeCare,854 W James M Campbell Blvd Ste 301,Columbia,TN,38401-4659,Maury,Rural,,,,
,PrimeCare Suite 403,854 W James M Campbell Blvd Ste 403,Columbia,TN,38401-4659,Maury,Rural,,,,
,Waynesboro Primary Care,101 Jv Mangubat Dr,Waynesboro,TN,38485-2440,Wayne,Rural,,,,
Primary Care,14799947EY,HOPE FAMILY HEALTH SERVICES,Federally Qualified Health Center,Tennessee,"Sumner County, TN",0,19,Designated,Non-Rural,06/01/2012,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,HOPE Family Health Macon Westside Clinic,10427 Highway 52 W,Westmoreland,TN,37186-3234,Macon,Non-Rural,,,,
,HOPE Family Health Sumner North Health Center,1124 New Highway 52 E,Westmoreland,TN,37186-5032,Sumner,Non-Rural,,,,
Primary Care,14799947A5,"DAYSPRING FAMILY HEALTH CENTER, INC.",Federally Qualified Health Center,Tennessee,"Campbell County, TN",0,21,Designated,Rural,11/26/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Dayspring Clairfield,5663 Highway 90,Clairfield,TN,37715-3632,Claiborne,Rural,,,,
,Dayspring Dental,640 W Highway 92,Williamsburg,KY,40769-1936,Whitley,Rural,,,,
,Dayspring Health Inc,107 S Main St,Jellico,TN,37762-2154,Campbell,Rural,,,,
,Dayspring Jellico,550 Sunset Trl,Jellico,TN,37762-2343,Campbell,Rural,,,,
,Dayspring Williamsburg,402 Cumberland Ave,Williamsburg,KY,40769-1238,Whitley,Rural,,,,
,Dayspring Williamsburg Independent School,1000 Main St,Williamsburg,KY,40769-1000,Whitley,Rural,,,,
Primary Care,14799947D8,"CHRISTIAN FAMILY MEDICINE, INC",Rural Health Clinic,Tennessee,"Lauderdale County, TN",0,17,Designated,Rural,03/09/2009,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,"CHRISTIAN FAMILY MEDICINE, INC",79 Highway 51 S,Ripley,TN,38063-4580,Lauderdale,Rural,,,,
Primary Care,1477349560,MOUNTAIN CITY EXTENDED HOURS H,Rural Health Clinic,Tennessee,"Johnson County, TN",0,18,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,MOUNTAIN CITY EXTENDED HOURS H,1901 S Shady St,Mountain City,TN,37683,Johnson,Rural,,,,
Primary Care,1479994796,Ocoee Regional Health Corporation,Federally Qualified Health Center,Tennessee,"Polk County, TN",0,20,Designated,Non-Rural,11/26/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,BLEDSOE COUNTY PRIMARY CARE CTR.,3625 Main St,Pikeville,TN,37367-5319,Bledsoe,Rural,,,,
,CLEVELAND FAMILY HLTH CARE CTR,1420 Fritz St SE,Cleveland,TN,37323-6009,Bradley,Non-Rural,,,,
,Grundy County Primary Care Center,10120 Sr 56,Coalmont,TN,37313-2505,Grundy,Rural,,,,
,MEIGS COUNTY PRIMARY CARE,305 River Rd,Decatur,TN,37322-7801,Meigs,Rural,,,,
,"Ocoee Regional Health Corporation, Benton Family Health Care Center",6784 Highway 411,Benton,TN,37307-4818,Polk,Non-Rural,,,,
,Rhea County Primary Care Center,8850 Rhea County Hwy,Dayton,TN,37321-7932,Rhea,Rural,,,,
Primary Care,14799947A9,"Health, Tennessee Dept Of",Federally Qualified Health Center,Tennessee,"Davidson County, TN",0,21,Designated,Non-Rural,11/26/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,STEWART COUNTY COMMUNITY HEALTH,1021 Spring St,Dover,TN,37058-3302,Stewart,Rural,,,,
,TENNESSEE DEPARTMENT OF HEALTH,710 Hart Ln,Nashville,TN,37216-2649,Davidson,Non-Rural,,,,
Primary Care,1479994798,MORGAN COUNTY HEALTH COUNCIL,Federally Qualified Health Center,Tennessee,"Morgan County, TN",0,22,Designated,Non-Rural,11/26/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,"MORGAN COUNTY HEALTH COUNCIL, INC.",224 Old Mill Rd,Wartburg,TN,37887-4163,Morgan,Non-Rural,,,,
Primary Care,14799947EX,"Mercy Health Services, Inc.",Federally Qualified Health Center,Tennessee,"Williamson County, TN",0,11,Designated,Non-Rural,06/01/2012,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Mercy 128 Holiday Court,128 Holiday Ct Ste 105,Franklin,TN,37067-3092,Williamson,Non-Rural,,,,
,Mercy Health Services,1113 Murfreesboro Rd Ste 319,Franklin,TN,37064-1312,Williamson,Non-Rural,,,,
,"Mercy Health Services, Inc",1113 Murfreesboro Rd STE 202,Franklin,TN,37064-1318,Williamson,Non-Rural,,,,
,Mercy Marshall County,512 6th Ave N,Lewisburg,TN,37091-2608,Marshall,Rural,,,,
,Mercy Marshall County - 122 East Commerce Street,122 E Commerce St,Lewisburg,TN,37091-3340,Marshall,Rural,,,,
,Mercy office at Fairview Elementary,2640 Fairview Blvd,Fairview,TN,37062-9083,Williamson,Non-Rural,,,,
,Mercy office at Fairview High school,2595 Fairview Blvd,Fairview,TN,37062-9027,Williamson,Non-Rural,,,,
,Mercy office at Fairview Middle school,7200 Cumberland Dr,Fairview,TN,37062-9710,Williamson,Non-Rural,,,,
,Mercy office at FSSD Franklin Elementary School,1501 Figuers Dr,Franklin,TN,37064-3830,Williamson,Non-Rural,,,,
,Mercy office at FSSD Freedom Intermediate School,840 Glass Ln,Franklin,TN,37064-2461,Williamson,Non-Rural,,,,
,Mercy office at FSSD Freedom Middle school,750 New Highway 96 W,Franklin,TN,37064-2447,Williamson,Non-Rural,,,,
,Mercy office at FSSD Johnson Elementary School,815 Glass Ln,Franklin,TN,37064-2465,Williamson,Non-Rural,,,,
,Mercy office at FSSD Liberty Elementary School,600 Liberty Pike,Franklin,TN,37064-2923,Williamson,Non-Rural,,,,
,Mercy office at FSSD Moore Elementary School,1061 Lewisburg Pike,Franklin,TN,37064-6727,Williamson,Non-Rural,,,,
,Mercy Office at FSSD Poplar Grove School,2959 Del Rio Pike,Franklin,TN,37069-8701,Williamson,Non-Rural,,,,
,Mercy Office at Heritage Elementary,4801 Columbia Pike,Thompsons Station,TN,37179-5207,Williamson,Non-Rural,,,,
,Mercy Office at Heritage Middle,4803 Columbia Pike,Thompsons Station,TN,37179-5207,Williamson,Non-Rural,,,,
,Mercy office at Marshall Co Chapel Hill Elementary,4795 Nashville Hwy,Chapel Hill,TN,37034,Marshall,Rural,,,,
,Mercy office at Marshall Co Cornersville Elementary,485 N Main St,Cornersville,TN,37047-4104,Marshall,Rural,,,,
,Mercy office at Marshall Co Cornersville Middle/High school,323 S Main St,Cornersville,TN,37047-4228,Marshall,Rural,,,,
,Mercy office at Marshall Co Delk Henson Intermediate,425 S Horton Pkwy,Chapel Hill,TN,37034-3148,Marshall,Rural,,,,
,Mercy office at Marshall Co Forrest Middle/High School,310 N Horton Pkwy,Chapel Hill,TN,37034-3302,Marshall,Rural,,,,
,Mercy office at Marshall Co High School,597 W Ellington Pkwy,Lewisburg,TN,37091-4510,Marshall,Rural,,,,
,Mercy office at Marshall Co Lewisburg Middle school,500 Tiger Blvd,Lewisburg,TN,37091-2036,Marshall,Rural,,,,
,Mercy office at Marshall Co Oak Grove Elementary,1645 Franklin Pike,Lewisburg,TN,37091-6916,Marshall,Rural,,,,
,Mercy office at Marshall Co Westhills Elementary,1351 W Ellington Pkwy,Lewisburg,TN,37091-4502,Marshall,Rural,,,,
,Mercy office at Marshall Elementary School,401 Tiger Blvd,Lewisburg,TN,37091-2070,Marshall,Rural,,,,
,Mercy office at New Hope Academy,1820 Downs Blvd,Franklin,TN,37064-6859,Williamson,Non-Rural,,,,
,Mercy office at Westwood Elementary,7200 Tiger Trl,Fairview,TN,37062-7235,Williamson,Non-Rural,,,,
,Mercy Site Centennial High School,5050 Mallory Ln,Franklin,TN,37067-1398,Williamson,Non-Rural,,,,
,Mercy Site Franklin High School,810,Franklin,TN,37064,Williamson,Non-Rural,,,,
,Mercy Site Independence High School,1776 Declaration Way,Thompsons Station,TN,37179-9674,Williamson,Non-Rural,,,,
,Mercy Site Nolensville High School,1600 Summerlyn Dr,Nolensville,TN,37135-1547,Williamson,Non-Rural,,,,
,Mercy Site Summit High School,2830 Twin Lakes Dr,Spring Hill,TN,37174-2976,Williamson,Non-Rural,,,,
Primary Care,14799947D7,"University Community Health Services, Inc.",Federally Qualified Health Center,Tennessee,"Davidson County, TN",0,21,Designated,Non-Rural,09/30/2007,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Priest Lake Family and Women's Health Center,2637 Murfreesboro Pike,Nashville,TN,37217-3505,Davidson,Non-Rural,,,,
,VINE HILL COMMUNITY CLINIC,601 Benton Ave,Nashville,TN,37204-2303,Davidson,Non-Rural,,,,
Primary Care,1479994797,CHATTANOOGA HAMILTON COUNTY HOSPITAL AUTHORITY,Federally Qualified Health Center,Tennessee,"Hamilton County, TN",0,16,Designated,Non-Rural,11/26/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,DODSON AVENUE COMM HEALTH CENTER,1200 Dodson Ave,Chattanooga,TN,37406-3214,Hamilton,Non-Rural,,,,
,Erlanger Community Health Center - St.Elmo,3800 Tennessee Ave,Chattanooga,TN,37409-1270,Hamilton,Non-Rural,,,,
,Erlanger Medical Center,975 E 3rd St Ste B-708,Chattanooga,TN,37403-2147,Hamilton,Non-Rural,,,,
,Erlanger Premier Healthcare Center,251 N Lyerly St Ste 300,Chattanooga,TN,37404-2743,Hamilton,Non-Rural,,,,
Primary Care,14799947A6,HARDEMAN COUNTY COMMUNITY HEALTH CENTER,Federally Qualified Health Center,Tennessee,"Hardeman County, TN",0,21,Designated,Rural,11/26/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,HARDEMAN COUNTY COMMUNITY HEALTH CENTER,629 Nuckolls Rd,Bolivar,TN,38008-1599,Hardeman,Rural,,,,
,Henderson Health Center,1132 Industrial Dr,Henderson,TN,38340-1310,Chester,Rural,,,,
,School Health Clinic,445 Nuckolls Rd,Bolivar,TN,38008-1539,Hardeman,Rural,,,,
,STANTON HEALTH CENTER,17 1st St E,Stanton,TN,38069-4426,Haywood,Rural,,,,
Primary Care,1479994791,MOUNTAIN PEOPLES HEALTH COUNCILS INC,Federally Qualified Health Center,Tennessee,"Scott County, TN",0,20,Designated,Rural,06/11/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Administrative office,191 Fire Hall Dr,Huntsville,TN,37756-3414,Scott,Rural,,,,
,AREA HEALTH CENTER,3826 Norma Rd,Huntsville,TN,37756-4408,Scott,Rural,,,,
,Fentress County Dental Clinic,104 Regan Ave,Jamestown,TN,38556-3302,Fentress,Rural,,,,
,HIGHLAND HEALTH CENTER,715 Rugby Hwy,Robbins,TN,37852-3755,Scott,Rural,,,,
,HUNTSVILLE PRIMARY CARE CENTER,2974 Baker Hwy,Huntsville,TN,37756-3806,Scott,Rural,,,,
,MOUNTAIN PEOPLE'S ONEIDA CLINIC,460 Industrial Ln,Oneida,TN,37841-6294,Scott,Rural,,,,
,Mountain People's Oneida Clinic,470 Industrial Ln,Oneida,TN,37841-6294,Scott,Rural,,,,
,WINFIELD MEDICAL CENTER,25677 Scott Hwy,Winfield,TN,37892-2293,Scott,Rural,,,,
Primary Care,1479994793,CHRIST COMMUNITY HEALTH SERVICES INC,Federally Qualified Health Center,Tennessee,"Shelby County, TN",0,22,Designated,Non-Rural,09/30/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Administrative/Outreach Offices,2595 Central Ave,Memphis,TN,38104-5905,Shelby,Non-Rural,,,,
,Broad Avenue Dental Center,2953 Broad Ave,Memphis,TN,38112-2957,Shelby,Non-Rural,,,,
,BROAD AVENUE HEALTH CENTER,2861 Broad Ave,Memphis,TN,38112-2903,Shelby,Non-Rural,,,,
,East Jackson Health Center,655 Lexington Ave,Jackson,TN,38301-5075,Madison,Non-Rural,,,,
,Frayser Health Center,969 Frayser Blvd,Memphis,TN,38127-5977,Shelby,Non-Rural,,,,
,Hickory Hill Health Center,5366 Winchester Rd,Memphis,TN,38115-4565,Shelby,Non-Rural,,,,
,MOBILE CLINIC,2861 Broad Ave,Memphis,TN,38112-2903,Shelby,Non-Rural,,,,
,Operation Outreach Homeless Health Center,1325 Jefferson Ave,Memphis,TN,38104-2013,Shelby,Non-Rural,,,,
,ORANGE MOUND HEALTH CENTER,2569 Douglass Ave,Memphis,TN,38114-2532,Shelby,Non-Rural,,,,
,Raleigh Health Center,3481 Austin Peay Hwy,Memphis,TN,38128-3801,Shelby,Non-Rural,,,,
,THIRD STREET HEALTH CENTER,3362 S 3rd St,Memphis,TN,38109-2944,Shelby,Non-Rural,,,,
Primary Care,14799947EC,"WEST TENNESSEE PRIMARY CARE, LLC",Rural Health Clinic,Tennessee,"Chester County, TN",0,17,Designated,Rural,07/29/2011,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,"WEST TENNESSEE PRIMARY CARE, LLC",557 W Park Pl,Henderson,TN,38340-2027,Chester,Rural,,,,
Primary Care,14799947C1,CHEROKEE HEALTH SYSTEMS,Federally Qualified Health Center,Tennessee,"Knox County, TN",0,20,Designated,Non-Rural,09/30/2005,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,BEAN STATION HEALTH CENTER,1285 Highway 11W,Bean Station,TN,37708-5810,Grainger,Non-Rural,,,,
,Blaine Health Center,880 Rutledge Pike,Blaine,TN,37709-2317,Grainger,Non-Rural,,,,
,CENTER CITY HEALTH CENTER,2018 Western Ave,Knoxville,TN,37921-5718,Knox,Non-Rural,,,,
,Cherokee Health Systems - East Knox,2202 Martin Luther King Jr Ave,Knoxville,TN,37915-1570,Knox,Non-Rural,,,,
,Cherokee Health Systems Knox Homeless Health Center,538 W 5th Ave,Knoxville,TN,37917-7109,Knox,Non-Rural,,,,
,"CHEROKEE HEALTH SYSTEMS, INC.",6350 W Andrew Johnson Hwy,Talbott,TN,37877-8605,Hamblen,Non-Rural,,,,
,CHEROKEE HLTH SYSTEMS - MAYNARDV,4330 Maynardville Hwy,Maynardville,TN,37807-3618,Union,Non-Rural,,,,
,CHEROKEE HLTH SYSTEMS 5TH STREET CLINIC,815 W 5th North St,Morristown,TN,37814-3810,Hamblen,Non-Rural,,,,
,CHS - Frayser,2574 Frayser Blvd,Memphis,TN,38127-5829,Shelby,Non-Rural,,,,
,CHS Anderson County,1107 N Charles G Seivers Blvd,Clinton,TN,37716-3944,Anderson,Non-Rural,,,,
,CHS Blount County,255 E Watt St,Alcoa,TN,37701-2236,Blount,Non-Rural,,,,
,CHS Boyd Creek Elementary School Clinic,1729 Indian Warpath Rd,Sevierville,TN,37876-0147,Sevier,Rural,,,,
,CHS Catlettsburg Elementary School Clinic,1409 Catlettsburg Rd,Sevierville,TN,37876-1547,Sevier,Rural,,,,
,CHS Catons Chapel Elementary School Clinic,3135 Catons Chapel Rd,Sevierville,TN,37876-8760,Sevier,Rural,,,,
,CHS Chattanooga,5600 Brainerd Rd Ste A4,Chattanooga,TN,37411-5336,Hamilton,Non-Rural,,,,
,CHS Claiborne County Health Center,1596 Highway 33 S,New Tazewell,TN,37825-7104,Claiborne,Rural,,,,
,CHS Clairfield,5619 Highway 90,Clairfield,TN,37715-3632,Claiborne,Rural,,,,
,CHS Dameron Avenue Clinic,140 Dameron Ave,Knoxville,TN,37917-6413,Knox,Non-Rural,,,,
,CHS Englewood Health Center,3360 Highway 411 N,Englewood,TN,37329-5276,McMinn,Rural,,,,
,CHS Jones Cove Elementary School Clinic,4554 Jones Cove Rd,Cosby,TN,37722-3905,Sevier,Rural,,,,
,CHS Lonsdale,1754 Texas Ave,Knoxville,TN,37921-2513,Knox,Non-Rural,,,,
,CHS Loudon County,501 Adesa Blvd,Lenoir City,TN,37771-6725,Loudon,Non-Rural,,,,
,CHS New Center Elementary School Clinic,2701 Old Newport Hwy,Sevierville,TN,37876-2222,Sevier,Rural,,,,
,CHS Newport,215 Hedrick Dr,Newport,TN,37821-2902,Cocke,Rural,,,,
,CHS Newport Grammar School Clinic,320 8th St,Newport,TN,37821-3902,Cocke,Rural,,,,
