data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find
,"Family Health Care Clinic, Inc.--Pelahatchie",100 N Brooks Ave,Pelahatchie,MS,39145-3092,Rankin,Non-Rural,,,,
,"Family Health Care Clinic, Kokomo--Head Start",325 Kokomo Rd,Kokomo,MS,39643-4928,Marion,Rural,,,,
,"Family Health Care Clinic, Magee--Head Start",820 Johnson Lockhart Dr NE,Magee,MS,39111-3242,Simpson,Non-Rural,,,,
,"Family Health Care Clinic, Mize--School",125 School Rd,Mize,MS,39116-5637,Smith,Rural,,,,
,"Family Health Care Clinic, Piney Woods--School",5096 Highway 49 S,Braxton,MS,39044,Rankin,Non-Rural,,,,
,"Family Health Care Clinic, Pinola--Head Start",592 Schoolhouse Rd,Pinola,MS,39149-3000,Simpson,Non-Rural,,,,
,"Family Health Care Clinic, Prentiss-Head Start",150 J E Johnson Rd,Prentiss,MS,39474-3101,Jefferson Davis,Rural,,,,
,"Family Health Care Clinic, Tylertown--Head Start",130 E Lexie Rd,Tylertown,MS,39667-5604,Walthall,Rural,,,,
,"Family Health Care Clinic, Tylertown--Head Start",225 Saint Paul Rd,Tylertown,MS,39667-6163,Walthall,Rural,,,,
,"Family Health Care Clinic, Woodville--Head Start",1823 Highway 24 W,Woodville,MS,39669,Wilkinson,Rural,,,,
,"Family Health Care Clinic,Bay Springs--Head Start",298 Highway 18,Bay Springs,MS,39422-5106,Jasper,Rural,,,,
,"Family Health Care Clinics, Inc. --Winona",123 N Front St,Winona,MS,38967-2239,Montgomery,Rural,,,,
Primary Care,12299922E8,REDDY FAMILY MEDICAL CENTER WHITE CASTLE,Rural Health Clinic,Louisiana,"Iberville Parish, LA",0,18,Designated,Non-Rural,01/21/2004,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,REDDY FAMILY MEDICAL CENTER WHITE CASTLE,32985 Bowie St,White Castle,LA,70788-2320,Iberville,Non-Rural,,,,
Primary Care,12299922B4,"IBERIA COMPRHESIVE COM HEALTH CNTR, INC.",Federally Qualified Health Center,Louisiana,"Iberia Parish, LA",0,20,Designated,Non-Rural,10/26/2002,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,ABBEVILLE COMMUNITY HEALTH CENTER,800 Charity St,Abbeville,LA,70510-5239,Vermilion,Non-Rural,,,,
,Abbeville Community Health Center Main Site,1009 Charity St,Abbeville,LA,70510-5302,Vermilion,Non-Rural,,,,
,IBERIA COMPREHENSIVE COMMUNITY HEALTH CENTER,806 Jefferson Ter,New Iberia,LA,70560-5727,Iberia,Non-Rural,,,,
,Iberia Comprehensive Community Health Center Mobile Dental Unit,806 Jefferson Ter,New Iberia,LA,70560-5727,Iberia,Non-Rural,,,,
,Merryville Community Health Center,567 Walker St,Merryville,LA,70653-3040,Beauregard,Rural,,,,
,Sabine Comprehensive Health Clinic,1050 N Robinson St,Many,LA,71449-3536,Sabine,Rural,,,,
,St. Martin Parish Community Health Center,317 Dernier St,Saint Martinville,LA,70582-3809,St. Martin,Non-Rural,,,,
,Surrey Street Community Health Center,1004 Surrey St,Lafayette,LA,70501-6143,Lafayette,Non-Rural,,,,
,Surrey Street Community Health Center Extension Site,1002 12th St,Lafayette,LA,70501-6224,Lafayette,Non-Rural,,,,
,Vernon Parish Community Health Center,298 Nolan Trce,Leesville,LA,71446-3912,Vernon,Rural,,,,
Primary Care,12299922A3,"David Raines Community Health Center, Inc.",Federally Qualified Health Center,Louisiana,"Caddo Parish, LA",0,23,Designated,Non-Rural,10/26/2002,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,David Raines Community Health Center,3021 W 70th St,Shreveport,LA,71108-4603,Caddo,Non-Rural,,,,
,David Raines Community Health Center - Mobile Dental,Mobile Ct,Shreveport,LA,71115,Caddo,Non-Rural,,,,
,David Raines Community Health Center Administration,3041 Dr Martin Luther King Dr,Shreveport,LA,71107-4705,Caddo,Non-Rural,,,,
,"DAVID RAINES COMMUNITY HEALTH CENTER, INC - Gilliam",12763 Lay St,Gilliam,LA,71029,Caddo,Non-Rural,,,,
,"DAVID RAINES COMMUNITY HEALTH CENTER, INC. - HAYNESVILLE",1953 Main St,Haynesville,LA,71038-4907,Claiborne,Rural,,,,
,"David Raines Community Health Center, Inc. - Minden",128 Homer Rd,Minden,LA,71055-2732,Webster,Rural,,,,
,"DAVID RAINES COMMUNITY HEALTH CENTER, INC. - Shreveport",1625 David Raines Rd,Shreveport,LA,71107-5899,Caddo,Non-Rural,,,,
,"David Raines Community Health Centers, Inc. - Bossier ",1514 Doctors Dr,Bossier City,LA,71111-3379,Bossier,Non-Rural,,,,
,David Raines School Based Health Center -  JS Clark,351 Hearne Ave,Shreveport,LA,71103-2019,Caddo,Non-Rural,,,,
,David Raines School Based Health Center - Atkins,7611 Saint Vincent Ave,Shreveport,LA,71106-4231,Caddo,Non-Rural,,,,
,David Raines School Based Health Center - Linwood,401 W 70th St,Shreveport,LA,71106-3034,Caddo,Non-Rural,,,,
,David Raines School Based Health Center - OakPark,4331 Henry St,Shreveport,LA,71109-6820,Caddo,Non-Rural,,,,
,David Raines School Based Health Center - Woodlawn,7340 Wyngate Blvd,Shreveport,LA,71106-3920,Caddo,Non-Rural,,,,
Primary Care,1223209713,MAURICE COMMUNITY CARE CLINIC,Rural Health Clinic,Louisiana,"Vermilion Parish, LA",0,16,Designated,Non-Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,MAURICE COMMUNITY CARE CLINIC,207 Milton Rd,Maurice,LA,70555-4448,Vermilion,Non-Rural,,,,
Primary Care,122999220C,Jefferson Parish Human Services Authority,Federally Qualified Health Center,Louisiana,"Jefferson Parish, LA",0,9,Designated,Non-Rural,11/01/2013,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,JeffCare East Jefferson,3616 S I 10 Service Rd W,Metairie,LA,70001-1874,Jefferson,Non-Rural,,,,
,JeffCare West Jefferson,5001 Westbank Expy,Marrero,LA,70072-2954,Jefferson,Non-Rural,,,,
Primary Care,1222710608,REEVES MEMORIAL MEDICAL CENTER - RHC,Rural Health Clinic,Louisiana,"Union Parish, LA",0,19,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,REEVES MEMORIAL MEDICAL CENTER - RHC,402 E 2nd St,Bernice,LA,71222,Union,Rural,,,,
Primary Care,12299922H6,MADISON PARISH HOSPITAL RURAL HEALTH CLINIC,Rural Health Clinic,Louisiana,"Madison Parish, LA",0,20,Designated,Rural,10/18/2010,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,MADISON PARISH HOSPITAL RURAL HEALTH CLINIC,808 Johnson St,Tallulah,LA,71282-4535,Madison,Rural,,,,
Primary Care,12299922HW,MARILLAC COMMUNITY HEALTH CENTERS,Federally Qualified Health Center,Louisiana,"Orleans Parish, LA",0,12,Designated,Non-Rural,06/01/2012,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Akili Academy of New Orleans,3811 N Galvez St,New Orleans,LA,70117-5503,Orleans,Non-Rural,,,,
,Andrew Wilson Charter School,3617 General Pershing St,New Orleans,LA,70125-4530,Orleans,Non-Rural,,,,
,Audubon Gentilly School,4720 Painters St,New Orleans,LA,70122-5004,Orleans,Non-Rural,,,,
,Daughters of Charity Health Center -  Gentilly,100 Warrington Dr,New Orleans,LA,70122-3000,Orleans,Non-Rural,,,,
,Daughters of Charity Health Center - Algiers,3215 General Meyer Ave,New Orleans,LA,70114-3204,Orleans,Non-Rural,,,,
,Daughters of Charity Health Center - Carrollton,3201 S Carrollton Ave,New Orleans,LA,70118-4307,Orleans,Non-Rural,,,,
,Daughters of Charity Health Center - Gretna,1301 Whitney Ave,Gretna,LA,70056-5025,Jefferson,Non-Rural,,,,
,Daughters of Charity Health Center - Higgins,3303 Higgins Blvd,New Orleans,LA,70126-5853,Orleans,Non-Rural,,,,
,Daughters of Charity Health Center - Metairie,111 N Causeway Blvd,Metairie,LA,70001-5450,Jefferson,Non-Rural,,,,
,Daughters of Charity Health Center - New Orleans East,5630 Read Blvd,New Orleans,LA,70127-3106,Orleans,Non-Rural,,,,
,Daughters of Charity Health Center - St. Cecilia,1030 Lesseps St,New Orleans,LA,70117-4736,Orleans,Non-Rural,,,,
,Daughters of Charity Health Center – Kenner,3715 Williams Blvd Ste 220,Kenner,LA,70065-3061,Jefferson,Non-Rural,,,,
,Daughters of Charity Health Center – Prytania,3600 Prytania St Ste 100,New Orleans,LA,70115-3600,Orleans,Non-Rural,,,,
,Delgado Community College,615 City Park Ave,New Orleans,LA,70119-4399,Orleans,Non-Rural,,,,
,Harriet Tubman Charter School,2832 General Meyer Ave,New Orleans,LA,70114-3012,Orleans,Non-Rural,,,,
,Harriet Tubman Charter School - 2nd location,2013 General Meyer Ave,New Orleans,LA,70114-1533,Orleans,Non-Rural,,,,
,Homer A. Plessy Community School,721 Saint Philip St,New Orleans,LA,70116-2713,Orleans,Non-Rural,,,,
,Mobile Medical Unit #1,3201 S Carrollton Ave,New Orleans,LA,70118-4307,Orleans,Non-Rural,,,,
,Phillis Wheatley Community School,2300 Dumaine St,New Orleans,LA,70119-3512,Orleans,Non-Rural,,,,
,Saint Joan of Arc Roman Catholic School,919 Cambronne St,New Orleans,LA,70118-1121,Orleans,Non-Rural,,,,
,St. Augustine High School,2600 A P Tureaud Ave,New Orleans,LA,70119-1208,Orleans,Non-Rural,,,,
,St. Leo the Great School,1501 Abundance St,New Orleans,LA,70119-2052,Orleans,Non-Rural,,,,
,St. Mary&#39;s Academy,6905 Chef Menteur Hwy,New Orleans,LA,70126-5215,Orleans,Non-Rural,,,,
,St. Rita Catholic School,65 Fontainebleau Dr,New Orleans,LA,70125-3444,Orleans,Non-Rural,,,,
,Tooth Bus B,5630 Read Blvd,New Orleans,LA,70127-3106,Orleans,Non-Rural,,,,
Primary Care,12299922B5,Southeast Community Health Systems,Federally Qualified Health Center,Louisiana,"East Baton Rouge Parish, LA",0,17,Designated,Non-Rural,10/26/2002,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,SCHS-St. Helena Arts and Technology Academy,1798 Highway 1042,Greensburg,LA,70441-4241,St. Helena,Non-Rural,,,,
,SCHS-St. Helena College and Career Academy,14340 Highway 37,Greensburg,LA,70441-5213,St. Helena,Non-Rural,,,,
,Southeast Community Health Systems - Albany Location,30575 Old Baton Rouge Hwy,Hammond,LA,70403-8350,Livingston,Rural,,,,
,Southeast Community Health Systems - Central Tangipahoa Head Start,55420 N Railroad Ave,Independence,LA,70443-4260,Tangipahoa,Rural,,,,
,Southeast Community Health Systems - Chesbrough School-Based,68495 Highway 1054,Kentwood,LA,70444-6911,Tangipahoa,Non-Rural,,,,
,Southeast Community Health Systems - Greensburg Location,490 Sitman St,Greensburg,LA,70441-4212,St. Helena,Non-Rural,,,,
,Southeast Community Health Systems - Jewel M. Sumner High School-Based,15841 Highway 440,Kentwood,LA,70444-6937,Tangipahoa,Non-Rural,,,,
,Southeast Community Health Systems - Jewel M. Sumner Middle School-Based,15649 Highway 440,Kentwood,LA,70444-6939,Tangipahoa,Non-Rural,,,,
,Southeast Community Health Systems - Kentwood High School School-Based,603 9th St,Kentwood,LA,70444-2317,Tangipahoa,Rural,,,,
,Southeast Community Health Systems - Kentwood Location,721 Avenue G,Kentwood,LA,70444-2601,Tangipahoa,Rural,,,,
,Southeast Community Health Systems - Livingston Head Start,25753 Walker South Rd,Denham Springs,LA,70726-6517,Livingston,Non-Rural,,,,
,Southeast Community Health Systems - Mobile Wellness Clinic,13318 Berry Bowl Rd,Independence,LA,70443-2363,Tangipahoa,Rural,,,,
,Southeast Community Health Systems - North Tangi Head Start,63508 Roch Rd,Roseland,LA,70456-1816,Tangipahoa,Rural,,,,
,Southeast Community Health Systems - O.W. Dillon Leadership Academy School-Based,1459 Service Rd,Kentwood,LA,70444-3013,Tangipahoa,Rural,,,,
,Southeast Community Health Systems - Spring Creek Elementary School-Based,72961 Highway 1061,Kentwood,LA,70444-5833,Tangipahoa,Non-Rural,,,,
,Southeast Community Health Systems - St. Helena Early Learning Center School-Based,1590 Highway 1042,Greensburg,LA,70441-4240,St. Helena,Non-Rural,,,,
,Southeast Community Health Systems - St. Helena Head Start,77 Greensburg St,Greensburg,LA,70441-5201,St. Helena,Non-Rural,,,,
,Southeast Community Health Systems - Westminster Gardens,501 Edwin Neill Way,Hammond,LA,70403-4053,Tangipahoa,Non-Rural,,,,
,Southeast Community Health Systems - Women's Healthcare,8595 Picardy Ave Ste 230,Baton Rouge,LA,70809-3675,East Baton Rouge,Non-Rural,,,,
,Southeast Community Health Systems-Independence,13318 Berry Bowl Rd,Independence,LA,70443-2363,Tangipahoa,Rural,,,,
,Southeast Community Health Systems-Zachary,6351 Main St,Zachary,LA,70791-4038,East Baton Rouge,Non-Rural,,,,
Primary Care,12299922D8,ELTON RURAL HEALTH CLINIC,Rural Health Clinic,Louisiana,"Jefferson Davis Parish, LA",0,16,Designated,Rural,11/19/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,ELTON RURAL HEALTH CLINIC,907 Main St,Elton,LA,70532-3228,Jefferson Davis,Rural,,,,
Primary Care,12299922A4,"Outpatient Medical Center, Inc.",Federally Qualified Health Center,Louisiana,"Natchitoches Parish, LA",0,13,Designated,Rural,10/26/2002,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,"Outpatient Medical Center, Inc. @ Leesville",908 S 10th St,Leesville,LA,71446-4614,Vernon,Rural,,,,
,"Outpatient Medical Center, Inc. @ LP Vaughn SBHC",1500 Gold St,Natchitoches,LA,71457-4221,Natchitoches,Rural,,,,
,"Outpatient Medical Center, Inc. @ Natchitoches",1640 Breazeale Springs St,Natchitoches,LA,71457-4278,Natchitoches,Rural,,,,
,"Outpatient Medical Center, Inc. @ Tallulah",804 N Beech St,Tallulah,LA,71282-3809,Madison,Rural,,,,
,"Outpatient Medical Center, Inc@ M.R Weaver Elementary School",520 Saint Maurice Ln,Natchitoches,LA,71457-6108,Natchitoches,Rural,,,,
,"Outpatient Medical Center, Inc@ Natchitoches Junior High at Frankie Ray Jackson School",1621 Welch St,Natchitoches,LA,71457-4264,Natchitoches,Rural,,,,
,"Outpatient Medical Center, Inc@East Natchitoches Elementary School",1001 E 5th St,Natchitoches,LA,71457-5203,Natchitoches,Rural,,,,
Primary Care,1223448406,STERLINGTON OUTPATIENT RURAL HEALTH CLINIC,Rural Health Clinic,Louisiana,"Ouachita Parish, LA",0,19,Designated,Non-Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,STERLINGTON OUTPATIENT RURAL HEALTH CLINIC,10374 Highway 165 N,Sterlington,LA,71280-3320,Ouachita,Non-Rural,,,,
Primary Care,1225891283,MER ROUGE OUTPATIENT RURAL HEALTH CLINIC,Rural Health Clinic,Louisiana,"Morehouse Parish, LA",0,19,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,MER ROUGE OUTPATIENT RURAL HEALTH CLINIC,220 W Davenport Ave,Mer Rouge,LA,71261-3903,Morehouse,Rural,,,,
Primary Care,1222419266,CROWVILLE HEALTH CENTER,Rural Health Clinic,Louisiana,"Franklin Parish, LA",0,17,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,CROWVILLE HEALTH CENTER,5745 Highway 17,Winnsboro,LA,71295-5688,Franklin,Rural,,,,
Primary Care,12299922G8,"St. Thomas Community Health Center, Inc.",Federally Qualified Health Center,Louisiana,"Orleans Parish, LA",0,15,Designated,Non-Rural,03/01/2009,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Columbia Parc CHC,3943 Saint Bernard Ave,New Orleans,LA,70122-1147,Orleans,Non-Rural,,,,
,"Herschel L. Abbott, Jr. Community Health Center",1024 Jackson Ave,New Orleans,LA,70130-5546,Orleans,Non-Rural,,,,
,L. B. Landry Community Clinic,1200 L B Landry Ave,New Orleans,LA,70114-2657,Orleans,Non-Rural,,,,
,Mahalia Jackson Health Service Center,2405 Jackson Ave,New Orleans,LA,70113-2400,Orleans,Non-Rural,,,,
,St Thomas CHC at 1936-1938 Magazine Street,1936 Magazine St,New Orleans,LA,70130-5016,Orleans,Non-Rural,,,,
,St. Thomas CHC Medical Mobile Clinic,1936 Magazine St,New Orleans,LA,70130-5016,Orleans,Non-Rural,,,,
,St. Thomas Community Health Center,1020 Saint Andrew St,New Orleans,LA,70130-5022,Orleans,Non-Rural,,,,
,St. Thomas Community Health Center,2014 Magazine St,New Orleans,LA,70130-5018,Orleans,Non-Rural,,,,
,St. Thomas Community Health Center - West Bank,3221 General Degaulle Dr,New Orleans,LA,70114-6708,Orleans,Non-Rural,,,,
,St. Thomas Community Health Center - West Bank,230 Ochsner Blvd,Gretna,LA,70056-5246,Jefferson,Non-Rural,,,,
,St. Thomas Community Health Center Administrative & Service Site,2042 Magazine St,New Orleans,LA,70130-5018,Orleans,Non-Rural,,,,
,St. Thomas Community Wellness Center,2010 Magazine St,New Orleans,LA,70130-5018,Orleans,Non-Rural,,,,
Primary Care,12299922JB,START CORPORATION,Federally Qualified Health Center,Louisiana,"Terrebonne Parish, LA",0,11,Designated,Non-Rural,02/01/2018,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Start Community Health Center - Covington,1505 N Florida St,Covington,LA,70433-1544,St. Tammany,Non-Rural,,,,
,Start Community Health Center - Duhe,235 Civic Center Blvd,Houma,LA,70360-5937,Terrebonne,Non-Rural,,,,
,Start Community Health Center - Magnolia,420 Magnolia St,Houma,LA,70360-6304,Terrebonne,Non-Rural,,,,
,Start Community Health Center - New Orleans,701 Loyola Ave,New Orleans,LA,70113-1912,Orleans,Non-Rural,,,,
,Start Community Health Center - New Orleans,701 Loyola Ave Ste 106,New Orleans,LA,70113-1912,Orleans,Non-Rural,,,,
Primary Care,12299922HV,"RICHLAND, PARISH OF",Federally Qualified Health Center,Louisiana,"Richland Parish, LA",0,20,Designated,Rural,06/01/2012,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Delhi Charter School Based Health Center,6940 Highway 17,Delhi,LA,71232-7021,Richland,Rural,,,,
,Delhi Community Health Center,109 Elm St,Delhi,LA,71232-2844,Richland,Rural,,,,
,Delhi Community Health Center Dental Clinic,605 Broadway St,Delhi,LA,71232-3101,Richland,Rural,,,,
,Delhi Community Health Center SBHC Mobile Dental Services,109 Elm St,Delhi,LA,71232-2844,Richland,Rural,,,,
,Delhi Elementary & High School-Based Health Center,509 Main St,Delhi,LA,71232-2537,Richland,Rural,,,,
,Delhi Middle SBHC,106 Toombs St,Delhi,LA,71232-2647,Richland,Rural,,,,
,"Emergency Temporary Site, Delhi Rural Health Clinic (DRHC)",508 Broadway St,Delhi,LA,71232-3002,Richland,Rural,,,,
Primary Care,12299922A2,Catahoula Parish Hospital District # 2,Federally Qualified Health Center,Louisiana,"Catahoula Parish, LA",0,16,Designated,Rural,10/26/2002,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,CATAHOULA PARISH HOSPITAL SERVICES DISTRICT,307 Chisum St,Sicily Island,LA,71368-4807,Catahoula,Rural,,,,
,Ferriday Family Health Center,100 Serio Blvd,Ferriday,LA,71334-2013,Concordia,Rural,,,,
,Harrisonburg Family Health,302 Bushley St,Harrisonburg,LA,71340-1656,Catahoula,Rural,,,,
,Jonesville Medical Center,900 Foster St,Jonesville,LA,71343-2781,Catahoula,Rural,,,,
,MEDICAL CENTER FAMILY DENISTRY,710 Chisum St,Sicily Island,LA,71368,Catahoula,Rural,,,,
,WISNER MEDICAL CLINIC,126 Watson Rd,Wisner,LA,71378-4660,Franklin,Rural,,,,
Primary Care,12299922JE,ERATH DELCAMBRE COMMUNITY CARE CLINIC,Rural Health Clinic,Louisiana,"Vermilion Parish, LA",0,14,Designated,Non-Rural,08/29/2018,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,ERATH DELCAMBRE COMMUNITY CARE CLINIC,220 North Rd,Erath,LA,70533-3200,Vermilion,Non-Rural,,,,
Primary Care,12299922F7,"Jefferson Community Health Care Centers, Inc",Federally Qualified Health Center,Louisiana,"Jefferson Parish, LA",0,11,Designated,Non-Rural,09/30/2006,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,JCHCC-Satellite Lapalco,7017 Lapalco Blvd,Marrero,LA,70072-4503,Jefferson,Non-Rural,,,,
,JCHCC-Your Dental Mobile Home,4028 Highway 90 W,Avondale,LA,70094-2622,Jefferson,Non-Rural,,,,
,"JEFFERSON COMMUNITY HEALTH CARE CENTERS, INC.",4028 US-90,Westwego,LA,70094,Jefferson,Non-Rural,,,,
,"Jefferson Community Health Care Centers,Inc.-Kenner",2552 Williams Blvd,Kenner,LA,70062-5538,Jefferson,Non-Rural,,,,
,Jefferson Community Health Care Centers-Avondale,3932 US-90,Westwego,LA,70094,Jefferson,Non-Rural,,,,
,Jefferson Community Health Care Centers-Grand Isle,3101 Highway 1,Grand Isle,LA,70358-9753,Jefferson,Non-Rural,,,,
,Jefferson Community Health Care Centers-RFK Lafitte Medical Clinic,5140 Church St,Lafitte,LA,70067-5256,Jefferson,Non-Rural,,,,
,LW Higgins High School SBHC,7201 Lapalco Blvd,Marrero,LA,70072-4523,Jefferson,Non-Rural,,,,
Primary Care,12299922HD,Common Ground Health Clinic,Federally Qualified Health Center,Louisiana,"Orleans Parish, LA",0,17,Designated,Non-Rural,09/27/2010,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Common Ground Health Clinic,1400 Teche St,New Orleans,LA,70114-5843,Orleans,Non-Rural,,,,
,Common Ground Health Clinic-Gretna,441 Wall Blvd,Gretna,LA,70056-7723,Jefferson,Non-Rural,,,,
Primary Care,1223702815,BUNKIE GENERAL HOSPITAL RURAL HEALTH CLINIC,Rural Health Clinic,Louisiana,"Avoyelles Parish, LA",0,19,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,BUNKIE GENERAL HOSPITAL RURAL HEALTH CLINIC,109 N Lexington Ave,Bunkie,LA,71322-1619,Avoyelles,Rural,,,,
Primary Care,12299922HN,MQVN COMMUNITY DEVELOPMENT CORP,Federally Qualified Health Center,Louisiana,"Orleans Parish, LA",0,20,Designated,Non-Rural,08/19/2010,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,NOELA Community Health Center,13085 Chef Menteur Hwy,New Orleans,LA,70129-1804,Orleans,Non-Rural,,,,
,NOELA Wellness Center,14401 Chef Menteur Hwy,New Orleans,LA,70129-2014,Orleans,Non-Rural,,,,
Primary Care,12299922B1,"Rapides Primary Health Care Center, Incorporated",Federally Qualified Health Center,Louisiana,"Rapides Parish, LA",0,17,Designated,Non-Rural,10/26/2002,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Avoyelles Primary Health and Wellness Center,1007 Shirley Rd,Bunkie,LA,71322-1544,Avoyelles,Rural,,,,
,RAPIDES PRIMARY HEALTH CARE CENTER,1217 Willow Glen River Rd,Alexandria,LA,71302-5458,Rapides,Non-Rural,,,,
,Women's Pavilion,1217 Willow Glen River Rd,Alexandria,LA,71302-5458,Rapides,Non-Rural,,,,
Primary Care,12299922JA,H I V/ A I D S Alliance For Region Two Inc,Federally Qualified Health Center,Louisiana,"East Baton Rouge Parish, LA",0,14,Designated,Non-Rural,10/20/2016,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Admin Office,4550 North Blvd Ste 250,Baton Rouge,LA,70806-4013,East Baton Rouge,Non-Rural,,,,
,Capital Area Human Services District,4615 Government St Ste 112,Baton Rouge,LA,70806-5922,East Baton Rouge,Non-Rural,,,,
,HAART Clinic,3849 North Blvd,Baton Rouge,LA,70806-3854,East Baton Rouge,Non-Rural,,,,
,Homeless Drop-In Center,153 N 17th St,Baton Rouge,LA,70802-3800,East Baton Rouge,Non-Rural,,,,
,North Blvd Clinic,4560 North Blvd Ste 101,Baton Rouge,LA,70806-4043,East Baton Rouge,Non-Rural,,,,
,Open Health Care Clinic - Main,3801 North Blvd,Baton Rouge,LA,70806-3825,East Baton Rouge,Non-Rural,,,,
,Temporary Site - COVID-19 Convention St,3905 Convention St,Baton Rouge,LA,70806-3806,East Baton Rouge,Non-Rural,,,,
,Temporary Site - COVID-19 Testing Unit #1-mobile,3849 North Blvd,Baton Rouge,LA,70806-3854,East Baton Rouge,Non-Rural,,,,
Primary Care,12299922G9,WINN COMMUNITY HEALTH CENTER,Federally Qualified Health Center,Louisiana,"Winn Parish, LA",0,15,Designated,Rural,03/01/2009,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Avoyelles Community Health Center,338 Moreau St,Marksville,LA,71351-2956,Avoyelles,Rural,,,,
,Bienville Community Health Center,2826 Bienville Rd,Ringgold,LA,71068-2588,Bienville,Rural,,,,
,Colfax School-Based Health Clinic,301 3rd St,Colfax,LA,71417-1813,Grant,Non-Rural,,,,
,Conference Center,429 W Lafayette St,Winnfield,LA,71483-3463,Winn,Rural,,,,
,East Grant Community Health Center,9465 Highway 165,Pollock,LA,71467-3511,Grant,Non-Rural,,,,
,Georgetown School-Based Clinic,4528 Highway 500,Georgetown,LA,71432-3628,Grant,Non-Rural,,,,
,Grant Community Health Center,340 Webb Smith Dr,Colfax,LA,71417-1910,Grant,Non-Rural,,,,
,Lincoln Community  Health Center,401 E Vaughn Ave Ste 104-105,Ruston,LA,71270-5950,Lincoln,Rural,,,,
,Lincoln Community  Health Center,1140 S Vienna St,Ruston,LA,71270-5834,Lincoln,Rural,,,,
,Mabel Brasher Montessori School Based Health Center,601 Cloverleaf Blvd,Alexandria,LA,71303-3808,Rapides,Non-Rural,,,,
,Montgomery School-Based Clinic,Harrison Dr,Montgomery,LA,71454,Grant,Non-Rural,,,,
,Peabody School-Based Clinic,2727 Jones Ave,Alexandria,LA,71302-5619,Rapides,Non-Rural,,,,
,Pineville Elementary School Based Health Center,835 Main St,Pineville,LA,71360-6405,Rapides,Non-Rural,,,,
,Rapides School Based Health Center - AMMS,122 Maryland Ave,Alexandria,LA,71301-5403,Rapides,Non-Rural,,,,
,Rapides School Based Health Center - Huddle,505 Texas Ave,Alexandria,LA,71301-5038,Rapides,Non-Rural,,,,
,South Grant School-Based Clinic,1000 Highway 1241,Dry Prong,LA,71423-3632,Grant,Non-Rural,,,,
,Trinity CHC Mobile Dental Center,425 W Lafayette St,Winnfield,LA,71483-3463,Winn,Rural,,,,
,Verda School-Based Clinic,2580 Highway 122,Montgomery,LA,71454-5540,Grant,Non-Rural,,,,
