data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find
Primary Care,11999919C8,CHI HEALTH CLINIC LOGAN,Rural Health Clinic,Iowa,"Harrison County, IA",0,12,Designated,Non-Rural,07/14/2010,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,CHI HEALTH CLINIC LOGAN,118 S 1st Ave,Logan,IA,51546-1306,Harrison,Non-Rural,,,,
Primary Care,11999919C7,CHI HEALTH CLINIC MISSOURI VALLEY,Rural Health Clinic,Iowa,"Harrison County, IA",0,9,Designated,Non-Rural,07/14/2010,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,CHI HEALTH CLINIC MISSOURI VALLEY,809 Elm St,Missouri Valley,IA,51555-1140,Harrison,Non-Rural,,,,
Primary Care,119999190F,OSAGE CLINIC,Rural Health Clinic,Iowa,"Mitchell County, IA",0,15,Designated,Rural,01/19/2005,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,OSAGE CLINIC,620 N 8th St,Osage,IA,50461-1456,Mitchell,Rural,,,,
Primary Care,1192678283,RICEVILLE CLINIC,Rural Health Clinic,Iowa,"Mitchell County, IA",0,15,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,RICEVILLE CLINIC,109 Westward Dr,Riceville,IA,50466-7550,Mitchell,Rural,,,,
Primary Care,1195905584,UNITYPOINT CLINIC FAMILY MEDICINE HUMBOLDT,Rural Health Clinic,Iowa,"Humboldt County, IA",0,13,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,UNITYPOINT CLINIC FAMILY MEDICINE HUMBOLDT,1010 15th St N,Humboldt,IA,50548-1008,Humboldt,Rural,,,,
Primary Care,1196867611,VAN DIEST MEDICAL CENTER JEWELL CLINIC,Rural Health Clinic,Iowa,"Hamilton County, IA",0,14,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,VAN DIEST MEDICAL CENTER JEWELL CLINIC,731 Main St,Jewell,IA,50130-2040,Hamilton,Rural,,,,
Primary Care,1199991988,All Care Health Center,Federally Qualified Health Center,Iowa,"Pottawattamie County, IA",0,20,Designated,Non-Rural,10/26/2002,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,All Care Health Center,902 S 6th St,Council Bluffs,IA,51501-6441,Pottawattamie,Non-Rural,,,,
,Florence M. Lakin Health Center,1415 Avenue J Ste 2,Council Bluffs,IA,51501-1168,Pottawattamie,Non-Rural,,,,
,New Visions Homeless Services,1435 N 15th St,Council Bluffs,IA,51501-1133,Pottawattamie,Non-Rural,,,,
Primary Care,1191901430,GREAT RIVER CLINIC AT WAPELLO,Rural Health Clinic,Iowa,"Louisa County, IA",0,16,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,GREAT RIVER CLINIC AT WAPELLO,220 Mulberry St Ste A,Wapello,IA,52653-1570,Louisa,Rural,,,,
Primary Care,1199661353,MCCRARY ROST CLINIC,Rural Health Clinic,Iowa,"Sac County, IA",0,13,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,MCCRARY ROST CLINIC,1160 3rd St,Lake View,IA,51450-7612,Sac,Rural,,,,
Primary Care,1192671731,CHI HEALTH CLINIC BEDFORD,Rural Health Clinic,Iowa,"Taylor County, IA",0,16,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,CHI HEALTH CLINIC BEDFORD,1502 Madison St,Bedford,IA,50833-1043,Taylor,Rural,,,,
Primary Care,1197873259,MYRTUE MEDICAL CENTER - G E LARSON ELK HORN/KIMBAL,Rural Health Clinic,Iowa,"Shelby County, IA",0,13,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,MYRTUE MEDICAL CENTER - G E LARSON ELK HORN/KIMBAL,4022 Main St,Elk Horn,IA,51531-2102,Shelby,Rural,,,,
Primary Care,119999190P,VINTON FAMILY MEDICAL CLINIC,Rural Health Clinic,Iowa,"Benton County, IA",0,15,Designated,Rural,11/20/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,VINTON FAMILY MEDICAL CLINIC,504 N 9th Ave,Vinton,IA,52349-2254,Benton,Rural,,,,
Primary Care,1192502935,CHI HEALTH CLINIC LENOX,Rural Health Clinic,Iowa,"Taylor County, IA",0,15,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,CHI HEALTH CLINIC LENOX,210 S Main St,Lenox,IA,50851-1242,Taylor,Rural,,,,
Primary Care,119999198N,MESKWAKI HC,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Iowa,"Tama County, IA",0,13,Designated,Rural,10/26/2002,09/09/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,MESKWAKI HC,1646 305th St,Tama,IA,52339-9698,Tama,Rural,,,,
Primary Care,1194846635,Adair County,Geographic HPSA,Iowa,"Adair County, IA",0.03,9,Designated,Rural,12/04/2012,04/07/2020
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Iowa,Adair County,Adair,Single County,19001,Rural,,,,,
Primary Care,1197823689,Perry,Geographic HPSA,Iowa,"Boone County, IA | Dallas County, IA | Greene County, IA | Guthrie County, IA",5.22,11,Designated,Partially Rural,03/17/2020,03/17/2020
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Iowa,Dallas County,Adams township,County Subdivision,1904990003,Non-Rural,,,,,
,Iowa,Dallas County,Adel township,County Subdivision,1904990018,Non-Rural,,,,,
,Iowa,Boone County,Amaqua township,County Subdivision,1901590057,Rural,,,,,
,Iowa,Boone County,Beaver township,County Subdivision,1901590150,Rural,,,,,
,Iowa,Dallas County,Beaver township,County Subdivision,1904990156,Non-Rural,,,,,
,Iowa,Greene County,Bristol township,County Subdivision,1907390342,Rural,,,,,
,Iowa,Boone County,Cass township,County Subdivision,1901590489,Rural,,,,,
,Iowa,Guthrie County,Cass township,County Subdivision,1907790501,Rural,,,,,
,Iowa,Dallas County,Colfax township,County Subdivision,1904990759,Non-Rural,,,,,
,Iowa,Dallas County,Dallas township,County Subdivision,1904990879,Non-Rural,,,,,
,Iowa,Dallas County,Des Moines township,County Subdivision,1904990972,Non-Rural,,,,,
,Iowa,Guthrie County,Dodge township,County Subdivision,1907791008,Rural,,,,,
,Iowa,Boone County,Douglas township,County Subdivision,1901591029,Rural,,,,,
,Iowa,Greene County,Franklin township,County Subdivision,1907391404,Rural,,,,,
,Iowa,Dallas County,Grant township,County Subdivision,1904991647,Non-Rural,,,,,
,Iowa,Greene County,Grant township,County Subdivision,1907391653,Rural,,,,,
,Iowa,Greene County,Greenbrier township,County Subdivision,1907391746,Rural,,,,,
,Iowa,Greene County,Hardin township,County Subdivision,1907391830,Rural,,,,,
,Iowa,Greene County,Jackson township,County Subdivision,1907392115,Rural,,,,,
,Iowa,Greene County,Jefferson city,County Subdivision,1907392221,Rural,,,,,
,Iowa,Greene County,Junction township,County Subdivision,1907392286,Rural,,,,,
,Iowa,Dallas County,Lincoln township,County Subdivision,1904992544,Non-Rural,,,,,
,Iowa,Dallas County,Linn township,County Subdivision,1904992646,Non-Rural,,,,,
,Iowa,Boone County,Marcy township,County Subdivision,1901592832,Rural,,,,,
,Iowa,Boone County,Peoples township,County Subdivision,1901593291,Rural,,,,,
,Iowa,Guthrie County,Richland township,County Subdivision,1907793591,Rural,,,,,
,Iowa,Dallas County,Spring Valley township,County Subdivision,1904993993,Partially Rural,,,,,
,Iowa,Dallas County,Sugar Grove township,County Subdivision,1904994029,Non-Rural,,,,,
,Iowa,Boone County,Union township,County Subdivision,1901594176,Rural,,,,,
,Iowa,Dallas County,Union township,County Subdivision,1904994194,Non-Rural,,,,,
,Iowa,Dallas County,Van Meter township,County Subdivision,1904994326,Non-Rural,,,,,
,Iowa,Guthrie County,Victory township,County Subdivision,1907794353,Partially Rural,,,,,
,Iowa,Dallas County,Washington township,County Subdivision,1904994485,Non-Rural,,,,,
,Iowa,Greene County,Washington township,County Subdivision,1907394497,Rural,,,,,
,Iowa,Boone County,Yell township,County Subdivision,1901594797,Rural,,,,,
Primary Care,1198792430,LI - Black Hawk County,Low Income Population HPSA,Iowa,"Black Hawk County, IA",6.4157,14,Designated,Non-Rural,09/10/2001,03/18/2020
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Iowa,Black Hawk County,Black Hawk,Single County,19013,Non-Rural,,,,,
Primary Care,1192600514,LI-Davis County,Low Income Population HPSA,Iowa,"Davis County, IA",0.2937,10,Designated,Rural,09/02/2016,03/18/2020
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Iowa,Davis County,Davis,Single County,19051,Rural,,,,,
Primary Care,1198665171,Dayton/Gowrie,Geographic HPSA,Iowa,"Boone County, IA | Calhoun County, IA | Greene County, IA | Hamilton County, IA | Webster County, IA",0.92,11,Designated,Rural,03/26/1981,04/07/2020
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Iowa,Webster County,Burnside township,County Subdivision,1918790405,Rural,,,,,
,Iowa,Webster County,Clay township,County Subdivision,1918790702,Rural,,,,,
,Iowa,Greene County,Dawson township,County Subdivision,1907390897,Rural,,,,,
,Iowa,Webster County,Dayton township,County Subdivision,1918790915,Rural,,,,,
,Iowa,Boone County,Dodge township,County Subdivision,1901591002,Rural,,,,,
,Iowa,Webster County,Gowrie township,County Subdivision,1918791596,Rural,,,,,
,Iowa,Boone County,Grant township,County Subdivision,1901591629,Rural,,,,,
,Iowa,Webster County,Hardin township,County Subdivision,1918791842,Rural,,,,,
,Iowa,Webster County,Lost Grove township,County Subdivision,1918792715,Rural,,,,,
,Iowa,Hamilton County,Marion township,County Subdivision,1907992850,Rural,,,,,
,Iowa,Greene County,Paton township,County Subdivision,1907393276,Rural,,,,,
,Iowa,Boone County,Pilot Mound township,County Subdivision,1901593330,Rural,,,,,
,Iowa,Calhoun County,Reading township,County Subdivision,1902593546,Rural,,,,,
,Iowa,Webster County,Roland township,County Subdivision,1918793684,Rural,,,,,
,Iowa,Webster County,Sumner township,County Subdivision,1918794053,Rural,,,,,
,Iowa,Hamilton County,Webster township,County Subdivision,1907994623,Rural,,,,,
,Iowa,Webster County,Webster township,County Subdivision,1918794632,Rural,,,,,
,Iowa,Webster County,Yell township,County Subdivision,1918794800,Rural,,,,,
Primary Care,1199441894,LI - Des Moines County,Low Income Population HPSA,Iowa,"Des Moines County, IA",3.6249,17,Designated,Rural,03/18/2002,04/07/2020
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Iowa,Des Moines County,Des Moines,Single County,19057,Rural,,,,,
Primary Care,1194515670,Fayette County,Geographic HPSA,Iowa,"Fayette County, IA",2.61,11,Designated,Rural,04/05/2013,04/07/2020
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Iowa,Fayette County,Fayette,Single County,19065,Rural,,,,,
Primary Care,1197329827,FAMILY HEALTH CENTER,Rural Health Clinic,Iowa,"Montgomery County, IA",0,15,Designated,Rural,02/11/2020,02/11/2020
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,FAMILY HEALTH CENTER,309 S 5th Ave,Villisca,IA,50864-1160,Montgomery,Rural,,,,
Primary Care,1194517935,LI-Tama County,Low Income Population HPSA,Iowa,"Tama County, IA",1.74,16,Designated,Rural,06/11/2020,06/11/2020
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Iowa,Tama County,Tama,Single County,19171,Rural,,,,,
Primary Care,1193169314,LI-Wayne County,Low Income Population HPSA,Iowa,"Wayne County, IA",0.402,13,Designated,Rural,08/12/2005,05/14/2020
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Iowa,Wayne County,Wayne,Single County,19185,Rural,,,,,
Primary Care,1198494472,LI-Louisa County,Low Income Population HPSA,Iowa,"Louisa County, IA",0.997,16,Designated,Rural,06/11/2020,06/11/2020
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Iowa,Louisa County,Louisa,Single County,19115,Rural,,,,,
Primary Care,1191555280,LI-Cass County,Low Income Population HPSA,Iowa,"Cass County, IA",0.92,14,Designated,Rural,12/26/2018,12/26/2018
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Iowa,Cass County,Bear Grove township,County Subdivision,1902990144,Rural,,,,,
,Iowa,Cass County,Benton township,County Subdivision,1902990204,Rural,,,,,
,Iowa,Cass County,Brighton township,County Subdivision,1902990336,Rural,,,,,
,Iowa,Cass County,Cass township,County Subdivision,1902990492,Rural,,,,,
,Iowa,Cass County,Edna township,County Subdivision,1902991155,Rural,,,,,
,Iowa,Cass County,Franklin township,County Subdivision,1902991392,Rural,,,,,
,Iowa,Cass County,Grant township,County Subdivision,1902991638,Rural,,,,,
,Iowa,Cass County,Grove township,County Subdivision,1902991779,Rural,,,,,
,Iowa,Cass County,Lincoln township,County Subdivision,1902992535,Rural,,,,,
,Iowa,Cass County,Massena township,County Subdivision,1902992892,Rural,,,,,
,Iowa,Cass County,Noble township,County Subdivision,1902993117,Rural,,,,,
,Iowa,Cass County,Pleasant township,County Subdivision,1902993360,Rural,,,,,
,Iowa,Cass County,Pymosa township,County Subdivision,1902993528,Rural,,,,,
,Iowa,Cass County,Union township,County Subdivision,1902994185,Rural,,,,,
,Iowa,Cass County,Victoria township,County Subdivision,1902994350,Rural,,,,,
,Iowa,Cass County,Washington township,County Subdivision,1902994470,Rural,,,,,
Primary Care,1192435964,Audubon County,Geographic HPSA,Iowa,"Audubon County, IA",0.64,9,Designated,Rural,12/27/2017,12/27/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Iowa,Audubon County,Audubon,Single County,19009,Rural,,,,,
Primary Care,1191797542,Buena Vista County,Geographic HPSA,Iowa,"Buena Vista County, IA",2.14,9,Designated,Rural,01/26/2017,01/26/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Iowa,Buena Vista County,Buena Vista,Single County,19021,Rural,,,,,
Primary Care,1193816520,LI-Chickasaw County,Low Income Population HPSA,Iowa,"Chickasaw County, IA",1.09,15,Designated,Rural,11/24/2017,11/24/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Iowa,Chickasaw County,Chickasaw,Single County,19037,Rural,,,,,
Primary Care,1195618725,Buchanan County,Geographic HPSA,Iowa,"Buchanan County, IA",2.825,10,Designated,Rural,09/06/2012,06/16/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Iowa,Buchanan County,Buchanan,Single County,19019,Rural,,,,,
Primary Care,1194503805,LI-Madison County,Low Income Population HPSA,Iowa,"Madison County, IA",1.38,15,Designated,Non-Rural,09/12/2017,09/12/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Iowa,Madison County,Madison,Single County,19121,Non-Rural,,,,,
Primary Care,1197841202,Sac County,Geographic HPSA,Iowa,"Sac County, IA",0.95,14,Designated,Rural,12/09/2011,10/26/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Iowa,Sac County,Sac,Single County,19161,Rural,,,,,
Primary Care,1195356948,Pocahontas County,Geographic HPSA,Iowa,"Pocahontas County, IA",0.31,14,Designated,Rural,09/27/2001,10/20/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Iowa,Pocahontas County,Pocahontas,Single County,19151,Rural,,,,,
Primary Care,1197687486,LI-Guthrie,Low Income Population HPSA,Iowa,"Guthrie County, IA",0.35,14,Designated,Partially Rural,10/26/2017,10/26/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Iowa,Guthrie County,Baker township,County Subdivision,1907790105,Partially Rural,,,,,
,Iowa,Guthrie County,Bear Grove township,County Subdivision,1907790147,Rural,,,,,
,Iowa,Guthrie County,Beaver township,County Subdivision,1907790162,Non-Rural,,,,,
,Iowa,Guthrie County,Grant township,County Subdivision,1907791659,Rural,,,,,
,Iowa,Guthrie County,Highland township,County Subdivision,1907791935,Rural,,,,,
,Iowa,Guthrie County,Jackson township,County Subdivision,1907792118,Partially Rural,,,,,
,Iowa,Guthrie County,Orange township,County Subdivision,1907793192,Rural,,,,,
,Iowa,Guthrie County,Penn township,County Subdivision,1907793279,Non-Rural,,,,,
,Iowa,Guthrie County,Seely township,County Subdivision,1907793807,Partially Rural,,,,,
,Iowa,Guthrie County,Stuart township,County Subdivision,1907794020,Non-Rural,,,,,
,Iowa,Guthrie County,Thompson township,County Subdivision,1907794110,Partially Rural,,,,,
,Iowa,Guthrie County,Union township,County Subdivision,1907794212,Rural,,,,,
,Iowa,Guthrie County,Valley township,County Subdivision,1907794302,Partially Rural,,,,,
Primary Care,1191159614,Lucas County,Geographic HPSA,Iowa,"Lucas County, IA",0.52,12,Designated,Rural,09/25/2013,11/24/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Iowa,Lucas County,Lucas,Single County,19117,Rural,,,,,
Primary Care,1193987865,ME-Washington County,Medicaid Eligible Population HPSA,Iowa,"Washington County, IA",0.07,7,Designated,Partially Rural,11/24/2017,11/24/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Iowa,Washington County,Washington,Single County,19183,Partially Rural,,,,,
Primary Care,1191357899,ME-Humboldt County,Medicaid Eligible Population HPSA,Iowa,"Humboldt County, IA",0.51,11,Designated,Rural,11/24/2017,11/24/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Iowa,Humboldt County,Humboldt,Single County,19091,Rural,,,,,
Primary Care,1192976725,Poweshiek County,Geographic HPSA,Iowa,"Poweshiek County, IA",1.51,11,Designated,Rural,02/04/2020,02/04/2020
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Iowa,Poweshiek County,Poweshiek,Single County,19157,Rural,,,,,
Primary Care,1196595152,LI-Shelby County,Low Income Population HPSA,Iowa,"Shelby County, IA",0.52,11,Designated,Rural,12/17/2017,12/17/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Iowa,Shelby County,Shelby,Single County,19165,Rural,,,,,
Primary Care,1199465802,LI-Decatur County,Low Income Population HPSA,Iowa,"Decatur County, IA",1.14,16,Designated,Rural,04/13/2018,04/13/2018
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Iowa,Decatur County,Decatur,Single County,19053,Rural,,,,,
Primary Care,1197498965,Delaware County,Geographic HPSA,Iowa,"Delaware County, IA",0.83,8,Designated,Rural,03/01/2005,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Iowa,Delaware County,Delaware,Single County,19055,Rural,,,,,
Primary Care,1199834888,Grundy Center/Eldora,Geographic HPSA,Iowa,"Grundy County, IA | Hardin County, IA",2.83,11,Designated,Partially Rural,11/15/2001,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Iowa,Grundy County,Beaver township,County Subdivision,1907590159,Non-Rural,,,,,
,Iowa,Grundy County,Black Hawk township,County Subdivision,1907590249,Non-Rural,,,,,
,Iowa,Grundy County,Clay township,County Subdivision,1907590675,Rural,,,,,
,Iowa,Hardin County,Clay township,County Subdivision,1908390678,Rural,,,,,
,Iowa,Grundy County,Colfax township,County Subdivision,1907590762,Partially Rural,,,,,
,Iowa,Hardin County,Eldora city,County Subdivision,1908391157,Rural,,,,,
,Iowa,Hardin County,Eldora township,County Subdivision,1908391158,Rural,,,,,
,Iowa,Grundy County,Fairfield township,County Subdivision,1907591281,Non-Rural,,,,,
,Iowa,Grundy County,Felix township,County Subdivision,1907591329,Rural,,,,,
,Iowa,Grundy County,German township,County Subdivision,1907591560,Non-Rural,,,,,
,Iowa,Grundy County,Grant township,County Subdivision,1907591656,Non-Rural,,,,,
,Iowa,Grundy County,Lincoln township,County Subdivision,1907592550,Non-Rural,,,,,
,Iowa,Grundy County,Melrose township,County Subdivision,1907592907,Rural,,,,,
,Iowa,Grundy County,Palermo township,County Subdivision,1907593258,Partially Rural,,,,,
,Iowa,Grundy County,Pleasant Valley township,County Subdivision,1907593414,Non-Rural,,,,,
,Iowa,Grundy County,Shiloh township,County Subdivision,1907593882,Partially Rural,,,,,
,Iowa,Hardin County,Union township,County Subdivision,1908394215,Rural,,,,,
,Iowa,Grundy County,Washington township,County Subdivision,1907594500,Partially Rural,,,,,
Primary Care,1197413483,Keokuk County,Geographic HPSA,Iowa,"Keokuk County, IA",0.28,6,Designated,Rural,08/12/2003,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Iowa,Keokuk County,Keokuk,Single County,19107,Rural,,,,,
Primary Care,1198760195,Taylor County,Geographic HPSA,Iowa,"Taylor County, IA",0.84,11,Designated,Rural,10/31/1989,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Iowa,Taylor County,Taylor,Single County,19173,Rural,,,,,
Primary Care,1192659662,PaloAlto2015,Geographic HPSA,Iowa,"Palo Alto County, IA",1.54,10,Designated,Rural,12/14/2015,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Iowa,Palo Alto County,Palo Alto,Single County,19147,Rural,,,,,
Primary Care,1193364695,Low Income - Adams County,Low Income Population HPSA,Iowa,"Adams County, IA",0.42,11,Designated,Rural,02/21/2012,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Iowa,Adams County,Adams,Single County,19003,Rural,,,,,
Primary Care,1194325455,Lyon County,Geographic HPSA,Iowa,"Lyon County, IA",0.29,6,Designated,Rural,09/27/2001,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Iowa,Lyon County,Lyon,Single County,19119,Rural,,,,,
Primary Care,1191956945,Ida County,Geographic HPSA,Iowa,"Ida County, IA",0.19,7,Designated,Rural,12/23/2011,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Iowa,Ida County,Ida,Single County,19093,Rural,,,,,
Primary Care,1198617994,Manson,Geographic HPSA,Iowa,"Calhoun County, IA | Webster County, IA",1.77,12,Designated,Rural,07/18/1997,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Iowa,Calhoun County,Butler township,County Subdivision,1902590423,Rural,,,,,
,Iowa,Calhoun County,Center township,County Subdivision,1902590585,Rural,,,,,
,Iowa,Calhoun County,Greenfield township,County Subdivision,1902591758,Rural,,,,,
,Iowa,Webster County,Jackson township,County Subdivision,1918792178,Rural,,,,,
,Iowa,Webster County,Johnson township,County Subdivision,1918792277,Rural,,,,,
,Iowa,Calhoun County,Lincoln township,County Subdivision,1902592532,Rural,,,,,
,Iowa,Calhoun County,Sherman township,County Subdivision,1902593855,Rural,,,,,
,Iowa,Calhoun County,Twin Lakes township,County Subdivision,1902594152,Rural,,,,,
Primary Care,1194626504,Low Income - Page County,Low Income Population HPSA,Iowa,"Page County, IA",0.86,10,Designated,Rural,04/13/2009,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Iowa,Page County,Page,Single County,19145,Rural,,,,,
Primary Care,1199638481,Low Income - Wapello County,Low Income Population HPSA,Iowa,"Wapello County, IA",3.3,12,Designated,Rural,03/10/2009,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Iowa,Wapello County,Wapello,Single County,19179,Rural,,,,,
Primary Care,1197595204,Oakland,Geographic HPSA,Iowa,"Pottawattamie County, IA",1.14,11,Designated,Partially Rural,06/26/1978,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Iowa,Pottawattamie County,Belknap township,County Subdivision,1915590174,Partially Rural,,,,,
,Iowa,Pottawattamie County,Carson township,County Subdivision,1915590483,Non-Rural,,,,,
,Iowa,Pottawattamie County,Center township,County Subdivision,1915590624,Partially Rural,,,,,
,Iowa,Pottawattamie County,Grove township,County Subdivision,1915591788,Non-Rural,,,,,
,Iowa,Pottawattamie County,James township,County Subdivision,1915592187,Partially Rural,,,,,
,Iowa,Pottawattamie County,Knox township,County Subdivision,1915592325,Rural,,,,,
,Iowa,Pottawattamie County,Layton township,County Subdivision,1915592388,Rural,,,,,
,Iowa,Pottawattamie County,Lincoln township,County Subdivision,1915592598,Rural,,,,,
,Iowa,Pottawattamie County,Macedonia township,County Subdivision,1915592748,Non-Rural,,,,,
,Iowa,Pottawattamie County,Pleasant township,County Subdivision,1915593372,Partially Rural,,,,,
,Iowa,Pottawattamie County,Silver Creek township,County Subdivision,1915593900,Non-Rural,,,,,
,Iowa,Pottawattamie County,Valley township,County Subdivision,1915594311,Rural,,,,,
,Iowa,Pottawattamie County,Washington township,County Subdivision,1915594551,Non-Rural,,,,,
,Iowa,Pottawattamie County,Waveland township,County Subdivision,1915594605,Non-Rural,,,,,
,Iowa,Pottawattamie County,Wright township,County Subdivision,1915594785,Partially Rural,,,,,
Primary Care,1195664972,Jasper County,Geographic HPSA,Iowa,"Jasper County, IA",0.16,6,Designated,Rural,11/06/2012,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Iowa,Jasper County,Jasper,Single County,19099,Rural,,,,,
Primary Care,1193274568,Low Income - Story County,Low Income Population HPSA,Iowa,"Story County, IA",4.59,11,Designated,Non-Rural,05/20/2008,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Iowa,Story County,Story,Single County,19169,Non-Rural,,,,,
Primary Care,1193530476,Cedar County,Geographic HPSA,Iowa,"Cedar County, IA",2.19,9,Designated,Rural,02/24/2009,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Iowa,Cedar County,Cedar,Single County,19031,Rural,,,,,
Primary Care,1194813963,Benton County,Geographic HPSA,Iowa,"Benton County, IA",6.52,11,Designated,Partially Rural,12/30/1994,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Iowa,Benton County,Benton,Single County,19011,Partially Rural,,,,,
