data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find
,The Morgan School SBHC,71 Killingworth Tpke,Clinton,CT,06413-1359,Middlesex,Non-Rural,,,,
,Thomas Edison Magnet Middle School,1355 N Broad St,Meriden,CT,06450-2438,New Haven,Non-Rural,,,,
,THOMAS HOOKER ELEMENTARY SCHOOL SBHC,70 Overlook Dr,Meriden,CT,06450-6933,New Haven,Non-Rural,,,,
,Trailblazers Academy/Domus Charter Schools SBHC,83 Lockwood Ave,Stamford,CT,06902-4201,Fairfield,Non-Rural,,,,
,Valley View Elementary School SBHC,81 High St,Portland,CT,06480-1656,Middlesex,Non-Rural,,,,
,Vance Elementary School SBHC,183 Vance St,New Britain,CT,06052-1634,Hartford,Non-Rural,,,,
,Venture Academy,883 Paddock Ave,Meriden,CT,06450-7044,New Haven,Non-Rural,,,,
,Vinal Technical High School SBHC,60 Daniels St,Middletown,CT,06457-4941,Middlesex,Non-Rural,,,,
,WASHINGTON MIDDLE SCHOOL - SBHC,1225 N Broad St,Meriden,CT,06450-2479,New Haven,Non-Rural,,,,
,Wesley Elementary School SBHC,Wesleyan Hills Rd,Middletown,CT,06457,Middlesex,Non-Rural,,,,
,West Stafford Elementary School-SBHC,153 W Stafford Rd,Stafford Springs,CT,06076-1017,Tolland,Non-Rural,,,,
,Wilbert Snow Elementary School SBHC,299 Wadsworth St,Middletown,CT,06457-4019,Middlesex,Non-Rural,,,,
,Wilcox Technical High School SBHC,298 Oregon Rd,Meriden,CT,06451-3721,New Haven,Non-Rural,,,,
,Woodrow Wilson Middle School SBHC,370 Hunting Hill Ave,Middletown,CT,06457-4334,Middlesex,Non-Rural,,,,
,WYA at Masters Manna,46 N Plains Industrial Rd,Wallingford,CT,06492-2333,New Haven,Non-Rural,,,,
,WYA AT SHELTER NOW,43 Saint Casimir Dr,Meriden,CT,06450-5729,New Haven,Non-Rural,,,,
,WYA Master's Manna,428 S Cherry St,Wallingford,CT,06492-4431,New Haven,Non-Rural,,,,
,WYA New London Homeless Hospitality Center,327 Huntington St,New London,CT,06320-6214,New London,Non-Rural,,,,
Primary Care,1099990971,FAMILY CENTERS INC.,Federally Qualified Health Center,Connecticut,"Fairfield County, CT",0,13,Designated,Non-Rural,06/25/2018,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Family Centers Health Care at 60 Palmers Hill,60 Palmers Hill Rd,Stamford,CT,06902-2113,Fairfield,Non-Rural,,,,
,Family Centers Health Care at Wilbur Peck Court,111 Wilbur Peck Ct,Greenwich,CT,06830-6323,Fairfield,Non-Rural,,,,
,FCHC at 20 Bridge Street,20 Bridge St,Greenwich,CT,06830-5238,Fairfield,Non-Rural,,,,
Primary Care,1099990974,"Intercommunity, Inc.",Federally Qualified Health Center Look-alike,Connecticut,"Hartford County, CT",0,17,Designated,Non-Rural,06/25/2018,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,777 Burnside Ave,777 Burnside Ave,East Hartford,CT,06108-2705,Hartford,Non-Rural,,,,
,InterCommunity Administrative Office,800 Connecticut Blvd Bldg,East Hartford,CT,06108-7303,Hartford,Non-Rural,,,,
,InterCommunity Hartford 131 Coventry,131 Coventry St Fl 2,Hartford,CT,06112-1548,Hartford,Non-Rural,,,,
,InterCommunity Inc.,16 Coventry St,Hartford,CT,06112-1524,Hartford,Non-Rural,,,,
,InterCommunity South Windsor,828 Sullivan Ave Bldg 1st,South Windsor,CT,06074-2093,Hartford,Non-Rural,,,,
,InterCommunity's School Based Health Center at  Franklin Mayberry Elementary School,101 Great Hill Rd,East Hartford,CT,06108-2833,Hartford,Non-Rural,,,,
,Intercommunity's school based health center at Hockanum Elementary School,191 Main St,East Hartford,CT,06118-3603,Hartford,Non-Rural,,,,
,InterCommunity's School Based Health Center at Langford Elementary School,61 Alps Dr,East Hartford,CT,06108-1402,Hartford,Non-Rural,,,,
,InterCommunity's School Based Health Center at Silver Lane School,15 Mercer Ave,East Hartford,CT,06118-1517,Hartford,Non-Rural,,,,
,InterCommunity's School Based Health Center at Synergy Alternative High School,40 Butternut Dr,East Hartford,CT,06118-1906,Hartford,Non-Rural,,,,
,InterCommunity's Trantolo Health Center at East Hartford High School,869 Forbes St,East Hartford,CT,06118-1958,Hartford,Non-Rural,,,,
,"InterCommunity, Inc.",281 Main St,East Hartford,CT,06118-1823,Hartford,Non-Rural,,,,
Primary Care,1099990972,"First Choice Health Centers, Inc.",Federally Qualified Health Center,Connecticut,"Hartford County, CT",0,15,Designated,Non-Rural,06/25/2018,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,"444 Center Street, 3rd fl, Manchester CHR",444 Center St Fl 3,Manchester,CT,06040-3926,Hartford,Non-Rural,,,,
,FCHC Mobile Health Services,94 Connecticut Blvd,East Hartford,CT,06108-3013,Hartford,Non-Rural,,,,
,First Choice @ Howell Cheney Technical High School,791 Middle Tpke W,Manchester,CT,06040-1819,Hartford,Non-Rural,,,,
,First Choice @ Illing Middle School,227 Middle Tpke E,Manchester,CT,06040-4261,Hartford,Non-Rural,,,,
,First Choice @ Maple Street School,20 Maple St,Vernon,CT,06066-3026,Tolland,Non-Rural,,,,
,First Choice @ Rockville High School,70 Loveland Hill Rd,Vernon Rockville,CT,06066-6836,Tolland,Non-Rural,,,,
,First Choice Health Centers,110 Connecticut Blvd,East Hartford,CT,06108-3013,Hartford,Non-Rural,,,,
,First Choice Health Centers,94 Connecticut Blvd,East Hartford,CT,06108-3013,Hartford,Non-Rural,,,,
,First Choice Health Centers,3 Prospect St,Vernon Rockville,CT,06066-3215,Tolland,Non-Rural,,,,
,First Choice Health Centers,265 Ellington Rd,East Hartford,CT,06108-1176,Hartford,Non-Rural,,,,
,First Choice Health Centers (Suite 230),150 N Main St,Manchester,CT,06042-2086,Hartford,Non-Rural,,,,
,First Choice Health Centers (Suite 240),150 N Main St,Manchester,CT,06042-2086,Hartford,Non-Rural,,,,
,First Choice@809 Main Street,809 Main St,East Hartford,CT,06108-3117,Hartford,Non-Rural,,,,
,First Choice@92 Connecticut Blvd,92 Connecticut Blvd,East Hartford,CT,06108-3013,Hartford,Non-Rural,,,,
,First Choice@94 Union Street,94 Union St Fl 2,Vernon,CT,06066-3131,Tolland,Non-Rural,,,,
Primary Care,1099990970,"Connecticut Institute for Communities, Inc.",Federally Qualified Health Center,Connecticut,"Fairfield County, CT",0,11,Designated,Non-Rural,09/21/2017,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Broadview Middle School,72 Hospital Ave,Danbury,CT,06810-6021,Fairfield,Non-Rural,,,,
,CIFC/CHCGD Mobile Health Unit,120 Main St,Danbury,CT,06810-7834,Fairfield,Non-Rural,,,,
,Danbury High School,43 Clapboard Ridge Rd,Danbury,CT,06811-4529,Fairfield,Non-Rural,,,,
,Ellsworth Avenue Elementary School Dental Suite,53 Ellsworth Ave,Danbury,CT,06810-5948,Fairfield,Non-Rural,,,,
,GDCHC HATS Satellite Site,21 Hayestown Ave,Danbury,CT,06811-4819,Fairfield,Non-Rural,,,,
,GDCHC Main Street Satellite. Central Suite,70 Main St,Danbury,CT,06810-7832,Fairfield,Non-Rural,,,,
,GDCHC West Street Satelite,152 West St Ste se-1,Danbury,CT,06810-6361,Fairfield,Non-Rural,,,,
,Greater Danbury Community Health Center,120 Main St,Danbury,CT,06810-7834,Fairfield,Non-Rural,,,,
,"Greater Danbury Community Health Center, Suite 103/104",57 North St,Danbury,CT,06810-5660,Fairfield,Non-Rural,,,,
,Newtown Middle School,11 Queen St,Newtown,CT,06470-2121,Fairfield,Non-Rural,,,,
,Rogers Park Middle School,Memorial Dr,Danbury,CT,06810,Fairfield,Non-Rural,,,,
Primary Care,1099990948,Cornell Scott-Hill Health Corporation,Federally Qualified Health Center,Connecticut,"New Haven County, CT",0,17,Designated,Non-Rural,08/29/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Brennan-Rogers Magnet School,199 Wilmot Rd,New Haven,CT,06515-1006,New Haven,Non-Rural,,,,
,Church Street School SBHC,95 Church St,Hamden,CT,06514-3436,New Haven,Non-Rural,,,,
,COLUMBUS HOUSE SHELTER CLINIC,586 Ella T Grasso Blvd,New Haven,CT,06519-1806,New Haven,Non-Rural,,,,
,COMMUNITY SOUP KITCHEN-BROADWAY,84 Broadway,New Haven,CT,06511-3412,New Haven,Non-Rural,,,,
,CORNELL SCOTT-HILL HEALTH CORPORATION,400 Columbus Ave,New Haven,CT,06519-1233,New Haven,Non-Rural,,,,
,CS-HHC Ansonia,121 Wakelee Ave,Ansonia,CT,06401-1198,New Haven,Non-Rural,,,,
,CS-HHC at Augusta Lewis Troup School,259 Edgewood Ave,New Haven,CT,06511-4106,New Haven,Non-Rural,,,,
,CS-HHC at Boys and Girls Club of New Haven,253 Columbus Ave,New Haven,CT,06519-2230,New Haven,Non-Rural,,,,
,CS-HHC at CMHC,34 Park St,New Haven,CT,06519-1109,New Haven,Non-Rural,,,,
,CS-HHC at The Towers,18 Tower Ln,New Haven,CT,06519-1764,New Haven,Non-Rural,,,,
,DAVIS STREET SCHOOL CLINIC,35 Davis St,New Haven,CT,06515-1601,New Haven,Non-Rural,,,,
,DIXWELL HEALTH CENTER,226 Dixwell Ave,New Haven,CT,06511-3456,New Haven,Non-Rural,,,,
,EARLY STIMULATION PROGRAM (ESP),226 Dixwell Ave Ste Esp,New Haven,CT,06511-3456,New Haven,Non-Rural,,,,
,Emergency Shelter Mangement Service,645 Grand Ave,New Haven,CT,06511-5011,New Haven,Non-Rural,,,,
,FELLOWSHIP PLACE HOMELESS OUTREA,441 Elm St,New Haven,CT,06511-4523,New Haven,Non-Rural,,,,
,GRANT STREET PARTNERSHIP,62 Grant St,New Haven,CT,06519-2514,New Haven,Non-Rural,,,,
,Hamden High School,2040 Dixwell Ave,Hamden,CT,06514-2415,New Haven,Non-Rural,,,,
,Hamden Middle School,2623 Dixwell Ave,Hamden,CT,06518-3304,New Haven,Non-Rural,,,,
,HILL CENTRAL SCHOOL CLINIC,140 Dewitt St,New Haven,CT,06519-2133,New Haven,Non-Rural,,,,
,KING ROBINSON SBHC,150 Fournier St,New Haven,CT,06511-1763,New Haven,Non-Rural,,,,
,LIFE HAVEN SHELTER HOMLESS OUT,447 Ferry St,New Haven,CT,06513-3617,New Haven,Non-Rural,,,,
,Lincoln-Bassett Community School SBHC,130 Bassett St,New Haven,CT,06511-1879,New Haven,Non-Rural,,,,
,Martha's Place,559 Howard Ave,New Haven,CT,06519-2139,New Haven,Non-Rural,,,,
,Men&#39;s Seasonal Overflow Shelter Clinic,209R Terminal Ln,New Haven,CT,06519-1800,New Haven,Non-Rural,,,,
,NORTHSIDE COMM OUTPATIENT SERVICES,226 Dixwell Ave Ste Ns,New Haven,CT,06511-3456,New Haven,Non-Rural,,,,
,ROBERTO CLEMENTE SCHOOL CLINIC,360 Columbus Ave,New Haven,CT,06519-1516,New Haven,Non-Rural,,,,
,Safe Haven Homeless Clinic,210 State St,New Haven,CT,06510-3345,New Haven,Non-Rural,,,,
,SOUTH CENTRAL REHAB CENTER,232 Cedar St,New Haven,CT,06519-1610,New Haven,Non-Rural,,,,
,State Street Health & Counseling Services,911 State St,New Haven,CT,06511-3926,New Haven,Non-Rural,,,,
,TAKING INITIATIVE CENTER/MARRAKECH,514 Whalley Ave,New Haven,CT,06511-2907,New Haven,Non-Rural,,,,
,TRUMAN SCHOOL BASED HEALTH CTR,114 Truman St,New Haven,CT,06519-2022,New Haven,Non-Rural,,,,
,WEST HAVEN HEALTH CENTER,285 Main St,West Haven,CT,06516-7307,New Haven,Non-Rural,,,,
,WIC,393 Columbus Ave,New Haven,CT,06519-1236,New Haven,Non-Rural,,,,
,Wilmont Crossing Health Center,120 Wilmot Rd Ste 1030,New Haven,CT,06515-1007,New Haven,Non-Rural,,,,
Primary Care,1099990949,"Generations Family Health Center, Inc.",Federally Qualified Health Center,Connecticut,"Windham County, CT",0,9,Designated,Rural,08/29/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,ACROSS THE SMILES MOBILE DENTAL,MOBILE DENTAL VAN SITE,Danielson,CT,06239-3005,Windham,Non-Rural,,,,
,BACKUS MOBILE VAN,330 Washington St,Norwich,CT,06360-2700,New London,Non-Rural,,,,
,Generations Family Health Center - School Based Health Center at Putnam High School,152 Woodstock Ave,Putnam,CT,06260-1432,Windham,Non-Rural,,,,
,Generations Family Health Center - School Based Health Center at Putnam Public Schools,35 Wicker St,Putnam,CT,06260-1443,Windham,Non-Rural,,,,
,"Generations Family Health Center, Inc.",40 Mansfield Ave,Willimantic,CT,06226-2018,Windham,Rural,,,,
,"GENERATIONS FAMILY HEALTH CENTER, INC. - Danielson",42 Reynolds St,Danielson,CT,06239-2917,Windham,Non-Rural,,,,
,"Generations Family Health Center, Inc. - Putnam",202 Pomfret St,Putnam,CT,06260-1833,Windham,Non-Rural,,,,
,GENERATIONS FHC - NORWICH,330 Washington St Ste 510,Norwich,CT,06360-2733,New London,Non-Rural,,,,
Primary Care,1099990947,Fair Haven Community Health Clinic Inc,Federally Qualified Health Center,Connecticut,"New Haven County, CT",0,19,Designated,Non-Rural,08/29/2003,09/04/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,BHcare,14 Sycamore Way,Branford,CT,06405-6551,New Haven,Non-Rural,,,,
,Christopher Columbus Family Academy,255 Blatchley Ave,New Haven,CT,06513-3509,New Haven,Non-Rural,,,,
,Clinton Avenue School Based Health Center,293 Clinton Ave,New Haven,CT,06513-2814,New Haven,Non-Rural,,,,
,East Haven High School,35 Wheelbarrow Ln,East Haven,CT,06513-2003,New Haven,Non-Rural,,,,
,FAIR HAVEN COMMUNITY HEALTH CENTER,374 Grand Ave,New Haven,CT,06513-3733,New Haven,Non-Rural,,,,
,Fair Haven Community Health Center @ 50 Grand,50 Grand Ave,New Haven,CT,06513-3949,New Haven,Non-Rural,,,,
,Fair Haven Community Health Center @ East Haven,370 Hemingway Ave,East Haven,CT,06512-3240,New Haven,Non-Rural,,,,
,Fair Haven K-8 School Based Health Center,164 Grand Ave,New Haven,CT,06513-3938,New Haven,Non-Rural,,,,
,Fair Haven Medical Group at Bella Vista,339 Eastern St,New Haven,CT,06513-2463,New Haven,Non-Rural,,,,
,John Martinez K-8 School Based Health Center,100 James St,New Haven,CT,06513-4222,New Haven,Non-Rural,,,,
,Joseph Melillo Middle School,67 Hudson St,East Haven,CT,06512-1524,New Haven,Non-Rural,,,,
,Multicultural Ambulatory Addictions Services,426 East St,New Haven,CT,06511-5018,New Haven,Non-Rural,,,,
,Shoreline Family Health Care,221 W Main St,Branford,CT,06405-4022,New Haven,Non-Rural,,,,
,Wilbur Cross High School Body Shop,181 Mitchell Dr,New Haven,CT,06511-2515,New Haven,Non-Rural,,,,
Primary Care,1099990953,"Charter Oak Health Center, Inc",Federally Qualified Health Center,Connecticut,"Hartford County, CT",0,19,Designated,Non-Rural,09/04/2003,09/04/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,A.I. PRINCE TECHNICAL SCHOOL,500 Brookfield St,Hartford,CT,06106-3709,Hartford,Non-Rural,,,,
,CHARTER OAK HEALTH CENTER,401 New Britain Ave,Hartford,CT,06106-3833,Hartford,Non-Rural,,,,
,Charter Oak Health Center Annex at 39 Grand Street,39 Grand St,Hartford,CT,06106-4607,Hartford,Non-Rural,,,,
,Charter Oak Health Center Bloomfield,693 Bloomfield Ave,Bloomfield,CT,06002-2489,Hartford,Non-Rural,,,,
,"CHARTER OAK HEALTH CENTER, INC.",21 Grand St,Hartford,CT,06106-1541,Hartford,Non-Rural,,,,
,Charter Oak Health Center; 32 Grand Street,32 Grand St,Hartford,CT,06106-4658,Hartford,Non-Rural,,,,
,High Roads School of Hartford: High School,245 Locust St,Hartford,CT,06114-2008,Hartford,Non-Rural,,,,
,High Roads School of Hartford: Primary and Middle School,757 New Britain Ave,Hartford,CT,06106-3913,Hartford,Non-Rural,,,,
,HOUSE OF BREAD,27 Chestnut St,Hartford,CT,06120-2810,Hartford,Non-Rural,,,,
,IMMACULATE CONCEPTION SHELTER,574 Park St,Hartford,CT,06106-4617,Hartford,Non-Rural,,,,
,OPEN HEARTH,437 Sheldon St,Hartford,CT,06106-1939,Hartford,Non-Rural,,,,
,Parkville Community Elemetary School,1755 Park St,Hartford,CT,06106-2160,Hartford,Non-Rural,,,,
,Parkville Community School,47 New Park Ave,Hartford,CT,06106-2168,Hartford,Non-Rural,,,,
,SOUTH PARK INN,75 Main St,Hartford,CT,06106-1806,Hartford,Non-Rural,,,,
,Thomas J. McDonough Middle School,111 Hillside Ave,Hartford,CT,06106-3018,Hartford,Non-Rural,,,,
,"YWCA OF THE HARTFORD REGION, INC",135 Broad St,Hartford,CT,06105-3718,Hartford,Non-Rural,,,,
Primary Care,1099990951,"Community Health Services, Incorporated",Federally Qualified Health Center,Connecticut,"Hartford County, CT",0,19,Designated,Non-Rural,08/29/2003,09/04/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Community Health Services at Windsor,503 Windsor Ave,Windsor,CT,06095-4015,Hartford,Non-Rural,,,,
,"COMMUNITY HEALTH SERVICES, INC.",500 Albany Ave,Hartford,CT,06120-2508,Hartford,Non-Rural,,,,
Primary Care,1099990967,MASHANTUCKET PEQUOT TRB HLTH P,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Connecticut,"New London County, CT",0,15,Designated,Non-Rural,10/21/2002,09/09/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,MASHANTUCKET PEQUOT TRB HLTH P,75 Norwich Westerly Rd,Ledyard,CT,06339-1128,New London,Non-Rural,,,,
Primary Care,1098784941,Low Income - New London,Low Income Population HPSA,Connecticut,"New London County, CT",3.27,15,Designated,Non-Rural,04/02/2012,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Connecticut,New London County,New London town,County Subdivision,0901152350,Non-Rural,,,,,
Primary Care,1099168920,Low Income - Town of Windham,Low Income Population HPSA,Connecticut,"Windham County, CT",3.55,15,Designated,Rural,05/17/1994,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Connecticut,Windham County,Windham town,County Subdivision,0901586790,Rural,,,,,
Primary Care,1095758382,Low Income - Putnam Service Area,Low Income Population HPSA,Connecticut,"Windham County, CT",1.09,12,Designated,Non-Rural,06/17/2014,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Connecticut,Windham County,Putnam town,County Subdivision,0901562710,Non-Rural,,,,,
Primary Care,1092596360,Low Income - New Haven/West Haven,Low Income Population HPSA,Connecticut,"New Haven County, CT",25.37,15,Designated,Non-Rural,12/26/2012,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Connecticut,New Haven County,New Haven town,County Subdivision,0900952070,Non-Rural,,,,,
,Connecticut,New Haven County,West Haven town,County Subdivision,0900982870,Non-Rural,,,,,
Primary Care,1093244193,Low Income - New Britain,Low Income Population HPSA,Connecticut,"Hartford County, CT",10.74,15,Designated,Non-Rural,05/18/1995,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Connecticut,Hartford County,New Britain town,County Subdivision,0900350440,Non-Rural,,,,,
Primary Care,1092069910,Low Income - Waterbury,Low Income Population HPSA,Connecticut,"New Haven County, CT",16.32,13,Designated,Non-Rural,05/24/2012,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Connecticut,New Haven County,Waterbury town,County Subdivision,0900980070,Non-Rural,,,,,
Primary Care,1091575042,Low Income - Hartford,Low Income Population HPSA,Connecticut,"Hartford County, CT",23.83,16,Designated,Non-Rural,05/18/2012,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Connecticut,Hartford County,Hartford town,County Subdivision,0900337070,Non-Rural,,,,,
Primary Care,1098585780,Low Income - Norwich,Low Income Population HPSA,Connecticut,"New London County, CT",4.58,14,Designated,Non-Rural,09/01/1994,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Connecticut,New London County,6961,Census Tract,09011696100,Non-Rural,,,,,
,Connecticut,New London County,6962,Census Tract,09011696200,Non-Rural,,,,,
,Connecticut,New London County,6963,Census Tract,09011696300,Non-Rural,,,,,
,Connecticut,New London County,6964,Census Tract,09011696400,Non-Rural,,,,,
,Connecticut,New London County,6965,Census Tract,09011696500,Non-Rural,,,,,
,Connecticut,New London County,6966,Census Tract,09011696600,Non-Rural,,,,,
,Connecticut,New London County,6967,Census Tract,09011696700,Non-Rural,,,,,
,Connecticut,New London County,6968,Census Tract,09011696800,Non-Rural,,,,,
,Connecticut,New London County,6970,Census Tract,09011697000,Non-Rural,,,,,
Primary Care,1097186175,Low Income - Groton,Low Income Population HPSA,Connecticut,"New London County, CT",2.12,12,Designated,Non-Rural,05/30/2012,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Connecticut,New London County,7025,Census Tract,09011702500,Non-Rural,,,,,
,Connecticut,New London County,7027,Census Tract,09011702700,Non-Rural,,,,,
,Connecticut,New London County,7028,Census Tract,09011702800,Non-Rural,,,,,
,Connecticut,New London County,8702,Census Tract,09011870200,Non-Rural,,,,,
Primary Care,1093099000,Low Income - Mansfield,Low Income Population HPSA,Connecticut,"Tolland County, CT",0.69,13,Designated,Non-Rural,12/20/2004,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Connecticut,Tolland County,8812,Census Tract,09013881200,Non-Rural,,,,,
,Connecticut,Tolland County,8813,Census Tract,09013881300,Non-Rural,,,,,
Primary Care,1091315601,Low Income - Danbury,Low Income Population HPSA,Connecticut,"Fairfield County, CT",3.99,12,Designated,Non-Rural,03/14/1995,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Connecticut,Fairfield County,2101,Census Tract,09001210100,Non-Rural,,,,,
,Connecticut,Fairfield County,2102,Census Tract,09001210200,Non-Rural,,,,,
,Connecticut,Fairfield County,2106,Census Tract,09001210600,Non-Rural,,,,,
,Connecticut,Fairfield County,2107.01,Census Tract,09001210701,Non-Rural,,,,,
,Connecticut,Fairfield County,2107.02,Census Tract,09001210702,Non-Rural,,,,,
Primary Care,1099318290,Low Income - Middletown Service Area,Low Income Population HPSA,Connecticut,"Middlesex County, CT",2.75,13,Designated,Non-Rural,06/12/2014,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Connecticut,Middlesex County,5411,Census Tract,09007541100,Non-Rural,,,,,
,Connecticut,Middlesex County,5412,Census Tract,09007541200,Non-Rural,,,,,
,Connecticut,Middlesex County,5414.02,Census Tract,09007541402,Non-Rural,,,,,
,Connecticut,Middlesex County,5415,Census Tract,09007541500,Non-Rural,,,,,
,Connecticut,Middlesex County,5416,Census Tract,09007541600,Non-Rural,,,,,
,Connecticut,Middlesex County,5417,Census Tract,09007541700,Non-Rural,,,,,
,Connecticut,Middlesex County,5420,Census Tract,09007542000,Non-Rural,,,,,
,Connecticut,Middlesex County,5421,Census Tract,09007542100,Non-Rural,,,,,
Primary Care,1097040467,Low Income - Bristol Service Area,Low Income Population HPSA,Connecticut,"Hartford County, CT",1.68,15,Designated,Non-Rural,05/19/2004,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Connecticut,Hartford County,4051,Census Tract,09003405100,Non-Rural,,,,,
,Connecticut,Hartford County,4057,Census Tract,09003405700,Non-Rural,,,,,
,Connecticut,Hartford County,4060.01,Census Tract,09003406001,Non-Rural,,,,,
,Connecticut,Hartford County,4061,Census Tract,09003406100,Non-Rural,,,,,
Primary Care,1094788238,Low Income - Stratford,Low Income Population HPSA,Connecticut,"Fairfield County, CT",0.71,10,Designated,Non-Rural,06/08/1995,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Connecticut,Fairfield County,804,Census Tract,09001080400,Non-Rural,,,,,
Primary Care,1098085033,Low Income - Ansonia,Low Income Population HPSA,Connecticut,"New Haven County, CT",2.01,14,Designated,Non-Rural,03/31/1995,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Connecticut,New Haven County,1202,Census Tract,09009120200,Non-Rural,,,,,
,Connecticut,New Haven County,1253,Census Tract,09009125300,Non-Rural,,,,,
,Connecticut,New Haven County,1254,Census Tract,09009125400,Non-Rural,,,,,
Primary Care,1097188671,Low Income - Northwest Enfield,Low Income Population HPSA,Connecticut,"Hartford County, CT",1.15,12,Designated,Non-Rural,09/25/2001,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Connecticut,Hartford County,4805,Census Tract,09003480500,Non-Rural,,,,,
,Connecticut,Hartford County,4806,Census Tract,09003480600,Non-Rural,,,,,
,Connecticut,Hartford County,4807,Census Tract,09003480700,Non-Rural,,,,,
Primary Care,1094007687,Low Income - Central Norwalk,Low Income Population HPSA,Connecticut,"Fairfield County, CT",1.84,13,Designated,Non-Rural,06/20/2012,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Connecticut,Fairfield County,440,Census Tract,09001044000,Non-Rural,,,,,
,Connecticut,Fairfield County,441,Census Tract,09001044100,Non-Rural,,,,,
,Connecticut,Fairfield County,444,Census Tract,09001044400,Non-Rural,,,,,
,Connecticut,Fairfield County,445,Census Tract,09001044500,Non-Rural,,,,,
,Connecticut,Fairfield County,9900,Census Tract,09001990000,Not Applicable,,,,,
Primary Care,1094626290,Low Income - East Hartford,Low Income Population HPSA,Connecticut,"Hartford County, CT",5,14,Designated,Non-Rural,08/15/2000,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Connecticut,Hartford County,5102,Census Tract,09003510200,Non-Rural,,,,,
,Connecticut,Hartford County,5103,Census Tract,09003510300,Non-Rural,,,,,
,Connecticut,Hartford County,5104,Census Tract,09003510400,Non-Rural,,,,,
,Connecticut,Hartford County,5105,Census Tract,09003510500,Non-Rural,,,,,
,Connecticut,Hartford County,5106,Census Tract,09003510600,Non-Rural,,,,,
,Connecticut,Hartford County,5107,Census Tract,09003510700,Non-Rural,,,,,
,Connecticut,Hartford County,5108,Census Tract,09003510800,Non-Rural,,,,,
,Connecticut,Hartford County,5112,Census Tract,09003511200,Non-Rural,,,,,
,Connecticut,Hartford County,5113,Census Tract,09003511300,Non-Rural,,,,,
Primary Care,1098091722,Low Income - Central Meriden,Low Income Population HPSA,Connecticut,"New Haven County, CT",3.88,15,Designated,Non-Rural,08/18/1993,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Connecticut,New Haven County,1701,Census Tract,09009170100,Non-Rural,,,,,
