data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find
,MOUNTAIN VIEW WELLNESS CENTER,620 School Street,Union,WV,24983,Monroe,Rural,,,,
,PETERSTOWN WELLNESS CENTER,108 College Dr,Peterstown,WV,24963-1500,Monroe,Rural,,,,
Primary Care,1519995199,"Central Virginia Health Services, Inc.",Federally Qualified Health Center,Virginia,"Buckingham County, VA",0,9,Designated,Non-Rural,10/26/2002,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,CVHS Brunswick,8380 Boydton Plank Rd,Alberta,VA,23821,Brunswick,Rural,,,,
,CVHS Buckingham,25892 N James Madison Hwy,New Canton,VA,23123-2234,Buckingham,Non-Rural,,,,
,CVHS Caroline,102 W Broaddus Ave Ste 200,Bowling Green,VA,22427-9404,Caroline,Non-Rural,,,,
,CVHS Charles City,9950 Courthouse Rd,Charles City,VA,23030-3434,Charles City,Non-Rural,,,,
,CVHS Charlotte,165 Legrande Ave,Charlotte Court House,VA,23923-3747,Charlotte,Rural,,,,
,CVHS Charlottesville,1138 Rose Hill Dr,Charlottesville,VA,22903-5128,Charlottesville City,Non-Rural,,,,
,CVHS Charlottesville,901 Preston Ave Ste 301,Charlottesville,VA,22903-4491,Charlottesville City,Non-Rural,,,,
,CVHS Children&#39;s Dental,17202 Richmond Tpke,Milford,VA,22514-2211,Caroline,Non-Rural,,,,
,CVHS Downtown Petersburg,25 S Union St,Petersburg,VA,23803-4221,Petersburg City,Non-Rural,,,,
,CVHS Farmville,833 Buffalo St Ste 200,Farmville,VA,23901-1111,Prince Edward,Rural,,,,
,CVHS Fredericksburg,1965 Jefferson Davis Hwy Ste 100,Fredericksburg,VA,22401-6213,Fredericksburg City,Non-Rural,,,,
,CVHS Hopewell-Prince George,4260 Crossings Blvd Ste 2,Prince George,VA,23875-1400,Prince George,Non-Rural,,,,
,CVHS King William,11814 King William Rd,Aylett,VA,23009-4103,King William,Non-Rural,,,,
,CVHS Louisa,115 Jefferson Hwy Ste 9,Louisa,VA,23093-6563,Louisa,Rural,,,,
,CVHS Petersburg,321 Poplar Dr Apt C,Petersburg,VA,23805-9306,Petersburg City,Non-Rural,,,,
,CVHS Peterson,800 Preston Ave,Charlottesville,VA,22903-4420,Charlottesville City,Non-Rural,,,,
,CVHS Southern Albemarle,2256 Irish Rd,Esmont,VA,22937-1945,Albemarle,Non-Rural,,,,
,CVHS Westmoreland,18849 Kings Hwy,Montross,VA,22520-2965,Westmoreland,Rural,,,,
Primary Care,151999510T,Neighborhood Health,Federally Qualified Health Center,Virginia,"Fairfax County, VA",0,18,Designated,Non-Rural,09/30/2004,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Neighborhood Health Arlington Dental,2100 Washington Blvd,Arlington,VA,22204-5703,Arlington,Non-Rural,,,,
,Neighborhood Health at 2 East,2 E Glebe Rd,Alexandria,VA,22305-2938,Alexandria City,Non-Rural,,,,
,Neighborhood Health at Alexandria CSB,720 N Saint Asaph St,Alexandria,VA,22314-1912,Alexandria City,Non-Rural,,,,
,"Neighborhood Health at Annandale, Central Fairfax County",7501 Little River Tpke Ste G4,Annandale,VA,22003-2923,Fairfax,Non-Rural,,,,
,Neighborhood Health at Arlington CSB,2120 Washington Blvd,Arlington,VA,22204-5718,Arlington,Non-Rural,,,,
,Neighborhood Health at Merrifield Center,8221 Willow Oaks Corporate Dr,Fairfax,VA,22031-4512,Fairfax,Non-Rural,,,,
,Neighborhood Health at Merrifield Center,8221 Willow Oaks Corporate Dr,Fairfax,VA,22031-4512,Fairfax,Non-Rural,,,,
,Neighborhood Health at Richmond Highway,6677 Richmond Hwy,Alexandria,VA,22306-6647,Fairfax,Non-Rural,,,,
,Neighborhood Health at Sherwood Hall Lane,2616 Sherwood Hall Ln Ste 106,Alexandria,VA,22306-3154,Fairfax,Non-Rural,,,,
,Neighborhood Health at South County Center,8350 Richmond Hwy Ste 301,Alexandria,VA,22309-2344,Fairfax,Non-Rural,,,,
,Neighborhood Health at the Casey Clinic,1200 N Howard St,Alexandria,VA,22304-1634,Alexandria City,Non-Rural,,,,
,Neighborhood Health at the Gartlan Mental Health Center,8119 Holland Rd,Alexandria,VA,22306-3135,Fairfax,Non-Rural,,,,
,Neighborhood Health at the WOW Bus,2 E Glebe Rd,Alexandria,VA,22305-2938,Alexandria City,Non-Rural,,,,
,Neighborhood Health King Street Dental,4480 King St,Alexandria,VA,22302-1339,Alexandria City,Non-Rural,,,,
Primary Care,151135,Nottoway County,High Needs Geographic HPSA,Virginia,"Nottoway County, VA",0.6,12,Designated,Rural,10/02/2019,10/02/2019
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Virginia,Nottoway County,Nottoway,Single County,51135,Rural,,,,,
Primary Care,151999510Q,"KUUMBA COMMUNITY HEALTH & WELLNESS CENTER, INC.",Federally Qualified Health Center,Virginia,"Roanoke City, VA",0,10,Designated,Non-Rural,10/26/2002,08/29/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,"Kuumba Community Health and Wellness Center, Inc. d/b/a New Horizons Healthcare",3716 Melrose Ave NW,Roanoke,VA,24017-2716,Roanoke City,Non-Rural,,,,
,"New Horizons Dental Care, Southeast",321 Tazewell Ave SE,Roanoke,VA,24013-1445,Roanoke City,Non-Rural,,,,
,"New Horizons Healthcare, Administration Annex",3620 Melrose Ave NW,Roanoke,VA,24017-2714,Roanoke City,Non-Rural,,,,
,"New Horizons Healthcare, Third Street Clinic",1215 3rd St SW,Roanoke,VA,24016-4611,Roanoke City,Non-Rural,,,,
Primary Care,151999510L,Tri-Area Community Health,Federally Qualified Health Center,Virginia,"Carroll County, VA",0,17,Designated,Rural,10/26/2002,09/05/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Tri-Area Community Health Administrative Office,14168 Danville Pike,Laurel Fork,VA,24352-4022,Carroll,Rural,,,,
,Tri-Area Community Health Center at Ferrum,40 Wiley Dr,Ferrum,VA,24088-1100,Franklin,Non-Rural,,,,
,Tri-Area Community Health Center at Ferrum,180 Ferrum Mountain Rd,Ferrum,VA,24088-2939,Franklin,Non-Rural,,,,
,Tri-Area Community Health Center at Floyd,140 Christiansburg Pike NE,Floyd,VA,24091-3742,Floyd,Non-Rural,,,,
,Tri-Area Community Health Center at Laurel Fork,14558 Danville Pike,Laurel Fork,VA,24352-3982,Carroll,Rural,,,,
Primary Care,1511807323,River North Correctional Center,Correctional Facility,Virginia,"Grayson County, VA",0.85,6,Designated,Rural,11/22/2019,11/22/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,River North Correctional Center,329 Dellbrook Ln,Independence,VA,24348-3705,Grayson,Rural,,,,
Primary Care,1513142996,Marion Correctional Treatment Center,Correctional Facility,Virginia,"Smyth County, VA",0.14,3,Designated,Rural,11/22/2019,11/22/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Marion Correctional Treatment Center,110 Wright St,Marion,VA,24354-3145,Smyth,Rural,,,,
Primary Care,1519257329,Brunswick County,Geographic HPSA,Virginia,"Brunswick County, VA",1.4,19,Designated,Rural,01/14/2003,01/29/2020
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Virginia,Brunswick County,Brunswick,Single County,51025,Rural,,,,,
Primary Care,1519263752,Lunenburg County,High Needs Geographic HPSA,Virginia,"Lunenburg County, VA",0.03,14,Designated,Rural,01/29/2020,01/29/2020
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Virginia,Lunenburg County,Lunenburg,Single County,51111,Rural,,,,,
Primary Care,1514176213,Charlotte County,Geographic HPSA,Virginia,"Charlotte County, VA",0.625,16,Designated,Rural,01/26/1989,01/29/2020
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Virginia,Charlotte County,Charlotte,Single County,51037,Rural,,,,,
Primary Care,1513538928,Dickenson County,High Needs Geographic HPSA,Virginia,"Dickenson County, VA",2.16,16,Designated,Rural,04/02/2013,12/16/2016
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Virginia,Dickenson County,Dickenson,Single County,51051,Rural,,,,,
Primary Care,1517969207,LI-S. Portsmouth-Norfolk,Low Income Population HPSA,Virginia,"Norfolk City, VA | Portsmouth City, VA",6.39,10,Designated,Non-Rural,11/30/2016,11/30/2016
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Virginia,Norfolk City,1,Census Tract,51710000100,Non-Rural,,,,,
,Virginia,Norfolk City,14,Census Tract,51710001400,Non-Rural,,,,,
,Virginia,Norfolk City,17,Census Tract,51710001700,Non-Rural,,,,,
,Virginia,Norfolk City,2.01,Census Tract,51710000201,Non-Rural,,,,,
,Virginia,Norfolk City,2.02,Census Tract,51710000202,Non-Rural,,,,,
,Virginia,Norfolk City,20,Census Tract,51710002000,Non-Rural,,,,,
,Virginia,Norfolk City,21,Census Tract,51710002100,Non-Rural,,,,,
,Virginia,Portsmouth City,2102,Census Tract,51740210200,Non-Rural,,,,,
,Virginia,Portsmouth City,2103,Census Tract,51740210300,Non-Rural,,,,,
,Virginia,Portsmouth City,2104,Census Tract,51740210400,Non-Rural,,,,,
,Virginia,Portsmouth City,2105,Census Tract,51740210500,Non-Rural,,,,,
,Virginia,Portsmouth City,2106,Census Tract,51740210600,Non-Rural,,,,,
,Virginia,Portsmouth City,2109,Census Tract,51740210900,Non-Rural,,,,,
,Virginia,Portsmouth City,2111,Census Tract,51740211100,Non-Rural,,,,,
,Virginia,Portsmouth City,2114,Census Tract,51740211400,Non-Rural,,,,,
,Virginia,Portsmouth City,2115,Census Tract,51740211500,Non-Rural,,,,,
,Virginia,Portsmouth City,2116,Census Tract,51740211600,Non-Rural,,,,,
,Virginia,Portsmouth City,2117,Census Tract,51740211700,Non-Rural,,,,,
,Virginia,Portsmouth City,2118,Census Tract,51740211800,Non-Rural,,,,,
,Virginia,Portsmouth City,2119,Census Tract,51740211900,Non-Rural,,,,,
,Virginia,Portsmouth City,2120,Census Tract,51740212000,Non-Rural,,,,,
,Virginia,Portsmouth City,2121,Census Tract,51740212100,Non-Rural,,,,,
,Virginia,Portsmouth City,2123,Census Tract,51740212300,Non-Rural,,,,,
,Virginia,Portsmouth City,2124,Census Tract,51740212400,Non-Rural,,,,,
,Virginia,Portsmouth City,2125,Census Tract,51740212500,Non-Rural,,,,,
,Virginia,Portsmouth City,2126,Census Tract,51740212600,Non-Rural,,,,,
,Virginia,Portsmouth City,2127.01,Census Tract,51740212701,Non-Rural,,,,,
,Virginia,Portsmouth City,2127.02,Census Tract,51740212702,Non-Rural,,,,,
,Virginia,Portsmouth City,2128.01,Census Tract,51740212801,Non-Rural,,,,,
,Virginia,Portsmouth City,2128.02,Census Tract,51740212802,Non-Rural,,,,,
,Virginia,Portsmouth City,2129,Census Tract,51740212900,Non-Rural,,,,,
,Virginia,Portsmouth City,2132,Census Tract,51740213200,Non-Rural,,,,,
,Virginia,Norfolk City,22,Census Tract,51710002200,Non-Rural,,,,,
,Virginia,Norfolk City,27,Census Tract,51710002700,Non-Rural,,,,,
,Virginia,Norfolk City,28,Census Tract,51710002800,Non-Rural,,,,,
,Virginia,Norfolk City,29,Census Tract,51710002900,Non-Rural,,,,,
,Virginia,Norfolk City,3,Census Tract,51710000300,Non-Rural,,,,,
,Virginia,Norfolk City,30,Census Tract,51710003000,Non-Rural,,,,,
,Virginia,Norfolk City,31,Census Tract,51710003100,Non-Rural,,,,,
,Virginia,Norfolk City,32,Census Tract,51710003200,Non-Rural,,,,,
,Virginia,Norfolk City,33,Census Tract,51710003300,Non-Rural,,,,,
,Virginia,Norfolk City,34,Census Tract,51710003400,Non-Rural,,,,,
,Virginia,Norfolk City,35.01,Census Tract,51710003501,Non-Rural,,,,,
,Virginia,Norfolk City,36,Census Tract,51710003600,Non-Rural,,,,,
,Virginia,Norfolk City,37,Census Tract,51710003700,Non-Rural,,,,,
,Virginia,Norfolk City,38,Census Tract,51710003800,Non-Rural,,,,,
,Virginia,Norfolk City,40.01,Census Tract,51710004001,Non-Rural,,,,,
,Virginia,Norfolk City,40.02,Census Tract,51710004002,Non-Rural,,,,,
,Virginia,Norfolk City,41,Census Tract,51710004100,Non-Rural,,,,,
,Virginia,Norfolk City,42,Census Tract,51710004200,Non-Rural,,,,,
,Virginia,Norfolk City,43,Census Tract,51710004300,Non-Rural,,,,,
,Virginia,Norfolk City,44,Census Tract,51710004400,Non-Rural,,,,,
,Virginia,Norfolk City,45,Census Tract,51710004500,Non-Rural,,,,,
,Virginia,Norfolk City,46,Census Tract,51710004600,Non-Rural,,,,,
,Virginia,Norfolk City,47,Census Tract,51710004700,Non-Rural,,,,,
,Virginia,Norfolk City,48,Census Tract,51710004800,Non-Rural,,,,,
,Virginia,Norfolk City,49,Census Tract,51710004900,Non-Rural,,,,,
,Virginia,Norfolk City,5,Census Tract,51710000500,Non-Rural,,,,,
,Virginia,Norfolk City,55,Census Tract,51710005500,Non-Rural,,,,,
,Virginia,Norfolk City,56.01,Census Tract,51710005601,Non-Rural,,,,,
,Virginia,Norfolk City,56.02,Census Tract,51710005602,Non-Rural,,,,,
,Virginia,Norfolk City,57.01,Census Tract,51710005701,Non-Rural,,,,,
,Virginia,Norfolk City,57.02,Census Tract,51710005702,Non-Rural,,,,,
,Virginia,Norfolk City,58,Census Tract,51710005800,Non-Rural,,,,,
,Virginia,Norfolk City,59.01,Census Tract,51710005901,Non-Rural,,,,,
,Virginia,Norfolk City,59.02,Census Tract,51710005902,Non-Rural,,,,,
,Virginia,Norfolk City,6,Census Tract,51710000600,Non-Rural,,,,,
,Virginia,Norfolk City,60,Census Tract,51710006000,Non-Rural,,,,,
,Virginia,Norfolk City,61,Census Tract,51710006100,Non-Rural,,,,,
,Virginia,Norfolk City,65.01,Census Tract,51710006501,Non-Rural,,,,,
,Virginia,Norfolk City,65.02,Census Tract,51710006502,Non-Rural,,,,,
,Virginia,Norfolk City,66.01,Census Tract,51710006601,Non-Rural,,,,,
,Virginia,Norfolk City,66.02,Census Tract,51710006602,Non-Rural,,,,,
,Virginia,Norfolk City,66.03,Census Tract,51710006603,Non-Rural,,,,,
,Virginia,Norfolk City,66.04,Census Tract,51710006604,Non-Rural,,,,,
,Virginia,Norfolk City,66.05,Census Tract,51710006605,Non-Rural,,,,,
,Virginia,Norfolk City,66.06,Census Tract,51710006606,Non-Rural,,,,,
,Virginia,Norfolk City,66.07,Census Tract,51710006607,Non-Rural,,,,,
,Virginia,Norfolk City,7,Census Tract,51710000700,Non-Rural,,,,,
,Virginia,Portsmouth City,9801,Census Tract,51740980100,Non-Rural,,,,,
,Virginia,Norfolk City,9802,Census Tract,51710980200,Non-Rural,,,,,
Primary Care,1513747790,Shenandoah-Page,Geographic HPSA,Virginia,"Page County, VA | Shenandoah County, VA",6.04,9,Designated,Rural,03/20/2017,03/20/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Virginia,Page County,Page,Single County,51139,Rural,,,,,
,Virginia,Shenandoah County,Shenandoah,Single County,51171,Rural,,,,,
Primary Care,1511049033,LI-Alleghany County/Covington City,Low Income Population HPSA,Virginia,"Alleghany County, VA | Covington City, VA",0.66,12,Designated,Rural,06/01/2011,05/12/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Virginia,Alleghany County,Alleghany,Single County,51005,Rural,,,,,
,Virginia,Covington City,Covington city,Single County,51580,Rural,,,,,
Primary Care,1517771229,LI-Buckingham/Cumberland Counties,Low Income Population HPSA,Virginia,"Buckingham County, VA | Cumberland County, VA",0.93,16,Designated,Partially Rural,04/26/2011,05/26/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Virginia,Buckingham County,Buckingham,Single County,51029,Non-Rural,,,,,
,Virginia,Cumberland County,Cumberland,Single County,51049,Rural,,,,,
Primary Care,1512705948,LI-Prince Edward County,Low Income Population HPSA,Virginia,"Prince Edward County, VA",1.1048,17,Designated,Rural,07/21/2015,05/26/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Virginia,Prince Edward County,Prince Edward,Single County,51147,Rural,,,,,
Primary Care,1513876246,Warren County,High Needs Geographic HPSA,Virginia,"Warren County, VA",1.71,4,Designated,Partially Rural,10/26/2017,10/26/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Virginia,Warren County,Warren,Single County,51187,Partially Rural,,,,,
Primary Care,1514904865,LI-Martinsville City/Henry County,Low Income Population HPSA,Virginia,"Henry County, VA | Martinsville City, VA",2.7875,15,Designated,Rural,03/31/1997,07/31/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Virginia,Henry County,Henry,Single County,51089,Rural,,,,,
,Virginia,Martinsville City,Martinsville city,Single County,51690,Rural,,,,,
Primary Care,1511190533,Amelia County,Geographic HPSA,Virginia,"Amelia County, VA",2.32,9,Designated,Non-Rural,06/07/1978,10/03/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Virginia,Amelia County,Amelia,Single County,51007,Non-Rural,,,,,
Primary Care,1514268298,LI-Carroll and Grayson Counties/Galax City,Low Income Population HPSA,Virginia,"Carroll County, VA | Galax City, VA | Grayson County, VA",3.3,15,Designated,Rural,06/01/2016,10/03/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Virginia,Carroll County,Carroll,Single County,51035,Rural,,,,,
,Virginia,Galax City,Galax city,Single County,51640,Rural,,,,,
,Virginia,Grayson County,Grayson,Single County,51077,Rural,,,,,
Primary Care,1516164210,LI-Tazewell County,Low Income Population HPSA,Virginia,"Tazewell County, VA",2.56,17,Designated,Rural,07/20/2015,07/29/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Virginia,Tazewell County,Tazewell,Single County,51185,Rural,,,,,
Primary Care,1517918764,Bedford County,Geographic HPSA,Virginia,"Bedford County, VA",14.015,12,Designated,Partially Rural,08/25/2017,08/25/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Virginia,Bedford County,Bedford,Single County,51019,Partially Rural,,,,,
Primary Care,1519010738,Bath County,Geographic HPSA,Virginia,"Bath County, VA",0.3,9,Designated,Rural,11/04/1983,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Virginia,Bath County,Bath,Single County,51017,Rural,,,,,
Primary Care,1517450641,Giles County,Geographic HPSA,Virginia,"Giles County, VA",0.27,11,Designated,Non-Rural,04/27/2011,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Virginia,Giles County,Giles,Single County,51071,Non-Rural,,,,,
Primary Care,1514386874,Accomack County,High Needs Geographic HPSA,Virginia,"Accomack County, VA",0.12,11,Designated,Rural,05/13/1993,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Virginia,Accomack County,Accomack,Single County,51001,Rural,,,,,
Primary Care,1517754839,Craig County,Geographic HPSA,Virginia,"Craig County, VA",0.48,14,Designated,Non-Rural,06/12/1978,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Virginia,Craig County,Craig,Single County,51045,Non-Rural,,,,,
Primary Care,1514630581,Highland County,High Needs Geographic HPSA,Virginia,"Highland County, VA",0.65,15,Designated,Rural,12/28/2012,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Virginia,Highland County,Highland,Single County,51091,Rural,,,,,
Primary Care,1515733729,Floyd County,Geographic HPSA,Virginia,"Floyd County, VA",1.16,8,Designated,Partially Rural,06/12/1978,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Virginia,Floyd County,Floyd,Single County,51063,Partially Rural,,,,,
Primary Care,1515995373,Low Income/MSFW/Homeless - Northampton County,Low Income Homeless Migrant Seasonal Worker Population HPSA,Virginia,"Northampton County, VA",1.49,18,Designated,Rural,07/24/2013,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Virginia,Northampton County,Northampton,Single County,51131,Rural,,,,,
Primary Care,1511318276,Low Income - Buchanan County,Low Income Population HPSA,Virginia,"Buchanan County, VA",1.94,17,Designated,Rural,01/05/2012,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Virginia,Buchanan County,Buchanan,Single County,51027,Rural,,,,,
Primary Care,1511343242,LI-Lancaster & Northumberland Counties,Low Income Population HPSA,Virginia,"Lancaster County, VA | Northumberland County, VA",2.46,18,Designated,Rural,09/22/2016,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Virginia,Lancaster County,Lancaster,Single County,51103,Rural,,,,,
,Virginia,Northumberland County,Northumberland,Single County,51133,Rural,,,,,
Primary Care,1518114580,Halifax County,High Needs Geographic HPSA,Virginia,"Halifax County, VA",5.54,15,Designated,Rural,12/15/1994,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Virginia,Halifax County,Halifax,Single County,51083,Rural,,,,,
Primary Care,1517623676,Surry County,Geographic HPSA,Virginia,"Surry County, VA",0.97,14,Designated,Rural,06/07/1978,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Virginia,Surry County,Surry,Single County,51181,Rural,,,,,
Primary Care,1513215509,Konnarock,Geographic HPSA,Virginia,"Smyth County, VA | Washington County, VA",3.82,13,Designated,Partially Rural,04/17/2012,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Virginia,Smyth County,Chilhowie district,County Subdivision,5117390832,Rural,,,,,
,Virginia,Smyth County,Rye Valley district,County Subdivision,5117395511,Rural,,,,,
,Virginia,Washington County,Taylor district,County Subdivision,5119196047,Non-Rural,,,,,
Primary Care,1514251723,Fluvanna Service Area,Geographic HPSA,Virginia,"Fluvanna County, VA",1.95,11,Designated,Non-Rural,06/15/2006,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Virginia,Fluvanna County,202,Census Tract,51065020200,Non-Rural,,,,,
,Virginia,Fluvanna County,203,Census Tract,51065020300,Non-Rural,,,,,
Primary Care,1512748735,Bland County,Geographic HPSA,Virginia,"Bland County, VA",0.85,11,Designated,Rural,06/12/1978,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Virginia,Bland County,Bland,Single County,51021,Rural,,,,,
Primary Care,1517826856,Russell County,High Needs Geographic HPSA,Virginia,"Russell County, VA",4.92,11,Designated,Rural,06/12/1978,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Virginia,Russell County,Russell,Single County,51167,Rural,,,,,
Primary Care,1513741319,Northern Pittsylvania,Geographic HPSA,Virginia,"Pittsylvania County, VA",3.32,9,Designated,Rural,04/16/1986,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Virginia,Pittsylvania County,101,Census Tract,51143010100,Rural,,,,,
,Virginia,Pittsylvania County,102,Census Tract,51143010200,Rural,,,,,
,Virginia,Pittsylvania County,103,Census Tract,51143010300,Rural,,,,,
,Virginia,Pittsylvania County,104,Census Tract,51143010400,Rural,,,,,
,Virginia,Pittsylvania County,105,Census Tract,51143010500,Rural,,,,,
,Virginia,Pittsylvania County,106,Census Tract,51143010600,Rural,,,,,
,Virginia,Pittsylvania County,107,Census Tract,51143010700,Rural,,,,,
Primary Care,1517737498,Low Income - Nelson County,Low Income Population HPSA,Virginia,"Nelson County, VA",0.7,10,Designated,Partially Rural,12/19/2011,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Virginia,Nelson County,Nelson,Single County,51125,Partially Rural,,,,,
Primary Care,1518300302,Essex/Richmond,Geographic HPSA,Virginia,"Essex County, VA | Richmond County, VA",0.99,10,Designated,Rural,04/10/2006,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Virginia,Essex County,Essex,Single County,51057,Rural,,,,,
,Virginia,Richmond County,Richmond,Single County,51159,Rural,,,,,
Primary Care,1515872579,King and Queen County,Geographic HPSA,Virginia,"King and Queen County, VA",0.29,9,Designated,Rural,06/07/1978,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Virginia,King and Queen County,King and Queen,Single County,51097,Rural,,,,,
Primary Care,1518228910,Low Income - Rockbridge Area,Low Income Population HPSA,Virginia,"Buena Vista City, VA | Lexington City, VA | Rockbridge County, VA",3.62,15,Designated,Rural,01/20/2012,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Virginia,Buena Vista City,Buena Vista city,Single County,51530,Rural,,,,,
,Virginia,Lexington City,Lexington city,Single County,51678,Rural,,,,,
,Virginia,Rockbridge County,Rockbridge,Single County,51163,Rural,,,,,
Primary Care,1519319176,Northern Botetourt,Geographic HPSA,Virginia,"Botetourt County, VA",2.14,12,Designated,Non-Rural,01/21/1994,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Virginia,Botetourt County,401,Census Tract,51023040100,Non-Rural,,,,,
,Virginia,Botetourt County,402,Census Tract,51023040200,Non-Rural,,,,,
Primary Care,1516362512,Franklin County,Geographic HPSA,Virginia,"Franklin County, VA",1.76,6,Designated,Partially Rural,06/20/2006,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Virginia,Franklin County,Franklin,Single County,51067,Partially Rural,,,,,
Primary Care,1511066536,Goochland/Fife,Geographic HPSA,Virginia,"Goochland County, VA",0.56,7,Designated,Partially Rural,04/23/1992,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Virginia,Goochland County,4002,Census Tract,51075400200,Non-Rural,,,,,
,Virginia,Goochland County,4003,Census Tract,51075400300,Rural,,,,,
,Virginia,Goochland County,4004,Census Tract,51075400400,Non-Rural,,,,,
,Virginia,Goochland County,4005,Census Tract,51075400500,Non-Rural,,,,,
Primary Care,1519734558,Mecklenburg County,Geographic HPSA,Virginia,"Mecklenburg County, VA",0,12,Designated,Rural,04/26/1983,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Virginia,Mecklenburg County,Mecklenburg,Single County,51117,Rural,,,,,
Primary Care,1511189283,Appomattox County,Geographic HPSA,Virginia,"Appomattox County, VA",1.38,12,Designated,Non-Rural,04/14/1986,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
