data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find
,Kid's Health,119 Norman Dorminy Dr Ste A,Fitzgerald,GA,31750-9069,Ben Hill,Rural,,,,
,Lenox Family Medicine,15 S Railroad St,Lenox,GA,31637-7424,Cook,Rural,,,,
,Northside Family Health Center,247 Northside Dr Ste B,Valdosta,GA,31602-1892,Lowndes,Non-Rural,,,,
,Psychiatric and Counseling Services,303 Shirley Ave Ste A,Douglas,GA,31533-2367,Coffee,Rural,,,,
,South Central Family Health Care,607 N Irwin Ave,Ocilla,GA,31774-5009,Irwin,Rural,,,,
,SOUTH CENTRAL FAMILY MEDICINE,640 Main St N,Pearson,GA,31642-7549,Atkinson,Rural,,,,
,South Central Health and Wellness,602 N Irwin Ave Ste B,Ocilla,GA,31774-5040,Irwin,Rural,,,,
,South Central Primary Care Center - Administrative Building,204 E 4th St,Ocilla,GA,31774-1539,Irwin,Rural,,,,
,"South Central Primary Care Center, Inc.- Operations Building",406 W 5th St,Ocilla,GA,31774-1421,Irwin,Rural,,,,
,South Central Women's Health,119 Norman Dorminy Dr Ste B,Fitzgerald,GA,31750-9069,Ben Hill,Rural,,,,
Primary Care,1139636118,NORMAN PARK FAMILY MEDICINE CLINIC,Rural Health Clinic,Georgia,"Colquitt County, GA",0,18,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,NORMAN PARK FAMILY MEDICINE CLINIC,139 E Broad,Norman Park,GA,31771-5085,Colquitt,Rural,,,,
Primary Care,113999132L,"Oakhurst Medical Centers, Inc.",Federally Qualified Health Center,Georgia,"DeKalb County, GA",0,22,Designated,Non-Rural,10/28/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Oakhurst Buckhead,2140 Peachtree Rd NW Ste 232,Atlanta,GA,30309-1316,Fulton,Non-Rural,,,,
,Oakhurst Decatur,1760 Candler Rd,Decatur,GA,30032-3254,DeKalb,Non-Rural,,,,
,Oakhurst Hillandale,2801 Dekalb Medical Pkwy,Lithonia,GA,30058-4996,DeKalb,Non-Rural,,,,
,Oakhurst Medical Centers-Main Office,5582 Memorial Dr,Stone Mountain,GA,30083-3215,DeKalb,Non-Rural,,,,
,Oakhurst Midtown,550 Peachtree St NE,Atlanta,GA,30308-2247,Fulton,Non-Rural,,,,
,Oakhurst Northlake,2295 Parklake Dr NE Ste 500,Atlanta,GA,30345-2822,DeKalb,Non-Rural,,,,
,Oakhurst Rockdale,977 Taylor St SW,Conyers,GA,30012-5357,Rockdale,Non-Rural,,,,
Primary Care,113999132F,"PALMETTO HEALTH COUNCIL, INC",Federally Qualified Health Center,Georgia,"Fulton County, GA",0,21,Designated,Non-Rural,05/08/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,YourTown Health,101 Commerce Pl Ste 1,Barnesville,GA,30204-1680,Lamar,Non-Rural,,,,
,YourTown Health,202 Croft St,Carrollton,GA,30117-3803,Carroll,Rural,,,,
,YourTown Health,643 Main St,Palmetto,GA,30268-1138,Fulton,Non-Rural,,,,
,YourTown Health,3939 White House Pkwy,Warm Springs,GA,31830-2455,Meriwether,Rural,,,,
,YourTown Health - Senoia,48 Main St Ste 3A,Senoia,GA,30276-1895,Coweta,Non-Rural,,,,
,YourTown Health Dental,51 Gay Connector,Greenville,GA,30222-3339,Meriwether,Non-Rural,,,,
,"YourTown Health Medical, Dental, and Behavioral Health Clinic",507 Park St,Palmetto,GA,30268-1007,Fulton,Non-Rural,,,,
,YourTown Health Milby Medical Center,16201 Barnesville St,Zebulon,GA,30295-3380,Pike,Non-Rural,,,,
,YourTown Health QuickCare,507 Park St,Palmetto,GA,30268-1007,Fulton,Non-Rural,,,,
Primary Care,113999132V,"ALBANY AREA PRIMARY HEALTH CARE, INC",Federally Qualified Health Center,Georgia,"Dougherty County, GA",0,22,Designated,Non-Rural,11/20/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,AAPHC Centralized Scheduling Department,1712 E Broad Ave Ste B,Albany,GA,31705-2611,Dougherty,Non-Rural,,,,
,AAPHC Covenant Counseling Center,600 2nd St SE,Moultrie,GA,31768-5514,Colquitt,Rural,,,,
,AAPHC Glover Dental Center,2607 Gillionville Rd,Albany,GA,31707-3003,Dougherty,Non-Rural,,,,
,AAPHC Northwest Family Medical and Dental Center,2403 Osler Ct Ste A,Albany,GA,31707-0205,Dougherty,Non-Rural,,,,
,AAPHC Renaissance Center,2403 Osler Ct Ste B,Albany,GA,31707-0205,Dougherty,Non-Rural,,,,
,AAPHC Womens Health Center,810 13th Ave,Albany,GA,31701-1388,Dougherty,Non-Rural,,,,
,Albany Area Laboratory,1711 E Broad Ave,Albany,GA,31705-2311,Dougherty,Non-Rural,,,,
,"Albany Area Primary Health Care, Inc.",204 N Westover Blvd,Albany,GA,31707-2983,Dougherty,Non-Rural,,,,
,Albany Middle School-Based Health Center,1700 Cordell Ave,Albany,GA,31705-1497,Dougherty,Non-Rural,,,,
,Alice Coachman Elementary School-Based Health Center,1425 W Oakridge Dr,Albany,GA,31707-5306,Dougherty,Non-Rural,,,,
,Baker County Primary Health Care,327 Sunset Ave SW Ste 3,Newton,GA,39870-7343,Baker,Non-Rural,,,,
,Crisp County School-Based Health Center,330 Old Hatley Rd,Cordele,GA,31015-5104,Crisp,Rural,,,,
,Dawson Medical Center,420 Johnson St SE,Dawson,GA,39842-1523,Terrell,Non-Rural,,,,
,Dooly County School-Based Health Center,11949 US Highway 41,Pinehurst,GA,31070-7467,Dooly,Rural,,,,
,East Albany Medical Center,1712 E Broad Ave Ste A,Albany,GA,31705-2611,Dougherty,Non-Rural,,,,
,East Albany Pediatric and Adolescent Center,1712 E Broad Ave Ste C,Albany,GA,31705-2611,Dougherty,Non-Rural,,,,
,Edison Medical Center,19519 Hartford St,Edison,GA,39846-5803,Calhoun,Rural,,,,
,Hotz Scoggins Family Medical Center,401 S Madison St,Albany,GA,31701-3111,Dougherty,Non-Rural,,,,
,Lee Medical Arts Center,235 Walnut Ave S,Leesburg,GA,31763-4367,Lee,Non-Rural,,,,
,Live Oak Elementary School-Based Health Center,4529 Gillionville Rd,Albany,GA,31721-9566,Dougherty,Non-Rural,,,,
,Mirian Worthy Women's Health Center,2100 Palmyra Rd,Albany,GA,31701-1320,Dougherty,Non-Rural,,,,
,Robert Harvey Elementary School-Based Health Center,1305 E 2nd Ave,Albany,GA,31705-1315,Dougherty,Non-Rural,,,,
,Rural HIV Clinic,2202 E Oglethorpe Blvd,Albany,GA,31705-2940,Dougherty,Non-Rural,,,,
,Rural HIV Clinic Annex,2200 E Oglethorpe Blvd,Albany,GA,31705-3083,Dougherty,Non-Rural,,,,
,Rural HIV Model Thomasville,14540 US Highway 19 S Ste 1,Thomasville,GA,31757-4811,Thomas,Rural,,,,
,S. Trussell Medical Center,1212 E Union St,Vienna,GA,31092-7545,Dooly,Rural,,,,
,South Albany Medical Center,1300 Newton Rd,Albany,GA,31701-3424,Dougherty,Non-Rural,,,,
,Terrell County School-Based Health Center,455 Greenwave Blvd,Dawson,GA,39842-2908,Terrell,Non-Rural,,,,
,Turner Elementary School-Based Health Center,2001 Leonard Ave,Albany,GA,31705-2341,Dougherty,Non-Rural,,,,
,West Albany Dental and Medical Center,1412 W Oakridge Dr,Albany,GA,31707-5307,Dougherty,Non-Rural,,,,
Primary Care,1135803862,ROBERT E. JENNINGS MEDICAL CLINIC,Rural Health Clinic,Georgia,"Calhoun County, GA",0,21,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,ROBERT E. JENNINGS MEDICAL CLINIC,103 Re Jennings Ave SE,Arlington,GA,39813-8725,Calhoun,Rural,,,,
Primary Care,113999130H,J C LEWIS HEALTH CENTER,Federally Qualified Health Center,Georgia,"Chatham County, GA",0,20,Designated,Non-Rural,12/01/2012,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Gateway Behavioral Health Services,800 E 70th St,Savannah,GA,31405-4813,Chatham,Non-Rural,,,,
,"J C Lewis Primary Health Care Center, Inc.",125 Fahm St,Savannah,GA,31401-2391,Chatham,Non-Rural,,,,
,J C Lewis Primary Health DENTAL Center,107 Fahm St,Savannah,GA,31401-2391,Chatham,Non-Rural,,,,
,J.C. Lewis Primary Health Care Center,75 Dundee St Ste 201,Savannah,GA,31401-3011,Chatham,Non-Rural,,,,
,J.C. Lewis Primary Health-PEDS,3802 Waters Ave,Savannah,GA,31404-6210,Chatham,Non-Rural,,,,
,JCLPHCC Mobile Behavioral Health Unit,125 Fahm St,Savannah,GA,31401-2391,Chatham,Non-Rural,,,,
,Moses Jackson Advancement Center,1410 Richards St,Savannah,GA,31415-2038,Chatham,Non-Rural,,,,
,Old Savannah City Mission Homeless Shelter & Service Agency,2414 Bull St,Savannah,GA,31401-9113,Chatham,Non-Rural,,,,
,Pennsylvania Avenue Resource Center (PARC),425 Pennsylvania Ave,Savannah,GA,31404-1239,Chatham,Non-Rural,,,,
,The Salvation Army Homeless Shelter & Services Agency,3100 Montgomery St,Savannah,GA,31405-3212,Chatham,Non-Rural,,,,
Primary Care,11399913CO,"MEDICAL CENTER OF ELBERTON, LLP, THE",Rural Health Clinic,Georgia,"Elbert County, GA",0,18,Designated,Rural,02/02/2011,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,"MEDICAL CENTER OF ELBERTON, LLP, THE",109 College Ave,Elberton,GA,30635-1705,Elbert,Rural,,,,
Primary Care,113999134B,"Primary Care Of Southwest Georgia, Inc.",Federally Qualified Health Center,Georgia,"Early County, GA",0,21,Designated,Rural,09/30/2005,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,PCSG - Bainbridge,509 Wheat Ave,Bainbridge,GA,39819-4321,Decatur,Rural,,,,
,PCSG - Thomasville,454 Smith Ave,Thomasville,GA,31792-5535,Thomas,Rural,,,,
,Primary Care of Southwest Georgia - Quitman,907 N Court St,Quitman,GA,31643-1315,Brooks,Non-Rural,,,,
,Primary Care of Southwest Georgia . - TCMS,4681 US Highway 84 Byp W,Thomasville,GA,31792-2607,Thomas,Rural,,,,
,Primary Care of Southwest Georgia Midwifery Center,916 S Broad St,Thomasville,GA,31792-6113,Thomas,Rural,,,,
,"PRIMARY CARE OF SW GEORGIA, INC.",360 College St,Blakely,GA,39823-2554,Early,Rural,,,,
,The Grist-Addison Administration Building of Primary Care of Southwest Georgia,338 College St,Blakely,GA,39823-2554,Early,Rural,,,,
Primary Care,113999132W,"PRIMARY HEALTH CARE CENTER OF DADE, INC.",Federally Qualified Health Center,Georgia,"Dade County, GA",0,21,Designated,Non-Rural,11/20/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Gilbert Elementary SBHC,87 S Burnt Mill Rd,La Fayette,GA,30728-4263,Walker,Rural,,,,
,Mobile Dental Unit,205 Jenkins Rd Apt,Rossville,GA,30741-4016,Walker,Non-Rural,,,,
,Mobile Medical Unit,87 S Burnt Mill Rd,La Fayette,GA,30728-4263,Walker,Rural,,,,
,Primary Health Care Center Cedartown,118 E Girard Ave,Cedartown,GA,30125-2712,Polk,Rural,,,,
,Primary Health Care Center Summerville,11638 Highway 27,Summerville,GA,30747-8514,Chattooga,Rural,,,,
,Primary Health Care Center Trenton,13570 N Main St,Trenton,GA,30752-2012,Dade,Non-Rural,,,,
,"Primary Health Care Center, Rossville at Fairview",205 Jenkins Rd,Rossville,GA,30741-4016,Walker,Non-Rural,,,,
,School Based Dental Mobile Unit,87 S Burnt Mill Rd,La Fayette,GA,30728-4263,Walker,Rural,,,,
,Tiger Creek Elementary SBHC,134 Rhea Mcclanahan Dr,Tunnel Hill,GA,30755-7328,Catoosa,Non-Rural,,,,
Primary Care,113999133N,"McKinney Medical Center, Inc.",Federally Qualified Health Center,Georgia,"Ware County, GA",0,19,Designated,Rural,11/21/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,MCHC Nahunta,9355 Main St S,Nahunta,GA,31553-6159,Brantley,Non-Rural,,,,
,MCKINNEY COMMUNITY HEALTH CENTER,3919 Main St,Folkston,GA,31537-7545,Charlton,Rural,,,,
,McKinney Community Health Center,501 N Pierce St,Alma,GA,31510-2445,Bacon,Rural,,,,
,"McKinney Community Health Center, Inc.",218 Quarterman St,Waycross,GA,31501-3547,Ware,Rural,,,,
,"McKinney Community Health Center, Inc.",711 Charles Gilman Jr Ave Ste B,Kingsland,GA,31548-5664,Camden,Rural,,,,
,"McKinney Community Health Center, Inc.",3913 Main St,Folkston,GA,31537-7545,Charlton,Rural,,,,
,MCKINNEY COMMUNITY OUTREACH CTR,935 Mcdonald St,Waycross,GA,31501-4651,Ware,Rural,,,,
Primary Care,113999132N,CURTIS V COOPER PRIMARY HEALTH CARE INC,Federally Qualified Health Center,Georgia,"Chatham County, GA",0,20,Designated,Non-Rural,11/20/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Chatham Behavioral Health Crisis Center,2121 E De Renne Ave,Savannah,GA,31406-2320,Chatham,Non-Rural,,,,
,CURTIS V. COOPER PRI HLTH CARE,2 Roberts St,Savannah,GA,31408-3524,Chatham,Non-Rural,,,,
,Curtis V. Cooper Primary Health Care,349 W Bryan St,Savannah,GA,31401-2356,Chatham,Non-Rural,,,,
,"CURTIS V. COOPER PRIMARY HEALTH CARE, INC",106 E Broad St,Savannah,GA,31401-2917,Chatham,Non-Rural,,,,
,"Curtis V. Cooper Primary Health Care, Inc",400 E Broad St,Savannah,GA,31401-5104,Chatham,Non-Rural,,,,
,"Curtis V. Cooper Primary Health Care, Inc.",3219 College St,Savannah,GA,31404-5254,Chatham,Non-Rural,,,,
,"Curtis V. Cooper Primary Health Care, Inc.",244 Ledford St,Pembroke,GA,31321-4587,Bryan,Non-Rural,,,,
,Curtis V. Cooper Women's Health Care Center,5354 Reynolds St Ste 420,Savannah,GA,31405-6011,Chatham,Non-Rural,,,,
,CVC MOBILE HEALTH VAN,106 E Broad St,Savannah,GA,31401-2917,Chatham,Non-Rural,,,,
,CVC MOBILE HEALTH VAN 2,106 E Broad St,Savannah,GA,31401-2917,Chatham,Non-Rural,,,,
,CVC MOBILE HEALTH VAN 3,106 E Broad St,Savannah,GA,31401-2917,Chatham,Non-Rural,,,,
,CVC MOBILE HEALTH VAN SBHCC,106 E Broad St,Savannah,GA,31401-2917,Chatham,Non-Rural,,,,
Primary Care,113999133R,"East Georgia Healthcare Center, Inc.",Federally Qualified Health Center,Georgia,"Emanuel County, GA",0,21,Designated,Rural,11/21/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,East Georgia Health Center Mobile Unit,215 N Coleman St,Swainsboro,GA,30401-3530,Emanuel,Rural,,,,
,East Georgia Healthcare Center,316 N Main St,Swainsboro,GA,30401-3535,Emanuel,Rural,,,,
,East Georgia Healthcare Center,117 Memorial Dr,Reidsville,GA,30453-4641,Tattnall,Rural,,,,
,East Georgia Healthcare Center,34 NW Broad St,Metter,GA,30439-4025,Candler,Rural,,,,
,East Georgia Healthcare Center,206 N Green St,Swainsboro,GA,30401-3218,Emanuel,Rural,,,,
,East Georgia Healthcare Center - Mobile Unit 2,1075 E Winthrope Ave,Millen,GA,30442-6766,Jenkins,Rural,,,,
,East Georgia HealthCare Center inc,118 E Broad St,Mount Vernon,GA,30445-3018,Montgomery,Rural,,,,
,East Georgia Healthcare Center Inc,121 N Main St,Sylvania,GA,30467-1818,Screven,Rural,,,,
,"East Georgia Healthcare Center, Inc.",118 Alice Coleman Dr,Vidalia,GA,30474-8860,Toombs,Rural,,,,
,"East Georgia Healthcare Center, Inc.",452 Second St,Soperton,GA,30457-3004,Treutlen,Rural,,,,
,"East Georgia Healthcare Center, Inc.",215 N Coleman St,Swainsboro,GA,30401-3530,Emanuel,Rural,,,,
,"East Georgia Healthcare Center, Inc.",1636 Hatch Pkwy S,Baxley,GA,31513-4376,Appling,Rural,,,,
,"East Georgia Healthcare Center, Inc. DBA Evans Health and Wellness Center",6459 US Highway 301,Claxton,GA,30417-2094,Evans,Rural,,,,
,"East Georgia Healthcare Center, Inc.-Millen",1075 E Winthrope Ave,Millen,GA,30442-6766,Jenkins,Rural,,,,
,Statesboro Pediatrics and Family Healthcare,1570 Brampton Ave,Statesboro,GA,30458-0855,Bulloch,Rural,,,,
Primary Care,113999134X,"DIVERSITY HEALTH CENTER, INC.",Federally Qualified Health Center,Georgia,"Liberty County, GA",0,21,Designated,Non-Rural,09/01/2007,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,"213 N. McDonald Street Suite C, Ludowici, GA 31316",213 N Mcdonald St Ste C,Ludowici,GA,31316-6075,Long,Non-Rural,,,,
,Diversity Health Center Hinesville,303 Fraser Dr,Hinesville,GA,31313-3712,Liberty,Non-Rural,,,,
,"Diversity Health Center, Inc.- Long County",213 N McDonald St,Ludowici,GA,31316-6075,Long,Non-Rural,,,,
,"Diversity Health Center, Inc.-301 Fraser Dr.",301 Fraser Dr,Hinesville,GA,31313-3749,Liberty,Non-Rural,,,,
,"Diversity Health Center, Inc.-Fraser Dr. Admin Suite B",301 Fraser Dr Unit B,Hinesville,GA,31313-3751,Liberty,Non-Rural,,,,
,"Diversity Health Center, Inc.-Mobile",213 N McDonald St,Ludowici,GA,31316-6075,Long,Non-Rural,,,,
,"Diversity Health Center, Inc.-Stewart Way Office",502 E General Stewart Way,Hinesville,GA,31313-2642,Liberty,Non-Rural,,,,
,"Diversity Health Center, Inc.-Wayne County",244 Peachtree St,Jesup,GA,31545-0212,Wayne,Rural,,,,
Primary Care,113999133Q,"COMMUNITY HEALTH, GEORGIA DEPT OF",Federally Qualified Health Center,Georgia,"Crisp County, GA",0,23,Designated,Rural,11/21/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Colquitt Co. BOH - Ellenton Farmworker Clinic Mobile Clinic,185 N Baker St,Norman Park,GA,31771-5268,Colquitt,Rural,,,,
,"Colquitt County Board of Health, Ellenton Clinic",185 N Baker St,Norman Park,GA,31771-5268,Colquitt,Rural,,,,
,"Decatur County Board of Health, Decatur Clinic",920 S West St,Bainbridge,GA,39819-4581,Decatur,Rural,,,,
,East Georgia Health Care Center - Metter,34 NW Broad St,Metter,GA,30439-4025,Candler,Rural,,,,
,East Georgia Health Care Center - Reidsville,117 Memorial Dr,Reidsville,GA,30453-4641,Tattnall,Rural,,,,
,East Georgia Health Care Center - Vidalia,118 Alice Coleman Dr,Vidalia,GA,30474-8860,Toombs,Rural,,,,
,East Georgia Healthcare Center Mobile Clinic,117 Memorial Dr,Reidsville,GA,30453-4641,Tattnall,Rural,,,,
,"Georgia Department of Community Health, State Office of Rural Health",502 S 7th St,Cordele,GA,31015-1443,Crisp,Rural,,,,
,"Migrant Farmworkers Clinic, Inc",2186 J Frank Culpepper Rd,Lake Park,GA,31636-5624,Echols,Rural,,,,
,Phoebe Sumter Medical Center Mobile Medical Unit,339 S Broad St,Ellaville,GA,31806-3304,Schley,Rural,,,,
,Phoebe Sumter Primary Care Clinic - Ellaville,339 S Broad St,Ellaville,GA,31806-3304,Schley,Rural,,,,
,South Central Primary Care Center - Douglas,1309 Ocilla Rd Ste A,Douglas,GA,31533-2209,Coffee,Rural,,,,
,South Central Primary Care Center - Pearson,640 Main St N,Pearson,GA,31642-7549,Atkinson,Rural,,,,
Primary Care,113999133P,"VALLEY HEALTHCARE SYSTEM, INC.",Federally Qualified Health Center,Georgia,"Muscogee County, GA",0,23,Designated,Non-Rural,11/21/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Dorothy Height Elementary School SBHC,1458 Benning Dr,Columbus,GA,31903-2200,Muscogee,Non-Rural,,,,
,Fort Benning Road Health Center,1600 Fort Benning Rd,Columbus,GA,31903-2834,Muscogee,Non-Rural,,,,
,Talbot County Medical/Dental Center,341 N Washington Ave,Talbotton,GA,31827-2037,Talbot,Rural,,,,
,Temporary Site - The Fourth Street Baptist Church,222 5th St,Columbus,GA,31901-3112,Muscogee,Non-Rural,,,,
,VHcS Fortson Medical/Dental Center,94 Mccrary Rd,Fortson,GA,31808-4558,Harris,Non-Rural,,,,
Primary Care,113999132U,"CareConnect Health, Inc.",Federally Qualified Health Center,Georgia,"Stewart County, GA",0,16,Designated,Rural,11/20/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Americus OBGYN,603 E Lamar St,Americus,GA,31709-3737,Sumter,Rural,,,,
,Americus Urgent Care,618 E Lamar St,Americus,GA,31709-3738,Sumter,Rural,,,,
,CareConnect Clinic,185 Pecan St,Shellman,GA,39886-2548,Randolph,Rural,,,,
,CareConnect Convenient Care,101 Deluxe Cir Ste B,Thomaston,GA,30286-3030,Upson,Rural,,,,
,CareConnect Convenient Care,6005 Watson Blvd Ste 100,Byron,GA,31008-6542,Houston,Non-Rural,,,,
,CareConnect Convenient Care,41 E Oglethorpe St,Ellaville,GA,31806-3526,Schley,Rural,,,,
,CareConnect Convenient Care,277 Perry Pkwy Ste C,Perry,GA,31069-8428,Houston,Non-Rural,,,,
,CareConnect Convenient Care,1909 US Highway 82 W Ste 5,Tifton,GA,31793-8213,Tift,Rural,,,,
,CareConnect Convenient Care,209 N Camellia Blvd,Fort Valley,GA,31030-3368,Peach,Rural,,,,
,CareConnect Convenient Care,1424 N Expressway Ste 121-123,Griffin,GA,30223-1753,Spalding,Non-Rural,,,,
,CareConnect Convenient Care,130 N Lee St,Forsyth,GA,31029-2122,Monroe,Rural,,,,
,CareConnect Convenient Care and Pediatrics,817 Griffin Ave,Eastman,GA,31023-6718,Dodge,Rural,,,,
,CareConnect Dental Van 2,414 S Frontage Rd Lot 53,Forsyth,GA,31029-3025,Monroe,Non-Rural,,,,
,CareConnect Family Dentistry,101 Mayo St,Americus,GA,31709-3695,Sumter,Rural,,,,
,CareConnect Family Practice,23 Old School Rd,Georgetown,GA,39854-4627,Quitman,Rural,,,,
,CareConnect Family Practice,712 N 7th St,Cordele,GA,31015-3271,Crisp,Rural,,,,
,CareConnect Family Practice,298 US Highway 520,Cusseta,GA,31805-3602,Chattahoochee,Non-Rural,,,,
,CareConnect Family Practice,300 Medical Ct,Oglethorpe,GA,31068-2000,Macon,Rural,,,,
,CareConnect Family Practice,80 W Main St,Butler,GA,31006-5156,Taylor,Rural,,,,
,CareConnect Family Practice,205 Rees St,Americus,GA,31709-3756,Sumter,Rural,,,,
,CareConnect Family Practice,109 S 3rd St,Cochran,GA,31014-6718,Bleckley,Rural,,,,
,CareConnect Family Practice,9 W Main St,Alamo,GA,30411-3516,Wheeler,Rural,,,,
,CareConnect Family Practice,1011 US-341,Roberta,GA,31078,Crawford,Non-Rural,,,,
,CareConnect Family Practice and Pediatrics,510 Alston St Ste A,Richland,GA,31825-6012,Stewart,Rural,,,,
,CareConnect Family Practice and Pediatrics,636 2nd Ave,Rochelle,GA,31079-2046,Wilcox,Rural,,,,
,CareConnect Family Practice and Pediatrics,317 E Washington Ave,Ashburn,GA,31714-5248,Turner,Rural,,,,
,"CareConnect Health, Inc.",804 E 16th Ave,Cordele,GA,31015-1514,Crisp,Rural,,,,
,"CareConnect Health, Inc.",510 Alston St Ste B,Richland,GA,31825-6012,Stewart,Rural,,,,
,CareConnect Infectious Disease Clinic,110 E 13th Ave,Cordele,GA,31015-4245,Crisp,Rural,,,,
,CareConnect OBGYN,222 Perry Hwy,Hawkinsville,GA,31036-6748,Pulaski,Non-Rural,,,,
,CareConnect OBGYN,412 E 4th Ave,Cordele,GA,31015-3619,Crisp,Rural,,,,
,CareConnect Pediatrics,609 E Lamar St,Americus,GA,31709-3737,Sumter,Rural,,,,
,CareConnect Pediatrics,506 Spaulding Rd Ste B,Montezuma,GA,31063-1817,Macon,Rural,,,,
,CareConnect Pediatrics,760 26th Ave SE,Moultrie,GA,31768-6799,Colquitt,Rural,,,,
,CareConnect School Clinic,140 Merrell St,Cusseta,GA,31805-3022,Chattahoochee,Non-Rural,,,,
,CareConnect School Clinic,56 Mcdowell St,Butler,GA,31006-5337,Taylor,Rural,,,,
,CareConnect School Clinic,218 E Main St,Butler,GA,31006-5305,Taylor,Rural,,,,
,CareConnect School Clinic,705 Hudson Ave,Ashburn,GA,31714-5312,Turner,Rural,,,,
,CareConnect School Clinic,360 Ga Highway 26,Cusseta,GA,31805-3100,Chattahoochee,Non-Rural,,,,
,CareConnect Urgent Care,602 E 16th Ave Ste B,Cordele,GA,31015-1782,Crisp,Rural,,,,
,CareConnect Urgent Care,822 S Hill St,Griffin,GA,30224-4842,Spalding,Non-Rural,,,,
,CareConnect Urgent Care,1805 Tift Ave N Ste D,Tifton,GA,31794-3579,Tift,Rural,,,,
,CareConnect Urgent Care,340 Veterans Pkwy N Ste 9-11,Moultrie,GA,31788-4171,Colquitt,Rural,,,,
,New Hope Clinic,215 E 13th Ave,Cordele,GA,31015-4249,Crisp,Rural,,,,
,Pediatric Convenient Care,1909 Us Highway 82 STE 3,Tifton,GA,31793-8213,Tift,Rural,,,,
,Pediatric Urgent Care,1007 E 16th Ave Ste A,Cordele,GA,31015-4553,Crisp,Rural,,,,
Primary Care,11399913DD,BURKE MEDICAL CENTER HEALTH CLINIC,Rural Health Clinic,Georgia,"Burke County, GA",0,21,Designated,Non-Rural,12/14/2015,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,BURKE MEDICAL CENTER HEALTH CLINIC,311 W 4th St,Waynesboro,GA,30830-1511,Burke,Non-Rural,,,,
Primary Care,1136756162,LI - Crisp County,Low Income Population HPSA,Georgia,"Crisp County, GA",1.7696,20,Designated,Rural,04/13/2017,11/19/2019
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Georgia,Crisp County,Crisp,Single County,13081,Rural,,,,,
Primary Care,1137379896,Calhoun State Prison,Correctional Facility,Georgia,"Calhoun County, GA",2.01,12,Designated,Rural,12/23/2019,12/23/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Calhoun State Prison,27823 Main St,Morgan,GA,39866-3716,Calhoun,Rural,,,,
Primary Care,1135947975,Hays State Prison,Correctional Facility,Georgia,"Chattooga County, GA",1.45,12,Designated,Rural,12/23/2019,12/23/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Hays State Prison,777 Underwood Dr,Trion,GA,30753-1500,Chattooga,Rural,,,,
Primary Care,1139544054,Johnson State Prison,Correctional Facility,Georgia,"Johnson County, GA",1.93,21,Designated,Rural,12/24/2009,12/23/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Johnson State Prison,290 Donovan Harrison Rd,Wrightsville,GA,31096-5045,Johnson,Rural,,,,
Primary Care,1137991828,Montgomery State Prison,Correctional Facility,Georgia,"Montgomery County, GA",0.82,21,Designated,Rural,12/23/2019,12/23/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
