data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,CCISD-VSHSI School-Based Health Clinic,1603 N 11th Ave,Crystal City,TX,78839,Zavala,Rural,,,,
,LPISD-VSHSI COMMUNTY BASED & SCHOOL BASED HEALTH CLINIC,117 E Hwy,La Pryor,TX,78872,Zavala,Rural,,,,
,VIDA Y SALUD-HEALTH SYSTEMS INC,308 S Cesar Chavez Ave,Crystal City,TX,78839-4200,Zavala,Rural,,,,
Primary Care,148999484V,"Fort Bend Family Health Center, Inc.",Federally Qualified Health Center,Texas,"Fort Bend County, TX",0,19,Designated,Non-Rural,05/08/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Brookshire Center,533 Fm 359 Rd S,Brookshire,TX,77423-9006,Waller,Non-Rural,,,,
,Brookshire Center,531 Fm 359 Rd S,Brookshire,TX,77423-9006,Waller,Non-Rural,,,,
,Fort Bend Community Church Site,7707 Highway 6,Missouri City,TX,77459-4150,Fort Bend,Non-Rural,,,,
,Missouri City Center,307 Texas Pkwy,Missouri City,TX,77489-1151,Fort Bend,Non-Rural,,,,
,Mobile Clinic,400 Austin St,Richmond,TX,77469-4406,Fort Bend,Non-Rural,,,,
,Mobile Unit #2,400 Austin St,Richmond,TX,77469-4406,Fort Bend,Non-Rural,,,,
,Richmond Admin Building,613A S 5th St,Richmond,TX,77469-3504,Fort Bend,Non-Rural,,,,
,Richmond Center,400 Austin St,Richmond,TX,77469-4406,Fort Bend,Non-Rural,,,,
,Second Mile,1135 Highway 90 A,Missouri City,TX,77489-1229,Fort Bend,Non-Rural,,,,
,Stafford Center,10435 Greenbough Dr Ste 300,Stafford,TX,77477-5034,Fort Bend,Non-Rural,,,,
Primary Care,14899948PA,"Health Services of North Texas , Inc.",Federally Qualified Health Center,Texas,"Denton County, TX",0,21,Designated,Non-Rural,06/01/2012,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,HSNT - Collin County Medical Center,2540 K Ave Ste 500,Plano,TX,75074-5360,Collin,Non-Rural,,,,
,HSNT - Loop 288,306 N Loop 288 Ste 200,Denton,TX,76209-4887,Denton,Non-Rural,,,,
,HSNT Administrative Office,4401 N Interstate 35,Denton,TX,76207-3432,Denton,Non-Rural,,,,
,HSNT Denton Medical Center 4308,4308 Mesa Dr,Denton,TX,76207-3459,Denton,Non-Rural,,,,
,HSNT Denton South Center,3537 S I-35E,Denton,TX,76210-6800,Denton,Non-Rural,,,,
,HSNT Medical Center,4304 Mesa Dr,Denton,TX,76207-3434,Denton,Non-Rural,,,,
,HSNT Wylie Children's Medical Clinic,303 S Highway 78 Ste 106,Wylie,TX,75098-3915,Collin,Non-Rural,,,,
Primary Care,148999485J,FOX RURAL HEALTH CLINIC,Rural Health Clinic,Texas,"Childress County, TX",0,9,Designated,Rural,12/05/2013,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,FOX RURAL HEALTH CLINIC,1001 US Highway 83 N,Childress,TX,79201-2322,Childress,Rural,,,,
Primary Care,14899948J1,TEXAS TECH UNIVERSITY HEALTH SCIENCES CENTER,Federally Qualified Health Center,Texas,"Lubbock County, TX",0,22,Designated,Non-Rural,03/01/2009,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Abilene Community Health Center,1749 Pine St,Abilene,TX,79601-3043,Taylor,Non-Rural,,,,
,Combest Central Community Health Center,2424 50th St Rm 300,Lubbock,TX,79412-2561,Lubbock,Non-Rural,,,,
,Larry Combest Community Health and Wellness Center,301 40th St,Lubbock,TX,79404-2746,Lubbock,Non-Rural,,,,
Primary Care,148999484S,"CENTRO DE SALUD FAMILIAR LA FE, INC",Federally Qualified Health Center,Texas,"El Paso County, TX",0,21,Designated,Non-Rural,05/08/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,CENTRAL CLINIC,700 S Ochoa St,El Paso,TX,79901-2936,El Paso,Non-Rural,,,,
,CHILD & ADOLESCENT WELLNESS CENTER,721 S Ochoa St,El Paso,TX,79901-2935,El Paso,Non-Rural,,,,
,JOSE ROMAN PEDIATRIC CLINIC,125 W Hague Rd Ste 390,El Paso,TX,79902-5818,El Paso,Non-Rural,,,,
,La Fe Administration,1314 E Yandell Dr,El Paso,TX,79902-5529,El Paso,Non-Rural,,,,
,La Fe CARE Center-HIV/AIDS,1505 Mescalero Dr,El Paso,TX,79925-2019,El Paso,Non-Rural,,,,
,Lisbon Satellite Clinic,200 Lisbon St,El Paso,TX,79905-4604,El Paso,Non-Rural,,,,
,SAN ELIZARIO SATELLITE CLINIC,1313 San Antonio,San Elizario,TX,79849,El Paso,Non-Rural,,,,
,San Elizario Satellite Clinic,12101 Socorro Rd,San Elizario,TX,79849-7393,El Paso,Non-Rural,,,,
,Social Services,608 S Saint Vrain St,El Paso,TX,79901-3007,El Paso,Non-Rural,,,,
,WESTWAY SATELLITE CLINIC,1713 Banker Rd,Canutillo,TX,79835-8960,El Paso,Non-Rural,,,,
,Yandell Satellite Clinic,823 E Yandell Dr,El Paso,TX,79902-5331,El Paso,Non-Rural,,,,
Primary Care,148999485Y,Centro San Vicente,Federally Qualified Health Center,Texas,"El Paso County, TX",0,21,Designated,Non-Rural,12/02/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,CENTRO SAN VICENTE,8061 Alameda Ave,El Paso,TX,79915-4705,El Paso,Non-Rural,,,,
,Centro San Vicente at Pebble Hills,"10780 Pebble Hills Blvd, Ste G1",El Paso,TX,79935-2039,El Paso,Non-Rural,,,,
,CENTRO SAN VICENTE SAN ELIZARIO,PO BOX 1517,San Elizario,TX,79849-1517,El Paso,Non-Rural,,,,
,Centro San Vicente's Wellness Center at Emergence Healthcare Network,1600 Montana Ave,El Paso,TX,79902-5622,El Paso,Non-Rural,,,,
,HOMELESS CLINIC,1208 Myrtle Ave,El Paso,TX,79901-1602,El Paso,Non-Rural,,,,
Primary Care,1025321706,SEARHC AICS Port Protection Clinic,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Texas,"Lamar County, TX",0,8,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,SEARHC AICS Port Protection Clinic,1 Main St,Deport,TX,75435,Lamar,Rural,,,,
Primary Care,1481414038,ANDREWS FAMILY MEDICINE,Rural Health Clinic,Texas,"Andrews County, TX",0,16,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,ANDREWS FAMILY MEDICINE,700 Hospital Dr,Andrews,TX,79714-3638,Andrews,Rural,,,,
Primary Care,14899948PU,"Triangle Area Network, Inc.",Federally Qualified Health Center,Texas,"Jefferson County, TX",0,20,Designated,Non-Rural,08/01/2015,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Triangle Area Network,1495 N 7th St,Beaumont,TX,77702-1345,Jefferson,Non-Rural,,,,
,Triangle Area Network -,3737 N 16th St,Orange,TX,77632-4630,Orange,Non-Rural,,,,
,Triangle Area Network - Administration,2365 Interstate 10 E Ste 3,Beaumont,TX,77702-1344,Jefferson,Non-Rural,,,,
Primary Care,148999485V,El Centro Del Barrio,Federally Qualified Health Center,Texas,"Bexar County, TX",0,21,Designated,Non-Rural,12/02/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,CENTROMED BERTO GUERRA JR CLINIC,5439 Ray Ellison Blvd,San Antonio,TX,78242-2219,Bexar,Non-Rural,,,,
,CENTROMED BUSINESS OFFICE,123 Ascot Ave Bldg B,San Antonio,TX,78224-1101,Bexar,Non-Rural,,,,
,CENTROMED BUSINESS OFFICE,5750 Medina Base Rd,San Antonio,TX,78242-9700,Bexar,Non-Rural,,,,
,CENTROMED CENTRAL BILLING OFFICE,123 Ascot Ave Bldg A,San Antonio,TX,78224-1101,Bexar,Non-Rural,,,,
,CENTROMED FAMILY FIRST CLINIC,9135 Schaefer Rd Ste 4,Converse,TX,78109-1980,Bexar,Non-Rural,,,,
,CENTROMED FAMILY MEDICINE CLINIC,226 N Union Ave,New Braunfels,TX,78130-4450,Comal,Non-Rural,,,,
,CENTROMED HOUSE OF HOPE DENTAL CLINIC,256 S Krueger Ave,New Braunfels,TX,78130-6941,Comal,Non-Rural,,,,
,CENTROMED MARIA CASTRO FLORES CLINIC,7315 S Loop 1604 W,Somerset,TX,78069,Bexar,Non-Rural,,,,
,CENTROMED NOEMI GALVAN ELING CLINIC,5542 Walzem Rd,Windcrest,TX,78218-2103,Bexar,Non-Rural,,,,
,CENTROMED PALO ALTO CLINIC,9011 Poteet Jourdanton Fwy,San Antonio,TX,78224-2124,Bexar,Non-Rural,,,,
,CENTROMED PEDIATRIC CLINIC,1034 W County Line Rd,New Braunfels,TX,78130-8338,Comal,Non-Rural,,,,
,CentroMed SA Pediatrics,20627 Huebner Rd Ste 101,San Antonio,TX,78258-4766,Bexar,Non-Rural,,,,
,CentroMed SA Pediatrics,315 N San Saba Ste 1075,San Antonio,TX,78207-3155,Bexar,Non-Rural,,,,
,CentroMed SA Pediatrics,730 N Main Ave Ste 224,San Antonio,TX,78205-1195,Bexar,Non-Rural,,,,
,CentroMed SA Pediatrics,9793 Culebra Rd Ste 105A,San Antonio,TX,78251-3750,Bexar,Non-Rural,,,,
,CentroMed SA Pediatrics,17323 Interstate 35 N,Schertz,TX,78154-1277,Guadalupe,Non-Rural,,,,
,CentroMed SA Pediatrics,7333 Barlite Blvd Ste 380,San Antonio,TX,78224-1359,Bexar,Non-Rural,,,,
,CENTROMED SANTA ROSA CLINIC/RYAN WHITE CLINIC,315 N San Saba Ste 103,San Antonio,TX,78207-3196,Bexar,Non-Rural,,,,
,CENTROMED SARAH E DAVIDSON CLINIC,1 Haven For Hope Way STE 300,San Antonio,TX,78207-1268,Bexar,Non-Rural,,,,
,CENTROMED SOUTH PARK DENTAL CLINIC,910 Wagner Ave,San Antonio,TX,78211-3213,Bexar,Non-Rural,,,,
,CENTROMED SOUTH PARK MEDICAL CLINIC,6315 S Zarzamora St,San Antonio,TX,78211-3218,Bexar,Non-Rural,,,,
,CENTROMED SOUTH PARK PHARMACY,918 Wagner Ave,San Antonio,TX,78211-3213,Bexar,Non-Rural,,,,
,CENTROMED SOUTHSIDE MEDICAL CLINIC,3750 Commercial Ave,San Antonio,TX,78221-3117,Bexar,Non-Rural,,,,
,CENTROMED WOMEN&#39;S AND PEDIATRICS CLINIC,3127 SE Military Dr Ste 101,San Antonio,TX,78223-3990,Bexar,Non-Rural,,,,
,CENTROMED WOMEN&#39;S SHELTER CLINIC - LA PALOMA DE PAZ,7404 W US Highway 90 Bldg 37,San Antonio,TX,78227-4024,Bexar,Non-Rural,,,,
Primary Care,148999486V,SAINT HOPE FOUNDATION,Federally Qualified Health Center,Texas,"Harris County, TX",0,20,Designated,Non-Rural,11/01/2013,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,St. Hope Community Health Center Clinic,1414 S Frazier St Ste 105,Conroe,TX,77301-4475,Montgomery,Non-Rural,,,,
,St. Hope Community Health Center- Dickinson,3750 Medical Park Blvd Ste 150,Dickinson,TX,77539-7385,Galveston,Non-Rural,,,,
,St. Hope Community Health Center-Sugar Land,14815 Southwest Fwy,Sugar Land,TX,77478-5016,Fort Bend,Non-Rural,,,,
,St. Hope Community Health Clinic- Bellaire,6800 West Loop S Ste 560,Bellaire,TX,77401-4516,Harris,Non-Rural,,,,
,St. Hope Foundation Community Health Clinic,255 Northpoint Dr,Houston,TX,77060-3268,Harris,Non-Rural,,,,
,"St. Hope Foundation, Inc- ADMIN",6200 Savoy Dr Ste 540,Houston,TX,77036-3338,Harris,Non-Rural,,,,
Primary Care,14899948J2,ELLIS COUNTY COALITION FOR HEALTH OPTIONS,Federally Qualified Health Center,Texas,"Ellis County, TX",0,19,Designated,Non-Rural,03/01/2009,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Admin - Jefferson,428 E Jefferson St,Waxahachie,TX,75165-3828,Ellis,Non-Rural,,,,
,Administrative Offices,201 Ferris Ave Ste J,Waxahachie,TX,75165-3660,Ellis,Non-Rural,,,,
,Hope Clinic Ennis,805 W Lampasas St,Ennis,TX,75119-4535,Ellis,Rural,,,,
,Hope Clinic Waxahachie,411 E Jefferson St,Waxahachie,TX,75165-3827,Ellis,Non-Rural,,,,
Primary Care,1483642484,HUNTSVILLE MEMORIAL HOSPITAL,Rural Health Clinic,Texas,"Walker County, TX",0,17,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,HUNTSVILLE MEMORIAL HOSPITAL,3638 State Highway 19,Huntsville,TX,77320-0464,Walker,Rural,,,,
Primary Care,14899948Q5,MEDICAL CENTER HOSPITAL (INC),Federally Qualified Health Center Look-alike,Texas,"Ector County, TX",0,19,Designated,Non-Rural,09/28/2018,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Ector County Hospital District,840 W Clements St,Odessa,TX,79763-4601,Ector,Non-Rural,,,,
,ECTOR COUNTY HOSPITAL DISTRICT,6030 W University Blvd,Odessa,TX,79764-8530,Ector,Non-Rural,,,,
Primary Care,148999487U,"LA ESPERANZA CLINIC, INC.",Federally Qualified Health Center,Texas,"Tom Green County, TX",0,11,Designated,Non-Rural,10/26/2002,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,LA ESPERANZA CLINIC,1610 S Chadbourne St,San Angelo,TX,76903-8510,Tom Green,Non-Rural,,,,
,LA ESPERANZA CLINIC,2033 W Beauregard Ave,San Angelo,TX,76901-3883,Tom Green,Non-Rural,,,,
,Lake View Clinic,35 E 31st St,San Angelo,TX,76903-2207,Tom Green,Non-Rural,,,,
Primary Care,14899948C7,Presidio County Health Services Inc,Federally Qualified Health Center,Texas,"Presidio County, TX",0,19,Designated,Rural,10/31/2006,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Administration Building,1605 N State Highway 118 Ste B,Alpine,TX,79830-2150,Brewster,Rural,,,,
,Alpine Clinic,1605 W Fort Davis Ave,Alpine,TX,79830-1629,Brewster,Rural,,,,
,Marfa Community Health Clinic.,S Summer St,Marfa,TX,79843,Presidio,Rural,,,,
,Presidio County Medical Clinic,1501 N Erma Ave,Presidio,TX,79845-4464,Presidio,Rural,,,,
Primary Care,148999485N,"Gulf Coast Health Center, Inc.",Federally Qualified Health Center,Texas,"Jefferson County, TX",0,20,Designated,Non-Rural,12/02/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Gulf Coast Health Center - Mobile 1,2548 Memorial Blvd,Port Arthur,TX,77640-2825,Jefferson,Non-Rural,,,,
,"Gulf Coast Health Center - Silsbee, TX 327",710 Highway 327 E,Silsbee,TX,77656-5022,Hardin,Non-Rural,,,,
,Gulf Coast Health Center Inc - Jasper State Street,561 State St,Jasper,TX,75951-5134,Jasper,Rural,,,,
,Gulf Coast Health Center Inc Hwy 73 Campus,TX-73 E,Port Arthur,TX,77642,Jefferson,Non-Rural,,,,
,Gulf Coast Health Center Inc. Orange,1301 W Park Ave,Orange,TX,77630-4923,Orange,Non-Rural,,,,
,Gulf Coast Health Center Inc. Orange,610 Strickland Dr Ste 380,Orange,TX,77630-4787,Orange,Non-Rural,,,,
,Gulf Coast Health Center Inc. Orange - Mobile Unit,610 Strickland Dr,Orange,TX,77630-4786,Orange,Non-Rural,,,,
,Gulf Coast Health Center Memorial High School Campus-TEMP SITE,3501 Sgt Lucien Adams Blvd,Port Arthur,TX,77642-6461,Jefferson,Non-Rural,,,,
,"Gulf Coast Health Center, Inc. - JASPER",103 W Gibson St Ste 110,Jasper,TX,75951-4970,Jasper,Rural,,,,
,"Gulf Coast Health Center, Inc. - Jasper Dental",103 W Gibson St Ste 112,Jasper,TX,75951-5062,Jasper,Rural,,,,
,"GULF COAST HEALTH CENTER, INC. - PORT ARTHUR",2548 Memorial Blvd,Port Arthur,TX,77640-2825,Jefferson,Non-Rural,,,,
,"GULF COAST HEALTH CENTER, INC. - SILSBEE",755 N 4th St,Silsbee,TX,77656-3802,Hardin,Non-Rural,,,,
,"GULF COAST HEALTH CENTER, INC. - WEST SIDE",601 Rev Ransom Howard,Port Arthur,TX,77640,Jefferson,Non-Rural,,,,
Primary Care,148999487K,Tyler Family Circle Of Care,Federally Qualified Health Center,Texas,"Smith County, TX",0,13,Designated,Non-Rural,09/01/2013,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,FAMILY Circle of Care Administration Annex,523 S Fannin Ave,Tyler,TX,75702-8204,Smith,Non-Rural,,,,
,FAMILY Circle of Care Athens Clinic,1001 N Palestine St,Athens,TX,75751-4122,Henderson,Rural,,,,
,FAMILY Circle of Care Broadway Clinic,2990 N Broadway Ave,Tyler,TX,75702-2149,Smith,Non-Rural,,,,
,FAMILY Circle of Care Glenwood Clinic,928 N Glenwood Blvd Ste 200,Tyler,TX,75702-5055,Smith,Non-Rural,,,,
,FAMILY Circle of Care Houston Clinic,214 E Houston St,Tyler,TX,75702-8131,Smith,Non-Rural,,,,
,FAMILY Circle of Care Jacksonville Clinic,510 E Commerce St,Jacksonville,TX,75766-4910,Cherokee,Rural,,,,
,Tyler Family Circle of Care - Admin Office Houston St.,208 E Houston St,Tyler,TX,75702-8131,Smith,Non-Rural,,,,
,Tyler Family Circle of Care - Business Office,200 E Houston St,Tyler,TX,75702-8131,Smith,Non-Rural,,,,
Primary Care,14899948Q0,"Healing Hands Ministries, Inc",Federally Qualified Health Center,Texas,"Dallas County, TX",0,21,Designated,Non-Rural,03/16/2017,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Healing Hands Ministries - Vickery Meadow,5750 Pineland Dr Ste 150,Dallas,TX,75231-5300,Dallas,Non-Rural,,,,
,Healing Hands Ministries Dallas,8515 Greenville Ave,Dallas,TX,75243-7011,Dallas,Non-Rural,,,,
,Healing Hands Ministries Pediatric Health Center,5750 Pineland Dr Ste 260,Dallas,TX,75231-5300,Dallas,Non-Rural,,,,
,Healing Hands MInistries Women&#39;s Health Center,5750 Pineland Dr Ste 240,Dallas,TX,75231-5300,Dallas,Non-Rural,,,,
Primary Care,14899948C2,"Legacy Community Health Services, Inc.",Federally Qualified Health Center,Texas,"Harris County, TX",0,21,Designated,Non-Rural,09/30/2005,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,KIPP - Climb,8805 Ferndale,Houston,TX,77017-6515,Harris,Non-Rural,,,,
,KIPP CONNECT,6700 Bellaire Blvd,Houston,TX,77074-4906,Harris,Non-Rural,,,,
,KIPP East End Campus,5402 Lawndale St,Houston,TX,77023-3743,Harris,Non-Rural,,,,
,KIPP Legacy Preparatory School,9606 Mesa Dr,Houston,TX,77078-3024,Harris,Non-Rural,,,,
,KIPP Nexus,4211 Watonga Blvd,Houston,TX,77092-5324,Harris,Non-Rural,,,,
,KIPP North Campus,500 Tidwell Rd,Houston,TX,77022-2122,Harris,Non-Rural,,,,
,KIPP SHARP,8430 Westglen Dr,Houston,TX,77063-6312,Harris,Non-Rural,,,,
,KIPP Sharpstown,8440 Westpark Dr,Houston,TX,77063-5808,Harris,Non-Rural,,,,
,KIPP Southwest Campus,10711 Kipp Way Dr,Houston,TX,77099-2675,Harris,Non-Rural,,,,
,KIPP Sunnyside Campus,11000 Scott St,Houston,TX,77047-1500,Harris,Non-Rural,,,,
,KIPP Third Ward Campus,5400 Martin Luther King Blvd,Houston,TX,77021-3010,Harris,Non-Rural,,,,
,KIPP West - Unity,8500 Highway 6 S,Houston,TX,77083-5709,Harris,Non-Rural,,,,
,Legacy - Allen Parkway,2929 Allen Pkwy Ste 2700,Houston,TX,77019-7102,Harris,Non-Rural,,,,
,Legacy Baker Ripley,6500 Rookin St,Houston,TX,77074-5019,Harris,Non-Rural,,,,
,Legacy Bissonnet Street,12667 Bissonnet St # 17,Houston,TX,77099-1331,Harris,Non-Rural,,,,
,Legacy Caroline - Administrative,2808 Caroline St Ste 210,Houston,TX,77004-2759,Harris,Non-Rural,,,,
,Legacy Central Beaumont,450 N 11th St,Beaumont,TX,77702-1804,Jefferson,Non-Rural,,,,
,Legacy Central Beaumont Stagg Dr.,3455 Stagg Dr,Beaumont,TX,77701-4521,Jefferson,Non-Rural,,,,
,Legacy Deer Park,3430 Center St,Deer Park,TX,77536-5056,Harris,Non-Rural,,,,
,Legacy Fifth Ward Lyons,3811 Lyons Ave,Houston,TX,77020-8306,Harris,Non-Rural,,,,
,Legacy Mapleridge Clinic,6550 Mapleridge St Ste 106,Houston,TX,77081-4629,Harris,Non-Rural,,,,
,Legacy Montrose Clinic,1415 California St,Houston,TX,77006-2602,Harris,Non-Rural,,,,
,Legacy Northside/Northline – North Freeway,5598 North Fwy # A1,Houston,TX,77076-4702,Harris,Non-Rural,,,,
,Legacy San Jacinto,4301 Garth Rd Ste 400,Baytown,TX,77521-3159,Harris,Non-Rural,,,,
,Legacy San Jacinto,4301 Garth Rd Ste 306,Baytown,TX,77521-3158,Harris,Non-Rural,,,,
,Legacy San Jacinto Dental,4301 Garth Rd Ste 302,Baytown,TX,77521-3158,Harris,Non-Rural,,,,
,Legacy Santa Clara Clinic,5616 Lawndale St Ste A108,Houston,TX,77023-3821,Harris,Non-Rural,,,,
,Legacy Sharpstown Rookin,6677 Rookin St,Houston,TX,77074-5015,Harris,Non-Rural,,,,
,Legacy Southwest Clinic,6441 High Star Dr,Houston,TX,77074-5005,Harris,Non-Rural,,,,
,Montrose Center Clinic,401 Branard St Rm 300-302,Houston,TX,77006-5015,Harris,Non-Rural,,,,
,YES Prep - Brays Oaks,9000 W Bellfort St,Houston,TX,77031-2410,Harris,Non-Rural,,,,
,YES Prep - East End,8329 Lawndale St,Houston,TX,77012-3707,Harris,Non-Rural,,,,
,YES Prep - North Forest,6602 Winfield Rd,Houston,TX,77050-4704,Harris,Non-Rural,,,,
,Yes Prep - Northside,5215 Jensen Dr,Houston,TX,77026-2514,Harris,Non-Rural,,,,
,Yes Prep - Southeast,353 Crenshaw Rd,Houston,TX,77034-1543,Harris,Non-Rural,,,,
,YES Prep - Southwest,4411 Anderson Rd,Houston,TX,77053-2307,Harris,Non-Rural,,,,
,YES Prep - White Oak,5620 W Tidwell Rd,Houston,TX,77091-4638,Harris,Non-Rural,,,,
,YES Prep Fifth Ward,1305 Benson St,Houston,TX,77020-4044,Harris,Non-Rural,,,,
,YES Prep Gulfton,6565 De Moss Dr,Houston,TX,77074-5099,Harris,Non-Rural,,,,
,YES Prep Southside,5515 South Loop E,Houston,TX,77033-1603,Harris,Non-Rural,,,,
Primary Care,1486683477,MEDICAL CLINIC OF MULESHOE,Rural Health Clinic,Texas,"Bailey County, TX",0,17,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,MEDICAL CLINIC OF MULESHOE,708 S 1st St,Muleshoe,TX,79347-3627,Bailey,Rural,,,,
Primary Care,148999485F,Martin Luther King Jr Family Clinic Inc,Federally Qualified Health Center,Texas,"Dallas County, TX",0,21,Designated,Non-Rural,11/26/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Foremost Family Health Center - Balch Springs,3515 Shepherd Ln,Balch Springs,TX,75180-2325,Dallas,Non-Rural,,,,
,"Martin Luther King, Jr. Family Clinic, Inc. d/b/a Foremost Family Health Centers",2922B Martin Luther King Jr Blvd,Dallas,TX,75215-2321,Dallas,Non-Rural,,,,
Primary Care,148999486W,BEE BUSY WELLNESS CENTER,Federally Qualified Health Center,Texas,"Harris County, TX",0,21,Designated,Non-Rural,11/01/2013,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Bee Busy Wellness Center,9896 Bissonnet St Ste 625,Houston,TX,77036-8169,Harris,Non-Rural,,,,
,Bee Busy Wellness Center,8785 W Bellfort St,Houston,TX,77031-2403,Harris,Non-Rural,,,,
,Bee Busy Wellness Center - Bay Area,1300 Bay Area Blvd # 200,Houston,TX,77058-2505,Harris,Non-Rural,,,,
Primary Care,1482994170,WINKLER COUNTY RURAL HEALTH CLINIC,Rural Health Clinic,Texas,"Winkler County, TX",0,15,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,WINKLER COUNTY RURAL HEALTH CLINIC,828 Myer Ln,Kermit,TX,79745-4634,Winkler,Rural,,,,
Primary Care,148999487P,SCHLEICHER COUNTY FAMILY CLINIC,Rural Health Clinic,Texas,"Schleicher County, TX",0,16,Designated,Rural,07/31/2014,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,SCHLEICHER COUNTY FAMILY CLINIC,100 N US Highway 277,Eldorado,TX,76936-4010,Schleicher,Rural,,,,
Primary Care,14899948H6,"SPECIAL HEALTH RESOURCES FOR TEXAS, INCORPORATED",Federally Qualified Health Center,Texas,"Gregg County, TX",0,14,Designated,Non-Rural,06/21/2007,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,All for Kids Clinic,300 E 6th St,Texarkana,AR,71854-5207,Miller,Non-Rural,,,,
,Integrated Care Clinic,1300 N 6th St,Longview,TX,75601-5567,Gregg,Non-Rural,,,,
,Integrated Pediatric Care Clinic,1911 Galleria Oaks Dr,Texarkana,TX,75503-4617,Bowie,Non-Rural,,,,
,INTUNE Mobile Clinic,410 N 4th St,Longview,TX,75601-6511,Gregg,Non-Rural,,,,
,Jim Meyers Comprehensive Health Center,410 N 4th St,Longview,TX,75601-6511,Gregg,Non-Rural,,,,
,Med Plaza,703 E Marshall Ave,Longview,TX,75601-5500,Gregg,Non-Rural,,,,
,Paris Clinic,3150 Clarksville St,Paris,TX,75460-8076,Lamar,Rural,,,,
,Texarkana Clinic,1102 Main St,Texarkana,TX,75501-4313,Bowie,Non-Rural,,,,
,True North Health Center,1011 College Ave,Jacksonville,TX,75766-3307,Cherokee,Rural,,,,
,Tyler Care Clinic,4519 Troup Hwy,Tyler,TX,75703-2350,Smith,Non-Rural,,,,
,Tyler Clinic,1300 Clinic Dr,Tyler,TX,75701-2119,Smith,Non-Rural,,,,
,Woman and Child Health Center,402 N 7th St,Longview,TX,75601-6704,Gregg,Non-Rural,,,,
Primary Care,148999489E,Health Center Of Southeast Texas,Federally Qualified Health Center,Texas,"Liberty County, TX",0,19,Designated,Non-Rural,09/30/2007,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Health Center of Southeast Texas,307 N William Barnett Ave,Cleveland,TX,77327-4061,Liberty,Non-Rural,,,,
,Health Center of Southeast Texas - Liberty,1202 N Travis St,Liberty,TX,77575-3540,Liberty,Rural,,,,
