data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find
,Bessemer,2201 Arlington Ave,Bessemer,AL,35020-4221,Jefferson,Non-Rural,,,,
,Bessemer- Satellite,608 18th St N,Bessemer,AL,35020-4859,Jefferson,Non-Rural,,,,
Primary Care,101999011M,Alabama Regional Medical Services,Federally Qualified Health Center,Alabama,"Jefferson County, AL",0,21,Designated,Non-Rural,07/21/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,ARMS Faith Chapel Health Center,921 2nd Ave N,Birmingham,AL,35203-3019,Jefferson,Non-Rural,,,,
,ARMS Northern Health Center,2817 30th Ave N,Birmingham,AL,35207-4541,Jefferson,Non-Rural,,,,
,ARMS Northside Health Center,3200 27th St N Ste C,Birmingham,AL,35207-4554,Jefferson,Non-Rural,,,,
,ARMS Wenonah Health Center,2800 Wilson Rd SW,Birmingham,AL,35221-1303,Jefferson,Non-Rural,,,,
,Crestwood Medical Center,7001 Crestwood Blvd Ste 822,Irondale,AL,35210-2344,Jefferson,Non-Rural,,,,
,Ensley Health Center,417 19th Street Ensley,Birmingham,AL,35218-1601,Jefferson,Non-Rural,,,,
,Metro Health Center,712 25th St N,Birmingham,AL,35203-2400,Jefferson,Non-Rural,,,,
,MOBILE HEALTH UNIT,712 25th St N,Birmingham,AL,35203-2400,Jefferson,Non-Rural,,,,
,NORTHSIDE DENTAL,1333 19th St N,Birmingham,AL,35234-2512,Jefferson,Non-Rural,,,,
Primary Care,101999012C,POARCH BAND 0F CREEK HLTH CENT,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Alabama,"Escambia County, AL",0,16,Designated,Rural,10/26/2002,09/09/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,POARCH BAND 0F CREEK HLTH CENT,429 Buford L Rolin Dr,Atmore,AL,36502-5190,Escambia,Rural,,,,
Primary Care,1014472671,BIBB MEDICAL ASSOCIATES,Rural Health Clinic,Alabama,"Bibb County, AL",0,13,Designated,Non-Rural,08/18/2019,10/02/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,BIBB MEDICAL ASSOCIATES,208 Pierson Ave,Centreville,AL,35042-2918,Bibb,Non-Rural,,,,
Primary Care,101999019D,Cahaba Medical Care Foundation,Federally Qualified Health Center,Alabama,"Bibb County, AL",0,13,Designated,Non-Rural,06/01/2012,10/02/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Cahaba Community Center,195 Hospital Dr,Centreville,AL,35042-2935,Bibb,Non-Rural,,,,
,Cahaba Medical Care - Bessemer,975 9th Ave SW Ste 310,Bessemer,AL,35022-7839,Jefferson,Non-Rural,,,,
,Cahaba Medical Care - Brent Elementary School,160 4th St,Brent,AL,35034-3739,Bibb,Non-Rural,,,,
,Cahaba Medical Care - Centreville Administrative Office,281 Alexander Ave,Centreville,AL,35042-2953,Bibb,Non-Rural,,,,
,Cahaba Medical Care - Centreville Dental Office,260 Walnut St,Centreville,AL,35042-2332,Bibb,Non-Rural,,,,
,Cahaba Medical Care - Centreville Office,405 Belcher St,Centreville,AL,35042-2946,Bibb,Non-Rural,,,,
,Cahaba Medical Care - CJ Donald Elementary,715 Valley Rd,Fairfield,AL,35064-2666,Jefferson,Non-Rural,,,,
,Cahaba Medical Care - Dentistry for Awesome Kids,623 8th Ave W,Birmingham,AL,35204-3604,Jefferson,Non-Rural,,,,
,Cahaba Medical Care - Ensley Office,1925 Avenue E,Birmingham,AL,35218-1619,Jefferson,Non-Rural,,,,
,Cahaba Medical Care - Fairfield,7000 Grasselli Rd,Fairfield,AL,35064-2424,Jefferson,Non-Rural,,,,
,Cahaba Medical Care - Glen Oaks Elementary,1301 Highland Dr,Fairfield,AL,35064-1643,Jefferson,Non-Rural,,,,
,Cahaba Medical Care - Hemphill Elementary,714 12th St SW,Birmingham,AL,35211-1982,Jefferson,Non-Rural,,,,
,Cahaba Medical Care - Maplesville Office,9431 AL-22,Maplesville,AL,36750-3264,Chilton,Rural,,,,
,Cahaba Medical Care - Marion Office,1303 Washington St,Marion,AL,36756-3217,Perry,Rural,,,,
,Cahaba Medical Care - Robinson Elementary,301 61st St,Fairfield,AL,35064-1957,Jefferson,Non-Rural,,,,
,Cahaba Medical Care - West Blocton Elementary School,828 Cahaba River Dr,West Blocton,AL,35184-3932,Bibb,Non-Rural,,,,
,Cahaba Medical Care - West End Office,1308 Tuscaloosa Ave SW,Birmingham,AL,35211-1948,Jefferson,Non-Rural,,,,
,Cahaba Medical Care - Woodstock Office,28921 Highway 5,Woodstock,AL,35188-3613,Bibb,Non-Rural,,,,
Primary Care,101999019O,SMART START PEDIATRICS,Rural Health Clinic,Alabama,"Marshall County, AL",0,15,Designated,Rural,10/18/2017,12/10/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,SMART START PEDIATRICS,460 Al Highway 75 N,Albertville,AL,35951-3838,Marshall,Rural,,,,
Primary Care,1019144856,MOUNDVILLE MEDICAL ASSOCIATES,Rural Health Clinic,Alabama,"Hale County, AL",0,17,Designated,Non-Rural,02/11/2020,02/11/2020
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,MOUNDVILLE MEDICAL ASSOCIATES,40870 Al Highway 69 Ste A,Moundville,AL,35474-4367,Hale,Non-Rural,,,,
Primary Care,1017257029,"ALTAPOINTE HEALTH SYSTEMS, INC.",Federally Qualified Health Center,Alabama,"Mobile County, AL",0,18,Designated,Non-Rural,02/11/2020,02/11/2020
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Accordia Health - Bayou,13833 Tapia Ave,Bayou La Batre,AL,36509-2515,Mobile,Non-Rural,,,,
,Accordia Health - Rockford,9518 US Highway 231,Rockford,AL,35136-5214,Coosa,Rural,,,,
,"AltaPointe Health Systems, Inc.",5750A Southland Dr,Mobile,AL,36693-3316,Mobile,Non-Rural,,,,
Primary Care,1013231536,AIDS Action Coalition of Huntsville,Federally Qualified Health Center,Alabama,"Madison County, AL",0,15,Designated,Non-Rural,02/11/2020,02/11/2020
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Thrive Alabama,600 Saint Clair Ave SW Ste 3,Huntsville,AL,35801-5057,Madison,Non-Rural,,,,
,Thrive Alabama,600 Saint Clair Ave STE 23,Huntsville,AL,35801-5057,Madison,Non-Rural,,,,
,Thrive Alabama,600 Saint Clair Ave STE 18,Huntsville,AL,35801-5057,Madison,Non-Rural,,,,
,Thrive Alabama,600 Saint Clair Ave STE 11,Huntsville,AL,35801-5057,Madison,Non-Rural,,,,
,Thrive Alabama,600 Saint Clair Ave STE 21,Huntsville,AL,35801-5057,Madison,Non-Rural,,,,
,Thrive Alabama,806 Governors Dr SW Ste 202,Huntsville,AL,35801-5133,Madison,Non-Rural,,,,
,Thrive Alabama,806 Governors Dr SW Ste 207,Huntsville,AL,35801-5133,Madison,Non-Rural,,,,
,Thrive Alabama,806 Governors Dr SW Ste 206,Huntsville,AL,35801-5133,Madison,Non-Rural,,,,
Primary Care,1015035920,Marengo County,High Needs Geographic HPSA,Alabama,"Marengo County, AL",1.97,17,Designated,Rural,03/27/1991,09/20/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Alabama,Marengo County,Marengo,Single County,01091,Rural,,,,,
Primary Care,1018487925,CF-William E. Donaldson Correctional Facility,Correctional Facility,Alabama,"Jefferson County, AL",0,0,Designated,Non-Rural,10/27/2016,10/27/2016
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,CF-William E. Donaldson Correctional Facility,100 Warrior Ln,Bessemer,AL,35023-7228,Jefferson,Non-Rural,,,,
Primary Care,1016894995,CF-Draper Correctional Facility,Correctional Facility,Alabama,"Elmore County, AL",1.09,6,Designated,Non-Rural,12/04/2012,10/11/2016
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,CF-Draper Correctional Facility,2828 ALABAMA HWY,Elmore,AL,36025,Elmore,Non-Rural,,,,
Primary Care,1019261918,LI-Jackson County,Low Income Population HPSA,Alabama,"Jackson County, AL",1.06,9,Designated,Rural,09/29/1988,02/02/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Alabama,Jackson County,Jackson,Single County,01071,Rural,,,,,
Primary Care,101027,Clay County,Geographic HPSA,Alabama,"Clay County, AL",0.16,12,Designated,Rural,09/20/2018,09/20/2018
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Alabama,Clay County,Clay,Single County,01027,Rural,,,,,
Primary Care,1014548142,Bibb County,Geographic HPSA,Alabama,"Bibb County, AL",2.75,16,Designated,Non-Rural,05/20/1978,04/13/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Alabama,Bibb County,Bibb,Single County,01007,Non-Rural,,,,,
Primary Care,1019629324,LI-Lee County,Low Income Population HPSA,Alabama,"Lee County, AL",10.45,16,Designated,Non-Rural,05/13/1999,09/20/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Alabama,Lee County,Lee,Single County,01081,Non-Rural,,,,,
Primary Care,1011928385,Wilcox County,High Needs Geographic HPSA,Alabama,"Wilcox County, AL",0.83,18,Designated,Rural,01/15/1979,09/20/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Alabama,Wilcox County,Wilcox,Single County,01131,Rural,,,,,
Primary Care,1015790314,Hale County,High Needs Geographic HPSA,Alabama,"Hale County, AL",2.03,20,Designated,Non-Rural,11/17/2003,10/27/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Alabama,Hale County,Hale,Single County,01065,Non-Rural,,,,,
Primary Care,1012832390,Geneva County,High Needs Geographic HPSA,Alabama,"Geneva County, AL",2.91,14,Designated,Partially Rural,06/28/1978,10/27/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Alabama,Geneva County,Geneva,Single County,01061,Partially Rural,,,,,
Primary Care,1015277607,LI-Etowah County,Low Income Population HPSA,Alabama,"Etowah County, AL",6.93,15,Designated,Partially Rural,10/27/2017,10/27/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Alabama,Etowah County,Etowah,Single County,01055,Partially Rural,,,,,
Primary Care,1012523948,Cleburne County,Geographic HPSA,Alabama,"Cleburne County, AL",3.24,18,Designated,Rural,06/08/1978,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Alabama,Cleburne County,Cleburne,Single County,01029,Rural,,,,,
Primary Care,1019011119,Perry County,High Needs Geographic HPSA,Alabama,"Perry County, AL",1.15,19,Designated,Rural,01/15/1979,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Alabama,Perry County,Perry,Single County,01105,Rural,,,,,
Primary Care,1019122701,Low Income - Valley,Low Income Population HPSA,Alabama,"Chambers County, AL",3.38,21,Designated,Rural,06/03/1994,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Alabama,Chambers County,9539,Census Tract,01017953900,Rural,,,,,
,Alabama,Chambers County,9542,Census Tract,01017954200,Rural,,,,,
,Alabama,Chambers County,9543,Census Tract,01017954300,Rural,,,,,
,Alabama,Chambers County,9544,Census Tract,01017954400,Rural,,,,,
,Alabama,Chambers County,9545,Census Tract,01017954500,Rural,,,,,
,Alabama,Chambers County,9546,Census Tract,01017954600,Rural,,,,,
,Alabama,Chambers County,9547,Census Tract,01017954700,Rural,,,,,
Primary Care,1013458488,Conecuh County,High Needs Geographic HPSA,Alabama,"Conecuh County, AL",0.01,15,Designated,Rural,01/15/1979,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Alabama,Conecuh County,Conecuh,Single County,01035,Rural,,,,,
Primary Care,1011424903,Lowndes County,High Needs Geographic HPSA,Alabama,"Lowndes County, AL",2.61,22,Designated,Non-Rural,06/28/1978,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Alabama,Lowndes County,Lowndes,Single County,01085,Non-Rural,,,,,
Primary Care,1017860702,Tallassee Service Area,High Needs Geographic HPSA,Alabama,"Elmore County, AL | Macon County, AL | Tallapoosa County, AL",5.45,18,Designated,Partially Rural,05/30/2007,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Alabama,Macon County,2314,Census Tract,01087231400,Rural,,,,,
,Alabama,Macon County,2315,Census Tract,01087231500,Rural,,,,,
,Alabama,Macon County,2316.01,Census Tract,01087231601,Rural,,,,,
,Alabama,Macon County,2316.02,Census Tract,01087231602,Rural,,,,,
,Alabama,Macon County,2316.03,Census Tract,01087231603,Rural,,,,,
,Alabama,Macon County,2317,Census Tract,01087231700,Rural,,,,,
,Alabama,Macon County,2318,Census Tract,01087231800,Rural,,,,,
,Alabama,Macon County,2319,Census Tract,01087231900,Rural,,,,,
,Alabama,Macon County,2320,Census Tract,01087232000,Rural,,,,,
,Alabama,Macon County,2321,Census Tract,01087232100,Rural,,,,,
,Alabama,Macon County,2322,Census Tract,01087232200,Rural,,,,,
,Alabama,Macon County,2323,Census Tract,01087232300,Rural,,,,,
,Alabama,Elmore County,303,Census Tract,01051030300,Non-Rural,,,,,
,Alabama,Elmore County,304,Census Tract,01051030400,Rural,,,,,
,Alabama,Elmore County,305,Census Tract,01051030500,Non-Rural,,,,,
,Alabama,Tallapoosa County,9627,Census Tract,01123962700,Rural,,,,,
Primary Care,1012221869,Low Income - South Baldwin,Low Income Population HPSA,Alabama,"Baldwin County, AL",6.35,15,Designated,Partially Rural,02/24/1998,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Alabama,Baldwin County,109.03,Census Tract,01003010903,Non-Rural,,,,,
,Alabama,Baldwin County,109.04,Census Tract,01003010904,Non-Rural,,,,,
,Alabama,Baldwin County,109.05,Census Tract,01003010905,Non-Rural,,,,,
,Alabama,Baldwin County,109.06,Census Tract,01003010906,Non-Rural,,,,,
,Alabama,Baldwin County,110,Census Tract,01003011000,Rural,,,,,
,Alabama,Baldwin County,111.01,Census Tract,01003011101,Non-Rural,,,,,
,Alabama,Baldwin County,111.02,Census Tract,01003011102,Non-Rural,,,,,
,Alabama,Baldwin County,113,Census Tract,01003011300,Non-Rural,,,,,
,Alabama,Baldwin County,114.01,Census Tract,01003011401,Rural,,,,,
,Alabama,Baldwin County,114.03,Census Tract,01003011403,Rural,,,,,
,Alabama,Baldwin County,114.05,Census Tract,01003011405,Non-Rural,,,,,
,Alabama,Baldwin County,114.06,Census Tract,01003011406,Rural,,,,,
,Alabama,Baldwin County,114.07,Census Tract,01003011407,Rural,,,,,
,Alabama,Baldwin County,114.08,Census Tract,01003011408,Rural,,,,,
,Alabama,Baldwin County,115.01,Census Tract,01003011501,Rural,,,,,
,Alabama,Baldwin County,115.02,Census Tract,01003011502,Rural,,,,,
,Alabama,Baldwin County,116.01,Census Tract,01003011601,Rural,,,,,
,Alabama,Baldwin County,116.02,Census Tract,01003011602,Non-Rural,,,,,
,Alabama,Baldwin County,9900,Census Tract,01003990000,Not Applicable,,,,,
Primary Care,1012581924,Choctaw County,High Needs Geographic HPSA,Alabama,"Choctaw County, AL",3.45,20,Designated,Rural,01/15/1979,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Alabama,Choctaw County,Choctaw,Single County,01023,Rural,,,,,
Primary Care,1018330731,Pickens County,High Needs Geographic HPSA,Alabama,"Pickens County, AL",0.12,13,Designated,Partially Rural,05/20/1978,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Alabama,Pickens County,Pickens,Single County,01107,Partially Rural,,,,,
Primary Care,1012403035,Fayette/Lamar Counties,High Needs Geographic HPSA,Alabama,"Fayette County, AL | Lamar County, AL",6,15,Designated,Rural,03/08/2002,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Alabama,Fayette County,Fayette,Single County,01057,Rural,,,,,
,Alabama,Lamar County,Lamar,Single County,01075,Rural,,,,,
Primary Care,1013727029,Washington County,Geographic HPSA,Alabama,"Washington County, AL",2.83,14,Designated,Rural,01/15/1979,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Alabama,Washington County,Washington,Single County,01129,Rural,,,,,
Primary Care,1019929425,Low Income - Montgomery/Prattville,Low Income Population HPSA,Alabama,"Autauga County, AL | Elmore County, AL | Montgomery County, AL",21.87,16,Designated,Non-Rural,05/21/1985,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Alabama,Montgomery County,1,Census Tract,01101000100,Non-Rural,,,,,
,Alabama,Montgomery County,10,Census Tract,01101001000,Non-Rural,,,,,
,Alabama,Montgomery County,11,Census Tract,01101001100,Non-Rural,,,,,
,Alabama,Montgomery County,12,Census Tract,01101001200,Non-Rural,,,,,
,Alabama,Montgomery County,13,Census Tract,01101001300,Non-Rural,,,,,
,Alabama,Montgomery County,14,Census Tract,01101001400,Non-Rural,,,,,
,Alabama,Montgomery County,15,Census Tract,01101001500,Non-Rural,,,,,
,Alabama,Montgomery County,16,Census Tract,01101001600,Non-Rural,,,,,
,Alabama,Montgomery County,17,Census Tract,01101001700,Non-Rural,,,,,
,Alabama,Montgomery County,18,Census Tract,01101001800,Non-Rural,,,,,
,Alabama,Montgomery County,19,Census Tract,01101001900,Non-Rural,,,,,
,Alabama,Montgomery County,2,Census Tract,01101000200,Non-Rural,,,,,
,Alabama,Montgomery County,20,Census Tract,01101002000,Non-Rural,,,,,
,Alabama,Autauga County,201,Census Tract,01001020100,Non-Rural,,,,,
,Alabama,Autauga County,202,Census Tract,01001020200,Non-Rural,,,,,
,Alabama,Autauga County,203,Census Tract,01001020300,Non-Rural,,,,,
,Alabama,Autauga County,204,Census Tract,01001020400,Non-Rural,,,,,
,Alabama,Autauga County,205,Census Tract,01001020500,Non-Rural,,,,,
,Alabama,Autauga County,206,Census Tract,01001020600,Non-Rural,,,,,
,Alabama,Autauga County,207,Census Tract,01001020700,Non-Rural,,,,,
,Alabama,Autauga County,208.01,Census Tract,01001020801,Non-Rural,,,,,
,Alabama,Autauga County,208.02,Census Tract,01001020802,Non-Rural,,,,,
,Alabama,Montgomery County,21,Census Tract,01101002100,Non-Rural,,,,,
,Alabama,Montgomery County,22.01,Census Tract,01101002201,Non-Rural,,,,,
,Alabama,Montgomery County,22.02,Census Tract,01101002202,Non-Rural,,,,,
,Alabama,Montgomery County,23,Census Tract,01101002300,Non-Rural,,,,,
,Alabama,Montgomery County,24,Census Tract,01101002400,Non-Rural,,,,,
,Alabama,Montgomery County,25,Census Tract,01101002500,Non-Rural,,,,,
,Alabama,Montgomery County,26,Census Tract,01101002600,Non-Rural,,,,,
,Alabama,Montgomery County,27,Census Tract,01101002700,Non-Rural,,,,,
,Alabama,Montgomery County,28,Census Tract,01101002800,Non-Rural,,,,,
,Alabama,Montgomery County,29,Census Tract,01101002900,Non-Rural,,,,,
,Alabama,Montgomery County,3,Census Tract,01101000300,Non-Rural,,,,,
,Alabama,Montgomery County,30,Census Tract,01101003000,Non-Rural,,,,,
,Alabama,Elmore County,301,Census Tract,01051030100,Non-Rural,,,,,
,Alabama,Elmore County,302,Census Tract,01051030200,Non-Rural,,,,,
,Alabama,Elmore County,306,Census Tract,01051030600,Non-Rural,,,,,
,Alabama,Elmore County,307.01,Census Tract,01051030701,Non-Rural,,,,,
,Alabama,Elmore County,307.02,Census Tract,01051030702,Non-Rural,,,,,
,Alabama,Elmore County,308,Census Tract,01051030800,Non-Rural,,,,,
,Alabama,Elmore County,309.01,Census Tract,01051030901,Non-Rural,,,,,
,Alabama,Elmore County,309.02,Census Tract,01051030902,Non-Rural,,,,,
,Alabama,Montgomery County,31,Census Tract,01101003100,Non-Rural,,,,,
,Alabama,Elmore County,310,Census Tract,01051031000,Non-Rural,,,,,
,Alabama,Elmore County,311,Census Tract,01051031100,Non-Rural,,,,,
,Alabama,Elmore County,312,Census Tract,01051031200,Non-Rural,,,,,
,Alabama,Elmore County,313,Census Tract,01051031300,Non-Rural,,,,,
,Alabama,Montgomery County,32,Census Tract,01101003200,Non-Rural,,,,,
,Alabama,Montgomery County,33.01,Census Tract,01101003301,Non-Rural,,,,,
,Alabama,Montgomery County,33.02,Census Tract,01101003302,Non-Rural,,,,,
,Alabama,Montgomery County,4,Census Tract,01101000400,Non-Rural,,,,,
,Alabama,Montgomery County,5,Census Tract,01101000500,Non-Rural,,,,,
,Alabama,Montgomery County,51.01,Census Tract,01101005101,Non-Rural,,,,,
,Alabama,Montgomery County,51.02,Census Tract,01101005102,Non-Rural,,,,,
,Alabama,Montgomery County,53.01,Census Tract,01101005301,Non-Rural,,,,,
,Alabama,Montgomery County,53.02,Census Tract,01101005302,Non-Rural,,,,,
,Alabama,Montgomery County,54.02,Census Tract,01101005402,Non-Rural,,,,,
,Alabama,Montgomery County,54.03,Census Tract,01101005403,Non-Rural,,,,,
,Alabama,Montgomery County,54.06,Census Tract,01101005406,Non-Rural,,,,,
,Alabama,Montgomery County,54.07,Census Tract,01101005407,Non-Rural,,,,,
,Alabama,Montgomery County,54.08,Census Tract,01101005408,Non-Rural,,,,,
,Alabama,Montgomery County,54.09,Census Tract,01101005409,Non-Rural,,,,,
,Alabama,Montgomery County,54.10,Census Tract,01101005410,Non-Rural,,,,,
,Alabama,Montgomery County,55.01,Census Tract,01101005501,Non-Rural,,,,,
,Alabama,Montgomery County,55.02,Census Tract,01101005502,Non-Rural,,,,,
,Alabama,Montgomery County,55.03,Census Tract,01101005503,Non-Rural,,,,,
,Alabama,Montgomery County,55.04,Census Tract,01101005504,Non-Rural,,,,,
,Alabama,Montgomery County,56.03,Census Tract,01101005603,Non-Rural,,,,,
,Alabama,Montgomery County,56.04,Census Tract,01101005604,Non-Rural,,,,,
,Alabama,Montgomery County,56.05,Census Tract,01101005605,Non-Rural,,,,,
,Alabama,Montgomery County,56.06,Census Tract,01101005606,Non-Rural,,,,,
,Alabama,Montgomery County,56.07,Census Tract,01101005607,Non-Rural,,,,,
,Alabama,Montgomery County,56.08,Census Tract,01101005608,Non-Rural,,,,,
,Alabama,Montgomery County,56.09,Census Tract,01101005609,Non-Rural,,,,,
,Alabama,Montgomery County,56.10,Census Tract,01101005610,Non-Rural,,,,,
,Alabama,Montgomery County,56.11,Census Tract,01101005611,Non-Rural,,,,,
,Alabama,Montgomery County,56.12,Census Tract,01101005612,Non-Rural,,,,,
,Alabama,Montgomery County,57,Census Tract,01101005700,Non-Rural,,,,,
,Alabama,Montgomery County,58,Census Tract,01101005800,Non-Rural,,,,,
,Alabama,Montgomery County,59.01,Census Tract,01101005901,Non-Rural,,,,,
,Alabama,Montgomery County,59.02,Census Tract,01101005902,Non-Rural,,,,,
,Alabama,Montgomery County,6,Census Tract,01101000600,Non-Rural,,,,,
,Alabama,Montgomery County,60,Census Tract,01101006000,Non-Rural,,,,,
,Alabama,Montgomery County,61,Census Tract,01101006100,Non-Rural,,,,,
,Alabama,Montgomery County,7,Census Tract,01101000700,Non-Rural,,,,,
,Alabama,Montgomery County,9,Census Tract,01101000900,Non-Rural,,,,,
Primary Care,1011686496,Low Income - Colbert/Lauderdale Counties,Low Income Population HPSA,Alabama,"Colbert County, AL | Lauderdale County, AL",7.27,14,Designated,Non-Rural,11/13/2012,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Alabama,Colbert County,Colbert,Single County,01033,Non-Rural,,,,,
,Alabama,Lauderdale County,Lauderdale,Single County,01077,Non-Rural,,,,,
Primary Care,1011212577,Sumter County,High Needs Geographic HPSA,Alabama,"Sumter County, AL",2.27,18,Designated,Rural,11/26/2012,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Alabama,Sumter County,Sumter,Single County,01119,Rural,,,,,
Primary Care,1011944175,Low Income - Walker County,Low Income Population HPSA,Alabama,"Walker County, AL",3.1,16,Designated,Partially Rural,08/12/1993,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Alabama,Walker County,Walker,Single County,01127,Partially Rural,,,,,
Primary Care,1018523516,Autaugaville,Geographic HPSA,Alabama,"Autauga County, AL",3.5,12,Designated,Non-Rural,02/12/1998,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Alabama,Autauga County,Autaugaville CCD,County Subdivision,0100190171,Non-Rural,,,,,
,Alabama,Autauga County,Billingsley CCD,County Subdivision,0100190315,Non-Rural,,,,,
,Alabama,Autauga County,Marbury CCD,County Subdivision,0100192106,Non-Rural,,,,,
Primary Care,1016653156,Low Income - Marion County,Low Income Population HPSA,Alabama,"Marion County, AL",2.41,15,Designated,Rural,10/02/2013,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Alabama,Marion County,Marion,Single County,01093,Rural,,,,,
Primary Care,1017577031,Winston County,High Needs Geographic HPSA,Alabama,"Winston County, AL",2.99,15,Designated,Rural,07/20/1978,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Alabama,Winston County,Winston,Single County,01133,Rural,,,,,
Primary Care,1012992827,Bullock County,High Needs Geographic HPSA,Alabama,"Bullock County, AL",2.38,21,Designated,Rural,02/16/1990,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Alabama,Bullock County,Bullock,Single County,01011,Rural,,,,,
Primary Care,1011316048,La Fayette,Geographic HPSA,Alabama,"Chambers County, AL",0.82,14,Designated,Rural,06/08/1978,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Alabama,Chambers County,9538,Census Tract,01017953800,Rural,,,,,
,Alabama,Chambers County,9540,Census Tract,01017954000,Rural,,,,,
Primary Care,1011833464,Low Income - Cullman County,Low Income Population HPSA,Alabama,"Cullman County, AL",5.45,13,Designated,Rural,02/28/1994,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Alabama,Cullman County,Cullman,Single County,01043,Rural,,,,,
Primary Care,1018844350,Low Income - Tuscaloosa County,Low Income Population HPSA,Alabama,"Tuscaloosa County, AL",14.79,15,Designated,Non-Rural,08/12/1994,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Alabama,Tuscaloosa County,Tuscaloosa,Single County,01125,Non-Rural,,,,,
Primary Care,1014014923,Dekalb County,High Needs Geographic HPSA,Alabama,"DeKalb County, AL",7.14,14,Designated,Rural,11/06/2012,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Alabama,DeKalb County,DeKalb,Single County,01049,Rural,,,,,
